hq_location,latitude,longitude
"Jingan, Shanghai, China",31.2097443,121.4726341
"Woodmere, New York, United States",40.6320482,-73.7126314
"Schramberg, Baden-Wurttemberg, Germany",48.225478,8.3852168
"Offenbach, Hessen, Germany",50.1055002,8.7610698
"Andorra, Europe",42.5088603,1.5312273
"North Wales, Pennsylvania, United States",40.2109404,-75.2782317
"Canadian, Texas, United States",35.9120114,-100.3839018
"Albany, New York, United States",42.6511674,-73.754968
"Segeltorp, Skane Lan, Sweden",56.4604981,12.7019936
"Llangynwyd, Bridgend, United Kingdom",51.5880084,-3.6340365
"Harley, Surrey, United Kingdom",51.2368861,-0.2055009
"Jupiter, Florida, United States",26.9342246,-80.0942087
"Thalwil, Zurich, Switzerland",47.2944325,8.5635762
"Cancún, Quintana Roo, Mexico",21.1527467,-86.8425761
"Warstein, Nordrhein-Westfalen, Germany",51.4458105,8.3536824
"Nevele, Oost-Vlaanderen, Belgium",51.0330372,3.5491068
"Quarry Bay, Hong Kong Island, Hong Kong",22.285795,114.2129202
"Cachan, Ile-de-France, France",48.7945413,2.3340758
"Bourne, Lincolnshire, United Kingdom",52.7682345,-0.3771579
"Hebertsfelden, Bayern, Germany",48.4065429,12.8200311
"Limasol, Limassol, Cyprus",34.6852901,33.0332657
"Atzgersdorf, Wien, Austria",48.1469838,16.2954875
"Manzano, Toscana, Italy",43.6190602,11.0991323
"Auburn, California, United States",38.8945939,-121.0739897
"Rapperswil, Zurich, Switzerland",47.286886,8.818252
"Melton Mowbray, Leicestershire, United Kingdom",52.7645663,-0.8868896
"Alès, Languedoc-Roussillon, France",43.508482,2.34549
"Berlin, Connecticut, United States",41.621488,-72.7456519
"Ramallah, West Bank, Palestinian Territory",31.8978012,35.1924223
"Corona, California, United States",33.8752945,-117.566444
"Noosa, Queensland, Australia",-26.3181415,152.9314093
"Virum, Hovedstaden, Denmark",55.7939593,12.4694709
"Saint-barthélemy, Aquitaine, France",43.5148348,-1.3315273
"Königstein Im Taunus, Hessen, Germany",50.195133,8.4628165
"Colorado, United States, North America",39.07824,-108.507864
"Somerset, Pennsylvania, United States",39.9980022,-79.0415528
"Saint Moritz, Graubunden, Switzerland",46.4984,9.83909
"Tamaulipas, Mexico, North America",37.4443,-76.40633
"India, Asia",34.170309,77.5769738
"Ocean Grove, Victoria, Australia",-38.267045,144.52487
"Delaware City, Delaware, United States",39.5778901,-75.588815
"Orangevale, California, United States",38.6785145,-121.2257818
"Research Triangle, North Carolina, United States",35.875259,-78.7751271
"Louveciennes, Ile-de-France, France",48.8616969,2.1130641
"Torredembarra, Catalonia, Spain",41.146155,1.3944433
"Manila, Philippines, Asia",9.5506,122.5164
"Stockholm, Maine, United States",47.042522,-68.139954
"Odenton, Maryland, United States",39.0897199,-76.7073534
"Old Windsor, Windsor and Maidenhead, United Kingdom",51.4581397,-0.5808113
"Guelph, Ontario, Canada",43.5460516,-80.2493276
"Novi Sad, Vojvodina, Serbia",45.2551338,19.8451756
"Smørumnedre, Hovedstaden, Denmark",55.7366023,12.2998472
"Le Plessis-robinson, Ile-de-France, France",48.7811049,2.2619632
"El Segundo, California, United States",33.917028,-118.4156337
"Middelfart, Syddanmark, Denmark",55.4469979,9.936986
"Esenler, Istanbul, Turkey",41.0376175,28.8824519
"Port Chester, New York, United States",41.0017643,-73.6656834
"Praha, Banska Bystrica, Slovakia (Slovak Republic)",48.3629587,19.508195
"Wolfsburg, Niedersachsen, Germany",52.4205588,10.7861682
"Athens, Georgia, United States",33.9597677,-83.376398
"Haryana, Haryana, India",28.4808629,77.0848883
"Le Relecq-kerhuon, Bretagne, France",48.4075514,-4.3965573
"Covington, Louisiana, United States",30.4753525,-90.1010474
"Francisco, North Carolina, United States",36.5090263,-80.3558892
"Westerham, Kent, United Kingdom",51.2568172,0.0730318
"Sichuan, Gansu, China",35.1224227,105.4809295
"La Tuilière, Aquitaine, France",44.407821,0.356988
"Kansas City, Kansas, United States",39.1134562,-94.626497
"Mckinney, Texas, United States",33.1976496,-96.6154471
"Roeselare, West-Vlaanderen, Belgium",50.9444948,3.124765
"Inegol, Bursa, Turkey",40.0800359,29.5096528
"Langhirano, Emilia-Romagna, Italy",44.6130645,10.2661136
"Red Bank, New Jersey, United States",40.3470543,-74.0643065
"Alverca, Lisboa, Portugal",38.8898715,-9.0340947
"Fontaine-l'abbe, Haute-Normandie, France",49.089754,0.686306
"Glen Head, New York, United States",40.8354111,-73.6235993
"Khalándrion, Attiki, Greece",38.00032,23.72427
"Fribourg, Lorraine, France",48.7663036,6.8586785
"Vermont, United States, North America",33.939132,-81.166088
"Côte d'Ivoire, Africa",5.3728419,-3.084719
"Mellor, Lancashire, United Kingdom",53.7721875,-2.5250285
"Roulers, West-Vlaanderen, Belgium",50.9444948,3.124765
"Værløse, Hovedstaden, Denmark",55.783333,12.383333
"Gstaad, Bern, Switzerland",46.4761004,7.2873587
"Päri, Western Finland, Finland",62,24
"Maryland, United States, North America",33.609085,-80.345714
"Fanar, Mont-Liban, Lebanon",33.8787799,35.5750097
"Isny Im Allgäu, Baden-Wurttemberg, Germany",47.6920098,10.0395239
"Pretoria, NA - South Africa, South Africa",-31.3096,18.357
"Penn, Buckinghamshire, United Kingdom",51.6330228,-0.6879482
"Itasca, Illinois, United States",41.9751722,-88.0067509
"Poplar, Tower Hamlets, United Kingdom",51.5110713,-0.0144629
"Aydin, Aydin, Turkey",37.8483767,27.8435878
"North Myrtle Beach, South Carolina, United States",33.8278405,-78.6800323
"Los Altos Hills, California, United States",37.3796627,-122.137463
"Panaji, Goa, India",15.4989946,73.8282141
"Brookfield, Wisconsin, United States",43.0615578,-88.1260678
"Orange, New South Wales, Australia",-33.2820463,149.0971567
"Zhengzhou, Henan, China",34.7472531,113.619321
"Delhi, India, Asia",9.5506,122.5164
"London, West Virginia, United States",38.1943567,-81.3686944
"Halle, Vlaams-Brabant, Belgium",50.7360524,4.2374349
"Docklands, Victoria, Australia",-37.8175423,144.9394923
"Blanquefort, Midi-Pyrenees, France",43.349925,6.223397
"Berkshire, New York, United States",42.3042403,-76.1865965
"Waterloo, Ontario, Canada",43.4652699,-80.5222961
"Brasilândia, Distrito Federal, Brazil",-15.67417,-48.20333
"Mysore, Karnataka, India",12.3051828,76.6553609
"Alexandria, Al Iskandariyah, Egypt",31.1991806,29.8951716
"Girona, Catalonia, Spain",41.9793006,2.8199439
"Kelvin Grove, Queensland, Australia",-27.450162,153.0126695
"Bristol, Pennsylvania, United States",40.1229002,-74.8644706
"Virginia, Nebraska, United States",40.2458945,-96.4974158
"Almaty, Almaty City, Kazakhstan",43.25654,76.92848
"Worli, Maharashtra, India",18.9988404,72.8170327
"Valparaiso, Valparaiso, Chile",-33.0458456,-71.6196749
"Kurucesme, Istanbul, Turkey",41.0623719,29.03454
"Allston, Massachusetts, United States",42.35843,-71.12589
"Regina, Saskatchewan, Canada",50.4479733,-104.6158764
"Kochi, Kerala, India",9.9679032,76.2444378
"Hamilton, Queensland, Australia",-27.439467,153.0642316
"Kazakhstan, Asia",50.7476956,56.4725334
"Dongguang, Guangdong, China",23.59519,116.67425
"Guanzhou, Guangdong, China",23.0696227,113.3712545
"Be'er Sheva, HaDarom, Israel",31.25181,34.7913
"Delevan, New York, United States",42.4892295,-78.4808534
"Ortaköy, Istanbul, Turkey",41.0546272,29.0281901
"Frosinone, Lazio, Italy",41.6285468,13.5758498
"Allendorf-eder, Hessen, Germany",51.066955,8.6270903
"Steep, Hampshire, United Kingdom",51.0207568,-0.9468691
"Hürth, Nordrhein-Westfalen, Germany",50.8807379,6.876568
"Jazlovice, Hlavni mesto Praha, Czech Republic",50.08333,14.46667
"Karise, Sjelland, Denmark",56,10
"Valle Mosso, Piemonte, Italy",45.6346399,8.1415916
"Zevenhuizen, Zuid-Holland, The Netherlands",52.0116234,4.5802253
"Yakutsk, Sakha, Russian Federation",62.0274078,129.7319787
"Sacavém, Lisboa, Portugal",38.7948664,-9.1047215
"Vancouver, Washington, United States",45.6306954,-122.6744557
"Odder, Midtjylland, Denmark",55.975832,10.1513202
"Ekaterinburg, Sverdlovsk, Russian Federation",56.839104,60.60825
"Bodø, Nordland, Norway",67.2844313,14.3817503
"Central Region, Singapore, Asia",9.5506,122.5164
"Gironde, Aquitaine, France",44.883746,-0.6051264
"Meneou, Larnaca, Cyprus",34.861341,33.5951166
"Georgia, Asia",9.5506,122.5164
"Nuevo León, Coahuila de Zaragoza, Mexico",25.71863,-103.29471
"Weste, Niedersachsen, Germany",53.0600164,10.7036435
"Roswell, Georgia, United States",34.02332,-84.360022
"Ramalhal, Santarem, Portugal",39.23333,-8.68333
"Turks and Caicos Islands, North America",33.510781,-80.306708
"Haaksbergen, Overijssel, The Netherlands",52.1564581,6.740239
"Minsk, Minsk, Belarus",53.9154648,27.5508093
"Friendswood, Texas, United States",29.5293998,-95.2010447
"Oregon, United States, North America",33.433999,-80.429076
"Golden, Colorado, United States",39.7546349,-105.22058
"La France, Rhone-Alpes, France",45.6816589,4.6314405
"Grosseto, Toscana, Italy",42.7751102,11.2878044
"Kolkata, West Bengal, India",22.5726459,88.3638953
"Corbeil-essonnes, Ile-de-France, France",48.6137734,2.4818087
"Colombia, South America",15.9198715,-78.5638161
"Marchwood, Hampshire, United Kingdom",50.8878012,-1.4483258
"Pokok Sena, Kedah, Malaysia",6.1730525,100.5203915
"Shinjuku, Yamanashi, Japan",35.6,138.78333
"Urmond, Limburg, The Netherlands",50.9911568,5.7717119
"Atherton, California, United States",37.453773,-122.2058272
"Reno, Nevada, United States",39.5261206,-119.8126581
"Esentepe, Rize, Turkey",40.8661411,40.4792031
"Lawrence, Kansas, United States",38.9719137,-95.2359403
"Weifang, Shandong, China",36.7071591,119.1557441
"Bluemont, Virginia, United States",39.1105537,-77.8329043
"Panama City, Panama, Panama",8.9714493,-79.5341802
"Guadalajara, Jalisco, Mexico",20.6720375,-103.338396
"Corenc, Rhone-Alpes, France",45.2196806,5.7617836
"Vancouver, Alberta, Canada",52.2315072,-113.7451955
"Wellington, Wellington, New Zealand",-41.2887953,174.7772114
"Walchwil, Zug, Switzerland",47.1005277,8.5147778
"La Madeleine, Haute-Normandie, France",49.667294,-1.831371
"Älmhult, Jonkopings Lan, Sweden",57.2253394,14.2840983
"Gibsland, Louisiana, United States",32.5440413,-93.0529398
"Tafers, Fribourg, Switzerland",46.8152805,7.2167886
"Meudon, Ile-de-France, France",48.8126688,2.2385432
"Novaya, Rostov, Russian Federation",49.063416,40.085945
"Ansfelden, Oberosterreich, Austria",48.2090744,14.2892608
"Skara, Vastra Gotaland, Sweden",58.3846075,13.4397675
"Wayland, Massachusetts, United States",42.3632063,-71.3606721
"Strassbourg, Alsace, France",48.587093,7.760438
"Mountainside, New Jersey, United States",40.6723242,-74.3573722
"Idrija, Idrija Commune, Slovenia",46.08333,15
"Kayseri, Kayseri, Turkey",38.7219011,35.4873214
"Kwun Tong, Kowloon, Hong Kong",22.2986711,114.237831
"Worblaufen, Bern, Switzerland",46.9792613,7.4578175
"Taoyüan, T'ai-wan, Taiwan",24.94702,121.58175
"Saint-josse-ten-noode, Brussels Hoofdstedelijk Gewest, Belgium",50.8498357,4.3745921
"HaMerkaz, Israel, Asia",9.5506,122.5164
"Tbilisi, Dushet'is Raioni, Georgia",32.092323,-84.237471
"San Sebastián De Los Reyes, Madrid, Spain",40.5473698,-3.6260586
"Frick, Aargau, Switzerland",47.5075081,8.0203065
"Midview City, Central Region, Singapore",1.28967,103.85007
"Sao Paulo, Brazil, South America",37.319905,-85.185639
"Venice, California, United States",33.995044,-118.4668875
"Campbell, California, United States",37.2870626,-121.944881
"La Chapelle-saint-mesmin, Centre, France",47.8869822,1.8398174
"Vélizy-villacoublay, Ile-de-France, France",48.7809496,2.1900052
"Beaver Creek, Minnesota, United States",43.613987,-96.363724
"Cologno Monzese, Lombardia, Italy",45.528554,9.2782244
"Puerto Rico, North America",18.4505752,-66.0785171
"Mullingar, Westmeath, Ireland",53.5229058,-7.345688
"Albertville, Rhone-Alpes, France",45.6754622,6.3925417
"Newtownabbey, Newtownabbey, United Kingdom",54.6900142,-5.918939
"Hale, Cheshire, United Kingdom",53.2948218,-2.7239336
"Saskatoon, Saskatchewan, Canada",52.131802,-106.660767
"Plano, Texas, United States",33.0136764,-96.6925096
"Portland, Maine, United States",43.6573605,-70.2586618
"Schiltigheim, Alsace, France",48.6047148,7.7484488
"Logan, Utah, United States",41.7313063,-111.834914
"Denver, North Carolina, United States",35.5312452,-81.0297994
"Oostmalle, Antwerpen, Belgium",51.3021319,4.7340666
"Aarau, Aargau, Switzerland",47.3927146,8.0444448
"Riverdale, Maryland, United States",38.9615103,-76.9296515
"Antigua and Barbuda, North America",33.889586,-81.157749
"Ermelo, Gelderland, The Netherlands",52.300088,5.6231259
"Brasília, Rio Grande do Norte, Brazil",-5.7716191,-35.1962149
"Moravany, Jihomoravsky kraj, Czech Republic",49.1468868,16.5768919
"Yaba, Lagos, Nigeria",6.5034495,3.3785608
"Abuja, Federal Capital Territory, Nigeria",9.0643305,7.4892974
"Moka, Moka, Mauritius",-20.2218738,57.50275
"Chrudim, Pardubicky kraj, Czech Republic",49.9511458,15.7947559
"Marcq, Nord-Pas-de-Calais, France",50.6767018,3.1043032
"Sherbrooke, Quebec, Canada",45.403271,-71.889038
"Coimbatore, Tamil Nadu, India",11.0018115,76.9628425
"Pinheiros, Sao Paulo, Brazil",-23.5672842,-46.701939
"Somerville, Massachusetts, United States",42.3875968,-71.0994968
"Des Moines, Iowa, United States",41.5868654,-93.6249494
"Australia, Isabela, Philippines",16.87636,121.55962
"Timaru, Marlborough, New Zealand",-41.66667,173.5
"Gangneung, Kangwon-do, South Korea",37.7525313,128.8759523
"Champaign, Illinois, United States",40.1164841,-88.2430932
"Purchase, New York, United States",41.0409305,-73.7145746
"Redwood Shores, California, United States",37.5318804,-122.2480219
"Bengalooru, Karnataka, India",14.66667,75.83333
"Seongdong, Kyonggi-do, South Korea",36.5,127.75
"Penngrove, California, United States",38.2996376,-122.6666533
"Çengelköy, Istanbul, Turkey",41.0509178,29.0538023
"Weiden, Bayern, Germany",50.0297657,11.2324766
"Larnaca, Cyprus, Europe",34.907404,33.5714811
"British Columbia, Canada, North America",38.896037,-101.748008
"Springfield, Missouri, United States",37.2081729,-93.2922715
"Herzogenaurach, Bayern, Germany",49.5710376,10.8815262
"Tulsa, Oklahoma, United States",36.1563122,-95.9927516
"Lititz, Pennsylvania, United States",40.1571324,-76.307162
"Aquiraz, Ceara, Brazil",-3.9063117,-38.387504
"Göktürk, Istanbul, Turkey",41.1770052,28.8836557
"Muiden, Noord-Holland, The Netherlands",52.3301851,5.0692658
"Nilüfer, Bursa, Turkey",40.2169975,28.9847907
"Utting, Bayern, Germany",48.822143,13.0833231
"Huddinge, Stockholms Lan, Sweden",59.216667,18
"Japan, Asia",34.7273701,135.3040278
"Legnaro, Veneto, Italy",45.345648,11.963935
"Kefar Sava, HaMerkaz, Israel",32.175,34.90694
"Otemachi, Tokyo, Japan",35.6839724,139.7626682
"Monroe, Louisiana, United States",32.5025471,-92.116219
"Puerto Rico, Misiones, Argentina",-26.8167893,-55.0266912
"Launceston, Cornwall, United Kingdom",50.6365062,-4.3604432
"Zwingenberg, Hessen, Germany",49.7242,8.5915
"Betanzos, Galicia, Spain",43.279239,-8.2105792
"Carmarthen, Carmarthenshire, United Kingdom",51.8591257,-4.3115907
"Nümbrecht, Nordrhein-Westfalen, Germany",50.9033978,7.5409481
"Pleasant Ridge, Michigan, United States",42.471147,-83.1421482
"Czosnow, Mazowieckie, Poland",52.3905947,20.733896
"Merching, Bayern, Germany",48.2449006,10.9863758
"Dyce, Aberdeen City, United Kingdom",57.2057069,-2.1926918
"Targu-mures, Mures, Romania",46.5446253,24.561196
"Tessenderlo, Limburg, Belgium",51.0676205,5.0878638
"Kartal, Istanbul, Turkey",40.88858,29.1856536
"Pleckhausen, Rheinland-Pfalz, Germany",50.6,7.53333
"Reinheim, Hessen, Germany",49.8364879,8.8238238
"Westerstede, Niedersachsen, Germany",53.2575197,7.9273367
"Ry, Midtjylland, Denmark",56.0883559,9.7718753
"Sveta Nedelja, Zagrebacka, Croatia",45.7968126,15.776914
"Kagithane, Istanbul, Turkey",41.0796544,28.9731198
"Brittany, Louisiana, United States",30.2121412,-90.8814863
"Oud-turnhout, Antwerpen, Belgium",51.3178319,4.9817086
"Freeport, Freeport, Bahamas",26.5209334,-78.7663825
"Bresso, Lombardia, Italy",45.5372394,9.1889678
"Lidköping, Vastra Gotaland, Sweden",58.5037196,13.1576427
"Geelong, Victoria, Australia",-38.1493248,144.3598241
"Waimea, Hawaii, United States",20.020452,-155.66391
"South Africa, Africa",-28.8166236,24.991639
"Sierre, Valais, Switzerland",46.2922522,7.5323195
"Bend, Oregon, United States",44.0581728,-121.3153096
"Brunelles, Centre, France",48.3242329,0.9119301
"Mauritania, Africa",21.1096882,-11.3784724
"Skopje, Karpos, Macedonia",42.0051439,21.4160939
"Cobham, Surrey, United Kingdom",51.3300079,-0.4120821
"Owings Mills, Maryland, United States",39.4041967,-76.7956745
"Naucalpan, Mexico, Mexico",19.4788356,-99.2327986
"Isesaki, Gumma, Japan",36.3111734,139.1968083
"Saint-astier, Aquitaine, France",45.1446287,0.5293881
"London, General Santos, Philippines",6.00972,125.12944
"T'bilisi, Georgia, Asia",9.5506,122.5164
"Pakistan, Asia",25.57357,63.59974
"Llanquihue, Los Lagos, Chile",-41.2575704,-73.0047428
"Bachenbülach, Zurich, Switzerland",47.5047036,8.5473259
"Viernheim, Hessen, Germany",49.5401213,8.5785313
"Yeniköy, Istanbul, Turkey",41.1231548,29.070613
"Boerne, Texas, United States",29.7946641,-98.7319703
"Heiligenstadt, Thuringen, Germany",51.3788295,10.1369526
"Castejón De Sos, Aragon, Spain",42.5128511,0.4916899
"Altino, Veneto, Italy",45.5447133,12.3972581
"Tokyo, Japan, Asia",9.5506,122.5164
"Hever, Kent, United Kingdom",51.1819014,0.1091311
"Kenilworth, Warwickshire, United Kingdom",52.3450526,-1.5816028
"Rodenäs, Schleswig-Holstein, Germany",54.8835649,8.6998676
"Bodrum, Mugla, Turkey",37.0343987,27.430651
"Greater Boston Area, United States, North America",34.130524,-79.936157
"Ougrée, Liege, Belgium",50.591146,5.5439611
"Madurai, Tamil Nadu, India",9.9261153,78.1140983
"Komárom, Komarom-Esztergom, Hungary",47.7417349,18.1218256
"Key Biscayne, Florida, United States",25.6968351,-80.1635261
"La Souterraine, Limousin, France",46.2374832,1.4857176
"Uden, Noord-Brabant, The Netherlands",51.6590888,5.6148605
"Chylice, Mazowieckie, Poland",52.0825672,20.5648938
"Broomfield, Colorado, United States",39.9403995,-105.05208
"Zumikon, Zurich, Switzerland",47.3324061,8.6238228
"Nelson, Lancashire, United Kingdom",53.8363428,-2.2116469
"Kurashiki, Okayama, Japan",34.5850791,133.7719957
"Westport, Mayo, Ireland",53.8000645,-9.520218
"Rosemount, Minnesota, United States",44.7391873,-93.12611
"Wooster, Ohio, United States",40.7980976,-81.9397733
"Iasi, Iasi, Romania",47.1615598,27.5837814
"Stein Am Rhein, Thurgau, Switzerland",47.6530351,8.8672869
"Crewe, Cheshire East, United Kingdom",53.0996153,-2.4414627
"New Haven, Connecticut, United States",41.3082138,-72.9250518
"Tauranga, Gisborne, New Zealand",-38.47823,177.18021
"South San Francisco, California, United States",37.6535403,-122.4168664
"Langenthal, Bern, Switzerland",47.2116019,7.788786
"Bleiswijk, Zuid-Holland, The Netherlands",52.0109579,4.5310837
