Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
RAIKU,https://www.crunchbase.com/organization/raiku-packaging,Active,,"CleanTech, GreenTech, Manufacturing, Packaging Services","Tallinn, Harjumaa, Estonia",RAIKU is a Cleantech firm offering packaging and containers manufacturing servcies with low carbon footprint to substitute plastics.,"30,182","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-16,day,,,,,For Profit,https://www.raiku.co,,https://www.facebook.com/raikupackaging,https://www.linkedin.com/company/raiku/,"RAIKU is a cleantech startup that produces 100% natural packaging material that has also great looks and shock absorption -  most importantly, it gives 15-20 times more volume to its raw material making it one of the most resource efficient material uses in the world with high margins. Both the production is and products are clean making no harm to nature.  RAIKU has raised over 1.2mln€ in the pre-seed stage, built a team of over 10 people, its own IP and clients are already using its packaging material. This material will up-end the 1 trillion € packaging sector.","Administrative Services, Manufacturing, Sustainability",2,1-10,"Karl Pärtel, Rain Randsberg",5,Seed,2023-11-06,5650000,EUR,6056708,Grant,3150000,EUR,3376749,Seed,4250000,EUR,4609919,9920000,EUR,10690902,"European Innovation Council, Prototron, EstBAN, Enterprise Estonia, FiBAN - Finnish Business Angels Network",2,17,,,,,,,,,,,,,,Private,,,,,,,,,,,
Shen.AI,https://www.crunchbase.com/organization/mx-labs,Active,,"Artificial Intelligence (AI), Health Diagnostics, InsurTech, mHealth, Personal Health","Tallinn, Harjumaa, Estonia","Shen.AI offers app & tele-health integration for remote vital sign checks, aiding health providers in delivering complete care online.","31,863","European Union (EU), Europe, Middle East, and Africa (EMEA)",11415,,2020-10-01,month,,,,,For Profit,https://www.shen.ai,https://x.com/ShenAI_tech,https://www.facebook.com/ShenAI.tech,https://www.linkedin.com/company/mx-labs,"Shen.AI is clinically proven software technology for accurate measurement of Blood Pressure, Heart Rate, Breathing Rate and other vital-signs through 60s face-scan only with a smartphone or computer. It is encapsulated into SDK easily deployable in mobile apps and web on all platforms and browsers.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Mobile, Science and Engineering, Software",2,11-50,"Przemek Jaworski, Remi Koscielny",4,,2024-09-19,,,,Venture - Series Unknown,,,,Venture - Series Unknown,3000000,USD,3000000,3107521,USD,3107521,"Superhero Capital, Simpact Ventures, Tilia Impact Ventures, Verge HealthTech Fund, SMOK Ventures",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
hi,https://www.crunchbase.com/organization/hi,Active,,"Financial Services, FinTech, Software","Tallinn, Harjumaa, Estonia","hi is a cross-ecosystem financial services platform through the world’s most popular social media messengers, such as WhatsApp and Telegram.","33,383","European Union (EU), Europe, Middle East, and Africa (EMEA)",13522,$10M to $50M,2020-01-01,year,,,,,For Profit,https://hi.com,https://twitter.com/hi_com_official,https://www.facebook.com/hi.com.official,https://www.linkedin.com/company/hi-official,"hi is a cross-ecosystem financial services platform through the world’s most popular social media messengers, such as WhatsApp and Telegram.","Financial Services, Software",3,101-250,"Sean Rach, Stefan Rust, Terence Kwok",2,,2023-07-27,30000000,USD,30000000,Corporate Round,30000000,USD,30000000,Corporate Round,30000000,USD,30000000,30000000,USD,30000000,"Hashed, Animoca Brands, Hashkey Exchange, LongLing Capital",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
FoodDocs,https://www.crunchbase.com/organization/fooddocs,Active,,"Food and Beverage, Hospitality, Software","Tallinn, Harjumaa, Estonia",FoodDocs helps to create and maintain food safety management systems more easily.,"34,872","European Union (EU), Europe, Middle East, and Africa (EMEA)",10122,$1M to $10M,2017-01-02,day,,,,,For Profit,https://www.fooddocs.com,https://twitter.com/Food_Docs,https://www.facebook.com/fooddocs.eu/,https://www.linkedin.com/company/fooddocs/,FoodDocs helps to create and maintain food safety management systems more easily. We help you to spend less on compliance and staff training and to make sure that your all business units are following the same food safety standard.   FoodDocs has than 7000 customers from 59 different countries who confirm that this solution helps them to save at least 1 working day per each week on food safety-related actions. Putting up your food safety system is now 500 times faster than you suppose to have since now.,"Food and Beverage, Software, Travel and Tourism",2,11-50,"Karin Repp, Katrin Liivat",2,,2022-02-10,1800000,GBP,2438820,Venture - Series Unknown,1800000,GBP,2438820,Venture - Series Unknown,2738809,USD,2738809,2738809,USD,2738809,"Spring Capital, Specialist VC, Forward Venture Capital, Bonnier Ventures, Timo Rein",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Alvin,https://www.crunchbase.com/organization/alvin,Active,,"Big Data, Cloud Data Services, Data Integration, Information Technology, SaaS","Tallinn, Harjumaa, Estonia","Alvin is a SaaS company that helps data teams with data quality, reliability, cost, and governance through automated data lineage.","35,320","European Union (EU), Europe, Middle East, and Africa (EMEA)",10412,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.alvin.ai,https://twitter.com/AlvinDotAI,,https://www.linkedin.com/company/alvin-ai,"Alvin is a SaaS company that helps data teams with data quality, reliability, cost and governance through automated data lineage. Alvin is a plug and play SaaS platform that lets data teams automatically map their entire data architecture, how data is connected, how it is transformed, and how it is consumed. Alvin’s core technology automatically builds and maintains a highly accurate graph dataset that represents the connections between columns, tables, dashboards, SaaS platforms and people. The platform is aimed at the increasingly technical modern data professional, with a range of modules focused on specific challenges, including testing, error tracing, logging, discoverability, privacy and financial compliance, and cost control. It was co-founded by Dan Mashiter and Martin Sahlen in 2018 and is headquartered in Harjumaa, Estonia.","Data and Analytics, Information Technology, Internet Services, Software",3,11-50,"Dan Mashiter, Martin Abelson Sahlén, Romet Kallas",2,Seed,2022-10-12,6100000,EUR,5920031,Seed,6100000,EUR,5920031,Seed,6495031,USD,6495031,6495031,USD,6495031,"Icebreaker.vc, Project A Ventures, Chris Schagen, Ragnar Sass, Nomad Capital",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
SensusQ,https://www.crunchbase.com/organization/sensus-septima,Active,,"Artificial Intelligence (AI), Information Technology, Software","Tallinn, Harjumaa, Estonia",Domain-independent decision making software delivering foresight and time cost savings in all environments.,"36,127","European Union (EU), Europe, Middle East, and Africa (EMEA)",10412,$1M to $10M,2020-04-09,day,,,,,For Profit,https://www.sensusq.com,https://twitter.com/sensusq,https://www.facebook.com/SensusQ,https://www.linkedin.com/company/sensusq,"SensusQ tackles the toughest challenges in intelligence and decision making software to deliver the operational advantages of ML/AI, deployed in the toughest environments.  Focused on the real world situations of our customers, we build software that empowers decision makers with certainty and foresight in their decision making.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,11-50,,6,Seed,2024-06-05,3800000,EUR,4132106,Seed,3800000,EUR,4132106,Seed,5350000,EUR,5788399,5350000,EUR,5788399,"Startup Wise Guys, Specialist VC, New North Ventures",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fusebox Energy,https://www.crunchbase.com/organization/fusebox-ou,Active,,"Energy, Energy Management, Energy Storage, Smart Cities","Tallinn, Harjumaa, Estonia",Fusebox develops an energy management platform that integrates and optimizes distributed power resources.,"37,470","European Union (EU), Europe, Middle East, and Africa (EMEA)",11415,$1M to $10M,2014-12-29,day,,,,,For Profit,https://www.fusebox.energy,https://x.com/fusebox_energy,https://www.facebook.com/fusebox.energy,https://www.linkedin.com/company/fusebox-energy,"Fusebox develops an energy management platform that integrates and optimizes distributed power resources. The company offers modular SaaS solutions for power utilities, commercials, and industries to integrate renewable energy, reduce energy imbalances, and generate revenue. The company's cloud-based solution allows clients to manage assets like PV parks, energy storage systems, and consumption patterns, reducing energy imbalances by 95%, saving 35% on costs, and increasing revenue by 40%.","Energy, Real Estate",1,11-50,Tarvo Ong,5,,2025-01-20,2600000,EUR,2708663,Venture - Series Unknown,2600000,EUR,2708663,Venture - Series Unknown,6650000,EUR,7215747,6650000,EUR,7215747,"Fly Ventures, Soulmates Ventures, Contrarian Ventures, PKO BP, SmartCap",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Gridio,https://www.crunchbase.com/organization/gridio,Active,,"Automotive, Charging Infrastructure, CleanTech, Energy, Software","Tallinn, Harjumaa, Estonia","Gridio is a smart electric vehicle charging platform, integrating with all key brands of electric cars, solar inverters and batteries (soon)","37,610","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://gridio.io/en,https://twitter.com/GridioApp,https://www.facebook.com/gridio.io/,https://www.linkedin.com/company/gridio,"Gridio turns electric vehicles into smart energy assets. Gridio's platform connects to key vehicle, solar and battery OEMs without the need to use any extra hardware and makes them use energy when it makes most sense - when it's clean and cheap. Gridio's smart charging app is the fastest growing of such kind in the EU and the company offers smart charging as a service to B2B customers via its API platform and white-label solutions.","Energy, Software, Sustainability, Transportation",1,1-10,Konrad Hanschmidt,5,Seed,2025-01-27,2400000,EUR,2525029,Seed,2400000,EUR,2525029,Seed,4200000,EUR,4444682,4200000,EUR,4444682,"Sunly, SmartCap, Specialist VC, Katapult, Encevo",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Estateguru,https://www.crunchbase.com/organization/estateguru,Active,,"Financial Services, FinTech, Marketplace, Peer to Peer, Real Estate","Tallinn, Harjumaa, Estonia","Estateguru is a real estate financing and investment platform that makes property financing and investing attainable for anyone, anywhere.","38,166","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2013-10-24,day,,,,,For Profit,https://www.estateguru.co,https://www.twitter.com/estate_guru,https://www.facebook.com/estateguruco,https://www.linkedin.com/company/estateguru-ltd,"Estateguru is the leading Pan-European marketplace facilitating property-backed loans for SMEs and carefully selected investment opportunities for our global investor base. We are developing a digital and borderless ecosystem for real estate financing and investing in Europe and beyond. By connecting different service providers, SMEs and investors into one single marketplace, we can offer something unique that other financial institutions cannot – the seamless, cross-border and digital service for borrowers and investors. The team consists of 117 professionals from 21 different nationalities based in Berlin, Manchester, Helsinki, Yerevan, Tallinn (HQ), Riga, and Vilnius.","Commerce and Shopping, Financial Services, Other, Real Estate",3,51-100,"Julian J. Kaljuvee, Kaspar Kaljuvee, Marek Partel",11,,2023-03-22,,,,Undisclosed,,,,Undisclosed,10863515,EUR,12665991,12657365,EUR,14500803,"Speedinvest, Startup Wise Guys, Verve Ventures, Pario Ventures, TMT Investments",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tuum,https://www.crunchbase.com/organization/tuum,Active,,"Banking, Financial Services, FinTech, Payments, SaaS","Tallinn, Harjumaa, Estonia",Tuum is a cloud-native banking platform that allows any business to offer tailored financial services to their customers.,"38,804","European Union (EU), Europe, Middle East, and Africa (EMEA)",10145,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.tuumplatform.com,,,https://www.linkedin.com/company/tuumplatform,"Tuum is a cloud-native banking platform that is spearheading the next generation of digital innovation in the financial services industry. Built around a microservices architecture, the platform consists of flexible and independent modules covering all retail and business banking capabilities. The platform is API-based for quick and easy integration and can run on all major cloud providers, as well as on private clouds.  Founded by a team of banking and technology experts in 2019, Tuum combines technological excellence with in-depth banking knowledge and packages it into a sophisticated, cutting-edge platform.  Tuum currently employs over 60 people with offices in Tallinn, Berlin and Malaga.","Financial Services, Lending and Investments, Payments, Software",4,101-250,"Jan Lakspere, Ove Kreison, Rivo Uibo, Vilve Vene",5,Early Stage Venture,2024-03-14,,,,Series B,,,,Series B,44000000,EUR,48585031,45000000,EUR,49656334,"Plug and Play, Speedinvest, Portage Ventures, Karma Ventures, BlackFin Capital Partners",6,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
