Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
FruitCast,https://www.crunchbase.com/organization/fruitcast,Active,,"AgTech, Artificial Intelligence (AI), Farming, Fruit","Lincoln, Lincolnshire, United Kingdom",FruitCast provides innovative AI-enabled data analytics and yield forecasting for soft fruits.,"79,716","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://fruitcast.co.uk,,,https://www.linkedin.com/company/fruitcast,"FruitCast provides innovative AI-enabled data analytics and yield forecasting for soft fruits. Individual fruit numbers, weight, and maturity of millions of berries are measured non-destructively every day. When combined with other data sources, algorithms can anticipate yield up to six weeks in advance.","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Science and Engineering, Software",,1-10,,2,Seed,2023-08-24,2800000,GBP,3525933,Seed,2800000,GBP,3525933,Seed,3320000,GBP,4229571,3320000,GBP,4229571,"Innovate UK, Ceres Agri-Tech",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
SuperFi,https://www.crunchbase.com/organization/superfi-finance,Active,,"Apps, Financial Services, FinTech","London, England, United Kingdom",SuperFi is a financial application that provides personalized debt support,"79,726","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.joinsuperfi.com/,,,https://www.linkedin.com/company/superfi-finance,"SuperFi Finance is a financial application that provides personalized debt support. The company was founded in 2021 and is based in London, England.","Apps, Financial Services, Software",,1-10,,3,Seed,2023-07-27,900000,EUR,988038,Pre-Seed,900000,EUR,988038,Pre-Seed,1148983,USD,1148983,1148983,USD,1148983,"Antler, Ascension, Force Over Mass Capital, Greater London Authority, Christer Holloman",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hiphops,https://www.crunchbase.com/organization/hiphops,Active,,"Analytics, Business Development, SaaS, Software","Manchester, Manchester, United Kingdom",Hiphops is the DevOps control plane for large tech teams,"80,094","Europe, Middle East, and Africa (EMEA)",BL9 6RX,Less than $1M,2021-01-01,year,,,,,For Profit,https://hiphops.io/,https://twitter.com/hiphops_io,,https://www.linkedin.com/company/hiphops/,"Hiphops is a DevOps Control Plane enabling modern tech teams to run at enterprise scale. The founders saw how operational complexity increases as developer teams scale to meet the needs of large companies. As teams grow, the catalog of internal tooling increases, as does the maintenance cost - eventually reaching a tipping point of complexity. Hiphops solves the challenge by giving Platform, DevOps and SRE functions a unified platform to - automate processes - create user friendly tooling - and integrate existing solutions ROI calculations with customers show that using Hiphops saves - 60% of DevOps spend and - 15% of overall dev team spend","Data and Analytics, Professional Services, Software",1,1-10,Tom Manterfield,1,Seed,2022-06-11,650000,USD,650000,Pre-Seed,650000,USD,650000,Pre-Seed,650000,USD,650000,650000,USD,650000,"Seedcamp, Firstminute Capital, Concept Ventures, Tiny VC, Matt Robinson",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Resurrect Bio,https://www.crunchbase.com/organization/resurrect-bio,Active,,"AgTech, Animal Feed, Biotechnology","London, England, United Kingdom",Resurrect Bio is a plant biotech company that will improve the immune system of crop species to revolutionize the agricultural industry.,"80,487","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://resurrect.bio,https://twitter.com/resurrectbio,,https://www.linkedin.com/company/resurrect-bio,Resurrect Bio is a plant biotechnology company that will improve the immune systems of crop species to revolutionize the agricultural industry.,"Agriculture and Farming, Biotechnology, Science and Engineering",,1-10,,1,Seed,2023-05-16,1610000,GBP,2010023,Seed,1610000,GBP,2010023,Seed,1610000,GBP,2010023,1610000,GBP,2010023,"AgFunder, Future Planet Capital, UK Innovation & Science Seed Fund, SynBioVen, Shake climate",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Landmark Games,https://www.crunchbase.com/organization/landmark-games,Active,,Gaming,"London, England, United Kingdom",Landmarka mobile game development studio founded on the principles and value,"80,703","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.landmark.games,,,https://www.linkedin.com/company/landmark-games,Landmark a mobile game development studio founded on the principles and value.,Gaming,,1-10,,1,Seed,2022-11-14,4470000,EUR,4612965,Seed,4470000,EUR,4612965,Seed,4470000,EUR,4612965,4470000,EUR,4612965,"Concept Ventures, Moonfire Ventures, Project A Ventures, InReach Ventures, Nick Button-Brown",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Net Zero Now,https://www.crunchbase.com/organization/net-zero-now,Active,,"Information Technology, Professional Services, SaaS, Software","London, England, United Kingdom",Making credible climate strategies accessible to SMEs - SaaS,"81,001","Europe, Middle East, and Africa (EMEA)",WC2R 1EA,,2021-02-22,day,2025-02-11,day,,,For Profit,http://www.netzeronow.org,https://twitter.com/NetZero_Now,,https://www.linkedin.com/company/net-zero-now,"Net Zero Now adopts a sector based approach to making powerful climate action accessible to small and medium sized businesses. Working with the industry bodies, trade associations and larger corporates we start by creating a consistent sector protocol that defines what net zero means for businesses in that sector, offers guidance on how to get there and a standard against which those that do, can be certified.   We then configure our platform to enable businesses in the sector to go through the process in a simple way and offer this on subscription as SaaS. Our industry partners in each sector then provide a cost effective route to market, promoting a net zero solution to their members or customers.  The approach aligns with all relevant global standards (GHG Protocol, SBTi, Oxford Principles) and has been endorsed by the UK Government Net Zero team.  Andrew Griffith MP, the UK's Net Zero champion, is on record saying at COP26 ""We love Net Zero Now""","Information Technology, Other, Software",1,11-50,Simon Heppner,2,M&A,2023-04-11,750000,GBP,932213,Seed,750000,GBP,932213,Seed,920000,GBP,1167331,920000,GBP,1167331,"SyndicateRoom, Turquoise Venture Capital Fund",1,2,,Was Acquired,Net Zero Now acquired by Ecologi,https://www.crunchbase.com/acquisition/ecologi-acquires-net-zero-now--ccd4b224,Ecologi,https://www.crunchbase.com/organization/ecologi,2025-02-11,day,,,,Acquisition,,Private,,,,,,,,,,,1
Fintech for International Development,https://www.crunchbase.com/organization/fintech-for-international-development,Active,,"FinTech, Humanitarian","London, England, United Kingdom",Using technology to deliver aid in last mile environments,"81,209","Europe, Middle East, and Africa (EMEA)",EC4V 2DP,,2021-06-01,day,,,,,For Profit,https://www.f4id.org/,https://twitter.com/Fintech4ID?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Escreen-name%3AFintech4ID%7Ctwcon%5Es2,,https://www.linkedin.com/company/f4id/,"Fintech for International Development (“F4ID”) brings humanitarian, finance and technology experts together under one roof. F4ID is an impact Fintech (#fintechforgood) which was founded through a collaboration between Save the Children, Barclays and Standard Chartered. F4ID provides solutions to the aid ecosystem.","Community and Lifestyle, Financial Services, Social Impact",2,1-10,"Natasha Benson, Steve Harvey",1,Seed,2021-07-01,3800000,USD,3800000,Seed,3800000,USD,3800000,Seed,3800000,USD,3800000,3800000,USD,3800000,"Standard Chartered Bank, Barclays Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Karta,https://www.crunchbase.com/organization/karta-92fa,Active,,"Gaming, Metaverse, PC Games","London, England, United Kingdom",Karta brings your brand into the Metaverse,"82,257","Europe, Middle East, and Africa (EMEA)",W1W 5PF,,2021-01-01,year,,,,,For Profit,https://www.karta.game/,,,https://www.linkedin.com/company/kartacreative/about/,"Karta brings your brand into the Metaverse. Karta create branded environments, experiences and events within virtual worlds like Fortnite, Roblox, The Sandbox and others.","Gaming, Media and Entertainment, Software",,11-50,,1,Seed,2023-07-10,1100000,USD,1100000,Seed,1100000,USD,1100000,Seed,1100000,USD,1100000,1100000,USD,1100000,"Game Tech Ventures, Big Ideas Group, Charlie Greenwood, Ste Thompson, Bob Wigley",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Your Cue,https://www.crunchbase.com/organization/your-cue-ltd,Active,,"Artificial Intelligence (AI), Health Care, Internet of Things, Medical Device, SaaS","London, England, United Kingdom",Your Cue is a med-tech company that offers to monitor healthcare through wearables at home and in clinical settings.,"82,620","Europe, Middle East, and Africa (EMEA)",NW10 6FQ,Less than $1M,2021-12-14,day,,,,,For Profit,https://www.yourcue.co.uk,https://x.com/YourCue_UK,https://www.facebook.com/YourCue.UK/,https://www.linkedin.com/company/yourcue/,Your Cue enables affordable inclusive and continuous vital sign monitoring for every single patient admitted to a care home or hospital all the way from admission to discharge.,"Artificial Intelligence (AI), Data and Analytics, Health Care, Internet Services, Science and Engineering, Software",2,1-10,"Dr Nikhit Anilbhai, Sonakshi Senthil",1,Seed,2024-03-01,166000,USD,166000,Pre-Seed,166000,USD,166000,Pre-Seed,166000,USD,166000,166000,USD,166000,Innovate UK,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Polygen,https://www.crunchbase.com/organization/polygen-5eb3,Active,,"Blockchain, Cryptocurrency, Information Technology","London, England, United Kingdom",Polygen provides a breath of fresh air in the world of blockchain launchpads.,"82,702","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://polygen.io/,https://twitter.com/Polygen_io,,https://www.linkedin.com/company/polygen-launchpad,"Polygen provides a breath of fresh air in the world of blockchain launchpads. Current solutions all foster innovation on a specific blockchain, but they also look and operate the same. Fueling innovation in this industry requires the removal of all intermediaries and gatekeepers. Additionally, there is a need for more transparency, automated processes, and post-launch support.","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Software",1,1-10,Michael Hepburn,1,Seed,2021-11-02,2300000,USD,2300000,Seed,2300000,USD,2300000,Seed,2300000,USD,2300000,2300000,USD,2300000,"Maven Capital Partners, Biconomy, GSR, Axiom Asia Private Capital, Pluto Digital",1,23,,,,,,,,,,,,,,Private,,,,,,,,,,,
Humans Not Robots,https://www.crunchbase.com/organization/humans-not-robots,Active,,"Content Delivery Network, Content Discovery, Information Technology, Media and Entertainment, Video, Video on Demand, Video Streaming","York, York, United Kingdom",Humans Not Robots provide workflow observability and analytics to manage a media supply chain.,"82,776","Europe, Middle East, and Africa (EMEA)",YO10 5GA,,2021-03-29,day,,,,,For Profit,https://www.humansnotrobots.com,,,https://www.linkedin.com/company/humans-not-robots,"Humans Not Robots combines artificial intelligence and big data with involvement in clean growth to enable media and broadcast organizations to gain clear insight into the core aspects of their operations. Their analytics and workflow observability to manage a cleaner, cheaper, and faster media supply chain.","Content and Publishing, Information Technology, Media and Entertainment, Video",3,1-10,"Kris Brown, Kristan Bullett, Mick Broderick",4,Seed,2023-06-08,440000,GBP,552561,Seed,440000,GBP,552561,Seed,1415000,GBP,1737917,1415000,GBP,1737917,"VGC Partners, Blue Lake, Turquoise International",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Stitch,https://www.crunchbase.com/organization/stitch-8766,Active,,Health Care,"London, England, United Kingdom",Stitch measures each patient's experience during clinical trials to improve them.,"83,672","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.stitchhealth.co/,,,https://www.linkedin.com/company/stitch-health/,Stitch measures each patient's experience during clinical trials to improve them.,Health Care,,11-50,,1,Seed,2022-09-07,2500000,GBP,2880573,Seed,2500000,GBP,2880573,Seed,2500000,GBP,2880573,2500000,GBP,2880573,"Connect Ventures, Boost Capital, Form Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Alethiomics,https://www.crunchbase.com/organization/alethiomics,Active,,"Biotechnology, Therapeutics","Headington, Oxfordshire, United Kingdom",Alethiomics is a biotech company harnessing the power of single-cell multi-omic technology to discover & develop treatment for blood cancer.,"84,346","Europe, Middle East, and Africa (EMEA)",OX3 7FZ,,2021-01-01,year,,,,,For Profit,https://www.alethiomics.com,https://twitter.com/Alethiomics,,https://www.linkedin.com/company/alethiomics,Alethiomics is a pre-clinical biotech company harnessing the power of single-cell multi-omic technology to discover and develop life-changing treatments for patients with blood cancer.,"Biotechnology, Health Care, Science and Engineering",2,1-10,"Adam Mead, Bethan Psaila",1,Seed,2021-12-15,6000000,GBP,7957201,Seed,6000000,GBP,7957201,Seed,6000000,GBP,7957201,6000000,GBP,7957201,Oxford Science Enterprises,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tranch,https://www.crunchbase.com/organization/tranch,Active,,"B2B, Financial Services, FinTech, Payments, SaaS","London, England, United Kingdom",Tranch is the invoice to payment platform for enterprises who want to optimize cashflow by offering clients an unparalleled experience.,"84,376","Europe, Middle East, and Africa (EMEA)",,,2021-09-01,day,2025-01-06,day,,,For Profit,https://tranch.com,https://twitter.com/tranch_hq,https://www.facebook.com/tranch.hq,https://www.linkedin.com/company/tranch,Tranch helps businesses pay for invoices through new flexible payment infrastructure. The company offers a checkout experience that allows businesses to choose how they pay for large invoices and put their growth first. Find out more at www.tranch.com about how we simplify and accelerate accounts receivable for enterprises with the most innovative workflows and payment solutions. Tranch is located in New York City and was founded by Beau Allison and Philip Kelvin in 2021.,"Financial Services, Other, Payments, Software",2,11-50,"Beau Allison, Philip Kelvin",5,M&A,2024-05-24,1000,USD,1000,Seed,1000,USD,1000,Seed,9399433,USD,9399433,104399433,USD,104399433,"Y Combinator, UpHonest Capital, Rebel Fund, TwentyTwo VC, TRAC",6,13,,Was Acquired,Tranch acquired by Elite,https://www.crunchbase.com/acquisition/elite-techonolgy-acquires-tranch--95403755,Elite,https://www.crunchbase.com/organization/elite-techonolgy,2025-01-06,day,,,,Acquisition,,Private,,,,,,,,,,,
FXT,https://www.crunchbase.com/organization/fxt-inc,Active,,,"London, England, United Kingdom","FXT AI provides the generative images, videos, apis to the enhance the Possibilities.","84,529","Europe, Middle East, and Africa (EMEA)",,,2021-04-06,day,,,,,For Profit,https://fxt.co.in,,,,"FXT AI provides the generative images, videos, apis to the enhance the Possibilities.",,,251-500,,2,Early Stage Venture,2024-05-04,500000,USD,500000,Series A,500000,USD,500000,Series A,800000,USD,800000,800000,USD,800000,Froxt Corporation,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Klarytee,https://www.crunchbase.com/organization/klarytee,Active,,"Information Technology, Security, Software","London, England, United Kingdom",Klarytee offers data centric security services.,"84,802","Europe, Middle East, and Africa (EMEA)",3222 463,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.klarytee.com,https://twitter.com/klarytee,https://www.facebook.com/klarytee,https://www.linkedin.com/company/klarytee,"Klarytee provides secure document data, maintain access control, prevent data loss, non-repudiation, integrated workflows, real-time audit, manage document interactions, granular access control, and data protection services.","Information Technology, Privacy and Security, Software",1,1-10,Nithin Thomas,1,Seed,2023-12-05,700000,GBP,881610,Pre-Seed,700000,GBP,881610,Pre-Seed,700000,GBP,881610,700000,GBP,881610,"Concept Ventures, Michael Coates, Evelyn Bourke, Desigan Chinniah, Brad",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Corryn Biotechnologies,https://www.crunchbase.com/organization/corryn-biotechnologies,Active,,"Biotechnology, Medical, Medical Device","Morriston, Swansea, United Kingdom",Corryn is a biotechnology company that develops wound dressing devices to redefine the chronic and complex wound care.,"85,132","Europe, Middle East, and Africa (EMEA)",SA6 6HB,,2021-01-01,year,,,,,For Profit,https://www.corryn.co.uk/,,,https://www.linkedin.com/company/corryn-biotechnologies/,"Corryn is a biotechnology company that develops Heals device, a contactless approach to redefine the chronic and complex wound care.","Biotechnology, Health Care, Science and Engineering",,1-10,,3,Seed,2024-09-24,550000,GBP,738477,Seed,550000,GBP,738477,Seed,649996,GBP,864482,699996,GBP,928004,"SFC Capital, Innovate UK, British Design Fund",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wilder Sensing,https://www.crunchbase.com/organization/wilder-sensing,Active,,"Artificial Intelligence (AI), Machine Learning","Wedmore, Somerset, United Kingdom",Wilder Sensing is a nature technology business that uses artificial intelligence to quantify biodiversity changes.,"85,135","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://wildersensing.com/,,,https://www.linkedin.com/company/wildersensing/,Wilder Sensing is a nature technology business that uses artificial intelligence to quantify biodiversity changes.,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,1-10,"Geoff Carss, Lorenzo Trojan",1,Seed,2024-12-12,700000,GBP,887385,Pre-Seed,700000,GBP,887385,Pre-Seed,700000,GBP,887385,700000,GBP,887385,"The FSE Group, Cambridge Angels group, Oxford Innovation Finance",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
peppa,https://www.crunchbase.com/organization/Pepper-Rest-Ltd,Active,,"E-Commerce, Internet, Payments, Small and Medium Businesses","London, England, United Kingdom",Peppa is the leading provider of SMB commerce SaaS delivered through SMB-serving enterprises and direct to customer.,"85,227","Europe, Middle East, and Africa (EMEA)",EC1V 2NX,,2021-09-09,day,,,,,For Profit,https://www.mypeppa.co.uk,http://twitter.com/usepeppa,http://facebook.com/usepeppa,https://linkedin.com/company/usepeppa,"Peppa helps MSMBs, networks and platforms serving MSMBs grow revenues through embedded commerce, integrated marketing automation and artificial intelligence. With Peppa, you  drive increased revenue, share of wallet and higher retention within your customer base.","Commerce and Shopping, Financial Services, Internet Services, Other, Payments",3,11-50,"Bankole Alao, Bridget Yadua-Soremekun, Emmanuel Obute",1,Seed,2022-12-05,120000,USD,120000,Pre-Seed,120000,USD,120000,Pre-Seed,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kaly,https://www.crunchbase.com/organization/kaly-group,Active,,"Farming, Forestry, Racing","Dunvegan, Highland, United Kingdom","KALY is a group of innovators, sailors, and nature enthusiasts on a quest of discovery.","85,264","Europe, Middle East, and Africa (EMEA)",IV55 8GH,$1M to $10M,2021-01-01,year,,,,,For Profit,https://kaly.eco/,https://x.com/kaly_eco2022?mx=2,,https://www.linkedin.com/company/kaly-group/,"KALY is like an intriguing group based on the description, it appears to be a collective of individuals with diverse interests and passions—innovators, sailors, and nature enthusiasts—coming together with a shared mission of exploration and discovery.","Agriculture and Farming, Sports",3,1-10,"Bruce Hare, Daniel Hillman, Taco Heusden",1,Seed,2024-12-19,300000,GBP,374916,Seed,300000,GBP,374916,Seed,300000,GBP,374916,300000,GBP,374916,"Scottish Enterprise, TRICAPITAL",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
PortF,https://www.crunchbase.com/organization/portf,Active,,"Asset Management, Financial Services, Online Portals","London, England, United Kingdom","PortF is a platform serves investors, debt providers, and SMEs.","85,430","Europe, Middle East, and Africa (EMEA)",,,2021-08-01,month,,,,,For Profit,https://www.portf.io,,,https://www.linkedin.com/company/80373194/,"PortF is software that offers a platform that tracks potential deals, manages investor relationships, and creates fundraising material. They provide enterprises with an improved flow of information between investors and investees by redefining transparency and efficiency. The financial performances are automatically fed, via accounting, into flexible business KPIs. The investment-related documents from board papers, board minutes, legal, captable, and more.","Financial Services, Internet Services",,1-10,,3,Seed,2024-04-03,99996,GBP,126509,Seed,99996,GBP,126509,Seed,344645,USD,344645,344645,USD,344645,"Techstars, SFC Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mirai Flights,https://www.crunchbase.com/organization/mirai-flights,Active,,"Business Travel, Mobile Apps, Service Industry","London, England, United Kingdom",Mirai Flights is a service for instant booking of private jets with price transparency and handy one-click payment method.,"85,442","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2021-02-01,month,,,,,For Profit,https://mirai.flights/new-order,https://twitter.com/MiraiFlights,https://www.facebook.com/miraiflights/,https://www.linkedin.com/mwlite/company/mirai-flights,"Mirai Flights is a UK-based service for instant booking charter flights with price transparency and focus on the UK, Europe, Middle East, and the CIS states. Mirai Flights connects clients to private jets, offering a suitable time and place of departure with an option to choose the class of the aircraft, price, number of passengers, comfort level and a payment of up to €300.000 in one click. Founded in 2021, Mirai Flights aims to change the flyers' purchasing habits and save time. Its founders’ expertise is manifested by successful businesses in private aviation.","Apps, Mobile, Other, Software, Travel and Tourism",2,11-50,"Evgeny Chuprov, Irakli Litanishvili",1,Seed,2022-04-26,3000000,USD,3000000,Pre-Seed,3000000,USD,3000000,Pre-Seed,3000000,USD,3000000,3000000,USD,3000000,Xploration Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
xBank,https://www.crunchbase.com/organization/xbank-1cd7,Active,,"Cryptocurrency, E-Commerce Platforms, Online Portals, Shopping, Web3","London, England, United Kingdom",xBank is amplatform that enables customers to shop for web3 and cryptocurrencies through an online gateway.,"86,308","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://xbank.plus/,https://twitter.com/xbank_official?lang=en,https://www.facebook.com/Xbank-Secure-and-Fast-101858919139636/?ref=py_c,https://www.linkedin.com/company/xbank-global/,,"Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Internet Services, Payments, Software",1,11-50,Kaiyang Pan,1,Seed,2022-11-01,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,IVC,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Auctree,https://www.crunchbase.com/organization/auctree,Active,,"Property Management, Real Estate","London, England, United Kingdom",Auctree is an online trading platform for real estate investors.,"86,777","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://auctree.com,https://twitter.com/auctree2,,https://www.linkedin.com/company/auctree,,Real Estate,1,11-50,Mike Cooper,1,Seed,2023-03-28,2500000,EUR,2709713,Seed,2500000,EUR,2709713,Seed,2500000,EUR,2709713,2500000,EUR,2709713,"Samaipata, Concept Ventures, Blissgrowth",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Trunk,https://www.crunchbase.com/organization/trunk-346f,Active,,"Construction, Manufacturing, Project Management, Software","Manchester, Manchester, United Kingdom",Collaborate & deliver prefab construction projects 20% faster.,"88,749","Europe, Middle East, and Africa (EMEA)",M1 2JQ,,2021-06-01,day,,,,,For Profit,https://trunk.works,,,https://www.linkedin.com/company/heytrunk/,Get your offsite projects to install on time.,"Administrative Services, Manufacturing, Other, Real Estate, Software",1,11-50,Tom Darlow,1,Seed,2023-04-22,1500000,USD,1500000,Pre-Seed,1500000,USD,1500000,Pre-Seed,1500000,USD,1500000,1500000,USD,1500000,"Fuel Ventures, Pi Labs, Blackhorn Ventures, Notion Capital, Concrete Venture Capital",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
The Garden,https://www.crunchbase.com/organization/the-garden-95c4,Active,,"Digital Media, Media and Entertainment, Video Streaming","London, England, United Kingdom",The Garden is an online media company.,"88,845","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://onegarden.com/,,,https://www.linkedin.com/company/onegarden/,The Garden is an online media company.,"Content and Publishing, Media and Entertainment, Video",,11-50,,1,Seed,2022-07-13,3000000,EUR,3010298,Seed,3000000,EUR,3010298,Seed,3000000,EUR,3010298,3000000,EUR,3010298,"Village Global, Index Ventures, Matt Robinson, Ian Hogarth, Fidji Simo",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Octopus,https://www.crunchbase.com/organization/octopus-c1fb,Active,,"Creative Agency, Digital Signage, Marketing, SaaS","London, England, United Kingdom",Octopus is a web-based platform that provides content management software for interactive and measurable digital signage services.,"89,131","Europe, Middle East, and Africa (EMEA)",W1S 3PN,,2021-01-01,year,,,,,For Profit,https://octopussignage.com,https://x.com/weareoctopusuk,https://www.facebook.com/WeAreOctopusUK,https://www.linkedin.com/company/weareoctopusuk,"Octopus provides digital signage, industrial displays, market chain, and fintech technology, and sells building materials. The company uses a SaaS model and engages in interactions between sales and display, social media and the store, and checkout. Octopus also provide publication on their social media and share videos on social media. The company's main focus is not to sell industrial displays but ensure that the content displayed on the screen is returned to sales in the most accurate way.","Content and Publishing, Media and Entertainment, Sales and Marketing, Software",1,11-50,Emre Yildiz,2,Seed,2022-07-27,750000,USD,750000,Seed,750000,USD,750000,Seed,780468,USD,780468,780468,USD,780468,"APY Ventures, TechOne VC, Finberg, Oyak Portföy, H2O Investment",1,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lottie,https://www.crunchbase.com/organization/lottie-88ed,Active,,"Elder Care, Health Care","London, England, United Kingdom",Lottie is to empower care seekers and to lead the global transformation to modern and sustainable care.,"89,518","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://lottie.org/,,https://www.facebook.com/thankslottie,https://www.linkedin.com/company/thankslottie,Lottie is to empower care seekers and to lead the global transformation to modern and sustainable care.,Health Care,3,51-100,"Chris Donnelly, Ronan Harvey-Kelly, Will Donnelly",4,Early Stage Venture,2023-10-08,16350000,GBP,19978763,Series A,16350000,GBP,19978763,Series A,25475000,GBP,31444553,25475000,GBP,31444553,"General Catalyst, Accel, Kindred Capital, Tom Blomfield, Cold Start Ventures",4,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Goodloans,https://www.crunchbase.com/organization/goodloans,Active,,"Credit, Financial Services, FinTech","London, England, United Kingdom",Goodloans builds platforms that connect SMEs with credit. Backed by Google and Barclays.,"90,222","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-09-01,month,,,,,For Profit,https://goodloans.co,https://twitter.com/goodloansco,https://www.facebook.com/goodloansco,https://www.linkedin.com/company/goodloansco/,Goodloans builds platforms that enable underestimated businesses to access credit. Backed by Google and Barclays.,"Financial Services, Lending and Investments",2,1-10,"Ioannis Begleris, Zak Nason-Giwa",3,Seed,2023-01-01,,,,Seed,,,,Seed,1200000,USD,1200000,1200000,USD,1200000,"Google, Creative Destruction Lab (CDL), Artha Group, Tom Blomfield, Alex Macdonald",,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
MetaVisa,https://www.crunchbase.com/organization/metavisa,Active,,"Blockchain, Ethereum, Metaverse","Croydon, Croydon, United Kingdom",MetaVisa is a Layer 3 Middleware Protocol that provides a metaverse credit system based on blockchain data.,"91,788","Europe, Middle East, and Africa (EMEA)",CR2 6EQ,,2021-01-01,year,,,,,For Profit,https://metavisa.com,https://twitter.com/MetaVisa,,https://www.linkedin.com/company/metavisa,MetaVisa is a Layer 3 Middleware Protocol that provides a metaverse credit system based on blockchain data. MetaVisa Protocol helps users to establish and display reliable on-chain identity & credit records.,"Blockchain and Cryptocurrency, Media and Entertainment, Other, Software",,11-50,,1,Seed,2021-12-01,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Dutch Crypto Investors, Collinstar Capital, Spark Digital Capital, HG Ventures, Amplio Ventures",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
