Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
SurgaColl,https://www.crunchbase.com/organization/surgacoll,Active,,"Health Care, Medical Device, Pharmaceutical","Dublin, Dublin, Ireland",SurgaColl Technologies is a medical device company developing novel tissue regeneration products.,"115,784","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2010-01-01,year,,,,,For Profit,http://surgacoll.com/,https://twitter.com/surgacoll,,https://www.linkedin.com/company/2174800/,"SurgaColl Technologies is a medical device company developing novel tissue regeneration products for the surgical treatment of diseases of the bone, cartilage and other human tissue. Based on technology developed at the Tissue Engineering Research Group (TERG) of the Royal College of Surgeons in Ireland (RCSI), headed by Professor Fergal O’Brien, the company aims to become a leader in the field of regenerative medical devices.  ",Health Care,2,1-10,"John Gleeson, Pat Forristal",2,Early Stage Venture,2018-01-01,3100000,GBP,4188125,Series A,3100000,GBP,4188125,Series A,6685029,USD,6685029,6685029,USD,6685029,"Enterprise Ireland, Enterprise Equity, AIB Seed Capital Fund, GM&C Life Sciences Fund, Julz",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hiri,https://www.crunchbase.com/organization/hiri,Active,,"Email, Enterprise Software","Dublin, Dublin, Ireland","Hiri is an Ireland-based startup, offers email applications that enable its users to save time, organize their day, & improve communication.","115,933","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2012-09-01,day,,,,,For Profit,http://www.hiri.com,http://twitter.com/hiri,,https://www.linkedin.com/company/hiri,"Hiri is an enterprise email client designed from the ground up to help you get your email under control, improve the way you communicate, and give you the time to focus on the things that really matter. They are based in Ireland and recently graduated from the Telefonica supported Wayra Academey - www.wayra.org Currently they are based in Dublin's Dogpatch Labs www.dogpatchlabs.com, which is run by Polaris Partners.","Information Technology, Internet Services, Messaging and Telecommunications, Software",2,1-10,"David Power, Kevin Kavanagh",6,,2017-09-26,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1405142,USD,1405142,1835046,USD,1835046,"Enterprise Ireland, Wayra, Delta Partners, Act Venture Capital",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Modern Democracy,https://www.crunchbase.com/organization/modern-democracy,Active,,"GovTech, Information Technology, Software","Derry, Cavan, Ireland",Modern Democracy is an election software systems and consulting services provider.,"116,128","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2014-01-01,year,,,,,For Profit,http://moderndemocracy.com/,https://twitter.com/MODDEMLTD,https://www.facebook.com/moderndemocracylimited/,https://www.linkedin.com/company/10867076/,"Modern Democracy’s wold class products are reinventing the way electoral service professionals solve delivery challenges through the deployment of a powerful, flexible, incredibly intuitive and easy to use solution. Our experienced consultants and leading edge technology experts are passionate about providing intuitive solutions for reducing risk, improving transparency and ensuring accuracy. Our mission is to deliver innovative, secure, accurate and transparent solutions that improve the efficiency of the election process","Government and Military, Information Technology, Software",1,11-50,Siobhan Donaghy,3,Seed,2022-08-30,700000,GBP,816095,Angel,700000,GBP,816095,Angel,1450000,GBP,1795087,1450000,GBP,1795087,"HBAN, Techstart Ventures, Crescent Capital",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CropBiome,https://www.crunchbase.com/organization/cropbiome,Active,,"Agriculture, AgTech, Biotechnology","Dublin, Dublin, Ireland","CropBiome sources, selects, ferments, characterizes and tests microbes that are formulated into biological products.","116,860","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,http://cropbiome.com/,,,,"CropBiome sources, selects, ferments, characterizes and tests microbes that are formulated into biological products.","Agriculture and Farming, Biotechnology, Science and Engineering",,1-10,,1,Seed,2022-07-26,1300000,EUR,1316810,Seed,1300000,EUR,1316810,Seed,1300000,EUR,1316810,1300000,EUR,1316810,"HBAN, DeepIE Ventures Management Co.",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
RissoAi,https://www.crunchbase.com/organization/rissoai,Active,,Artificial Intelligence (AI),"Dublin, Dublin, Ireland",RissoAi is an artificial intelligence platform that monitors and reports on noise pollution by solving environmental concerns.,"117,588","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-01-01,year,,,,,For Profit,https://risso.ai,,,https://www.linkedin.com/company/risso-ai,RissoAi is an artificial intelligence platform that monitors and reports on noise pollution by solving environmental concerns.,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",1,1-10,Luca Marchesotti,1,Seed,2024-07-11,200000,EUR,217482,Pre-Seed,200000,EUR,217482,Pre-Seed,200000,EUR,217482,200000,EUR,217482,"Enterprise Ireland, Growing Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
TryFit Technologies,https://www.crunchbase.com/organization/tryfit-technologies,Active,,"Information Technology, Internet, Retail","Dublin, Dublin, Ireland",Try.Fit finds the best fit footwear for confident shopping & high conversion rate omnichannel retail. ,"119,119","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2015-01-01,year,,,,,For Profit,http://try.fit/,,https://www.facebook.com/tryfittech/,https://www.linkedin.com/company/try.fit/,"Try.fit is the  best fit footwear for confident shopping & high conversion rate omnichannel retail.  Try.fit automatically identifies the best dimensionally 3D fitting footwear for all types of a shopper’s formal, casual and athletic activities by analyzing digitally simulated foot-footwear activity, related 3D transformations and their geometric and physical collisions","Commerce and Shopping, Information Technology, Internet Services",2,1-10,"Michael Waldman, Vagan Martirosyan",5,Seed,2018-03-15,600000,EUR,738450,Seed,600000,EUR,738450,Seed,1170000,EUR,1366425,1170000,EUR,1366425,"PULSAR, 1C Company, Futurtech Middle East, Dmitry Sinitsyn, Dmitry Kazachkov",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
FoodMarble,https://www.crunchbase.com/organization/foodmarble,Active,,"E-Commerce, Hardware, Health Care, Home Health Care, Internet of Things, Personal Health, Wellness","Dublin, Dublin, Ireland",We measure your digestion. Creators of the first personal digestive breath tester.,"119,172","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,month,,,,,For Profit,https://foodmarble.com,https://twitter.com/FoodMarble,http://www.facebook.com/foodmarble,https://linkedin.com/company/foodmarble,"Almost 1 billion people are faced with highly disruptive digestive symptoms. These symptoms are often severe, persistent, and can have a profound impact on daily life. It has developed a connected device called AIRE to help people with these issues, gain back control of their digestion, and by extension, their lives. Working as a personal breath analyzer, AIRE can achieve this by helping the user find the foods that are most compatible with their unique digestive system. Based on an existing clinical test, AIRE enables you to craft a personalized diet, so you can be at your very best. We have taken over $500,000 of pre-orders so far on foodmarble.com and once we start shipping out devices in late 2017, they will start building the first data-set of its kind.","Commerce and Shopping, Hardware, Health Care, Internet Services",6,11-50,"Aonghus Shortt, James Brief, Lisa Ruttledge, Matt Lynch, Patrick Dennis, Peter Harte",8,,2022-04-11,,,,Convertible Note,2300000,EUR,2794236,Equity Crowdfunding,7200000,EUR,8598118,8698118,USD,8698118,"Enterprise Ireland, SOSV, Delta Partners, HBAN, HAX",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,4
Fanify,https://www.crunchbase.com/organization/fanify-3971,Active,,"Artificial Intelligence (AI), Music","Dundalk, Louth, Ireland",Fanify operates as an AI automated music promotion company.,"119,336","European Union (EU), Europe, Middle East, and Africa (EMEA)",A91 C1X2,,2021-01-01,year,,,,,For Profit,https://fanify.io/,,,https://www.linkedin.com/company/fanifymusic/,Fanify operates as an AI automated music promotion company.,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software",,1-10,,2,Seed,2023-01-07,400000,EUR,426540,Pre-Seed,400000,EUR,426540,Pre-Seed,400000,EUR,426540,400000,EUR,426540,"APRIL Ventures, Shane Brett, Global Perspectives",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
FenestraPro,https://www.crunchbase.com/organization/fenestrapro,Active,,"Architecture, Cloud Computing, CRM, Energy, Information Technology, Robotics, Software","Dublin, Dublin, Ireland",FenestraPro is software for architects to design environmentally efficient nondomestic building facades more cost effectively.,"120,207","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2012-01-01,year,,,,,For Profit,http://www.fenestrapro.com,http://twitter.com/FenestraPro,http://www.facebook.com/FenestraPro,http://www.linkedin.com/company/fenestrapro,"FenestraPro is cloud based software for architects to design environmentally efficient building facades more cost effectively. The software enables compliance checking with increasingly rigorous energy and environmental performance standards from an early stage in the building design process, and encourages best practice energy performance and green building design.","Energy, Hardware, Information Technology, Internet Services, Real Estate, Sales and Marketing, Science and Engineering, Software",2,11-50,"David Palmer, Simon Whelan",3,Seed,2019-04-11,1200000,EUR,1351248,Seed,1200000,EUR,1351248,Seed,1220000,EUR,1378364,1220000,EUR,1378364,"Enterprise Ireland, Pi Labs, Applied Software",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GKinetic Energy,https://www.crunchbase.com/organization/gkinetic-energy,Active,,"Clean Energy, Energy, Environmental Engineering, Renewable Energy, Sustainability","Limerick, Limerick, Ireland",GKinetic Energy develops and operates hydrokinetic turbines.,"121,078","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2014-01-01,year,,,,,For Profit,https://gkinetic.com,,https://www.facebook.com/gkinetic,,"GKinetic Energy develops and operates hydrokinetic turbines. The company generates renewable energy from free-flowing water sources, such as oceans, rivers, and canals. GKinetic Energy uses sound engineering principles to create kinetic turbine devices.","Energy, Science and Engineering, Sustainability",,1-10,,2,Seed,2022-11-01,2000000,EUR,1975447,Seed,2000000,EUR,1975447,Seed,2000000,EUR,1975447,2000000,EUR,1975447,Katapult Ocean,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
HiiKER,https://www.crunchbase.com/organization/hiiker,Active,,"Adventure Travel, Fitness, Sports","Dublin, Dublin, Ireland",Hiiker is platform and community for hikers and hiking trails.,"121,153","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-01-01,day,,,,,For Profit,https://hiiker.app,https://twitter.com/hiiker__?lang=en,https://www.facebook.com/HiikerGlobal/,https://www.linkedin.com/company/hiiker-global?originalSubdomain=ie,Hiiker is a platform and community for hikers and hiking trails. The app provides a comprehensive hiking tool to enable people to experience the great outdoors with confidence. It gives people vital information for their vacation planning.,"Sports, Travel and Tourism",2,1-10,"Eoin Hamilton, Paul Finlay",3,Seed,2022-07-14,500000,EUR,501327,Pre-Seed,500000,EUR,501327,Pre-Seed,650000,EUR,679126,650000,EUR,679126,"Fuel Ventures, Enterprise Ireland, NDRC",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Gecko Governance,https://www.crunchbase.com/organization/gecko-4,Active,,"Blockchain, Computer, Consulting, Project Management, Software, Task Management","Dundalk, Louth, Ireland",GECKO Governance is a new RegTech Blockchain solution to allow fund managers to monitor & manage their regulation and compliance requirement,"122,303","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://geckogovernance.io,https://twitter.com/GECKOgovernance,https://www.facebook.com/geckogovernance,https://in.linkedin.com/company/gecko-limited,"GECKO Governance is the first solution in the market to provide fund managers with a live oversight of all the funds regulation and compliance requirements - which funds are on schedule and which are behind, which compliance tasks are outstanding and which have been completed.  GECKO Governance enables fund managers to schedule all their end to end compliance and regulatory tasks and provides a verifiable independent audit trail of compliance to satisfy global financial regulators requirements. It is the first company in the Funds industry to integrate or use Blockchain technology for the management of fund data with regards to their AML/KYC , Operational Due Diligence (ODD), Fund Launch and On-Boarding. GECKO Governance offers a suite of unique Blockchain integrated products which hugely improves our client's operational efficiency cost effectiveness and compliance security. GECKO Governance is based in New York City, Ireland and Sydney, Australia   	Real Time Compliance View  	Easily Customizable front-end  	One centralised dashboard fund view 	Multi-Client Oversight 	End to end Blockchain compliance task management 	Independent verifiable Blockchain audit trail of fund compliance 	""Drag & Drop"" regulatory calendar management 	Enables regulators fiduciary requirements 	Wraps around all funds compliance documentation 	Live birds-eye view of fund regulatory status 	Full Version control 	Fully integrated into Google Docs and Microsoft Office 365 	Completly partitioned user access","Administrative Services, Blockchain and Cryptocurrency, Consumer Electronics, Hardware, Other, Professional Services, Software",1,1-10,Shane Brett,4,Early Stage Venture,2019-03-13,1400000,USD,1400000,Series A,1400000,USD,1400000,Series A,2432000,USD,2432000,2432000,USD,2432000,COSIMO Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Plynk,https://www.crunchbase.com/organization/plynk,Closed,,"Banking, Messaging, Mobile","Dublin, Dublin, Ireland",Plynk The Money Messenger is Europe's leading social payments app,"123,809","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-09,day,,,2020-05-05,day,For Profit,http://www.plynk.me,https://twitter.com/plynkapp,https://www.facebook.com/plynkapp,https://www.linkedin.com/in/charlesdowd,"Plynk is a European money messaging app offering instant person-to-person payments. Headquartered in Dublin, Plynk was co-founded by Charles Dowd and Clive Foley in 2015. In June 2017 Plynk secured a €25 million Series A Raise; the investment was one of the largest Series A raises in Irish history. Plynk was developed to remove the complexities of money transfers amongst family and friends, making it fun, fast and free. With Plynk, users send money to a name, not an account number. Linked to users’ social networks, Plynk users can send money as a message to a single contact or in group chats instantly and with no fees. Plynk accounts are created in-app in two minutes, giving users a payment account with a dedicated IBAN and virtual Mastercard. Plynk is available for iOS and Android. Plynk raised €725,000 in seed investment in October 2016 with backing from Bank of Ireland, venture capital firm Delta Partners, Enterprise Ireland, the NDRC and a number of angel investors.","Financial Services, Information Technology, Internet Services, Lending and Investments, Messaging and Telecommunications, Mobile",2,11-50,"Charles Dowd, Clive Foley",3,Early Stage Venture,2017-06-06,25000000,EUR,28177491,Series A,25000000,EUR,28177491,Series A,25745000,EUR,29011063,25745000,EUR,29011063,"Enterprise Ireland, Delta Partners, NDRC, Prive-Swiss",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Campsited,https://www.crunchbase.com/organization/campsited,Active,,"E-Commerce, Hospitality, Marketplace, Tourism","Dublin, Dublin, Ireland",Making it easier to find and book open air vacations,"123,908","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,day,,,,,For Profit,https://www.campsited.com,https://www.twitter.com/campsited,https://www.facebook.com/campsited,https://www.linkedin.com/company/campsited,"Campsited.com champions holidaying in the open air, by making it easy for people to find and book campsites, vehicles and activities. Formed in 2015, Campsited.com now has over 2000 campsites, across 18 countries, on its website. In 2020, Campsited launched 50,000 tours and activities in Europe and beyond. In doing so, the company became the world’s first online campsite marketplace to offer consumers the capability to book tours and activities on its platform. In 2021, Campsited will add campervan and RV rental to its offerings.","Commerce and Shopping, Travel and Tourism",1,11-50,Finan O'Donoghue,3,Seed,2021-02-01,,,,Non-equity Assistance,900000,EUR,996948,Seed,1184000,EUR,1326720,1184000,EUR,1326720,"Motley Fool Ventures, Spark Crowdfunding",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Peckish,https://www.crunchbase.com/organization/peckish-63e2,Active,,"Food and Beverage, Restaurants, Search Engine","Cork, Cork, Ireland",Peckish is a personalized food search engine that integrates with restaurants ordering partners,"124,300","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://peckish.ie/,https://twitter.com/peckishhq,https://m.facebook.com/peckishHQ,https://www.linkedin.com/company/peckishhq/about/,"Peckish is a personalized food search engine that integrates with restaurants ordering partners. With its personalized search capabilities and menu management tools, Peckish streamlines the ordering process for customers and partners alike. The platform's integration with leading restaurant ordering partners allows for seamless, efficient service for all.","Food and Beverage, Internet Services",,1-10,,2,Seed,2022-02-06,133000,EUR,152346,Pre-Seed,133000,EUR,152346,Pre-Seed,183000,EUR,212590,183000,EUR,212590,"Enterprise Ireland, Spark Crowdfunding",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Change Donations,https://www.crunchbase.com/organization/change-donations,Active,,"FinTech, Internet, Non Profit","Dublin, Dublin, Ireland",Change Donations is a micro-donation platform helping charities fundraise more efficiently and connect with a younger generation,"125,061","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dublin 1,,2018-01-01,year,,,,,For Profit,https://ChangeDonations.com,https://twitter.com/changedonations,https://www.facebook.com/ChangeDonations/,https://www.linkedin.com/company/changedonations,"Change Donations helps charities and non-profits fundraise in the digital age and connect with tomorrow's generation of donors. Their platform allows donors to link their credit or debit cards, round their purchases up to the next euro, and donate their digital spare change to the causes they care about most. They are building a community of everyday philanthropists and helping individuals inspire positive change through their everyday spending","Financial Services, Internet Services, Other, Social Impact",2,1-10,"Lizzy Hayashida, William Conaghan",2,Seed,2020-02-04,800000,EUR,883596,Seed,800000,EUR,883596,Seed,800000,EUR,883596,800000,EUR,883596,"Enterprise Ireland, Paladin Capital Group, Elkstone Capital Partners, LaunchBox",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Promotion Rewards,https://www.crunchbase.com/organization/promotion-rewards,Active,,"Information Technology, Internet","Dublin, Dublin, Ireland",Promotion Rewards uses consumer shopping data to transform consumer behaviour in a closed-loop environment.,"125,686","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://usepromotion.com/,,,https://www.linkedin.com/company/promotionrewards/,"Promotion Rewards believe that consumer brands are missing an important link to the end user. To connect, brands must first understand what their customers are doing and then put those insights into action in a meaningful way. They leverage data and their closed-loop environment, help consumer packaged goods, retail, and e-commerce brands outperform the competition, and directly attribute marketing and trade spending to sales.","Information Technology, Internet Services",,1-10,,2,Seed,2022-10-24,725000,EUR,716601,Pre-Seed,725000,EUR,716601,Pre-Seed,775000,EUR,772554,775000,EUR,772554,"Enterprise Ireland, Delta Partners, Technological University Dublin, Local Enterprise Office, Laidlaw Scholars Ventures",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Studytracks,https://www.crunchbase.com/organization/studytracks,Active,,E-Learning,"Dublin, Dublin, Ireland",Studytracks is an evolution in in exam preparation.,"126,249","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://studytracks.education/gb/student/,https://twitter.com/study_tracks,,https://www.linkedin.com/company/studytracks/about/,Studytracks is an evolution in in exam preparation.,"Education, Software",3,1-10,"Alexandre Houpert, George Hammond-Hagan, Jon Hammond-Hagan",2,Seed,2019-09-16,1000000,EUR,1100315,Seed,1000000,EUR,1100315,Seed,1000000,EUR,1100315,1000000,EUR,1100315,"Founders Factory, OneRagtime, LeanSquare",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Playnbrag,https://www.crunchbase.com/organization/playnbrag,Active,,"Fantasy Sports, Gambling, Social Media, Sports","Donegal, Donegal, Ireland",PlaynBrag is a social media & social sports betting app where friends & other social groups can bet against each other on live sport.,"127,470","European Union (EU), Europe, Middle East, and Africa (EMEA)",F92RF6F,,2016-03-01,month,,,,,For Profit,https://www.playnbrag.com/,https://twitter.com/playnbrag,https://www.facebook.com/PlayAgainstMatesForBanterOrCashOnLiveSport/,https://ie.linkedin.com/in/oisin-walsh-3a253712,"PlaynBrag is a social media & social sports betting app that provides an immersive social experience for Sports Fans. Where friends & other social groups can bet against each other on live sport –  Where users can set up or join bets in a social environment in under 40 seconds while also consuming & interacting on all of the latest content on their sport with our social media feeds. We have a UK Gambling Licence, are fully regulated & compliant, where all of our checks are done internally so as to keep our costs down.","Gaming, Internet Services, Media and Entertainment, Sports",1,1-10,Oisin Walsh,1,Seed,2023-10-15,221000,USD,221000,Seed,221000,USD,221000,Seed,221000,USD,221000,221000,USD,221000,FasterCapital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
MicroSynbiotiX,https://www.crunchbase.com/organization/microsynbiotix,Active,,"Aquaculture, Biotechnology, Farming, Therapeutics","Cork, Cork, Ireland",MicroSynbiotiX engages in the development of a technology solution that eliminates the excessive use of antibiotics in farmed fish.,"128,003","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,2021-11-19,day,,,For Profit,https://www.microsynbiotix.com,https://twitter.com/microsynbiotix,https://www.facebook.com/microsynbiotix,https://www.linkedin.com/company/microsynbiotix-ltd./,"MicroSynbiotiX engages in the development of a technology solution that eliminates the excessive use of antibiotics in farmed fish. With MicroSynbiotiX's advances in algal genomics and molecular biology, microalgae can be engineered to express inexpensive therapeutic proteins and vaccines of economic value. By using microalgae as an oral delivery vehicle, MicroSynbiotiX substantially cuts the labor and post-processing production costs, allowing the production of effective vaccines that are much more affordable and user-friendly. The technology can eliminate the use of antibiotics, reduce fish mortality rates in aquaculture farms, prevent bacterial and viral diseases from wiping out entire fish stocks, and improve global food security. MicroSynbiotiX was founded on 2016 and is headquartered in Cork City, Ireland.","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering",3,1-10,"Antonio Lamb, Sebastian Cocioba, Simon Jegan Porphy",7,M&A,2019-10-24,,,,Convertible Note,1000000,EUR,1192385,Seed,1292385,USD,1292385,1622428,USD,1622428,"Enterprise Ireland, SOSV, The Yield Lab Europe, RebelBio, Alimentos Ventures",2,5,,Was Acquired,MicroSynbiotiX acquired by Sundew,https://www.crunchbase.com/acquisition/sundew-acquires-microsynbiotix--6a6d0c55,Sundew,https://www.crunchbase.com/organization/sundew,2021-11-19,day,,,,Acquisition,,Private,,,,,,,,,,,
Kite Medical,https://www.crunchbase.com/organization/kite-medical,Active,,"Biotechnology, Health Care, Medical, Medical Device","Galway, Galway, Ireland",It has developed a novel device for detecting kidney reflux in children.,"128,185","European Union (EU), Europe, Middle East, and Africa (EMEA)",H91 DCH9,$1M to $10M,2016-01-01,year,,,,,For Profit,http://kitemedical.ie/,,,https://www.linkedin.com/company/15153514/,"Kite medical has developed a novel device for detecting Kidney Reflux in children with Urinary Tract Infections. The non-invasive diagnostic solution for kidney reflux removes the need for complicated procedures and a hospital visit. Kidney reflux is the most common urological disorder in childhood, affecting up to three per cent of young children. It is most prevalent from six months to five years of age. The condition may resolve as the child gets older, but left undiagnosed and untreated it can lead to permanent kidney damage and ultimately to kidney failure.","Biotechnology, Health Care, Science and Engineering",3,1-10,"Joan FitzPatrick, Paul Frehill, Sarah Loughney",3,Seed,2021-02-15,,,,Convertible Note,1500000,EUR,1846893,Seed,1500000,EUR,1846893,1500000,EUR,1846893,"SOSV, HBAN, ic@3401, Western Development Commission, Medtech Syndicate Nominee",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Plantruption,https://www.crunchbase.com/organization/plantruption,Active,,"Food and Beverage, Food Processing, Product Research, Seafood","Dublin, Dublin, Ireland",Plantruption builds a brand of sustainability to develop products using seaweed and microalgae.,"130,461","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-01,year,,,,,For Profit,https://www.plantruption.com,,https://facebook.com/plantruption,https://www.linkedin.com/company/plantruption,"Plantruption builds a brand of sustainability to develop products using seaweed and microalgae. The company is on a mission to create the first plant-based seafood. It researches and collaborates with universities and food technologists to provides Plant-based seafood that’s close in taste and texture to the real deal. Plant-based seafood provides a host of environmental benefits, including alleviating pressures on rapidly depleting fisheries, providing relief to fragile ocean ecosystems, reducing the impact of fishing nets on the ocean plastic problem, and reducing production emissions. The company was founded in 2019 in Dublin, Dublin.","Data and Analytics, Design, Food and Beverage",1,1-10,Jennifer O'Brien,4,Seed,2022-09-19,,,,Seed,,,,Seed,500000,USD,500000,500000,USD,500000,"SOSV, IndieBio",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
HaloSOS,https://www.crunchbase.com/organization/halosos,Active,,"Electronics, Public Safety, Security","Dublin, Dublin, Ireland",HaloSOS is a security services company that provides staff safety solutions leveraging technology for personal and mass crisis control.,"132,852","European Union (EU), Europe, Middle East, and Africa (EMEA)",D04 X6H0,Less than $1M,2017-01-01,year,,,,,For Profit,https://www.halosos.com/,https://twitter.com/halosos1,https://www.facebook.com/Halopersonalsafety,https://www.linkedin.com/company/halosos/,"HaloSOS provides a security solution that allows team members to instantly raise the alarm if they feel unsafe, providing a prompt response that puts both physical and mental wellbeing first. Staff can feel confident completing their work in a stress-free environment by cultivating a safe and reassuring environment.","Consumer Electronics, Government and Military, Hardware, Privacy and Security",1,1-10,Fiona Moloney,1,Seed,2020-06-24,353295,EUR,397455,Pre-Seed,353295,EUR,397455,Pre-Seed,353295,EUR,397455,353295,EUR,397455,Spark Crowdfunding,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Joinmamas,https://www.crunchbase.com/organization/joinmamas,Active,,"E-Commerce, Marketplace, Mobile, Mobile Apps, Parenting, Social Network","Dublin, Dublin, Ireland",A social app connecting mothers locally,"132,974","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 EY47,Less than $1M,2017-10-06,day,,,,,For Profit,http://joinmamasapp.com/,,https://www.facebook.com/joinmamasapp/?ref=bookmarks,https://www.linkedin.com/company/18138193/admin/,Joinmamas is a mobile app connecting mothers locally according to their interests and kids age. The monetizing model is an AI-driven marketplace based in p2p recommendations.,"Apps, Commerce and Shopping, Community and Lifestyle, Internet Services, Mobile, Software",2,1-10,"Anna Gaivan, Nikita Barishok",1,Seed,2019-02-08,130000,USD,130000,Pre-Seed,130000,USD,130000,Pre-Seed,130000,USD,130000,130000,USD,130000,"Starta VC, Starta Accelerator",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
