Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Grant - Xhockware,https://www.crunchbase.com/funding_round/xhockware-grant--28d44dd4,Xhockware,https://www.crunchbase.com/organization/xhockware,Grant,2016-11-01,1270387,EUR,1404829,,,EASME,"535,122",,,,,Xhockware is a start-up offering innovative retail solutions and bringing the online commodity to the physical store.,"Apps, Mobile, Retail, Shopping, Software","Porto, Lisboa, Portugal, Europe",http://www.youbeep.com,,3980387,EUR,4526623,Seed,5,1,,No,
Grant - Touch of Classic,https://www.crunchbase.com/funding_round/touch-of-classic-grant--1a2ec5fe,Touch of Classic,https://www.crunchbase.com/organization/touch-of-classic,Grant,2014-06-01,320000,EUR,436092,,,Wayra,"537,201",,,,,Stimulating and engaging content for children using smartphones and tablets.,"Apps, Children, Education, iOS, Media and Entertainment, Mobile, Music","Madrid, Madrid, Spain, Europe",http://touch-of-classic.com/,Less than $1M,395000,EUR,534773,Seed,4,1,,No,
Grant - PuzzlePhone,https://www.crunchbase.com/funding_round/puzzlephone-grant--21dbb5ea,PuzzlePhone,https://www.crunchbase.com/organization/puzzlephone,Grant,2017-09-27,600000,EUR,704986,,,European Commission,"540,413",,,,,As They are facing ever greater challenges of increasing consumption and decreasing resources.,"Consumer, Electronics, GreenTech, Mobile, Recycling, Sustainability, Waste Management","Espoo, Southern Finland, Finland, Europe",http://www.puzzlephone.com/,$1M to $10M,2000000,EUR,2270860,Seed,3,1,,No,
Grant - The City Game,https://www.crunchbase.com/funding_round/the-city-game-grant--cadc6602,The City Game,https://www.crunchbase.com/organization/the-city-game,Grant,2015-06-01,50000,EUR,54634,,,EASME,"541,676",,,,,"The City Game enables users to discover sustainable actions they can perform, find physical locations, and earn points.","Apps, Computer, Developer Platform, Gaming, Online Games, Social Media, Video Games","Amsterdam, Noord-Holland, The Netherlands, Europe",http://www.reciclata.org/,,94634,USD,94634,Seed,2,1,,No,
Grant - Hyko,https://www.crunchbase.com/funding_round/hyko-grant--617c4d77,Hyko,https://www.crunchbase.com/organization/hyko,Grant,2015-02-16,50000,EUR,56750,,,SpeedUP! Europe,"538,124",,,,,"Connected devices and apps that gamify conscious energy consumption for families, while increasing customer engagement for energy companies.","Clean Energy, Education, Energy, Energy Management, Gamification, Hardware, Internet, Online Portals, Renewable Energy, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",http://hyko.co,Less than $1M,207863,USD,207863,,4,1,,No,
Grant - Nextome,https://www.crunchbase.com/funding_round/nextome-srls-grant--5b1765ed,Nextome,https://www.crunchbase.com/organization/nextome-srls,Grant,2022-03-05,1450000,EUR,1584452,,,,"539,952",,,,,Nextome is the most advanced RTLS and indoor positioning solution that makes your venues smarter than ever.,"Mobile, Navigation, Software","Conversano, Puglia, Italy, Europe",http://www.nextome.com,$1M to $10M,2000000,EUR,2217822,Seed,5,,,No,
Grant - PeptiGelDesign,https://www.crunchbase.com/funding_round/peptigeldesign-grant--b62ce8bd,PeptiGelDesign,https://www.crunchbase.com/organization/peptigeldesign,Grant,2017-03-01,50000,EUR,52680,,,EASME,"536,057",,,,,PeptiGelDesign provides hydrogels and bioinks to the life science industry.,"Biotechnology, Medical","Alderley Park, Cheshire, United Kingdom, Europe",http://www.peptigeldesign.com/,Less than $1M,2930949,USD,2930949,Seed,2,1,,No,
Grant - Touriocity,https://www.crunchbase.com/funding_round/touriocity-grant--4db01a4a,Touriocity,https://www.crunchbase.com/organization/touriocity,Grant,2016-12-03,100000,AUD,74617,,,Hot DesQ,"538,350",,,,,Touriocity is the first platform for booking private tours on-demand.,"Tourism, Travel","London, England, United Kingdom, Europe",https://touriocity.com,$1M to $10M,1212203,USD,1212203,Seed,4,1,,No,
Grant - Wooclap,https://www.crunchbase.com/funding_round/wooclap-grant--5663a78b,Wooclap,https://www.crunchbase.com/organization/wooclap,Grant,2019-02-28,500000,EUR,568709,,,,"539,421",,,,,"Wooclap is an online polling system for classes, conferences, and training sessions.","EdTech, Education, SaaS, Training","Etterbeek, Brussels Hoofdstedelijk Gewest, Belgium, Europe",https://www.wooclap.com,$1M to $10M,2250000,EUR,2582613,Early Stage Venture,3,,,No,
Grant - Videobot Limited,https://www.crunchbase.com/funding_round/videobot-grant--b2aac923,Videobot Limited,https://www.crunchbase.com/organization/videobot,Grant,2014-03-01,62500,EUR,86262,,,Wayra,"541,945",,,,,Videobot monetises videos for publishers and brands via its cloud video platform VBOT.,"File Sharing, Mobile, Software, Video","Dublin, Dublin, Ireland, Europe",http://vbot.tv,Less than $1M,102500,EUR,140358,Seed,2,1,,No,
Grant - Cardiawave,https://www.crunchbase.com/funding_round/cardiawave-grant--5b2de54f,Cardiawave,https://www.crunchbase.com/organization/cardiawave,Grant,2019-01-01,3563750,EUR,4084593,,,EASME,"543,772",,,,,Cardiawave is a medical device company .,"Collaboration, Health Care, Medical Device","Paris, Ile-de-France, France, Europe",https://www.cardiawave.com/,$1M to $10M,13922197,USD,13922197,,6,1,,No,
Grant - nello,https://www.crunchbase.com/funding_round/locumi-labs-grant--07ddb9e8,nello,https://www.crunchbase.com/organization/locumi-labs,Grant,2018-08-01,71429,EUR,83304,,,EASME,"546,136",,,,,nello is a tech company with the mission to simplify urban life.,"Consumer Electronics, Delivery, Internet of Things, Last Mile Transportation","Munich, Bayern, Germany, Europe",http://nello.io,Less than $1M,3571429,EUR,4044640,Seed,6,1,,No,
Grant - Lingoing,https://www.crunchbase.com/funding_round/lingoing-grant--4644f410,Lingoing,https://www.crunchbase.com/organization/lingoing,Grant,2015-05-01,125000,GBP,189253,,,Wayra,"547,787",,,,,Lingoing is a social network that provides an online market place connecting sign language professionals and deaf clients together.,"Communities, Marketplace, Social Network","London, England, United Kingdom, Europe",http://www.lingoing.com,Less than $1M,310000,GBP,473066,Seed,4,1,,No,
Grant - sitebots GmbH,https://www.crunchbase.com/funding_round/sitebots-gmbh-grant--aae489b9,sitebots GmbH,https://www.crunchbase.com/organization/sitebots-gmbh,Grant,2017-09-01,1130000,EUR,1340395,,,,"553,015",6500000,EUR,7710237,,Sitebots develops flying robots and charging stations that create high-resolution photographs and video clips from the air.,"Charging Infrastructure, Drones, Software","Velten, Brandenburg, Germany, Europe",http://www.sitebots.com,Less than $1M,2090000,EUR,2602130,Seed,4,,,No,
Grant - Reality Games,https://www.crunchbase.com/funding_round/reality-games-grant--cdc3cf74,Reality Games,https://www.crunchbase.com/organization/reality-games,Grant,2024-09-04,1200000,USD,1200000,,,,"556,716",,,,,Reality Games is a mobile game developer that combines real-world data with realistic gameplay.,"Big Data, Gaming, Location Based Services, Mobile, Mobile Apps, Video Games","London, England, United Kingdom, Europe",https://reality.co/,$10M to $50M,13768169,USD,13768169,Seed,11,,,No,
Grant - Parking Energy,https://www.crunchbase.com/funding_round/parking-energy-grant--14ff950d,Parking Energy,https://www.crunchbase.com/organization/parking-energy,Grant,2017-02-06,9935,EUR,10673,,,Business Finland,"557,946",,,,,Parking Energy provides an electric car charging system for real estate properties.,"Automotive, Electric Vehicle, Parking","Helsinki, Southern Finland, Finland, Europe",https://www.parkingenergy.com,$1M to $10M,6803450,USD,6803450,Private Equity,21,1,,No,
Grant - Ulemco,https://www.crunchbase.com/funding_round/ulemco-grant--25be80ba,Ulemco,https://www.crunchbase.com/organization/ulemco,Grant,2023-05-09,3900000,GBP,4923397,,,Advanced Propulsion Centre UK,"558,460",,,,,Ulemco specializes in the development of hydrogen technologies that allows commercial vehicles to run off hydrogen.,"Automotive, Industrial, Manufacturing","Liverpool, Liverpool, United Kingdom, Europe",https://ulemco.com/,,9050000,GBP,11525132,,4,1,1,No,
Grant - Aves Netsec,https://www.crunchbase.com/funding_round/aves-netsec-grant--f49efaf3,Aves Netsec,https://www.crunchbase.com/organization/aves-netsec,Grant,2015-12-01,50000,EUR,53143,,,,"559,297",,,,,Aves is a Finnish-owned cyber security company.,Cyber Security,"Helsinki, Southern Finland, Finland, Europe",http://www.avesnetsec.com,$1M to $10M,80000,EUR,86205,Seed,4,,,No,
Grant - Silex Cognitive Sourcing,https://www.crunchbase.com/funding_round/silex-grant--43a2d4bf,Silex Cognitive Sourcing,https://www.crunchbase.com/organization/silex,Grant,2016-11-01,964775,EUR,1066875,,,EASME,"559,419",,,,,Silex is the first cognitive sourcing platfrom based on AI technologies.,"Artificial Intelligence (AI), Big Data, Information Technology, SaaS, Software","Gentilly, Ile-de-France, France, Europe",https://www.silex-france.com,$1M to $10M,2464775,EUR,2780926,Seed,3,1,,No,
Grant - UNFRAUD,https://www.crunchbase.com/funding_round/unfraud-grant--73578119,UNFRAUD,https://www.crunchbase.com/organization/unfraud,Grant,2017-06-01,50000,EUR,56064,,,EASME,"559,513",,,,, UNFRAUD is a software platform that prevents potential online fraud scenarios.,"Artificial Intelligence (AI), Fraud Detection, Software, Transaction Processing","Roma, Lazio, Italy, Europe",http://unfraud.com/#home,$1M to $10M,1175000,EUR,1274649,Seed,5,1,,No,
Grant - Nanomik Biotechnology,https://www.crunchbase.com/funding_round/nanomik-biotechnology-grant--a33b8306,Nanomik Biotechnology,https://www.crunchbase.com/organization/nanomik-biotechnology,Grant,2019-03-01,400000,USD,400000,,,Kosgeb,"559,583",,,,,Nanomik Biotechnology produces next-generation biofungicides that increase the shelf life of fresh fruits and vegetables.,"AgTech, Biotechnology, Life Science","Istanbul, Istanbul, Turkey, Europe",http://www.nanomik-tech.com,$1M to $10M,2661490,USD,2661490,Seed,17,1,,No,
Grant - Sensative,https://www.crunchbase.com/funding_round/sensative-ab-grant--46406a33,Sensative,https://www.crunchbase.com/organization/sensative-ab,Grant,2018-09-01,3284000,SEK,359006,,,,"559,893",,,,,"Sensative powers digital sovereignty with a platform and sensors to connect, control, and scale smart infrastructure.","Artificial Intelligence (AI), Big Data, Cloud Data Services, Industrial Automation, Internet of Things, Machine Learning, Sensor, Smart Building, Smart Cities, Smart Home","Lund, Skane Lan, Sweden, Europe",http://www.sensative.com/,$1M to $10M,16225110,USD,16225110,,28,,,No,
Grant - Karisma Kidz,https://www.crunchbase.com/funding_round/karisma-kidz-grant--49fa7884,Karisma Kidz,https://www.crunchbase.com/organization/karisma-kidz,Grant,2014-04-01,68044,EUR,93858,,,Wayra,"559,900",,,,,Karisma Kidz is a company focused on the development and production of games and toys for children between 3-9.,"Children, Computer, PC Games, Toys","Wallington, Sutton, United Kingdom, Europe",http://karismakidz.co.uk/,Less than $1M,155894,USD,155894,Seed,3,1,,No,
Grant - Carbiotix,https://www.crunchbase.com/funding_round/carbiotix-ab-grant--abe1959e,Carbiotix,https://www.crunchbase.com/organization/carbiotix-ab,Grant,2016-12-01,50000,EUR,53319,,,EASME,"560,554",,,,,Carbiotix is a pre-clinical stage therapeutics company focusing on low-cost gut health testing and microbiome modulators.,"Biotechnology, Health Care, Personal Health, Therapeutics","Lund, Skane Lan, Sweden, Europe",https://www.carbiotix.com,$1M to $10M,2598502,USD,2598502,IPO,6,1,,No,
Grant - Metafused,https://www.crunchbase.com/funding_round/metafused-grant--11033240,Metafused,https://www.crunchbase.com/organization/metafused,Grant,2014-03-09,400000,USD,400000,,,,"561,169",,,,,"We get your data AI ready by joining categorical, continuous and behavioural data in trading and risk and increasing efficiency by 20%","Analytics, Artificial Intelligence (AI), Big Data, Financial Services, Insurance, Machine Learning","London, England, United Kingdom, Europe",http://www.metafused.com,$1M to $10M,1734911,USD,1734911,,9,,,No,
Grant - UNFRAUD,https://www.crunchbase.com/funding_round/unfraud-grant--d218f813,UNFRAUD,https://www.crunchbase.com/organization/unfraud,Grant,2014-09-01,25000,EUR,32823,,,,"561,503",,,,, UNFRAUD is a software platform that prevents potential online fraud scenarios.,"Artificial Intelligence (AI), Fraud Detection, Software, Transaction Processing","Roma, Lazio, Italy, Europe",http://unfraud.com/#home,$1M to $10M,1175000,EUR,1274649,Seed,5,,,No,
Grant - Sponsoo,https://www.crunchbase.com/funding_round/sponsoo-grant--086f7e19,Sponsoo,https://www.crunchbase.com/organization/sponsoo,Grant,2015-03-27,6000,EUR,6534,,,,"561,623",,,,,Sponsoo is an online marketplace that connects athletes and sports teams with sponsors.,"Advertising Platforms, Information Technology, Marketplace, Sponsorship, Sports","Hamburg, Hamburg, Germany, Europe",https://www.sponsoo.com,,2685646,USD,2685646,Early Stage Venture,12,,,No,
Grant - Wimark Systems,https://www.crunchbase.com/funding_round/wimark-systems-grant--8f871ca3,Wimark Systems,https://www.crunchbase.com/organization/wimark-systems,Grant,2016-04-15,30000,USD,30000,,,FASIE,"561,833",,,,,Wimark Systems enables telecom companies with software solutions for multivendor Wi-Fi network management.,"Cloud Management, Information Technology, Internet, PaaS, Software, Telecommunications, Wireless","London, England, United Kingdom, Europe",http://wimark.com,Less than $1M,846125,USD,846125,Seed,8,1,,No,
Grant - Zipcube,https://www.crunchbase.com/funding_round/zipcube-grant--76fdd26e,Zipcube,https://www.crunchbase.com/organization/zipcube,Grant,2015-10-22,25000,USD,25000,,,MassChallenge,"562,727",,,,,"Zipcube is a trusted community marketplace for people and professionals to list, discover, and book offices, meeting rooms, event spaces.","File Sharing, Hospitality, Marketplace, Real Estate","London, England, United Kingdom, Europe",http://zipcube.com,Less than $1M,25000,USD,25000,Seed,2,1,,No,
Grant - SeeQuestor Ltd,https://www.crunchbase.com/funding_round/seequestor-limited-2-grant--116f190c,SeeQuestor Ltd,https://www.crunchbase.com/organization/seequestor-limited-2,Grant,2015-01-01,50000,EUR,60230,,,EASME,"563,006",,,,,SeeQuestor is designed to increase the speed at which police and security teams analyse video as part of investigations.,"Analytics, Security, Software, Video","London, England, United Kingdom, Europe",http://www.seequestor.com/,$1M to $10M,1445015,USD,1445015,M&A,6,1,,No,
Grant - Pila Pharma,https://www.crunchbase.com/funding_round/pila-pharma-ab-grant--6b99b09e,Pila Pharma,https://www.crunchbase.com/organization/pila-pharma-ab,Grant,2019-01-01,50000,EUR,57308,,,EASME,"563,174",,,,,"Pila Pharma is a TRPV1-platform focused company developing oral treatments for type-2 diabetes, obesity, and pain.","Biotechnology, Health Care, Pharmaceutical","Malmö, Skane Lan, Sweden, Europe",http://pilapharma.com/,Less than $1M,8228196,USD,8228196,IPO,13,1,,No,
Grant - Mimerse,https://www.crunchbase.com/funding_round/mimerse-grant--a00443fa,Mimerse,https://www.crunchbase.com/organization/mimerse,Grant,2014-12-16,50000,EUR,62558,,,,"564,176",,,,,Mimerse builds evidence-based treatments using immersive technologies for professionals and consumers.,"Health Care, Home Health Care, Personal Health, Psychology, Virtual Reality","Stockholm, Stockholms Lan, Sweden, Europe",http://www.mimerse.com,Less than $1M,863619,USD,863619,Seed,4,,,No,
Grant - Mencanta,https://www.crunchbase.com/funding_round/mencanta-3-grant--17ac46a9,Mencanta,https://www.crunchbase.com/organization/mencanta-3,Grant,2015-01-01,75000,EUR,90345,,,Wayra,"564,825",,,,,Find your perfect handbag - Tinder for bags!,"E-Commerce, Fashion, Mobile","Madrid, Madrid, Spain, Europe",http://www.mencanta.mobi,$1M to $10M,495563,EUR,593537,Seed,5,1,,No,
Grant - EGZOTech,https://www.crunchbase.com/funding_round/egzotech-grant--7dd86f59,EGZOTech,https://www.crunchbase.com/organization/egzotech,Grant,2016-09-01,2070000,EUR,2317380,,,,"565,456",,,,,EGZOTech empowers physiotherapy with robots.,"Health Care, Manufacturing, Medical Device, Rehabilitation, Robotics","Gliwice, Slaskie, Poland, Europe",https://egzotech.com,$1M to $10M,4999024,USD,4999024,Seed,6,,,No,
Grant - Watly,https://www.crunchbase.com/funding_round/watly-grant--8ad5a9f2,Watly,https://www.crunchbase.com/organization/watly,Grant,2015-08-14,2000000,EUR,2221980,,,,"565,479",,,,,Watly offers a solar hub that combines a water purifier/desalinator and an electric power station.,"Internet of Things, Solar","Eindhoven, Noord-Brabant, The Netherlands, Europe",http://watly.co/,Less than $1M,2365000,EUR,2673050,Seed,5,,,No,
Grant - Furhat Robotics,https://www.crunchbase.com/funding_round/furhat-robotics-grant--1abae76b,Furhat Robotics,https://www.crunchbase.com/organization/furhat-robotics,Grant,2019-03-25,2300000,EUR,2602517,,,H2020-SME-Instrument program,"565,723",,,,,"Furhat Robotics is a leading social robotics and conversational AI company based in Stockholm, Sweden","Artificial Intelligence (AI), Human Computer Interaction, Machine Learning, Robotics","Stockholm, Stockholms Lan, Sweden, Europe",http://www.furhatrobotics.com/,Less than $1M,9771052,USD,9771052,Seed,8,1,,No,
Grant - Squirrel,https://www.crunchbase.com/funding_round/squirrel-2-grant--408431b2,Squirrel,https://www.crunchbase.com/organization/squirrel-2,Grant,2015-02-25,249237,GBP,387031,,,"Innovate UK, Kima Ventures, Wayra","565,792",,,,,Squirrel is an award-winning smart banking app that empowers people to take control of their money.,"Apps, Banking, FinTech, Personal Finance","London, England, United Kingdom, Europe",http://www.squirrel.me,$1M to $10M,3115588,USD,3115588,,8,3,,No,
Grant - Magnes,https://www.crunchbase.com/funding_round/magnes-grant--a2faecbf,Magnes,https://www.crunchbase.com/organization/magnes,Grant,2019-10-01,306500,CHF,308732,,,Eurostars,"565,957",,,,,"Magnes, has developed a disruptive real-life-monitoring solution to analyze walk patterns of patients with neurological disorders.",Consulting,"Zürich, Zurich, Switzerland, Europe",http://magnes.ch/,Less than $1M,4522110,USD,4522110,Seed,11,1,,No,
Grant - Volt,https://www.crunchbase.com/funding_round/volt-grant--d35d15a3,Volt,https://www.crunchbase.com/organization/volt,Grant,2015-03-01,75000,USD,75000,,,TÜBİTAK,"566,033",,,,,Volt used to be an on-demand peer-to-peer ridesharing app that connects casual drivers with passengers going in the same direction.,"Internet, Mobile, Transportation","Istanbul, Istanbul, Turkey, Europe",,,1275000,USD,1275000,Seed,6,1,,No,
Grant - TILT Biotherapeutics,https://www.crunchbase.com/funding_round/tilt-biotherapeutics-grant--f927b4de,TILT Biotherapeutics,https://www.crunchbase.com/organization/tilt-biotherapeutics,Grant,2018-07-01,2528750,EUR,2953457,,,EASME,"566,536",,,,,TILT Biotherapeutics Ltd is the leading company globally working in the area of enabling tumor.,"Apps, Biotechnology, Health Care","Helsinki, Southern Finland, Finland, Europe",http://tiltbio.com/,$1M to $10M,71102755,USD,71102755,Early Stage Venture,10,1,,No,
Grant - Nanomik Biotechnology,https://www.crunchbase.com/funding_round/nanomik-biotechnology-grant--0e1a3141,Nanomik Biotechnology,https://www.crunchbase.com/organization/nanomik-biotechnology,Grant,2019-11-04,10000,EUR,11128,,,Climate-KIC Acceleration Programme,"581,986",,,,,Nanomik Biotechnology produces next-generation biofungicides that increase the shelf life of fresh fruits and vegetables.,"AgTech, Biotechnology, Life Science","Istanbul, Istanbul, Turkey, Europe",http://www.nanomik-tech.com,$1M to $10M,2661490,USD,2661490,Seed,17,1,,No,
Grant - SINN Power,https://www.crunchbase.com/funding_round/sinn-power-wave-energy-grant--2bf2b5ae,SINN Power,https://www.crunchbase.com/organization/sinn-power-wave-energy,Grant,2014-07-01,640000,EUR,875465,,,Federal Ministry for Economic Affairs and Energy (BMWi),"582,037",,,,,SINN Power GmbH is specialized on developing products and solutions for renewable energy projects in the maritime environment,"Energy, Information Technology, Marine Technology, Renewable Energy","Gauting, Bayern, Germany, Europe",http://www.sinnpower.com,$1M to $10M,8340000,EUR,10052676,M&A,6,1,,No,
Grant - EGZOTech,https://www.crunchbase.com/funding_round/egzotech-grant--9e1d36cf,EGZOTech,https://www.crunchbase.com/organization/egzotech,Grant,2020-06-01,645000,EUR,717592,,,,"584,475",,,,,EGZOTech empowers physiotherapy with robots.,"Health Care, Manufacturing, Medical Device, Rehabilitation, Robotics","Gliwice, Slaskie, Poland, Europe",https://egzotech.com,$1M to $10M,4999024,USD,4999024,Seed,6,,,No,
Grant - Firstvision,https://www.crunchbase.com/funding_round/first-v1sion-grant--9ceafb4b,Firstvision,https://www.crunchbase.com/organization/first-v1sion,Grant,2014-11-01,40000,EUR,50099,,,,"587,638",,,,,Firstvision mission is to develop products that bring the true reality of sports closer to the fans.,"Broadcasting, Hardware, Media and Entertainment, Sports, Wearables","Barcelona, Catalonia, Spain, Europe",http://www.firstvision.tv,Less than $1M,465000,EUR,524342,Seed,5,,,No,
Grant - Hashtago,https://www.crunchbase.com/funding_round/hashtago-grant--affcfaac,Hashtago,https://www.crunchbase.com/organization/hashtago,Grant,2013-10-01,30000,USD,30000,,,Global Technology Foundation,"587,668",,,,,Hashtago is a cutting edge technological solution for cross-platform digital marketing campaigns.,"Advertising, Big Data, Digital Marketing, SaaS, Social Media, Social Media Marketing, Video Advertising","Tallinn, Harjumaa, Estonia, Europe",http://www.hashtago.com,Less than $1M,230000,USD,230000,Seed,4,1,,No,
Grant - ProGlove,https://www.crunchbase.com/funding_round/proglove-grant--d45a10fb,ProGlove,https://www.crunchbase.com/organization/proglove,Grant,2014-11-03,150000,USD,150000,,,Intel Capital,"587,729",,,,,"ProGlove develops innovative industrial wearables that enable manufacturing and logistics staff to work faster, safer, and easier.","Automotive, Industrial, Logistics, Manufacturing, Supply Chain Management, Wearables","Munich, Bayern, Germany, Europe",https://www.proglove.com,$10M to $50M,49076900,USD,49076900,M&A,7,1,1,No,
Grant - Parking Energy,https://www.crunchbase.com/funding_round/parking-energy-grant--84a8a431,Parking Energy,https://www.crunchbase.com/organization/parking-energy,Grant,2017-03-03,15023,EUR,15958,,,Business Finland,"589,855",,,,,Parking Energy provides an electric car charging system for real estate properties.,"Automotive, Electric Vehicle, Parking","Helsinki, Southern Finland, Finland, Europe",https://www.parkingenergy.com,$1M to $10M,6803450,USD,6803450,Private Equity,21,1,,No,
Grant - Marshmallow Games,https://www.crunchbase.com/funding_round/marshmallowgames-grant--54300c83,Marshmallow Games,https://www.crunchbase.com/organization/marshmallowgames,Grant,2015-06-01,25000,EUR,27317,,,,"596,761",,,,,Marshmallow Games develops educational apps that help kids learn in an engaging and enjoyable way.,"Apps, EdTech, Education, iOS, STEM Education","Bari, Puglia, Italy, Europe",https://www.marshmallow-games.com/,$1M to $10M,2415000,EUR,2609896,Early Stage Venture,5,,,No,
Grant - Terrabotics,https://www.crunchbase.com/funding_round/terrabotics-grant--1eec29ad,Terrabotics,https://www.crunchbase.com/organization/terrabotics,Grant,2017-03-01,215000,USD,215000,,,Innovate UK,"599,872",,,,,An Earth Observation & Remote Sensing Data Analytics company rapidly 3D mapping the world for more smarter natural resources management.,"3D Technology, Analytics, Artificial Intelligence (AI), Mapping Services, Natural Resources, Oil and Gas, Remote Sensing, Renewable Energy, Software, Sustainability","London, England, United Kingdom, Europe",https://www.terrabotics.co.uk/,$1M to $10M,1671000,USD,1671000,Seed,7,1,,No,
Grant - HealthyRoad,https://www.crunchbase.com/funding_round/healthyroad-grant--81613dbf,HealthyRoad,https://www.crunchbase.com/organization/healthyroad,Grant,2014-07-01,30000,EUR,41037,,,Start-Up Chile,"600,049",,,,,HealthyRoad is a technology company that develops AI facial biometric software for the automotive industry.,"Artificial Intelligence (AI), Automotive, Biometrics, Fleet Management, Machine Learning, Risk Management, Software","Porto, Lisboa, Portugal, Europe",http://www.healthyroad.pt,Less than $1M,488600,EUR,607291,Seed,6,1,,No,
Grant - Parking Energy,https://www.crunchbase.com/funding_round/parking-energy-grant--c23b589c,Parking Energy,https://www.crunchbase.com/organization/parking-energy,Grant,2016-11-11,48375,USD,48375,,,Business Finland,"600,171",,,,,Parking Energy provides an electric car charging system for real estate properties.,"Automotive, Electric Vehicle, Parking","Helsinki, Southern Finland, Finland, Europe",https://www.parkingenergy.com,$1M to $10M,6803450,USD,6803450,Private Equity,21,1,,No,
Grant - Sensative,https://www.crunchbase.com/funding_round/sensative-ab-grant--1fd0f643,Sensative,https://www.crunchbase.com/organization/sensative-ab,Grant,2020-10-01,4104000,SEK,459969,,,,"602,666",,,,,"Sensative powers digital sovereignty with a platform and sensors to connect, control, and scale smart infrastructure.","Artificial Intelligence (AI), Big Data, Cloud Data Services, Industrial Automation, Internet of Things, Machine Learning, Sensor, Smart Building, Smart Cities, Smart Home","Lund, Skane Lan, Sweden, Europe",http://www.sensative.com/,$1M to $10M,16225110,USD,16225110,,28,,,No,
Grant - Wiffinity,https://www.crunchbase.com/funding_round/wiffinity-grant--58fe84bd,Wiffinity,https://www.crunchbase.com/organization/wiffinity,Grant,2016-01-01,123000,USD,123000,,,Segittur,"602,769",,,,,Mobile platform that provides free WIFI for tourists,"Big Data, Mobile","Madrid, Madrid, Spain, Europe",,$1M to $10M,382453,USD,382453,Seed,5,1,,No,
Grant - WeSmartPark,https://www.crunchbase.com/funding_round/wesmartpark-grant--7856c493,WeSmartPark,https://www.crunchbase.com/organization/wesmartpark,Grant,2015-03-01,50000,EUR,55915,,,EASME,"602,813",,,,,WeSmartPark is a mobile application that helps users find parking spaces.,"Apps, Automotive, Hardware, Parking, Property Management, Real Estate, Software","Barcelona, Catalonia, Spain, Europe",https://www.wesmartpark.com,Less than $1M,440202,USD,440202,Seed,5,1,,No,
Grant - Timely,https://www.crunchbase.com/funding_round/timely-grant--7eb5be51,Timely,https://www.crunchbase.com/organization/timely,Grant,2014-07-31,100000,USD,100000,,,,"579,366",,,,,Timely is an AI-powered automatic time tracking and planning tool.,"Apps, Artificial Intelligence (AI), Mobile, Software","Oslo, Oslo, Norway, Europe",http://timelyapp.com,Less than $1M,1100000,USD,1100000,Seed,2,,,No,
Grant - Magnes,https://www.crunchbase.com/funding_round/magnes-grant--50f48c1f,Magnes,https://www.crunchbase.com/organization/magnes,Grant,2022-09-01,420500,CHF,428552,,,,"607,743",,,,,"Magnes, has developed a disruptive real-life-monitoring solution to analyze walk patterns of patients with neurological disorders.",Consulting,"Zürich, Zurich, Switzerland, Europe",http://magnes.ch/,Less than $1M,4522110,USD,4522110,Seed,11,,,No,
Grant - Oxford MEStar,https://www.crunchbase.com/funding_round/oxford-mestar-grant--b32f31d1,Oxford MEStar,https://www.crunchbase.com/organization/oxford-mestar,Grant,2018-09-20,,,,,,,"607,909",,,,,Oxford MEStar is specialising in translational and regenerative medicine.,"Biopharma, Biotechnology, Health Care","Oxford, Oxfordshire, United Kingdom, Europe",http://www.oxford-mestar.com/,,2100000,GBP,3354694,Seed,3,,,No,
Grant - Reality Games,https://www.crunchbase.com/funding_round/reality-games-grant--49881b60,Reality Games,https://www.crunchbase.com/organization/reality-games,Grant,2017-03-01,1175000,USD,1175000,,,,"610,085",,,,,Reality Games is a mobile game developer that combines real-world data with realistic gameplay.,"Big Data, Gaming, Location Based Services, Mobile, Mobile Apps, Video Games","London, England, United Kingdom, Europe",https://reality.co/,$10M to $50M,13768169,USD,13768169,Seed,11,,,No,
Grant - Eggup,https://www.crunchbase.com/funding_round/eggup-grant--16a8c9e1,Eggup,https://www.crunchbase.com/organization/eggup,Grant,2014-07-15,25000,EUR,33921,,,,"611,884",,,,,Helping companies to leverage soft skills,"Analytics, Human Resources, Predictive Analytics, Recruiting, SaaS, Skill Assessment","Rome, Lazio, Italy, Europe",https://www.eggup.co/,Less than $1M,399000,EUR,474277,M&A,6,,,No,
Grant - Pronto Technology,https://www.crunchbase.com/funding_round/pronto-technology-grant--db4c5a9d,Pronto Technology,https://www.crunchbase.com/organization/pronto-technology,Grant,2015-11-01,,,,,,MassChallenge,"614,540",,,,,"Healthy meals to your desk or door, fast.","Food and Beverage, Food Delivery, Food Processing","London, England, United Kingdom, Europe",https://www.pronto.co.uk/,$1M to $10M,830720,GBP,1205880,Seed,3,1,,No,
