Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
AV8 Ventures,https://www.crunchbase.com/organization/av8-ventures,Venture Capital,52,3,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","AV8 Ventures is an early stage investor in enterprise software, fintech & insurtech, and biotech & healthcare companies.",31,,15,Active,2018-02-01,day,http://av8.vc,https://www.linkedin.com/company/av8-vc/,"Enterprise Software, Financial Services, FinTech, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments, Software",1,George Ugras,11-50,"Early Stage Venture, Seed",,,Private,"2,157"
Vsquared Ventures,https://www.crunchbase.com/organization/vsquared-ventures,Venture Capital,51,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Embracing technologies that advance society,31,,16,Active,2020-01-01,year,https://www.vsquared.vc/,https://www.linkedin.com/company/vsquared-ventures/,Aerospace,Science and Engineering,2,"Herbert Mangesius, Thomas Oehl",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,713"
J12,https://www.crunchbase.com/organization/j12-ventures,Venture Capital,50,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","We back founders building software and data infrastructure, and AI applications at seed.",38,,22,Active,2020-01-01,year,https://www.j12ventures.com/,https://www.linkedin.com/company/j12-ventures-ab/,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",4,"Alexander Paterson, Bo Mattsson, Emmet King, Luca Banderet",1-10,"Early Stage Venture, Seed",,,Private,"4,329"
Skyfall Ventures,https://www.crunchbase.com/organization/skyfall-ventures,Venture Capital,50,2,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Skyfall Ventures is a venture capital fund that invests in Nordic seed-stage companies.,40,1,19,Active,2016-01-01,year,https://www.skyfall.vc,https://www.linkedin.com/company/skyfall-ventures,Venture Capital,"Financial Services, Lending and Investments",2,"Espen Malmo, Preben Songe-Møller",1-10,"Early Stage Venture, Seed, Venture",,,Private,"6,916"
Unruly Capital,https://www.crunchbase.com/organization/unruly-capital,Venture Capital,50,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Unruly is a futuretech discovery platform, always looking for what is next.",49,,3,Active,2022-01-01,year,https://www.unrulycap.com/,https://www.linkedin.com/company/unruly-capital/,"3D Printing, Advanced Materials, Biotechnology, Energy, Manufacturing, Quantum Computing","Biotechnology, Energy, Manufacturing, Science and Engineering",1,Stefano Bernardi,1-10,"Early Stage Venture, Seed, Venture",,,Private,"12,359"
Next Media Accelerator,https://www.crunchbase.com/organization/next-media-accelerator,"Accelerator, Venture Capital",50,5,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Next Media Accelerator is a pan-European startup program for innovation in media & marketing.,47,,28,Active,2015-01-01,year,http://www.nma.vc/,https://www.linkedin.com/company/next-media-accelerator/,"Communities, Finance, Funding Platform, Incubators, Journalism, Media and Entertainment, Venture Capital","Community and Lifestyle, Content and Publishing, Financial Services, Lending and Investments, Media and Entertainment",2,"Dirk Herzbach, Nico Lumma",1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"27,436"
Borean Innovation,https://www.crunchbase.com/organization/boreaninnovation,"Incubator, Venture Capital",50,3,"Aalborg, Nordjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Borean Innovation is one of four innovation incubators in Denmark.,48,,42,Active,2014-01-01,year,http://borean.dk/,https://www.linkedin.com/company/borean-innovation?trk=company_name,Incubators,"Financial Services, Lending and Investments",1,Thor Jespersen,1-10,,,,Private,"33,037"
EWOR,https://www.crunchbase.com/organization/ewor,"Accelerator, Venture Capital",48,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","EWOR is a place where the most extraordinary people find the education, network, and capital to solve the world’s biggest problems.",48,,2,Active,2020-01-01,year,https://ewor.com/,https://www.linkedin.com/company/ewor/,"Education, Training, Venture Capital","Education, Financial Services, Lending and Investments",3,"Alexander Grots, Daniel W Dippold, Florian Huber",101-250,"Early Stage Venture, Seed",For Profit,,Private,409
Pale blue dot,https://www.crunchbase.com/organization/pale-blue-dot-3a83,Venture Capital,48,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Pale blue dot invests in reducing and reversing the effects of climate change and preparing for a new world.,32,,21,Active,2020-06-01,day,https://www.paleblue.vc,https://www.linkedin.com/company/palebluedot-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Hampus Jakobsson, Heidi Lindvall, Joel Larsson",1-10,"Early Stage Venture, Seed",,,Private,"2,169"
Moonfire Ventures,https://www.crunchbase.com/organization/moonfire-ventures,Venture Capital,47,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Moonfire Ventures is a new venture exploring early stage investing opportunities in Europe.,35,,15,Active,2019-01-01,year,https://moonfire.com,https://www.linkedin.com/company/moonfire/,,,1,Mattias Ljungman,1-10,"Early Stage Venture, Seed",,,Private,"1,208"
Rhodium,https://www.crunchbase.com/organization/rhodium,"Angel Group, Family Investment Office, Fund Of Funds, Private Equity Firm, Venture Capital",46,8,"Herzliya, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Rhodium is a private investment firm, our focus areas include Impact, Internet, Deep Tech and Space",25,1,9,Active,2008-01-01,year,http://www.rhodium.co.il,http://www.linkedin.com/company/rhodium,Venture Capital,"Financial Services, Lending and Investments",1,Daniel Recanati,1-10,"Convertible Note, Early Stage Venture, Secondary Market, Seed, Venture",,,Private,"16,504"
Vendep Capital,https://www.crunchbase.com/organization/vendepcapital,Venture Capital,45,4,"Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Vendep Capital invests exclusively in Software-as-a-Service (SaaS) startups in the Nordics and Baltics,34,,23,Active,2013-08-23,day,https://www.vendep.com,https://www.linkedin.com/company/vendepcapital/,"B2B, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",3,"Hannu Kytölä, Jupe Arala, Sakari Pihlava",1-10,"Early Stage Venture, Seed, Venture",,,Private,"7,056"
Kjøller,https://www.crunchbase.com/organization/magnus-kjoller-holdings,"Private Equity Firm, Venture Capital",45,4,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Kjøller is a danish privately held investment company that invests in startups and mature companies. APPLY FOR INVESTMENT VIA KJOLLER.COM,45,2,1,Active,2008-01-01,year,https://kjoller.com/,https://www.linkedin.com/company/kjoller/,"Finance, Financial Services, Real Estate Investment, Venture Capital","Financial Services, Lending and Investments, Real Estate",1,Magnus Kjøller,501-1000,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"22,948"
AENU,https://www.crunchbase.com/organization/aenu,Venture Capital,44,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",AENU is an impact fund that focuses on early stage investments in climate tech & social impact companies in Europe & the US.,32,,9,Active,2022-01-01,year,https://www.aenu.com,https://www.linkedin.com/company/aenu,"Impact Investing, Venture Capital","Financial Services, Lending and Investments",2,"Fabian Heilemann, Ferry Heilemann",11-50,"Early Stage Venture, Seed",,,Private,"3,137"
Muse Capital,https://www.crunchbase.com/organization/muse-capital,Venture Capital,44,10,"Sherman Oaks, California, United States","Greater Los Angeles Area, West Coast, Western US",Muse Capital is a seed stage fund that focuses on investing in entrepreneurs who are disrupting the consumer space.,38,,3,Active,2016-01-01,year,https://www.musecapital.vc,https://www.linkedin.com/company/muse-capital/,"Consumer, Venture Capital","Financial Services, Lending and Investments, Other",2,"Assia Grazioli, Rachel Springate",1-10,Early Stage Venture,,,Private,"3,938"
Stormbreaker Ventures,https://www.crunchbase.com/organization/stormbreaker-venture-group,Venture Capital,44,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Stormbreaker is an early-stage Venture Fund Helping Fellow Founders Along Their Journey,42,,2,Active,2019-12-01,day,https://stormbreaker.vc,https://www.linkedin.com/company/stormbreaker-ventures,,,2,"Andy Funk, Said Mia",1-10,Early Stage Venture,,,Private,"6,563"
MP Healthcare Venture Management,https://www.crunchbase.com/organization/mp-healthcare-venture-management-inc,Corporate Venture Capital,44,10,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",MPH is the venture capital arm of Mitsubishi Tanabe Pharma Corp,25,5,4,Active,2006-01-01,year,http://www.mp-healthcare.com,,"Biotechnology, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",,,1-10,"Early Stage Venture, Seed",,,Private,"26,853"
Btomorrow Ventures,https://www.crunchbase.com/organization/btomorrow-ventures,"Accelerator, Corporate Venture Capital, Venture Capital",42,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Btomorrow Ventures is a venture capital company.,23,,30,Active,2020-01-01,year,https://www.btomorrowv.com,https://www.linkedin.com/company/btomorrow-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Alexandra Prosszer, Lisa Smith, Lukasz Garbowski",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,281"
Renew Capital,https://www.crunchbase.com/organization/renew-19eb,"Accelerator, Angel Group, Venture Capital",42,,"Addis Ababa, Adis Abeba, Ethiopia","Europe, Middle East, and Africa (EMEA)",Renew Capital invests in early-stage startups led by growth-oriented founders and builds vibrant private sectors across Africa.,39,,26,Active,2007-01-01,year,https://www.renewcapital.com/,https://www.linkedin.com/company/renew-llc/,"Angel Investment, Finance, Financial Services, FinTech, Information Technology, Retail Technology","Commerce and Shopping, Financial Services, Hardware, Information Technology, Lending and Investments, Software",,,51-100,"Early Stage Venture, Seed",,,Private,"2,979"
Crowberry Capital,https://www.crunchbase.com/organization/crowberry-capital,Venture Capital,42,1,"Reykjavík, Gullbringusysla, Iceland","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Crowberry Capital invests at seed and early stage in outstanding teams building global businesses.,28,,23,Active,2017-07-07,day,http://crowberrycapital.com/,https://www.linkedin.com/company/crowberry-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Hekla Arnardottir, Helga Valfells, Jenny Ruth Hrafnsdottir",11-50,"Early Stage Venture, Seed, Venture",,,Private,"14,314"
SeedFolio,https://www.crunchbase.com/organization/seedfolio,Venture Capital,42,,"San Diego, California, United States","Greater San Diego Area, West Coast, Western US",SeedFolio is a seed-stage venture capital firm investing in early-stage companies with impact in life sciences and resource efficiency.,41,,4,Active,2020-01-01,year,https://www.seedfolio.vc,https://www.linkedin.com/company/seedfolio,"Business Development, Financial Services, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Professional Services, Science and Engineering",,,1-10,Early Stage Venture,,,Private,"27,623"
InReach Ventures,https://www.crunchbase.com/organization/inreach-ventures,Venture Capital,41,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",The AI powered VC focused on early-stage European startups,34,,24,Active,2015-09-01,day,http://www.inreachventures.com,https://www.linkedin.com/company/inreach-ventures,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Software, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",3,"Ben Smith, John Mesrie, Roberto Bonanzinga",11-50,"Early Stage Venture, Seed",,,Private,"5,386"
FunFair Ventures,https://www.crunchbase.com/organization/funfair-ventures,Corporate Venture Capital,41,2,"Douglas, NA - Isle of Man, Isle of Man","Europe, Middle East, and Africa (EMEA)",FunFair Ventures is a venture capital business.,39,,1,Active,2019-01-01,year,https://funfair.ventures,https://www.linkedin.com/company/funfair-ventures,"Blockchain, Information Technology","Blockchain and Cryptocurrency, Information Technology, Other",3,"Jeremy Longley, Jez San, Oliver Hopton",1-10,"Early Stage Venture, Seed",,,Private,"14,930"
Dialectic,https://www.crunchbase.com/organization/dialectic,"Private Equity Firm, Venture Capital",41,1,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Dialectic is a Swiss capital enterprise focused on deployment of human and financial capital into alternative assets.,39,,5,Active,2020-01-01,year,https://dialectic.ch/,https://www.linkedin.com/company/dialectic-ag,,,2,"Dean Eigenmann, Ryan Zurrer",11-50,Early Stage Venture,,,Private,"19,249"
Seier Capital,https://www.crunchbase.com/organization/seier-capital,Venture Capital,41,5,"Berne, Bern, Switzerland","Europe, Middle East, and Africa (EMEA)",Seier Capital is a private seed and venture capital that caters to companies across diverse industries.,38,,15,Active,2015-01-01,year,http://www.seiercapital.com/,https://www.linkedin.com/company/seier-capital/,Venture Capital,"Financial Services, Lending and Investments",1,Lars Seier Christensen,1-10,"Seed, Venture",,,Private,"25,292"
Outward VC,https://www.crunchbase.com/organization/outward-vc,Venture Capital,39,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Outward VC empower start-ups seeking to be the most important fintech companies in the world,23,,16,Active,2017-01-01,year,https://www.outwardvc.com/,https://www.linkedin.com/company/outward-vc/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Devin Kohli, Kevin Chong",1-10,"Early Stage Venture, Seed",,,Private,"3,092"
Nordic Makers,https://www.crunchbase.com/organization/nordic-makers-vc,"Micro VC, Venture Capital",39,4,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",We know how much grit and luck it takes to build big companies. That’s why we invest our time and children’s money in ambitious founders.,30,,9,Active,2016-01-01,year,http://www.nordicmakers.vc/,https://www.linkedin.com/company/10939041,Venture Capital,"Financial Services, Lending and Investments",10,"Alexander Aghassipour, David Helgason, Erik Byrenius, Hampus Jakobsson, Klaus Nyengaard, Lars Nielsen, Martin von Haller Groenbaek, Thomas Madsen-Mygdal, Thorvald Stigsen, Tommy Andersen",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"22,027"
Katapult Ocean,https://www.crunchbase.com/organization/katapult-ocean,"Accelerator, Venture Capital",39,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Katapult Ocean is the world's most active ocean impact venture fund,38,,16,Active,2018-04-01,day,https://katapult.vc/ocean,https://www.linkedin.com/company/katapult-ocean/,"Impact Investing, Information Technology, Internet, Marine Technology, Seafood, Shipping, Solar, Sustainability, Transportation","Energy, Financial Services, Food and Beverage, Information Technology, Internet Services, Lending and Investments, Natural Resources, Science and Engineering, Sustainability, Transportation",4,"Anders Lier, Haakon Brunell, Maren Hjorth Bauer, Tharald Nustad",11-50,"Early Stage Venture, Seed, Venture",,,Private,"26,428"
Dreamcraft Ventures,https://www.crunchbase.com/organization/dreamcraft-ventures,Venture Capital,38,2,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Hands-on venture engineers for talented founders.,31,,19,Active,2019-01-01,year,https://dreamcraft.vc/,https://www.linkedin.com/company/dreamcraftventures/,"Finance, Financial Services",Financial Services,3,"Christian Dam Rasmussen, Daniel Nyvang Mariussen, Jesper Søgaard",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"3,392"
Id4 ventures,https://www.crunchbase.com/organization/id4-ventures,Venture Capital,37,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Id4 ventures is a venture capital investment firm focusing on early-stage startups in the European ecosystem.,26,,8,Active,2017-01-01,month,http://www.id4.vc,https://www.linkedin.com/company/id4ventures,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",2,"Herve Cuviliez, Ivan Petrovic",1-10,"Early Stage Venture, Seed",,,Private,"8,138"
Overkill Ventures,https://www.crunchbase.com/organization/overkill-ventures,"Accelerator, Angel Group, Venture Capital",37,2,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Overkill Ventures invests in pre-seed stage startups and helps them get to product-market fit.,29,,20,Active,2018-01-01,year,https://www.overkill.vc,https://www.linkedin.com/company/overkillventures/,"3D Technology, Artificial Intelligence (AI), B2B, B2C, Enterprise Software, Hardware, Information and Communications Technology (ICT), Legal Tech, Robotics, SaaS","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Other, Professional Services, Science and Engineering, Software",3,"David Ventzel, Dmitry Saikovsky, Peter Marculans",1-10,"Early Stage Venture, Seed",,,Private,"27,681"
Evonik Venture Capital,https://www.crunchbase.com/organization/evonik-venture-capital-gmbh,"Corporate Venture Capital, Venture Capital",35,4,"Hanau, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Evonik Venture Capital is the corporate venture arm of Evonik Industries AG, a global specialty chemicals company.",25,1,15,Active,2012-01-01,year,http://venturing.evonik.com,https://www.linkedin.com/company/evonik,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Ilja Aizenberg, Lars Bönisch",11-50,"Early Stage Venture, Late Stage Venture",,Made Acquisitions,Private,"6,817"
AP Ventures,https://www.crunchbase.com/organization/ap-ventures,Venture Capital,35,,"Enfield, Enfield, United Kingdom","Europe, Middle East, and Africa (EMEA)",AP Ventures is an independent venture capital firm.,20,,11,Active,2018-01-01,year,https://apventures.com,https://www.linkedin.com/company/apventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Michelle Robson,11-50,"Early Stage Venture, Seed, Venture",,,Private,"10,100"
MSM,https://www.crunchbase.com/organization/msmfund,Venture Capital,35,2,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",MSM is an early-stage generalist impact fund that invests all across Europe.,28,,15,Active,2019-10-01,month,https://msm.vc/,https://www.linkedin.com/company/msmfund/,"Financial Services, Impact Investing, Sustainability, Venture Capital","Financial Services, Lending and Investments, Sustainability",2,"Antonio Miguel, Henry Wigan",1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"17,659"
Founders,https://www.crunchbase.com/organization/founders-2,Venture Capital,35,2,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Founders is a thesis-driven, zero to traction, fund. We invest at day zero in healthtech and b2b fintech.",20,,16,Active,2012-01-01,year,http://founders.as/,https://www.linkedin.com/company/3199273,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",6,"Joshua Karjala-Svendsen, Peter Heering, Sebastian Stockmarr, Simon Sylvest, Stefano Zorzi, Ulrik Trolle",11-50,"Early Stage Venture, Seed",,,Private,"23,141"
SNÖ Ventures,https://www.crunchbase.com/organization/snÖ-ventures,Venture Capital,34,3,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",SNÖ is a Nordic-focused VC firm providing global access and local support for the region's most daring tech pioneers.,24,,19,Active,2016-01-01,day,http://www.sno.vc,https://www.linkedin.com/company/snovc,"Business Development, Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Magne Uppman, Teodor Bjerrang",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,379"
Seed X Liechtenstein AG,https://www.crunchbase.com/organization/seed-x-liechtenstein,Venture Capital,34,2,"Schaan, Schaan, Liechtenstein","Europe, Middle East, and Africa (EMEA)","Seed X is investing in European early-stage Startups in Fintech, Insurtech and Proptech.",26,,1,Active,2016-01-01,year,https://seedx.li/,https://www.linkedin.com/company/seedx/,"FinTech, InsurTech, Legal Tech, PropTech","Financial Services, Professional Services, Real Estate",2,"Mathias Jaeggi, Prince Maximilian",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"5,393"
Amino Collective,https://www.crunchbase.com/organization/amino-collective,Venture Capital,33,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Amino Collective is an early stage venture capital firm investing in health and bio to help life-changing ideas come to life.,25,,,Active,2020-01-01,year,https://www.aminocollective.com,https://www.linkedin.com/company/amino-collective,"Biotechnology, Health Care, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",1,Manuel Grossmann,1-10,"Early Stage Venture, Seed",,,Private,"19,554"
Flash Ventures,https://www.crunchbase.com/organization/flash-ventures-8f44,Venture Capital,33,3,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Flash Ventures provides pre-seed capital to talented founders, supporting them to build game-changing businesses.",26,,12,Active,2020-01-01,year,https://www.fl4sh.vc/,https://www.linkedin.com/company/fl4shventures/,"Business Development, Financial Services, Professional Services","Financial Services, Other, Professional Services",2,"Johann Nordhus Westarp, Lorenzo Franzi",1-10,"Early Stage Venture, Seed",,,Private,"21,347"
Crista Galli Ventures,https://www.crunchbase.com/organization/crista-galli-ventures,Venture Capital,33,2,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Crista Galli Ventures is a venture capital firm that invests in healthtech at Seed and Series A stages.,24,,1,Active,2019-01-01,year,https://www.cristagalli.com,https://www.linkedin.com/company/crista-galli-ventures,,,1,Fiona Pathiraja,1-10,"Early Stage Venture, Seed",,,Private,"26,582"
Loric Ventures,https://www.crunchbase.com/organization/loric-ventures,"Angel Group, Family Investment Office, Venture Capital",33,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Loric invests in innovative and disruptive solutions globally, with a focus on fin- and urbantech and impact.",33,,,Active,2016-01-01,year,https://www.loric.vc/,,"Information Technology, Software","Information Technology, Software",2,"Alexander Lorenz, Ricardo Schaefer",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"85,156"
The Yield Lab Europe,https://www.crunchbase.com/organization/the-yield-lab-europe,Venture Capital,32,3,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Yield Lab Europe is the leading funder of early stage Agri Food and Ag Tech companies that revolutionise agriculture and food systems.,23,,10,Active,2016-01-01,year,https://theyieldlab.eu,https://www.linkedin.com/company/3860712/,"Agriculture, AgTech, Aquaculture, Farming, Venture Capital","Agriculture and Farming, Financial Services, Lending and Investments",3,"Brian Clevinger, Nicky Deasy, Paul Finnerty",11-50,"Early Stage Venture, Seed",,,Private,"3,512"
German Media Pool,https://www.crunchbase.com/organization/gmpvc-german-media-pool,Venture Capital,32,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","German Media Pool is independent media for equity fund combining television, out of home, print, and radio.",31,,8,Active,2011-03-01,day,http://www.germanmediapool.com,https://www.linkedin.com/company/gmpvc-german-media-pool-gmbh,"Advertising, Finance, Financial Services","Advertising, Financial Services, Sales and Marketing",2,"Aljoscha Kaplan, Niko Waesche",1-10,"Early Stage Venture, Seed",,,Private,"9,960"
Iberis Capital,https://www.crunchbase.com/organization/iberis-capital,"Private Equity Firm, Venture Capital",32,1,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Iberis is an investment manager that operates a value-oriented investment management.,27,,15,Active,2017-01-01,year,https://iberiscapital.com/,https://www.linkedin.com/company/iberis-capital/,,,1,Luis Quaresma,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"15,087"
Nordic Eye Venture Capital,https://www.crunchbase.com/organization/nordic-eye-venture-capital,Venture Capital,32,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Nordic Eye is a Danish venture capital firm based in Copenhagen, Zurich, London and San Fransisco.",28,1,12,Active,2016-11-01,day,http://nordiceye.com/,https://www.linkedin.com/company/17958733/,"Blockchain, Cyber Security, Financial Services, FinTech, Information Technology, Lifestyle, Retail, Robotics","Blockchain and Cryptocurrency, Commerce and Shopping, Community and Lifestyle, Financial Services, Hardware, Information Technology, Other, Privacy and Security, Science and Engineering, Software",5,"Joakim Vilhelm Warnoe, Lars Tvede, Michael Tandrup, Peter Warnoe, Richard Sussman",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"24,770"
Vireo Ventures,https://www.crunchbase.com/organization/vireo-ventures,Venture Capital,31,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Early-stage VC investing in European start-ups that drive electrification: energy supply, mobility, cities & buildings, logistics, industry",24,,2,Active,2020-01-01,year,https://www.vireo.vc/,https://www.linkedin.com/company/vireo-ventures/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",4,"Felix Krause, Matthias Engel, Mischa Wetzel, Thomas Labryga",11-50,"Early Stage Venture, Seed",,,Private,"5,323"
Nucleus Capital,https://www.crunchbase.com/organization/nucleus-capital,Venture Capital,31,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nucleus Capital is a new venture capital firm supporting purpose-driven founders solving systemic challenges to planetary health.,27,,7,Active,2020-01-01,year,http://www.nucleus-capital.com/,https://www.linkedin.com/company/66309282/,"Biotechnology, Nutrition, Software, Sustainability, Venture Capital","Biotechnology, Financial Services, Food and Beverage, Health Care, Lending and Investments, Science and Engineering, Software, Sustainability",2,"Isabella Fandrych, Maximilian A. Schwarz",11-50,"Early Stage Venture, Seed",,,Private,"19,644"
Revent,https://www.crunchbase.com/organization/revent-capital,Venture Capital,30,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Revent is an early-stage tech fund backing mission-driven founders addressing the biggest challenges of our time.,22,,8,Active,2020-09-01,month,https://www.revent.vc/,https://www.linkedin.com/company/revent-vc,"EdTech, Education, Financial Services, FinTech, Government, Health Care","Education, Financial Services, Government and Military, Health Care, Software",2,"Lauren Lentz, Otto Birnbaum",1-10,"Early Stage Venture, Seed",,,Private,984
Asimov Ventures,https://www.crunchbase.com/organization/asimov-ventures,Venture Capital,30,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Asimov Ventures is an early-stage venture capital firm who invests in their areas of expertise: 3D Printing and Robotics.,24,,2,Active,2015-01-01,year,http://asimovventures.com/,https://www.linkedin.com/company/asimov-ventures,"3D Printing, Robotics","Hardware, Manufacturing, Science and Engineering, Software",1,Tyler Benster,1-10,Early Stage Venture,,,Private,"26,229"
People Ventures,https://www.crunchbase.com/organization/inqvation,Venture Capital,29,,"Taastrup, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",We invest ourselves and money in early-stage companies,19,,19,Active,2017-01-01,month,https://www.people.ventures,https://www.linkedin.com/company/73869536/,"B2B, Health Care, Home Health Care, Information Technology, Personal Health, Software","Health Care, Information Technology, Other, Software",3,"Christian Tost, Claus Zibrandtsen, Jan Ankjaer Jensen",11-50,"Early Stage Venture, Seed",,,Private,"23,725"
Karolinska,https://www.crunchbase.com/organization/karolinska,Venture Capital,29,5,"Solna, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Karolinska Development is an investment firm focused on identifying medical innovation and supporting the creation and growth of companies.,18,4,10,Closed,2003-01-01,year,http://www.karolinskadevelopment.com/en/,https://www.linkedin.com/company/karolinska-development,"Biotechnology, Medical, Therapeutics","Biotechnology, Health Care, Science and Engineering",,,1-10,,For Profit,,Public,"28,819"
Voyager Ventures,https://www.crunchbase.com/organization/voyager-ventures,Venture Capital,28,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Voyager invests in early-stage climate technology companies in North America and Europe.,25,,15,Active,2021-04-22,day,https://www.voyagervc.com,https://www.linkedin.com/company/voyagervc,,,2,"Sarah Sclarsic, Sierra Peterson",1-10,"Early Stage Venture, Seed",,,Private,301
