Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
EQT Ventures,https://www.crunchbase.com/organization/eqtventures,Venture Capital,220,22,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",EQT Ventures provides support and capital to bold and ambitious founders on their journeys to global success.,129,1,128,Active,2016-01-01,year,https://eqtventures.com,https://www.linkedin.com/company/eqt-ventures,"Finance, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Hjalmar Winbladh, Kees Koolen, Lars Jörnow",11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,62
Breakthrough Energy Ventures,https://www.crunchbase.com/organization/breakthrough-energy-ventures,Venture Capital,220,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Breakthrough Energy Ventures provides reliable and affordable power without contributing to climate change.,121,4,100,Active,2015-01-01,year,https://www.breakthroughenergy.org,https://www.linkedin.com/company/breakthrough-energy,"Finance, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Bill Gates, Jack Ma, John Doerr",101-250,"Early Stage Venture, Grant, Late Stage Venture, Seed, Venture",,,Private,400
Seed Capital,https://www.crunchbase.com/organization/seed-capital,Venture Capital,219,35,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Seed Capital is Denmark's largest seed stage venture capital fund investing in technology companies.,150,8,50,Active,2004-01-01,year,http://www.seedcapital.dk,http://www.linkedin.com/company/seed-capital-denmark,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Ulla Brockenhuus-Schack,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,862"
Capital Factory,https://www.crunchbase.com/organization/capital-factory,"Accelerator, Co-Working Space, Venture Capital",217,31,"Austin, Texas, United States",Southern US,"Capital Factory is a venture capital firm and an accelerator that seeks to invest in seed-stage, early-stage, and later-stage companies.",185,,4,Active,2009-01-01,year,http://www.capitalfactory.com,http://www.linkedin.com/company/capital-factory,"Angel Investment, Finance, Financial Services, Incubators, Venture Capital","Financial Services, Lending and Investments",7,"Andrew Busey, Bill Boebel, Bryan Chambers, Bryan Menell, Gordon Daugherty, Joshua Baer, Sam Decker",101-250,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,162"
Second Century Ventures,https://www.crunchbase.com/organization/second-century-ventures,"Corporate Venture Capital, Venture Capital, Venture Debt",215,25,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Second Century Ventures is a venture capital fund focused on promoting innovation in the real estate industry.,156,3,55,Active,2009-01-01,year,https://www.scv.vc,https://www.linkedin.com/company/second-century-ventures,"Commercial Real Estate, Financial Services, Smart Home, Venture Capital","Consumer Electronics, Financial Services, Lending and Investments, Real Estate",2,"Bob Goldberg, Dale Stinton",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"3,559"
TA Ventures,https://www.crunchbase.com/organization/ta-venture,Venture Capital,215,46,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","TA Ventures is a global VC firm empowering founders to build innovative, scalable technology companies.",176,2,6,Active,2010-01-01,year,http://www.taventures.vc,https://www.linkedin.com/company/ta-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Viktoriya Tigipko,11-50,"Early Stage Venture, Seed, Venture",,,Private,"16,369"
Project A Ventures,https://www.crunchbase.com/organization/project-a-ventures,Venture Capital,214,33,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Project A is an early-stage venture capital firm, combining financial and operational support for technology companies.",117,,65,Active,2012-01-01,year,http://www.project-a.com,https://www.linkedin.com/company/project-a-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Anton Waitz, Ben Fischer, Christian Weiss, Florian Heinemann, Thies Sander, Uwe Horstmann",101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,545"
Elemental Impact,https://www.crunchbase.com/organization/elemental-excelerator,"Accelerator, Venture Capital",214,27,"Honolulu, Hawaii, United States","Asia-Pacific (APAC), Western US",Elemental is a non-profit investor focused on scaling climate solutions and social impact for all communities.,170,4,119,Active,2012-01-01,year,https://elementalimpact.com,,"Agriculture, CleanTech, Energy Efficiency, Renewable Energy, Sustainability, Transportation, Venture Capital, Water","Agriculture and Farming, Energy, Financial Services, Lending and Investments, Natural Resources, Sustainability, Transportation",2,"Dawn Lippert, Jill Sims",51-100,Early Stage Venture,,,Private,"1,749"
Asymmetry Ventures,https://www.crunchbase.com/organization/asymmetry-ventures,Venture Capital,213,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Early stage venture firm investing in defensible businesses,179,1,3,Active,,,https://asymmetry.vc,https://www.linkedin.com/company/asymmetryventures,,,1,Rob Ness,1-10,"Early Stage Venture, Seed, Venture",,,Private,"14,326"
Two Sigma Ventures,https://www.crunchbase.com/organization/two-sigma-ventures,Venture Capital,212,27,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Two Sigma Ventures is an early-stage venture capital fund that invests in companies run by highly driven people.,116,2,49,Active,2012-01-01,year,http://twosigmaventures.com,https://www.linkedin.com/company/two-sigma-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Colin Beirne,11-50,"Early Stage Venture, Seed",,Made Acquisitions,Private,453
SVG Ventures,https://www.crunchbase.com/organization/svg-ventures,"Accelerator, Venture Capital",212,11,"Los Gatos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",SVG Ventures|THRIVE is an investment firm that invests in early-stage ag-tech and food tech companies.,175,1,153,Active,2010-02-17,day,https://thriveagrifood.com,https://www.linkedin.com/company/svg-partners,"Advice, Consulting, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment, Professional Services",1,John Hartnett,11-50,"Early Stage Venture, Grant, Non Equity Assistance, Seed, Venture",,,Private,"3,503"
BDMI,https://www.crunchbase.com/organization/bertelsmann-digital-media-investments,Corporate Venture Capital,212,51,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","BDMI is a New York-based venture capital firm focused on investments in digital media technologies, products, and distribution channels.",145,1,31,Active,2006-01-01,year,http://www.bdmifund.com,https://www.linkedin.com/company/bdmi,"Digital Media, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",2,"Keith Titan, Urs Cete",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"19,313"
Hack VC,https://www.crunchbase.com/organization/hack-vc,Venture Capital,211,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Hack VC is an early-stage venture capital firm that invests in the cryptocurrency, fintech, and marketplaces sectors.",185,1,49,Active,2017-01-01,year,https://hack-vc.com,https://www.linkedin.com/company/hackvc,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Ed Roman,11-50,"Convertible Note, Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,126
Foresight Group,https://www.crunchbase.com/organization/foresight-group,"Private Equity Firm, Venture Capital",208,38,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Foresight is an infrastructure and private equity investment manager that manages funds on behalf of institutions and retail clients.,182,,121,Active,1984-01-01,year,http://www.foresightgroup.eu/,https://www.linkedin.com/company/foresight-group,"Energy Efficiency, Finance, Financial Services, Infrastructure, Renewable Energy, Venture Capital","Energy, Financial Services, Lending and Investments, Other, Sustainability",2,"Bernard Fairman, Peter English",101-250,"Early Stage Venture, Late Stage Venture, Private Equity",,Made Acquisitions,Private,101
Heartcore Capital,https://www.crunchbase.com/organization/heartcore-capital,Venture Capital,207,23,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Heartcore is a venture capital firm that invests in companies that use technology to change people's lives for the better.,102,2,57,Active,2007-01-01,year,https://www.heartcore.com/,https://www.linkedin.com/company/heartcorecapital/about/,"Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Christian Jepsen, Jimmy Nielsen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,892
Point72 Ventures,https://www.crunchbase.com/organization/point72-ventures,Venture Capital,207,31,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Point72 Ventures is an every-stage global VC fund that focuses on fintech, deep tech, and enterprise investments.",145,5,96,Active,2016-03-01,month,https://p72.vc,https://www.linkedin.com/company/point72-ventures,"Artificial Intelligence (AI), Enterprise Software, Financial Services, FinTech","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",1,Steven A. Cohen,11-50,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,145"
Haystack,https://www.crunchbase.com/organization/haystack,Venture Capital,207,38,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Haystack is a venture capital firm that backs outlier founders at the earliest stages.,153,6,23,Active,2013-01-01,year,http://www.haystack.vc,https://www.linkedin.com/company/haystackvc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andrew Rowat, Semil Shah",1-10,"Early Stage Venture, Seed",,,Private,"2,056"
DHVC,https://www.crunchbase.com/organization/danhua-capital,Venture Capital,206,36,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","DHVC is a venture capital firm based in Palo Alto, California. We invest in Enterprise, Consumer, FinTech, and Healthcare sectors.",168,5,27,Active,2013-01-01,year,http://dh.vc/,https://www.linkedin.com/company/dhvc-paloalto/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andrew Gu, Shoucheng Zhang",1-10,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"2,928"
Delphi Ventures,https://www.crunchbase.com/organization/delphi-ventures,Venture Capital,206,48,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Delphi Ventures was founded over 25 years ago as one of the first venture capital firms to focus on investing in life sciences companies.,123,17,30,Active,1988-01-01,year,http://www.delphiventures.com,https://www.linkedin.com/company/delphi-ventures,"Biotechnology, Finance","Biotechnology, Financial Services, Science and Engineering",1,James Bochnowski,1-10,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"27,742"
Business Finland,https://www.crunchbase.com/organization/tekes,"Government Office, Venture Capital",205,15,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Business Finland is a Finnish funding agency specialized in research communities, industry, and service sectors.",154,5,79,Active,1983-01-01,year,https://www.businessfinland.fi/en/for-finnish-customers/about-us/funding-information/,https://www.linkedin.com/company/business-finland/,"Finance, Venture Capital","Financial Services, Lending and Investments",,,501-1000,"Debt, Early Stage Venture, Seed",For Profit,,Private,"11,530"
Lightbank,https://www.crunchbase.com/organization/lightbank,Venture Capital,204,44,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","Lightbank is a $700M AUM VC led by Eric Lefkofsky investing across AI, SaaS, marketplaces, healthcare, fintech and consumer.",139,5,73,Active,2010-03-01,day,http://www.lightbank.com,https://www.linkedin.com/company/lightbank,"EdTech, Enterprise Software, FinTech, Human Resources, Internet, Local, Mobile, Small and Medium Businesses","Administrative Services, Education, Financial Services, Internet Services, Mobile, Other, Sales and Marketing, Software",3,"Bradley Keywell, David Wald, Eric Lefkofsky",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,735"
Maven Capital Partners,https://www.crunchbase.com/organization/maven-capital-partners,"Private Equity Firm, Venture Capital",203,32,"Glasgow, Glasgow City, United Kingdom","Europe, Middle East, and Africa (EMEA)","Maven is a UK private equity firm supporting a range of transaction types, including buyouts, growth capital and buy & build projects.",173,3,145,Active,2009-06-14,day,https://www.mavencp.com/,https://www.linkedin.com/company/maven-cp/,"Finance, Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments",1,Bill Nixon,101-250,"Early Stage Venture, Late Stage Venture, Private Equity, Venture",,"Made Acquisitions, Was Acquired",Private,247
Cota Capital,https://www.crunchbase.com/organization/cota-capital,"Private Equity Firm, Venture Capital",203,32,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Cota Capital is a technology investment firm that partners with exceptional teams to build and grow timeless companies.,127,6,48,Active,2014-01-01,year,https://cotacapital.com/,https://www.linkedin.com/company/cota-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Babak Poushanchi, Bobby Yazdani, Ullas Naik",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,457
Inveready,https://www.crunchbase.com/organization/inveready-technology-investment-group,"Private Equity Firm, Venture Capital, Venture Debt",203,30,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Inveready is a leading alternative investor in Southern Europe with +2bn€ of AUM throughout the companies life-cycle.,162,7,106,Active,2008-05-07,day,https://inveready.com/,https://www.linkedin.com/company/inveready/,"Financial Services, Information Technology, Life Science, Venture Capital","Biotechnology, Financial Services, Information Technology, Lending and Investments, Science and Engineering",2,"Josep María Echarri, Roger Piqué Pijuan",11-50,"Debt, Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",For Profit,Made Acquisitions,Private,"1,229"
boldstart ventures,https://www.crunchbase.com/organization/boldstart-ventures,"Micro VC, Venture Capital",203,33,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US","your partner from Inception; true believer for developer first, infra & SaaS founders",100,,63,Active,2010-01-01,year,http://www.boldstart.vc,https://www.linkedin.com/company/1136503,"Artificial Intelligence (AI), Cloud Infrastructure, Cryptocurrency, Cyber Security, Developer Tools, Enterprise Software, Robotics, SaaS","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Payments, Privacy and Security, Science and Engineering, Software",1,Ed Sim,11-50,Seed,,,Private,"3,217"
IVC,https://www.crunchbase.com/organization/infinity-ventures-crypto,Venture Capital,203,5,"Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),IVC is a Web3 venture capital fund backed by leading Japanese gaming studios.,187,1,35,Active,2021-01-01,year,https://www.ivcrypto.io/,https://www.linkedin.com/company/ivcrypto,"Blockchain, Cryptocurrency, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",5,"Akio Tanaka, Alex Yeh, Chaval Jiaravanon, Herbie Fu, JT Law",1-10,"Early Stage Venture, Seed",,,Private,"9,928"
Elaia,https://www.crunchbase.com/organization/elaia-partners,Venture Capital,203,43,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","European venture capital firm focused on digital & deep tech startups, from early stage to growth development.",138,1,96,Active,2002-01-01,year,https://www.elaia.com,http://www.linkedin.com/company/elaia-partners,"B2B, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",2,"Philippe Gire, Xavier Lazarus",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"10,511"
Newfund,https://www.crunchbase.com/organization/newfund-management,Venture Capital,202,34,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Newfund is an early-stage entrepreneurial venture capital firm that invests in France and North America.,156,1,95,Active,2008-07-01,day,http://www.newfundcap.com,https://www.linkedin.com/company/newfund-management,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Francois Veron, Patrick Malka",11-50,"Early Stage Venture, Seed",,,Private,"2,366"
Valor Capital Group,https://www.crunchbase.com/organization/valor-capital,Venture Capital,202,17,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Valor is the pioneer Cross-Border Venture Fund bridging the US, Latin American and Global technology markets.",123,5,71,Active,2011-01-01,year,http://www.valorcapitalgroup.com,https://pt.linkedin.com/company/valor-capital-group,Information Technology,Information Technology,2,"Ambassador Clifford Sobel, Scott Sobel",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"6,485"
Sound Ventures,https://www.crunchbase.com/organization/sound-ventures,Venture Capital,202,24,"Beverly Hills, California, United States","Greater Los Angeles Area, West Coast, Western US",Sound Ventures is a venture capital firm that seeks to invest in the technology sector.,155,6,15,Active,2015-01-01,year,https://www.soundventures.com,https://www.linkedin.com/company/sound-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Ashton Kutcher, Guy Oseary",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"9,505"
Innovation Capital,https://www.crunchbase.com/organization/innovation-capital-2bf4,"Accelerator, Venture Capital",201,,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)",EUR 21.1 million Pre-Seed and Seed Venture Fund with Acceleration program / Sector-agnostic / Geographic preference: Eastern Europe,182,,178,Active,2019-11-22,day,https://www.innovationcapital.bg/,https://www.linkedin.com/company/innovationacceleratorbg/,,,4,"Angel Hristov, Borislav Stefanov, Dimitar Kostov, Vassil Christov",1-10,"Early Stage Venture, Seed",,,Private,"21,725"
Bethnal Green Ventures,https://www.crunchbase.com/organization/bethnal-green-ventures,"Accelerator, Venture Capital",200,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Bethnal Green Ventures (BGV) is Europe’s leading early stage tech for good VC.,164,,33,Active,2012-01-01,year,https://bethnalgreenventures.com/apply,http://www.linkedin.com/company/bethnal-green-ventures,Financial Services,Financial Services,2,"Paul Miller, Stephen Rimmer",1-10,"Early Stage Venture, Seed, Venture",,,Private,"2,636"
Blockchain Founders Fund,https://www.crunchbase.com/organization/blockchain-founders-fund,Venture Capital,199,7,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Blockchain Founders Fund (BFF) is a Singapore based early-stage Venture Capital Fund which invests in top-tier Blockchain startups globally.,167,,26,Active,2018-01-01,year,http://www.blockchainff.com,https://www.linkedin.com/company/blockchainfoundersfund,"Blockchain, Cryptocurrency, Emerging Markets, Financial Services, FinTech, Internet, Metaverse, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Other, Payments, Software",2,"Aly Madhavji, Mansoor Madhavji",11-50,"Convertible Note, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"1,679"
Venrex,https://www.crunchbase.com/organization/venrex-investment-management,Venture Capital,198,18,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Venrex is a VC firm that backs creative founders to launch and build innovative businesses.,127,1,70,Active,2002-01-01,year,https://www.venrex.partners/,https://www.linkedin.com/company/venrex,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Mark Esiri, Tom Fleming",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"6,306"
K5 Global,https://www.crunchbase.com/organization/k5-global,"Private Equity Firm, Venture Capital",197,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",K5 Global is a venture capital firm and incubation studio that offers investment from inception to IPO.,176,5,5,Active,2018-01-01,year,http://www.k5global.com/,https://www.linkedin.com/company/k5global/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bryan Baum, Michael Kives",11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,495
SR One,https://www.crunchbase.com/organization/sr-one,Venture Capital,197,60,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",SR One is the corporate venture capital arm of GlaxoSmithKline.,110,36,60,Active,1985-01-01,year,http://www.srone.com,https://www.linkedin.com/company/sr-one,"Finance, Financial Services, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,"4,242"
Relay Ventures,https://www.crunchbase.com/organization/relay-ventures,Venture Capital,196,53,"Toronto, Ontario, Canada",Great Lakes,"Relay Ventures specializes mainly in startup, seed and early stage investments and provides support throughout the lifecycle of a startup.",111,6,62,Active,2008-01-01,year,http://relayventures.com/,http://www.linkedin.com/company/relay-ventures/,"Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",2,"John Albright, Kevin Talbot",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,934
Icehouse Ventures,https://www.crunchbase.com/organization/icehouse-ventures,"Angel Group, Venture Capital",196,20,"Auckland, Auckland, New Zealand","Asia-Pacific (APAC), Australasia",Icehouse Ventures is a venture capital firm that backs brave kiwi founders with unique insights building global companies.,158,2,29,Active,2003-01-01,year,https://www.icehouseventures.co.nz/,https://www.linkedin.com/company/icehouse-ventures/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Seed, Venture",,,Private,"2,313"
The Draper Richards Kaplan Foundation,https://www.crunchbase.com/organization/the-draper-richards-kaplan-foundation,Venture Capital,196,29,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",The Draper Richards Kaplan Foundation is a venture capital firm investing in early-stage technology companies.,171,3,22,Active,1994-01-01,year,http://www.drkfoundation.org/,https://www.linkedin.com/company/draper-richards-kaplan-foundation,"Communities, Financial Services, FinTech, Non Profit, Social Entrepreneurship, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments, Other, Social Impact",2,"William Draper, William H. Draper",11-50,"Early Stage Venture, Seed",,,Private,"5,144"
Criteria Venture Tech,https://www.crunchbase.com/organization/caixa-capital,Venture Capital,196,47,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Criteria is a Barcelona-based evergreen VC fund part of CriteriaCaixa investing in B2B Saas and DeepTech companies across Europe,142,2,98,Active,2004-01-01,year,https://www.criteriaventuretech.com,https://www.linkedin.com/company/101446558/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"11,226"
Aster,https://www.crunchbase.com/organization/aster-capital,Venture Capital,196,19,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Aster is a Venture Capital firm, partnered with more than 60 teams of entrepreneurs that are transforming markets with disruptive offers.",72,4,48,Active,2000-06-15,day,http://www.aster.com,http://www.linkedin.com/company/aster-capital,Venture Capital,"Financial Services, Lending and Investments",1,Jean-Marc Bally,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"12,074"
Caffeinated Capital,https://www.crunchbase.com/organization/caffeinated-capital,Venture Capital,195,15,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Caffeinated Capital is a technology venture capital firm that partners with founders at the inception stage.,129,3,44,Active,2009-01-01,year,http://caffeinatedcapital.com/,https://www.linkedin.com/company/caffeinated-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Raymond Tonsing,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,152
Salica,https://www.crunchbase.com/organization/hambroperksltd,Venture Capital,194,17,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Salica (formerly Hambro Perks) is a London-headquartered international investment firm focused on private technology investing.,140,1,48,Active,2014-01-01,year,https://salicainvestments.com,https://www.linkedin.com/company/salica-investments,"Finance, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",2,"Dominic Perks, Rupert Hambro",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,571"
Commerce Ventures,https://www.crunchbase.com/organization/commerce-ventures,Venture Capital,194,22,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Commerce Ventures is a venture capital firm focusing on investments in the e-commerce, retail, FinTech, and Insurance sectors",114,3,16,Active,2012-01-01,year,https://commerce.vc,http://www.linkedin.com/company/commerce-ventures,"E-Commerce, Financial Services, FinTech, Insurance, InsurTech, Retail Technology, Software, Venture Capital","Commerce and Shopping, Financial Services, Hardware, Lending and Investments, Software",2,"Dan Rosen, Daniel Rosen",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"4,451"
Wing Venture Capital,https://www.crunchbase.com/organization/wing-venture-capital,Venture Capital,193,27,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Wing Venture Capital primarily invests in technology-based businesses.,113,5,48,Active,2013-07-03,day,http://wing.vc,https://www.linkedin.com/company/wing-venture-capital,"Business Development, Financial Services, Impact Investing, Machine Learning, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Professional Services, Software",2,"Gaurav Garg, Peter Wagner",51-100,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,160
Clocktower Technology Ventures,https://www.crunchbase.com/organization/clocktower-technology-ventures,"Corporate Venture Capital, Micro VC",193,24,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US","Clocktower Technology Ventures invests in the insurance, payments, personal finance, lending, credit, and asset management sectors.",150,1,5,Active,2015-01-01,year,http://www.clocktowerventures.com,https://www.linkedin.com/company/clocktower-technology-ventures,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Steve Drobny,1-10,"Early Stage Venture, Seed",,,Private,"2,983"
WI Harper Group,https://www.crunchbase.com/organization/wi-harper-group,Venture Capital,193,29,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","WI Harper Group is a venture capital firm that focuses on early and expansion investments in Mainland China, Taiwan and Silicon Valley.",138,11,41,Active,1993-01-01,year,http://www.wiharper.com,https://www.linkedin.com/company/wi-harper-group,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Peter Liu,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"4,770"
Karman Ventures,https://www.crunchbase.com/organization/karman-ventures,Venture Capital,193,13,"Austin, Texas, United States",Southern US,Karman Ventures is a venture capital firm backed by early employees of Uber and other decacorn startups.,164,2,2,Active,2018-02-01,day,http://www.karman.vc,https://www.linkedin.com/company/karman-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Josh Mohrer, William Barnes",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"5,396"
Lakestar,https://www.crunchbase.com/organization/lakestar,Venture Capital,192,28,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Lakestar is a venture capital firm investing in technology companies led by exceptional entrepreneurs.,121,6,66,Active,2012-01-01,year,http://www.lakestar.com,http://www.linkedin.com/company/lakestar-lp,"FinTech, Real Estate, Telecommunications","Financial Services, Hardware, Real Estate",1,Klaus Hommels,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"1,013"
Lowercase Capital,https://www.crunchbase.com/organization/lowercase-capital,"Private Equity Firm, Venture Capital",192,68,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Lowercase Capital is a private equity and venture capital firm specializing in investments in seed/startups.,135,5,9,Active,2010-01-01,year,https://lowercasecapital.com/,https://www.linkedin.com/company/8945800,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Chris Sacca, Crystal Sacca",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"50,583"
