Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
"Founderheads,",https://www.crunchbase.com/organization/founderheads,Venture Capital,53,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boutique web3 VC with a founder mentality.,53,,1,Active,2021-01-01,year,https://founderheads.com,https://www.linkedin.com/company/founderheads/,Blockchain,"Blockchain and Cryptocurrency, Other",1,Sarunas Legeckas,1-10,"Early Stage Venture, Seed, Venture",,,Private,"21,919"
Prologis Ventures,https://www.crunchbase.com/organization/prologis-ventures,Corporate Venture Capital,53,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Prologis Ventures invests in Series A through Growth stage companies focused on innovating in the logistics sector.,33,1,9,Active,2016-01-01,year,https://www.prologis.com/customers/ventures,https://www.linkedin.com/company/prologis,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,William O'Donnell,1001-5000,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"22,056"
Cavallo Ventures,https://www.crunchbase.com/organization/cavallo-ventures,Corporate Venture Capital,53,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Cavallo Ventures is a venture capital firm that focuses on feed, pet nutrition, aquafeed, ingredients, and formulation.",32,,7,Active,2016-01-01,year,https://cavallovc.com,https://www.linkedin.com/company/cavallo-ventures,"AgTech, Finance, Venture Capital","Agriculture and Farming, Financial Services, Lending and Investments",2,"Amar Singh, Michael Wilbur",1-10,"Early Stage Venture, Seed, Venture",,,Private,"22,547"
Talent Resources Ventures,https://www.crunchbase.com/organization/talent-resources-ventures,"Accelerator, Venture Capital",53,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Talent Resources Ventures is a boutique venture fund focused on early-stage consumer facing brands.,51,7,2,Active,2019-01-01,year,https://www.tr.ventures,https://www.linkedin.com/company/tr-ventures/,,,1,Michael Heller,11-50,"Early Stage Venture, Seed, Venture",,,Private,"23,612"
Lightning Ventures,https://www.crunchbase.com/organization/lightning-ventures-a525,"Angel Group, Micro VC, Syndicate, Venture Capital",53,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",We Invest in Bitcoin Companies!,39,,4,Active,2023-04-28,day,https://ltng.ventures,https://www.linkedin.com/company/lightning%E2%9A%A1%EF%B8%8Fventures/,"Bitcoin, Blockchain, Cryptocurrency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Mike Jarmuz,1-10,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"23,893"
NFT Ventures,https://www.crunchbase.com/organization/nft-ventures,Venture Capital,53,7,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Investing in the next generation of financial technology startups.,41,2,30,Active,2014-01-01,year,http://www.nftventures.com/,https://www.linkedin.com/company/nft-ventures?trk=biz-companies-cym,Venture Capital,"Financial Services, Lending and Investments",2,"Johan Lundberg, Pär Roosvall",11-50,,,,Private,"24,750"
Nova Growth Capital,https://www.crunchbase.com/organization/nova-growth-capital,Venture Capital,53,,"Liverpool, Liverpool, United Kingdom","Europe, Middle East, and Africa (EMEA)","Nova's deal flow comes exclusively from its Cofoundery, a venture builder that has seen 36.5% growth in its portfolio YoY for 11 years.",34,,52,Active,2018-09-27,day,https://novagrowthcapital.co.uk,https://www.linkedin.com/company/nova-growth-capital/about/,"Apps, EdTech, FinTech, Hardware, Health Care, Marketplace, Medical, Retail Technology, Software, Wellness","Apps, Commerce and Shopping, Education, Financial Services, Hardware, Health Care, Software",1,Andy Davidson,51-100,"Early Stage Venture, Seed",,,Private,"25,219"
Borealis Ventures,https://www.crunchbase.com/organization/borealis-ventures,Venture Capital,53,15,"Hanover, New Hampshire, United States","East Coast, New England, Northeastern US",Borealis Ventures partners with early-stage entrepreneurs to build market-defining companies in information technology and life sciences.,32,2,11,Active,2002-01-01,year,http://www.borealisventures.com,http://www.linkedin.com/company/borealis-ventures,"Finance, Venture Capital","Financial Services, Lending and Investments",3,"Jesse Devitte, Matt Harris, Phil Ferneau",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"25,416"
Monkfish Equity,https://www.crunchbase.com/organization/monkfish-equity,Venture Capital,53,14,"Leipzig, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Monkfish Equity is an evergreen fund started by four entrepreneurs,49,2,7,Active,2011-01-01,year,http://www.monkfish-equity.com/,https://de.linkedin.com/company/monkfishequity,"Finance, Financial Services, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",4,"Malte Siewert, Peter Vinnemeier, Rolf Schromgens, Stephan Stubner",1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"25,867"
Full Circle Africa,https://www.crunchbase.com/organization/full-circle-africa,Venture Capital,53,4,"Nairobi, Nairobi Area, Kenya","Europe, Middle East, and Africa (EMEA)",Full Circle Africa is a Proprietary Investment Firm.,53,1,,Active,2017-01-01,year,https://www.fullcircle.africa/,https://www.linkedin.com/company/full-circle-africa/,Management Consulting,Professional Services,,,1-10,"Early Stage Venture, Seed",,,Private,"25,937"
NJF Capital,https://www.crunchbase.com/organization/njf-capital,"Family Investment Office, Venture Capital",53,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","NJF Capital is the venture capital arm of NJF Holdings founded by the entrepreneur turned investor, Nicole Junkermann.",46,1,1,Active,2015-01-01,year,https://njfcapital.com,https://www.linkedin.com/company/njf-capital,"AgTech, Blockchain, Cryptocurrency, Financial Services, Life Science","Agriculture and Farming, Biotechnology, Blockchain and Cryptocurrency, Financial Services, Other, Payments, Science and Engineering, Software",1,Nicole Junkermann,1-10,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"88,330"
Cathexis Ventures,https://www.crunchbase.com/organization/cathexis,Corporate Venture Capital,53,1,"Houston, Texas, United States","Greater Houston Area, Southern US",Cathexis Ventures is the venture arm of Cathexis Holdings that focuses on Seed-stage companies.,51,,2,Active,2006-01-01,day,https://cathexis.ventures,https://www.linkedin.com/company/cathexis-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,William Harrison,1-10,"Early Stage Venture, Seed",,,Private,"113,447"
TDK Ventures,https://www.crunchbase.com/organization/tdk-ventures,Corporate Venture Capital,52,4,"San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",TDK Ventures is the Corporate VC arm of TDK Corporations that invests globally in hard-tech entrepreneurs.,41,1,19,Active,2019-05-01,month,http://www.tdk-ventures.com/,https://www.linkedin.com/company/tdk-ventures-inc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Nicolas Sauvage,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,625
Valia Ventures,https://www.crunchbase.com/organization/valia-investments-inc-,Venture Capital,52,5,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Valia is a venture capital firm backing founders building tomorrow’s most iconic companies.,42,1,3,Active,2017-10-01,day,http://www.valia.vc,https://www.linkedin.com/company/valia-investments-inc-/,,,1,Khaled Jalanbo,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,997"
SHIFT Invest,https://www.crunchbase.com/organization/shift-invest,Venture Capital,52,2,"Amstelveen, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",SHIFT Invest is a Dutch venture capital fund that invests in early stage environmental impact startups,39,,20,Active,2009-01-01,year,http://www.shiftinvest.com/,https://www.linkedin.com/company/shift-invest,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Sheila Struyck,11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,067"
AV8 Ventures,https://www.crunchbase.com/organization/av8-ventures,Venture Capital,52,3,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","AV8 Ventures is an early stage investor in enterprise software, fintech & insurtech, and biotech & healthcare companies.",31,,15,Active,2018-02-01,day,http://av8.vc,https://www.linkedin.com/company/av8-vc/,"Enterprise Software, Financial Services, FinTech, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments, Software",1,George Ugras,11-50,"Early Stage Venture, Seed",,,Private,"2,127"
Frst,https://www.crunchbase.com/organization/frst-d3d4,Venture Capital,52,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Frst is a seed-focused venture firm supporting a new generation of French entrepreneurs with global ambitions.,37,,12,Active,2019-01-01,day,https://www.frst.vc/,https://www.linkedin.com/company/frstvc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bruno Raillard, Pierre Entremont",1-10,"Early Stage Venture, Seed",,,Private,"2,767"
AddVenture,https://www.crunchbase.com/organization/addventure,Venture Capital,52,5,"Nicosia, Nicosia, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","AddVenture is a global venture capital firm, investing at pre-seed / seed & Series A.",34,,28,Active,2008-08-01,day,http://addventure.vc,https://www.linkedin.com/company/addventure-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Medvedev Max,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,828"
Asymmetric Capital Partners,https://www.crunchbase.com/organization/asymmetric-capital-partners,Venture Capital,52,8,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Asymmetric Capital Partners is an venture capital firm focused on disruptive B2B technologies.,49,,15,Active,2021-01-01,year,https://www.acp.vc,https://www.linkedin.com/company/asymmetric-capital-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Rob Biederman,1-10,Early Stage Venture,,,Private,"2,828"
Lightbox,https://www.crunchbase.com/organization/lightbox-ventures,Venture Capital,52,4,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Lightbox is a Mumbai based venture capital firm building consumer technology companies.,26,2,31,Active,2014-01-01,year,http://lightbox.vc,http://www.linkedin.com/company/lightbox-ventures,"Consumer, Finance","Financial Services, Other",3,"Nitin Sharma, Sandeep Murthy, Siddharth Talwar",11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,889"
Anterra Capital,https://www.crunchbase.com/organization/anterra-capital,Venture Capital,52,4,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Anterra Capital is a venture capital fund which invests in fast growing companies that are transforming the global food system.,26,1,21,Active,2013-01-01,year,http://www.anterracapital.com/,https://www.linkedin.com/company/3264301,"AgTech, Financial Services, Food and Beverage, Supply Chain Management, Venture Capital","Agriculture and Farming, Financial Services, Food and Beverage, Lending and Investments, Transportation",3,"Adam Anders, Maarten Goossens, Philip Austin",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,246"
Siddhi Capital,https://www.crunchbase.com/organization/siddhi-capital,"Private Equity Firm, Venture Capital",52,2,"Cherry Hill, New Jersey, United States","Greater Philadelphia Area, East Coast, Northeastern US",Siddhi Capital is a growth equity firm that invests in food and beverage companies.,44,,9,Active,2017-01-01,year,https://www.siddhicapital.co,https://www.linkedin.com/company/siddhi-capital,"Financial Services, Food and Beverage, Venture Capital","Financial Services, Food and Beverage, Lending and Investments",1,Melissa Facchina,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,995"
TwentyTwo VC,https://www.crunchbase.com/organization/twentytwo-vc,Venture Capital,52,4,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",TwentyTwo VC is an early-stage venture capital firm dedicated to investing in companies tackling present and future quality of life.,51,,1,Active,2017-09-01,month,https://www.twentytwo.vc/,,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Katherine Caldwell,1-10,"Early Stage Venture, Seed",,,Private,"3,994"
Specialist VC,https://www.crunchbase.com/organization/united-angels-vc,"Angel Group, Venture Capital",52,3,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","We are a venture capital fund supporting forward-thinking founders from Estonia, Latvia, Lithuania, Finland, Ukraine, and Belarus.",40,,19,Active,2017-09-01,day,https://www.specialist.vc/,https://www.linkedin.com/company/specialistvc/,B2B,Other,3,"Gerri Kodres, Gerri Kodres, Riivo Anton",1-10,"Early Stage Venture, Seed",,,Private,"6,942"
Explorer Investments,https://www.crunchbase.com/organization/explorer-investments-s-c-r-s-a,"Private Equity Firm, Venture Capital",52,3,"Lisboa, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Explorer Investments is a Private Equity firm.,52,,48,Active,2003-01-01,year,http://www.explorerinvestments.com/,https://www.linkedin.com/company/explorer-investments/about/,"Financial Services, Real Estate, Real Estate Investment, Venture Capital","Financial Services, Lending and Investments, Real Estate",2,"Elizabeth Rothfield, Rodrigo Guimaraes",11-50,Private Equity,,Made Acquisitions,Private,"7,694"
Bynd Venture Capital,https://www.crunchbase.com/organization/busy-angels,Venture Capital,52,5,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bynd is a leading Iberian Venture Capital firm with focus on seed / early stage technology startups,45,,9,Active,2010-01-01,year,https://bynd.vc/,https://www.linkedin.com/company/bynd-venture-capital,"Advice, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",4,"Francisco Ferreira Pinto, Joao Costa, Luis Mira Amaral, Santiago Salazar",1-10,"Early Stage Venture, Seed",,,Private,"8,112"
Sustainable Ventures,https://www.crunchbase.com/organization/sustainable-ventures,"Accelerator, Incubator, Venture Capital",52,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Sustainable Ventures helps climate startups and entrepreneurs scale through investment, workspaces and venture support: from beermat to exit",52,,3,Active,2011-07-06,day,http://www.sustainableventures.co.uk,https://www.linkedin.com/company/sustainable-venture-development-partners,"Finance, Venture Capital","Financial Services, Lending and Investments",3,"Andrew Wordsworth, Christopher Morris, James Byrne",11-50,Seed,,,Private,"9,037"
Rubio Impact Ventures,https://www.crunchbase.com/organization/rubio-impact-ventures-nl,Venture Capital,52,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rubio Impact Ventures is a venture fund focused on early and growth stage enterprises with a positive impact on society and the environment.,41,,17,Active,2014-01-01,year,https://www.rubio.vc,https://www.linkedin.com/company/3960318,,,2,"Machtelt Groothuis, Willemijn Verloop",11-50,"Early Stage Venture, Seed",,,Private,"10,345"
Blossom Capital,https://www.crunchbase.com/organization/blossom-capital,Venture Capital,52,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Blossom Capital is a Series A venture capital firm that invests in European founders building global businesses.,35,,31,Active,2018-02-01,month,http://www.blossomcap.com/,https://www.linkedin.com/company/blossomcap/,"Finance, Financial Exchanges, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",4,"Candice Lo, Imran Ghory, Mike Hudack, Ophelia Brown",11-50,Early Stage Venture,,,Private,"10,531"
BDev Ventures,https://www.crunchbase.com/organization/bdev-ventures,"Accelerator, Corporate Venture Capital, Venture Capital",52,4,"Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","BDev Ventures provides capital and accelerates B2B product and services companies, from seed to growth stages",52,,3,Active,2021-01-01,year,https://www.bdevventures.com/,https://www.linkedin.com/company/bdevventures/,,,4,"Bruno Rovagnati, Matt Wilson, Nacho De Marco, Pablo Chamorro",51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"11,328"
CV VC,https://www.crunchbase.com/organization/cv-vc,Venture Capital,52,1,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)","CV VC is an investment company, where cutting-edge blockchain technology meets traditional venture capital.",46,,8,Active,2018-09-20,day,https://cvvc.com/,https://www.linkedin.com/company/cvvc/,"Blockchain, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",4,"Marco Bumbacher, Mathias Ruch, Olaf Hannemann, Ralf Glabischnig",11-50,"Early Stage Venture, Seed",,,Private,"12,536"
Lighthouse Ventures,https://www.crunchbase.com/organization/lighthouse-ventures-6458,"Accelerator, Venture Capital",52,3,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",An Early-Stage and Acceleration Venture Capital,45,,30,Active,2018-09-27,day,https://lhv.vc,https://www.linkedin.com/company/lighthouse-ventures-prague,,,4,"Jiri Janku, Michal Zalesak, Ravit Avidor, Vladislav Vintner",1-10,"Early Stage Venture, Seed",,,Private,"12,855"
BGF Ventures,https://www.crunchbase.com/organization/bgf-ventures,Venture Capital,52,4,"Aberdeen, Aberdeen City, United Kingdom","Europe, Middle East, and Africa (EMEA)",BGF Ventures is a London-based early-stage venture fund of BGF.,41,2,34,Active,2011-01-01,year,https://www.bgf.co.uk/bgf-ventures/,https://www.linkedin.com/company/bgfinvestments,,,,,101-250,Early Stage Venture,,,Private,"20,821"
Lumia Capital,https://www.crunchbase.com/organization/lumia-capital,Venture Capital,52,16,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Lumia is an expansion-stage VC firm partnering with US and European innovators expanding internationally for breakout growth.,40,4,6,Active,2011-01-01,year,http://lumiacapital.com,https://www.linkedin.com/company/2417031/,"Emerging Markets, Enterprise, Finance, Financial Services, FinTech, Retail Technology, SaaS, Venture Capital","Commerce and Shopping, Financial Services, Hardware, Lending and Investments, Other, Software",1,Martin Gedalin,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Secondary Market, Venture",,,Private,"21,348"
ArkStream Capital,https://www.crunchbase.com/organization/arkstream-capital,Venture Capital,52,,"Grand Cayman, Midland, Cayman Islands",,ArkStream Capital is a crypto fund dedicated to growing Web3.0 unicorns.,51,,1,Active,2020-01-01,year,https://arkstream.capital,https://www.linkedin.com/company/arkstream-capital/,Web3,"Blockchain and Cryptocurrency, Internet Services",2,"Gaurav Gupta, Supreet Raju",11-50,"Early Stage Venture, Seed",,,Private,"23,480"
Almora Capital,https://www.crunchbase.com/organization/almora-capital,Venture Capital,52,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Almora Capital is an acknowledged leader around the globe and committed to the pursuit of opportunities in the blockchain.,51,,2,Active,2018-12-07,day,https://almoracapital.com/,https://www.linkedin.com/company/almora-capital,"Blockchain, Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,1-10,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"24,323"
DFF Ventures,https://www.crunchbase.com/organization/dutchfoundersfund,Venture Capital,51,2,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",DFF is an early-stage VC fund investing all over EMEA,33,,20,Active,2018-08-21,day,https://www.dff.ventures/,https://nl.linkedin.com/company/dutchfounders-fund,Venture Capital,"Financial Services, Lending and Investments",5,"Bas Beerens, Hidde Hoogcarspel, Laurens Groenendijk, Mart de Haar, Patrick Kerssemakers",1-10,"Convertible Note, Early Stage Venture, Secondary Market, Seed, Venture",,,Private,655
Cardumen Capital,https://www.crunchbase.com/organization/cardumen-capital-sgeic-sa,"Private Equity Firm, Venture Capital",51,2,"Tel Aviv-yafo, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Global VC and Asset Management company present in Europe & Israel investing in world-class founders who bring the future into the present.,31,,14,Active,2017-01-01,year,https://www.cardumencapital.com,https://www.linkedin.com/company/cardumencapital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Gonzalo Martinez de Azagra, Igor de la Sota",11-50,Early Stage Venture,,,Private,"1,381"
Vsquared Ventures,https://www.crunchbase.com/organization/vsquared-ventures,Venture Capital,51,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Embracing technologies that advance society,31,,16,Active,2020-01-01,year,https://www.vsquared.vc/,https://www.linkedin.com/company/vsquared-ventures/,Aerospace,Science and Engineering,2,"Herbert Mangesius, Thomas Oehl",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,638"
Starlight Ventures,https://www.crunchbase.com/organization/starlight-ventures-management-llc,Venture Capital,51,5,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Starlight is a VC firm for unstoppable founders addressing the world's most pressing challenges via breakthrough science.,41,1,4,Active,2017-01-01,day,http://www.starlight.vc,https://www.linkedin.com/company/starlight-ventures/,,,2,"Matias Mosse, Patricia Halfen Wexler",1-10,"Convertible Note, Early Stage Venture, Private Equity, Seed",,,Private,"1,820"
NetEase,https://www.crunchbase.com/organization/netease-com,Corporate Venture Capital,51,7,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),NetEase is a internet technology company dedicated to providing premium online services.,45,2,28,Active,1997-06-01,month,https://www.neteasegames.com,https://www.linkedin.com/company/netease,"Advertising, Gaming, Mobile, Mobile Apps, Music, PC Games, Venture Capital, Wireless","Advertising, Apps, Financial Services, Gaming, Hardware, Lending and Investments, Media and Entertainment, Mobile, Music and Audio, Sales and Marketing, Software",1,William Ding,10001+,,For Profit,Made Acquisitions,Public,"2,448"
Monte Carlo Capital,https://www.crunchbase.com/organization/monte-carlo-capital,"Angel Group, Syndicate, Venture Capital",51,4,,,"Monte Carlo Capital invests across different sectors, including Saas, Fintech, DeepTech and Health Care, in the US, Europe and the UK.",27,,23,Active,2009-01-01,year,http://montecarlocap.com/,https://www.linkedin.com/company/monte-carlo-capital/,"Crowdfunding, FinTech, Health Care, Internet of Things, SaaS","Financial Services, Health Care, Internet Services, Software",1,Ian Sosso,1-10,"Early Stage Venture, Seed, Venture",,,Private,"3,151"
Brighteye Ventures,https://www.crunchbase.com/organization/brighteye-ventures,Venture Capital,51,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Brighteye Ventures is a venture capital firm that invests in edtech companies.,39,,21,Active,2017-01-01,year,https://www.brighteyevc.com,https://www.linkedin.com/company/brighteye-ventures,"EdTech, Financial Services, Venture Capital","Education, Financial Services, Lending and Investments, Software",,,1-10,"Early Stage Venture, Seed",,,Private,"3,551"
Innospark Ventures,https://www.crunchbase.com/organization/innospark-ventures,Venture Capital,51,4,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Innospark Ventures is a new breed of early-stage venture capital firm, investing in impact-driven AI startups in Boston/New England.",41,,18,Active,2018-09-01,month,https://innosparkventures.com/,https://www.linkedin.com/company/innosparkventures/,"Artificial Intelligence (AI), B2B, Cyber Security, Education, Information Technology, Life Science, Machine Learning","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Education, Information Technology, Other, Privacy and Security, Science and Engineering, Software",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"3,884"
212,https://www.crunchbase.com/organization/212-capital-partners,Venture Capital,51,3,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","212 is committed to Emerging Europe and expanding the diaspora network by utilizing a robust presence in Istanbul, Doha, and San Francisco.",35,,24,Active,2011-12-01,month,http://www.212.vc,https://www.linkedin.com/company/2391039,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Ali Karabey, Numan Numan",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"4,094"
Medicxi,https://www.crunchbase.com/organization/medicxi-ventures,Venture Capital,51,14,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Medicxi is an investment firm that focuses on the life sciences sector.,43,7,31,Active,2016-02-01,month,https://www.medicxi.com,https://www.linkedin.com/company/medicxi-ventures,"Biopharma, Biotechnology, Life Science, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",5,"David Grainger, Francesco Rubertis, Giuseppe Zocco, Kevin Johnson, Michele Ollier",11-50,"Early Stage Venture, Seed",,,Private,"4,119"
Kaleo Ventures,https://www.crunchbase.com/organization/kaleo-ventures,Venture Capital,51,,"Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",Kaleo Ventures is an investment firm that invests in pre-seed companies across Africa.,45,,2,Active,2022-01-01,year,http://www.kaleo.vc,https://www.linkedin.com/company/kaleo-ventures,,,2,"Andrew Firman, Henry Kaestner",1-10,"Early Stage Venture, Seed",,,Private,"6,461"
Vine Ventures,https://www.crunchbase.com/organization/vine-cap,Venture Capital,51,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Vine Ventures is an early stage, software-focused venture capital fund that invests in the U.S., Latin America, and Israel.",39,2,10,Active,2020-06-01,month,https://www.vineventures.com/,https://www.linkedin.com/company/vine-ventures-l-p/,"FinTech, Software, Venture Capital","Financial Services, Lending and Investments, Software",2,"Daniel Povitsky, Eric Reiner",1-10,"Early Stage Venture, Seed",,,Private,"11,857"
Raba Partnership,https://www.crunchbase.com/organization/rabba-capital,Venture Capital,51,,"Cape Town, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",Raba is an investment partnership focused on partnering with entrepreneurs in emerging technology ecosystems.,40,,6,Active,2019-01-01,year,http://www.rabacap.com,https://www.linkedin.com/company/rabacap/about/,,,1,George Rzepecki,1-10,"Early Stage Venture, Seed",,,Private,"17,421"
Pure Imagination Brands,https://www.crunchbase.com/organization/pure-imagination-brands,"Angel Group, Venture Capital",51,4,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Pure Imagination Brands supports disruptive brands and the entrepreneurs who power them through capital investment and advisory services.,51,,,Active,2019-01-01,year,https://www.pureimaginationbrands.com/,https://www.linkedin.com/company/pure-imagination-brands/,"Business Development, Finance, Financial Services","Financial Services, Professional Services",2,"Josh Resnick, Rosie O'Neill",1-10,Early Stage Venture,,,Private,"18,037"
Plug and Play Spain,https://www.crunchbase.com/organization/plug-and-play-spain-accelerator,"Accelerator, Venture Capital",51,5,"Paterna, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",The ultimate innovation platform in Spain: we connect the world's best startups to industry leading corporations.,48,,5,Active,2012-01-01,year,https://www.plugandplaytechcenter.com/,https://www.linkedin.com/company/plug-and-play-tech-center/,"AgTech, Finance, Food and Beverage, Health Care, InsurTech, Real Estate, Retail, Smart Cities","Agriculture and Farming, Commerce and Shopping, Financial Services, Food and Beverage, Health Care, Real Estate",5,"Alberto Gutiérrez, Juan Martínez Climent, Juan-Luis Hortelano, Ruben Colomer, Saeed Amidi",501-1000,"Early Stage Venture, Seed",,,Private,"18,078"
MITON,https://www.crunchbase.com/organization/miton-cz-s-r-o,Venture Capital,51,4,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Company builders operating from Czech Republic and focusing on Central and Eastern Europe. We prefer building consumer facing businesses.,33,,26,Active,2000-06-06,day,http://www.miton.cz,https://www.linkedin.com/company/miton-cz/,"Business Development, Consumer, E-Commerce, Incubators","Commerce and Shopping, Financial Services, Lending and Investments, Other, Professional Services",4,"Michal Jirák, Milan Zemánek, Ondrej Raska, Tomas Matejcek",11-50,"Early Stage Venture, Seed",,Made Acquisitions,Private,"19,556"
