Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Calm Company Fund,https://www.crunchbase.com/organization/calm-company-fund,"Entrepreneurship Program, Venture Capital",76,6,"Florida, New York, United States","Greater New York Area, East Coast, Northeastern US","Calm Company Fund helps founders build profitable businesses through capital, mentorship & community.",72,,60,Active,2019-01-01,year,https://calmfund.com/,https://www.linkedin.com/company/calmcompanyfund,"E-Commerce, Financial Services, Internet, Software","Commerce and Shopping, Financial Services, Internet Services, Software",1,Tyler Tringas,1-10,"Early Stage Venture, Seed",,,Private,"6,420"
FoodLabs,https://www.crunchbase.com/organization/atlantic-food-lab,"Entrepreneurship Program, Incubator, Venture Capital",76,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","FoodLabs is a venture studio and investor for startups that shape the future of nutrition, sustainability and health.",55,,29,Active,2016-01-01,year,http://foodlabs.com/,https://www.linkedin.com/company/atlantic-food-labs/,"Health Care, Nutrition, Sustainability, Venture Capital","Financial Services, Food and Beverage, Health Care, Lending and Investments, Sustainability",1,Christophe Maire,11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"10,645"
MCJ,https://www.crunchbase.com/organization/mcj,Venture Capital,76,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",MCJ backs extraordinary founders driving the transition of energy and industry and tackling the inevitable impacts of climate change.,62,,,Active,2019-01-01,year,https://mcj.vc,https://www.linkedin.com/company/mcjcollective,"Business Development, Finance, Financial Services, Information Technology, Media and Entertainment","Financial Services, Information Technology, Media and Entertainment, Professional Services",1,Jason Jacobs,1-10,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"13,268"
Demium Capital,https://www.crunchbase.com/organization/think-bigger-capital,Venture Capital,76,,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in the earliest stages of a startup –pre-seed and seed stages–.,65,,50,Active,2020-01-17,day,https://demium.com/demium-capital/,https://www.linkedin.com/company/demium/,,,1,Jorge Dobon,51-100,"Early Stage Venture, Seed",,,Private,"14,095"
Delphi Ventures,https://www.crunchbase.com/organization/delphi-ventures-3169,Venture Capital,76,,"Grand Cayman, Midland, Cayman Islands",,"A thesis-driven, high-conviction firm that allocates across core themes that we believe will dramatically shape the world.",68,,20,Active,2019-01-01,year,https://delphiventures.io/,https://www.linkedin.com/company/delphiventures/,Venture Capital,"Financial Services, Lending and Investments",8,"Anil Lulla, Jose Macedo, Kevin Kelly, Luke Saunders, Medio Demarco, Piers Kicks, Tom Shaughnessy Jr, Yan Liberman",1-10,"Early Stage Venture, Seed, Venture",,,Private,"14,273"
Smedvig Ventures,https://www.crunchbase.com/organization/smedvig-capital,Venture Capital,76,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Turning early traction into inspiring success stories.,43,,45,Active,1996-01-01,year,http://www.smedvig.vc,https://www.linkedin.com/company/smedvig-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Sophie Day,1-10,"Early Stage Venture, Venture",,Made Acquisitions,Private,"20,155"
Presto Ventures,https://www.crunchbase.com/organization/presto-ventures,Venture Capital,75,2,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Presto Ventures is a venture capital fund empowering talented CEE start-up founders.,59,,37,Active,2016-01-01,year,https://www.prestoventures.com/,https://www.linkedin.com/company/b-vc/,"Business Development, Finance, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Přemysl Rubeš,11-50,"Early Stage Venture, Seed, Venture",,,Private,"3,025"
Hi Ventures,https://www.crunchbase.com/organization/venture-partners-2,"Micro VC, Venture Capital",75,8,"Mexico City, Distrito Federal, Mexico",Latin America,Hi Ventures invests in early-stage venture capital fund.,41,,43,Active,2012-01-01,year,https://www.hi.vc,https://www.linkedin.com/company/hi-ventures/,"Consumer Goods, Enterprise Software, Financial Services, FinTech, Health Care, Smart Cities, Venture Capital","Consumer Goods, Financial Services, Health Care, Lending and Investments, Real Estate, Software",3,"Federico Antoni, Jimena Pardo, Jimena Pardo",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"3,100"
Bragiel Brothers,https://www.crunchbase.com/organization/bragiel-bros,Venture Capital,75,8,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Bragiel Brothers is an early-stage venture capital fund that invests in seed and Series A rounds.,53,,,Active,2016-01-01,year,http://bragielbrothers.com,https://www.linkedin.com/company/bragiel,Venture Capital,"Financial Services, Lending and Investments",2,"Dan Bragiel, Paul Bragiel",1-10,"Early Stage Venture, Seed, Venture",,,Private,"7,808"
Stadia Ventures,https://www.crunchbase.com/organization/stadia-ventures,"Accelerator, Venture Capital",75,12,"St Louis, Missouri, United States",Midwestern US,Stadia Ventures is one of the oldest sports- and esports-focused venture firms with a sports business accelerator.,63,,12,Active,2015-05-01,month,http://www.stadiaventures.com,https://www.linkedin.com/company/stadia-ventures,"Education, Innovation Management, Sports","Education, Professional Services, Sports",2,"Art Chou, Tim Hayden",1-10,"Early Stage Venture, Seed",,,Private,"10,479"
Spider Capital,https://www.crunchbase.com/organization/spider-capital-partners,Venture Capital,75,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Spider Capital is a seed-stage enterprise venture capital focused on the digital transformation of industry.,41,,20,Active,2015-05-08,day,http://www.spidercapital.com,https://www.linkedin.com/company/spider-capital-partners/,"Cloud Computing, Enterprise Software, FinTech, Software, Venture Capital","Financial Services, Internet Services, Lending and Investments, Software",1,Michael Neril,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"21,214"
Innovation Nest,https://www.crunchbase.com/organization/innovation-nest,"Micro VC, Venture Capital",75,8,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Innovation Nest invests in early-stage European B2B Software companies.,55,1,12,Active,2010-01-01,year,http://www.innovationnest.co,http://www.linkedin.com/company/2279786,"B2B, Finance, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Other, Software",2,"Marek Kapturkiewicz, Piotr Wilam",1-10,"Early Stage Venture, Seed",,,Private,"22,515"
Eden Ventures,https://www.crunchbase.com/organization/eden-ventures,Venture Capital,75,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eden Ventures invests in technology companies in the UK and Ireland.,43,,16,Closed,2002-01-01,year,http://www.edenventures.co.uk,https://www.linkedin.com/company/eden-ventures,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andy Chung, Russell Andersson",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"25,571"
Giant Ventures,https://www.crunchbase.com/organization/giant-ventures-global,Venture Capital,74,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Giant backs purpose-driven founders building companies that matter.,52,,30,Active,2020-01-01,year,https://www.giant.vc,https://www.linkedin.com/company/giantventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Cameron McLain, Tommy Stadlen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,251
Fasanara Capital,https://www.crunchbase.com/organization/fasanara-capital,"Accelerator, Hedge Fund, Venture Capital",74,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Fasanara Capital is an independent, owner-managed alternative asset management company.",54,,50,Active,2011-01-01,year,https://www.fasanara.com,https://www.linkedin.com/company/fasanara-capital,"Asset Management, Financial Services, Hedge Funds","Financial Services, Lending and Investments",1,Francesco Filia,101-250,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,849
Volta Ventures,https://www.crunchbase.com/organization/volta-ventures,Venture Capital,74,6,"Gent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Volta Ventures is a venture capital firm that offers seed & early stage VC for internet & software companies in the Benelux.,43,,36,Active,2014-12-17,day,http://www.volta.ventures,http://www.linkedin.com/company/volta-ventures,"B2B, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",2,"Frank Maene, Sander Vonk",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,568"
Innovestor,https://www.crunchbase.com/organization/innovestor,"Private Equity Firm, Venture Capital",74,4,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Innovestor is a Nordic growth company venture capital investor and financial services company.,63,,48,Active,2014-01-01,year,http://www.innovestorgroup.com/,https://www.linkedin.com/company/10371985,"Angel Investment, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Tommi Aijala,11-50,"Early Stage Venture, Private Equity",,Made Acquisitions,Private,"3,219"
Accelerace,https://www.crunchbase.com/organization/accelerace,"Accelerator, Venture Capital",74,8,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Pre-traction venture fund investing in Denmark, Nordics, Baltics and Italy",62,,26,Active,2008-01-01,day,http://www.accelerace.io,http://www.linkedin.com/company/1561499,"Biotechnology, Blockchain, CleanTech, Consulting, EdTech, Financial Services, FinTech, Food and Beverage, Health Care, Internet of Things","Biotechnology, Blockchain and Cryptocurrency, Education, Financial Services, Food and Beverage, Health Care, Internet Services, Other, Professional Services, Science and Engineering, Software, Sustainability",2,"David Today Ventzel, Peter Torstensen",11-50,"Early Stage Venture, Seed",,,Private,"5,987"
Prosus & Naspers,https://www.crunchbase.com/organization/prosus,Venture Capital,74,19,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Prosus is a global consumer internet group and one of the largest technology investors in the world.,52,6,48,Active,2019-09-11,day,http://www.prosus.com,https://www.linkedin.com/company/prosus-group/,"Classifieds, Financial Services, FinTech, Information and Communications Technology (ICT), Information Technology, Internet, Internet of Things, Travel, Venture Capital","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Lending and Investments, Travel and Tourism",2,"Basil Sgourdos, Bob van Dijk",10001+,"Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Venture",For Profit,Made Acquisitions,Public,"9,876"
HearstLab,https://www.crunchbase.com/organization/hearstlab-36b3,Venture Capital,74,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","HearstLab invests in early-stage, tech-enabled, women-led startups.",53,,19,Active,2016-01-01,year,https://hearstlab.com/,https://www.linkedin.com/company/hearstlab,"Analytics, DevOps, FinTech, Information Technology, Marketing, Media and Entertainment","Data and Analytics, Financial Services, Information Technology, Media and Entertainment, Sales and Marketing, Software",1,Eve Burton,11-50,"Early Stage Venture, Seed, Venture",,,Private,"13,531"
Broadview Ventures,https://www.crunchbase.com/organization/broadview-ventures,Venture Capital,74,10,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Broadview Ventures invests in businesses that focus on the development of technology solutions in cardiovascular and neurovascular diseases.,54,5,19,Active,2008-01-01,day,http://broadviewventures.org,https://www.linkedin.com/company/broadview-ventures-inc,"Health Diagnostics, Life Science, Medical Device, Therapeutics","Biotechnology, Health Care, Science and Engineering",1,Jessica Harrington,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"15,722"
NxGen.xyz,https://www.crunchbase.com/organization/nxgen-xyz,"Accelerator, Family Investment Office, Venture Capital",74,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",NxGen.xyz is the social capital collective opening any door in Web3.,73,,1,Active,2021-12-13,day,https://www.nxgen.xyz/,https://www.linkedin.com/company/nxgen-xyz/,"Angel Investment, Blockchain, Cryptocurrency, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Joeri van Geelen, Simon Schwerin",1-10,"Early Stage Venture, Seed, Venture",,,Private,"20,153"
Argonautic Ventures,https://www.crunchbase.com/organization/argonautic-ventures,"Fund Of Funds, Hedge Fund, Venture Capital",74,14,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Argonautic Ventures is a Venture Capital and Hedge Fund that focuses on a handful of emerging and mature industries.,63,4,1,Active,2017-01-01,day,http://www.argonauticventures.com,https://www.linkedin.com/company/argonautic-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Viken Douzdjian,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"20,628"
Evolem Start,https://www.crunchbase.com/organization/evolem-start,Venture Capital,74,6,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Evolem is a familly office with 800M$ under management. Investment only in France in Seed & Series A. Sector agnostic.,58,2,16,Active,1997-01-01,year,http://www.evolem.com,https://www.linkedin.com/company/evolem,,,1,Bruno Rousset,11-50,"Early Stage Venture, Seed, Venture",,,Private,"22,701"
Michelson Impact Ventures,https://www.crunchbase.com/organization/michelson-impact-ventures,Venture Capital,74,7,"Culver City, California, United States","Greater Los Angeles Area, West Coast, Western US","Michelson Impact Ventures is a social change fund deploying impact investment capital into mission-aligned, for-profit start-ups.",70,,1,Active,2016-01-01,year,https://www.michelson.vc/,https://www.linkedin.com/company/michelson-impact-ventures,"EdTech, Education, Health Care, Higher Education, Impact Investing, Pet, Plant-Based Foods, Veterinary, Virtual Workforce","Administrative Services, Community and Lifestyle, Education, Financial Services, Food and Beverage, Health Care, Lending and Investments, Software",1,Gary K. Michelson,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"25,974"
Urban Innovation Fund,https://www.crunchbase.com/organization/urban-innovationfund,Venture Capital,73,9,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Urban Innovation Fund is investing in the future of cities.,51,,12,Active,2016-01-01,year,http://www.urbaninnovationfund.com/,https://www.linkedin.com/company-beta/10697217/,Finance,Financial Services,2,"Clara Brenner, Julie Lein",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,870
Momenta,https://www.crunchbase.com/organization/momenta-ventures,Venture Capital,73,9,"Meggen, Luzern, Switzerland","Europe, Middle East, and Africa (EMEA)","Industrial Impact venture capital + growth firm accelerating digital innovation in the energy, manufacturing, smart spaces, and supply chain",58,1,37,Active,2012-10-01,day,https://www.momenta.one,https://www.linkedin.com/company/momentaone/,"Manufacturing, Professional Services, Venture Capital","Financial Services, Lending and Investments, Manufacturing, Other",1,Ken Forster,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"1,059"
Superhero Capital,https://www.crunchbase.com/organization/superhero-cap,Venture Capital,73,3,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Some call you founders. We call you Superheroes. Seed stage VC investing in software-driven startups in Finland and the Baltics.,52,,40,Active,2015-11-17,day,http://superherocapital.com,https://www.linkedin.com/company/superhero-capital,Venture Capital,"Financial Services, Lending and Investments",4,"Jakob Storå, Juha Ruohonen, Jussi Harvela, Moaffak Ahmed",1-10,Seed,,,Private,"1,260"
Branded Hospitality,https://www.crunchbase.com/organization/branded-strategic-advisors,"Accelerator, Corporate Venture Capital, Investment Bank, Private Equity Firm, Syndicate, Venture Capital",73,7,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Branded Hospitality is an investment firm focused on ventures, solutions, and media, driving growth and innovation",49,,11,Active,2017-01-01,day,http://www.brandedstrategic.com,https://www.linkedin.com/company/branded-ventures/?viewAsMember=true,"B2B, Consumer Goods, Food and Beverage, Hospitality, Media and Entertainment, Restaurants, Retail Technology, SaaS, Software, Venture Capital","Commerce and Shopping, Consumer Goods, Financial Services, Food and Beverage, Hardware, Lending and Investments, Media and Entertainment, Other, Software, Travel and Tourism",2,"Jimmy Frischling, Michael Schatzberg",11-50,"Convertible Note, Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,"2,156"
Trucks Venture Capital,https://www.crunchbase.com/organization/trucks-venture-capital,"Micro VC, Venture Capital",73,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Trucks Venture Capital funds the entrepreneurs building the future of transportation.,54,2,21,Active,2015-12-01,day,http://www.trucks.vc,https://www.linkedin.com/company/trucks-vc,"Automotive, Autonomous Vehicles, Electric Vehicle, Smart Cities, Transportation","Real Estate, Transportation",3,"Jeffrey Schox, Kathryn Schox, Reilly Brennan",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,203"
Triple Point Ventures,https://www.crunchbase.com/organization/triple-point,Venture Capital,73,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Triple Point Ventures is a UK early stage VC investing in high growth companies with top-class teams and market leading products.,59,,30,Active,2004-01-01,year,http://www.triplepoint.co.uk/,https://www.linkedin.com/company/triple-point-investment-management/,,,1,Michael Bayer,101-250,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"3,799"
Flight Ventures,https://www.crunchbase.com/organization/flight-ventures,Venture Capital,73,29,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Flight Ventures is a venture capital firm that invests in SaaS and financial services.,70,2,7,Active,2013-01-01,year,http://flight.vc/,https://www.linkedin.com/company/flight-venture,"Financial Services, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",3,"Alec Hsu, Gil Penchina, Shawn Merani",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,140"
Alesta Yatırım,https://www.crunchbase.com/organization/alesta-girisim,Venture Capital,73,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Alesta Yatırım is a venture capital firm.,50,,17,Active,2012-01-01,year,http://www.alestayatirim.com/,https://www.linkedin.com/company/alesta-elektronik-teknoloji-yat%C4%B1r%C4%B1m-a-%C5%9F/about/,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"24,770"
Visionplus,https://www.crunchbase.com/organization/vision,Venture Capital,73,10,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Vision+ invests into digital products such as applications, games, and services in all digital platforms.",67,1,12,Active,2011-10-01,day,http://www.visionplus.fi,https://www.linkedin.com/company/visionplus-fund,"Angel Investment, Digital Signage, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",3,"Jari Tuovinen, Marko Tulonen, Tero Ojanperä",1-10,"Early Stage Venture, Seed",,,Private,"33,967"
Nina Capital,https://www.crunchbase.com/organization/nina-capital,"Micro VC, Venture Capital",72,3,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investing in healthcare transformation powered by information technology led by need-driven founders.,50,,29,Active,2019-01-01,year,https://www.nina.capital/,https://www.linkedin.com/company/ninacapital/,"Analytics, Artificial Intelligence (AI), Data Visualization, Electronic Health Record (EHR), Health Care, Internet of Things, Medical Device, Sensor, Software, Wearables","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Design, Hardware, Health Care, Information Technology, Internet Services, Science and Engineering, Software",1,Marta G. Zanchi,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,057"
Elkstone Capital Partners,https://www.crunchbase.com/organization/elkstone-capital-partners,"Family Investment Office, Hedge Fund, Venture Capital",72,3,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Elkstone Capital Partners is a multi-family office focused on venture, real estate and wealth management.",51,,34,Active,2011-01-01,year,https://www.elkstonepartners.com/ventures/,https://www.linkedin.com/company/elkstone-partners/,Financial Services,Financial Services,1,Alan Merriman,11-50,"Early Stage Venture, Seed",For Profit,,Private,"3,964"
Finch Capital,https://www.crunchbase.com/organization/finch-capital,Venture Capital,72,13,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Finch Capital is a series A/B investor in growth financial technologies companies.,44,,38,Active,2013-01-01,year,http://finchcapital.com,https://www.linkedin.com/company/27059481/,"Financial Services, FinTech, InsurTech, Venture Capital","Financial Services, Lending and Investments",2,"Hans de Back, Radboud Vlaar",11-50,Late Stage Venture,,,Private,"4,739"
Reflex Capital,https://www.crunchbase.com/organization/reflex-capital,Venture Capital,72,13,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Reflex Capital invests into people, their ideas, and their personalities. Industries are second.",52,,23,Active,2012-07-01,day,https://www.reflexcapital.com,https://www.linkedin.com/company/reflex-capital,"Finance, Venture Capital","Financial Services, Lending and Investments",2,"Josef Chvojka, Ondřej Fryc",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"8,985"
Sanabil 500 MENA Seed Accelerator,https://www.crunchbase.com/organization/sanabil-500-mena-seed-accelerator,"Accelerator, Corporate Venture Capital",72,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Sanabil 500 MENA Seed Accelerator is a joint initiative by Sanabil Investments and 500 Startups.,69,,54,Active,2012-01-01,year,https://500.co/accelerators/sanabil-mena-seed-accelerator,,,,,,1-10,Seed,,,Private,"16,157"
Sabadell Venture Capital,https://www.crunchbase.com/organization/sabadell-venture-capital,"Private Equity Firm, Venture Capital, Venture Debt",72,13,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sabadell Venture Capital is the venture capital division of Banc Sabadell.,58,,21,Active,2015-11-15,day,https://sabadellventurecapital.com,,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Debt, Early Stage Venture, Seed, Venture",,,Private,"17,418"
Lorimer Ventures,https://www.crunchbase.com/organization/lorimer-ventures,Venture Capital,72,3,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",Lorimer Ventures backs bold entrepreneurs building exceptional B2B companies.,55,,2,Active,2019-01-01,year,https://www.lorimerventures.com/,https://www.linkedin.com/company/lorimer-ventures,"Developer Platform, E-Commerce Platforms, Energy Efficiency, Financial Services, Industrial Automation, Venture Capital","Commerce and Shopping, Energy, Financial Services, Internet Services, Lending and Investments, Manufacturing, Science and Engineering, Software, Sustainability",4,"Leo Trudel, Nicholas Wijnberg, Stephan Cizmar, Zach Magdovitz",1-10,"Early Stage Venture, Seed, Venture",,,Private,"19,367"
BStartup,https://www.crunchbase.com/organization/bstartup-llc,Venture Capital,72,3,"Sant Cugat Del Vallès, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bstartup is designed to support entrepreneurs so their projects can be developed with maximum guarantees of success.,65,,33,Active,2014-12-01,month,http://bstartup.bancsabadell.com/,https://www.linkedin.com/company/banco-sabadell/?originalSubdomain=es,"Business Development, Collaboration, Financial Services","Financial Services, Other, Professional Services",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"28,082"
MV Global,https://www.crunchbase.com/organization/master-ventures,Venture Capital,71,,,,Master Ventures is a blockchain-focused Venture Studio. We invest in and build businesses for the future.,70,,2,Active,2017-01-01,year,https://mvglobal.io/,https://www.linkedin.com/company/buildwithmv/,,,1,Kyle Chasse,11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"5,378"
Big Sur Ventures,https://www.crunchbase.com/organization/big-sur-ventures,Venture Capital,71,3,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","BSV invests early, commits personally and team up with exceptional founders to help build extraordinary companies.",45,,18,Active,2011-01-01,year,https://www.bigsurventures.vc/,https://www.linkedin.com/company/big-sur-ventures/,Venture Capital,"Financial Services, Lending and Investments",2,"José Miguel Herrero, Manuel Mates Garcia",11-50,"Early Stage Venture, Seed",,,Private,"6,477"
Vectr,https://www.crunchbase.com/organization/vectr,Venture Capital,71,7,"Sheung Wan, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Vectr is a global early-stage venture studio based in hong kong.,63,,14,Active,2014-01-01,year,http://www.vectr.co,https://www.linkedin.com/company/vectrventures,"Business Development, Product Design, Venture Capital","Design, Financial Services, Lending and Investments, Professional Services",4,"Adrian Chan, Alan Chan, Arthur Law, Jason Best",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"21,821"
CyLon Ventures,https://www.crunchbase.com/organization/cylon,Venture Capital,71,12,"Witney, Oxfordshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",CyLon Ventures are Europe's leading specialist early stage investors in security and resilience.,70,,27,Active,2015-01-01,year,https://www.cylonventures.com/,https://www.linkedin.com/company/cylon-lab/,"Cloud Security, Cyber Security, Network Security","Information Technology, Privacy and Security",3,"Alex van Someren, Grace Cassy, Jonathan Luff",1-10,"Early Stage Venture, Seed",,,Private,"23,312"
10x Founders,https://www.crunchbase.com/organization/10x-founders,Venture Capital,70,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",10x Founders is a network-driven European early-stage investor backed by over 200 entrepreneurs and angels.,51,,13,Active,2021-01-01,year,https://www.10xfounders.com/,https://www.linkedin.com/company/10x-founders/,,,3,"Claudius Jablonka, Felix Haas, Jan Reichelt",11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,048"
C2 Ventures,https://www.crunchbase.com/organization/c2-ventures,Venture Capital,70,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",C2 Ventures:  Investment and Advice from the Trenches,60,,5,Active,2014-01-01,year,https://c2ventures.co,https://www.linkedin.com/in/cunninghamchrisc2,"Business Development, Finance, Financial Services","Financial Services, Professional Services",1,Chris Cunningham,1-10,Early Stage Venture,,,Private,"1,438"
Newion,https://www.crunchbase.com/organization/newion-investments,Venture Capital,70,13,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Newion is a venture capital firm focused on early stage investments in B2B software companies.,51,,34,Active,2000-01-01,year,https://newion.com/,https://www.linkedin.com/company/newion,"B2B, Enterprise Software, Information Technology, Internet, Software","Information Technology, Internet Services, Other, Software",2,"Jaap van Barneveld, Patrick Polak",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,738"
EchoVC Partners,https://www.crunchbase.com/organization/echovc-partners,Venture Capital,70,11,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)","EchoVC Partners is a seed and early stage venture capital firm focused on financing and cross-pollinating leading technologies, teams.",61,1,13,Active,2011-01-01,year,http://www.echovc.com,https://www.linkedin.com/company/echovc-partners,"Finance, Financial Services",Financial Services,1,Eghosa Omoigui,11-50,"Early Stage Venture, Seed",,,Private,"5,265"
Zee Prime Capital,https://www.crunchbase.com/organization/zee-prime-capital,Venture Capital,70,1,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)","Zee Prime Capital is a VC firm based in Bratislava, Slovakia. Investing in programmable assets and early-stage founders globally.",64,,2,Active,2019-02-20,day,https://zeeprime.capital,https://www.linkedin.com/company/20131565/admin/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"22,231"
KuCoin,https://www.crunchbase.com/organization/kucoin,Corporate Venture Capital,69,1,"Mahé, Beau Vallon, Seychelles","Europe, Middle East, and Africa (EMEA)",KuCoin is a cryptocurrency exchange that facilitates trading and investing in digital assets.,67,1,14,Active,2017-01-01,year,https://www.kucoin.com,https://www.linkedin.com/company/kucoin,"Bitcoin, Blockchain, Cryptocurrency, Financial Exchanges, Trading Platform","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",5,"Chun Gan, Eric Tang, Johnny Lyu, Kent Li, Michael Gan",501-1000,Early Stage Venture,For Profit,,Private,141
