Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
BitScale Capital,https://www.crunchbase.com/organization/bitscale-capital,Venture Capital,33,1,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",BitScale Capital is the Investment firm.,32,,3,Active,2018-01-01,year,https://bitscale.vc,,,,,,1-10,Seed,,,Private,"23,183"
Avon Ventures,https://www.crunchbase.com/organization/avon-ventures,Venture Capital,33,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Avon Ventures is an investment firm,23,,1,Active,2009-01-01,year,,https://www.linkedin.com/company/avon-ventures/,Financial Services,Financial Services,,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"25,859"
Draft Ventures,https://www.crunchbase.com/organization/draft-ventures,"Incubator, Venture Capital",33,5,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Draft Ventures is a collaborative online investment fund that finances early stage investments.,31,,1,Active,2015-03-01,day,http://draftvc.com,https://www.linkedin.com/company/draft-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Artia Moghbel, David Rodriguez",1-10,"Early Stage Venture, Seed, Venture",,,Private,"108,109"
Avalanche,https://www.crunchbase.com/organization/avalanche-f0c4,Venture Capital,32,,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US","Avalanche provides a decentralized contracts platform for global finance, with near-instant transaction completion.",32,,6,Active,2018-01-01,year,https://www.avax.network,https://www.linkedin.com/company/avalancheavax,"Blockchain, Financial Services, FinTech, Transaction Processing","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,11-50,"Early Stage Venture, Seed",For Profit,,Private,275
Standard Crypto,https://www.crunchbase.com/organization/standard-crypto,Venture Capital,32,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Standard Crypto is an investment firm.,28,,14,Active,2019-01-01,year,https://standardcrypto.vc/,https://www.linkedin.com/company/standard-crypto/about/,"Cryptocurrency, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2,"Adam Goldberg, Alok Vasudev",11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"2,776"
German Media Pool,https://www.crunchbase.com/organization/gmpvc-german-media-pool,Venture Capital,32,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","German Media Pool is independent media for equity fund combining television, out of home, print, and radio.",31,,8,Active,2011-03-01,day,http://www.germanmediapool.com,https://www.linkedin.com/company/gmpvc-german-media-pool-gmbh,"Advertising, Finance, Financial Services","Advertising, Financial Services, Sales and Marketing",2,"Aljoscha Kaplan, Niko Waesche",1-10,"Early Stage Venture, Seed",,,Private,"9,960"
Jane Street Capital,https://www.crunchbase.com/organization/jane-street-capital,Venture Capital,32,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Jane Street is a quantitative trading firm and liquidity provider that focuses on technology and collaborative problem-solving.,30,1,7,Active,2000-01-01,year,https://www.janestreet.com,https://www.linkedin.com/company/jane-street-asia-limited,"Finance, Financial Services, Trading Platform","Financial Services, Lending and Investments",1,Tim Reynolds,1001-5000,,,,Private,"13,168"
Sturgeon Capital,https://www.crunchbase.com/organization/sturgeon-capital,Venture Capital,32,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sturgeon Capital is a London-based investment boutique focused on building leading tech businesses in frontier markets.,30,,10,Active,2006-01-01,year,https://www.sturgeoncapital.com/,https://www.linkedin.com/company/sturgeon-capital/about/,"Finance, Financial Services, Funding Platform","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",,,Private,"13,593"
Navus Ventures,https://www.crunchbase.com/organization/navus-ventures,"Family Investment Office, Venture Capital",32,2,"Maassluis, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Navus Ventures is a family owned VC investing in high-tech and sustainable start-ups and scale-ups in food and energy,27,1,14,Active,2013-01-01,year,http://www.navusventures.nl/,https://www.linkedin.com/company/navus-ventures/,"Energy, Food and Beverage, Impact Investing, Venture Capital","Energy, Financial Services, Food and Beverage, Lending and Investments",1,Eduard Meijer,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"15,719"
ICOS Capital Management,https://www.crunchbase.com/organization/icoscapital,"Accelerator, Venture Capital",32,1,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",ICOS Capital is a professional venture and growth capital investment firm that has invested in over 40 European technology companies.,28,,20,Active,2005-01-01,year,http://www.icoscapital.com/,https://www.linkedin.com/company/icos-capital-management/,"Big Data, Chemical, Chemical Engineering, CleanTech, Food and Beverage, Food Processing, GreenTech","Data and Analytics, Food and Beverage, Science and Engineering, Sustainability",2,"Nityen Lal, Peter Van Gelderen",1-10,"Early Stage Venture, Seed, Venture",,,Private,"22,401"
WENVEST Capital,https://www.crunchbase.com/organization/wenvest-capital,Venture Capital,32,3,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",WENVEST Capital is a private VC investor and primarily invests in B2B SaaS start-ups in the DACH region.,22,,8,Active,2000-01-01,year,https://wenvest.capital,https://www.linkedin.com/company/42126550/,"Financial Services, FinTech, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Bernd Wendeln, Christophe Aumaitre",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"23,555"
Gate Labs,https://www.crunchbase.com/organization/gate-labs-0bb5,"Accelerator, Corporate Venture Capital, Incubator, Venture Capital",32,,"Malta, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Gate Labs is the investment arm of Gate.io,31,,,Active,2021-02-20,day,https://www.gate.io/,https://www.linkedin.com/company/gateio,"Cryptocurrency, Financial Exchanges, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Lin Han,101-250,"Early Stage Venture, Seed",,,Private,"26,612"
MetaCartel Ventures,https://www.crunchbase.com/organization/metacartel-ventures,Corporate Venture Capital,32,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",MetaCartel Ventures is a decentralized autonomous organization that will invest in the Ethereum ecosystem.,32,,1,Active,2019-01-01,year,https://www.metacartel.org/ventures,https://www.linkedin.com/company/metacartel-dao-metacartel-org/,"Financial Services, Non Profit","Financial Services, Other, Social Impact",1,Peter Yuan Pan,11-50,Early Stage Venture,,,Private,"29,039"
ECONA AG,https://www.crunchbase.com/organization/econa-ag,Venture Capital,32,15,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","ECONA is an independent investment boutique based in Berlin, Germany.",29,3,3,Active,1999-01-01,year,http://www.econa.com,https://www.linkedin.com/company/econa-ag/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bernd Hardes, Jochen Beutgen",1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"29,442"
3VC,https://www.crunchbase.com/organization/3vc,Venture Capital,31,4,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",We believe in entrepreneurs with big ideas and the determination to drive humanity forward.,20,,13,Active,2018-01-01,year,https://www.three.vc/,https://www.linkedin.com/company/18085323/,,,2,"Peter Lasinger, Roman Scharf",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"1,064"
The Helm,https://www.crunchbase.com/organization/the-helm,Venture Capital,31,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",The Helm is an early-stage venture firm investing in game-changing companies founded by women through our fund and investor membership.,22,,,Active,2016-01-01,year,https://www.thehelm.co,https://www.linkedin.com/company/thehelmco/,"Communities, Fashion, Finance, Financial Services, Lifestyle, Venture Capital","Clothing and Apparel, Community and Lifestyle, Design, Financial Services, Lending and Investments",2,"Erin Shipley, Lindsey Taylor Wood",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,600"
Aramco Ventures,https://www.crunchbase.com/organization/aramco-ventures,"Corporate Venture Capital, Venture Capital",31,,"Dhahran, Ash Sharqiyah, Saudi Arabia","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Aramco Ventures is a venture capital investment firm that invests in start-ups and technologies.,27,,12,Active,2012-01-01,year,https://aramcoventures.com,https://www.linkedin.com/company/aramcoventures,"Energy, Finance, Financial Services, Information Technology, Venture Capital","Energy, Financial Services, Information Technology, Lending and Investments",,,101-250,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"3,544"
Alstin Capital,https://www.crunchbase.com/organization/alstin,Venture Capital,31,6,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Alstin Capital is a Munich-based, independent early-stage venture capital fund focussed on fast-growing B2B technology companies in Europe.",20,,19,Active,2012-01-01,year,https://alstin.capital/,https://www.linkedin.com/company/alstincapital/,"Education, Finance, Financial Services, Health Care, Software, Venture Capital","Education, Financial Services, Health Care, Lending and Investments, Software",1,Carsten Maschmeyer,1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,436"
Vireo Ventures,https://www.crunchbase.com/organization/vireo-ventures,Venture Capital,31,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Early-stage VC investing in European start-ups that drive electrification: energy supply, mobility, cities & buildings, logistics, industry",24,,2,Active,2020-01-01,year,https://www.vireo.vc/,https://www.linkedin.com/company/vireo-ventures/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",4,"Felix Krause, Matthias Engel, Mischa Wetzel, Thomas Labryga",11-50,"Early Stage Venture, Seed",,,Private,"5,323"
CMCC Global,https://www.crunchbase.com/organization/cmcc-global,Venture Capital,31,1,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),CMCC Global is a venture capital funds focused solely on blockchain investments.,25,,8,Active,2016-10-04,day,https://www.cmcc.vc/,https://www.linkedin.com/company/cm-crypto-capital/about/,"Blockchain, Cryptocurrency, Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Charlie Morris, Martin Baumann",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"5,668"
AM Ventures,https://www.crunchbase.com/organization/am-ventures,Venture Capital,31,2,"Starnberg, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",AM Ventures is a venture capital firm investing in additive manufacturing startups.,19,,20,Active,2015-01-01,year,https://amventures.com/,https://www.linkedin.com/company/am-ventures-management-gmbh,"3D Printing, Finance, Financial Services, Manufacturing, Venture Capital","Financial Services, Lending and Investments, Manufacturing",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,656"
Jsquare,https://www.crunchbase.com/organization/jsquare,Venture Capital,31,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Jsquare is a crypto investment and advisory company, aiming to be the top tier investment institution in the blockchain industry.",28,,3,Active,2021-01-01,year,https://www.jsquare.co/,https://www.linkedin.com/company/jsquare-co/,,,2,"James Wo, Joanna Liang",1-10,Seed,,,Private,"8,727"
Nucleus Capital,https://www.crunchbase.com/organization/nucleus-capital,Venture Capital,31,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nucleus Capital is a new venture capital firm supporting purpose-driven founders solving systemic challenges to planetary health.,27,,7,Active,2020-01-01,year,http://www.nucleus-capital.com/,https://www.linkedin.com/company/66309282/,"Biotechnology, Nutrition, Software, Sustainability, Venture Capital","Biotechnology, Financial Services, Food and Beverage, Health Care, Lending and Investments, Science and Engineering, Software, Sustainability",2,"Isabella Fandrych, Maximilian A. Schwarz",11-50,"Early Stage Venture, Seed",,,Private,"19,644"
Virtual Network,https://www.crunchbase.com/organization/virtual-network-sa,"Incubator, Private Equity Firm, Venture Capital",31,10,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Virtual Network is a private company investing in digital assets & founders since 1997.,30,1,4,Active,1997-01-01,year,https://www.virtual-network.com/,https://www.linkedin.com/company/virtual-network-sa/?originalSubdomain=in,"B2B, Cryptocurrency, FinTech, Food and Beverage, Internet, SaaS, Web3","Blockchain and Cryptocurrency, Financial Services, Food and Beverage, Internet Services, Other, Payments, Software",1,Stephane Pictet,1-10,"Convertible Note, Early Stage Venture, Secondary Market, Seed",,,Private,"29,116"
Huobi Capital,https://www.crunchbase.com/organization/huobi-bd34,Corporate Venture Capital,31,2,"Beijing, Beijing, China",Asia-Pacific (APAC),"Huobi Capital is the investment arm of Huobi Group, focusing exclusively on blockchain and crypto assets investment.",31,2,7,Active,2013-09-01,day,https://www.huobi.com/en-us/capital/,https://www.linkedin.com/company/huobi,"Blockchain, Cryptocurrency, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Leon Li,1001-5000,Seed,,,Private,"32,651"
Ringier Digital Ventures,https://www.crunchbase.com/organization/ringier-digital-ventures,Corporate Venture Capital,31,13,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Ringier Digital Ventures is combining the world of venture capital with the opportunities of a well-diversified international media house.,23,,10,Active,2015-01-01,year,https://www.ringier.com/about-us/digital-ventures/,https://www.linkedin.com/company/ringier,Venture Capital,"Financial Services, Lending and Investments",1,Thomas Kaiser,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"32,744"
Node Kapital,https://www.crunchbase.com/organization/node-kapital,Venture Capital,31,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","A Digital Asset Fund Focused on Web 3.0, Specialized on DeFi & NFT's",30,,1,Active,2017-10-01,month,https://nodekapital.io/,https://www.linkedin.com/company/nodekapital/,"Asset Management, Bitcoin, Blockchain, Cryptocurrency, Ethereum, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Serge Ajamian, Vilma Mattila",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"37,769"
Revent,https://www.crunchbase.com/organization/revent-capital,Venture Capital,30,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Revent is an early-stage tech fund backing mission-driven founders addressing the biggest challenges of our time.,22,,8,Active,2020-09-01,month,https://www.revent.vc/,https://www.linkedin.com/company/revent-vc,"EdTech, Education, Financial Services, FinTech, Government, Health Care","Education, Financial Services, Government and Military, Health Care, Software",2,"Lauren Lentz, Otto Birnbaum",1-10,"Early Stage Venture, Seed",,,Private,984
Bloccelerate VC,https://www.crunchbase.com/organization/bloccelerate,Venture Capital,30,,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Bloccelerate is a global accelerator and a fund focused on investing in blockchain companies all over the world.,26,,2,Active,2018-01-01,year,http://www.bloccelerate.vc/,https://www.linkedin.com/company/bloccelerate/,"Blockchain, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",3,"Kate Mitselmakher, Sam Onat Yilmaz, Sheikh Mohammed Irfan",11-50,"Early Stage Venture, Seed",,,Private,"1,970"
Air Street Capital,https://www.crunchbase.com/organization/air-street-capital,Venture Capital,30,2,"St. Peter Port, NA - Guernsey, Guernsey","Europe, Middle East, and Africa (EMEA)",Air Street Capital invests in AI-first companies.,21,,7,Active,2019-01-01,year,https://www.airstreet.com,https://www.linkedin.com/company/airstreetcapital,,,1,Nathan Benaich,1-10,"Early Stage Venture, Seed",,,Private,"3,880"
Helvetia Venture Fund,https://www.crunchbase.com/organization/helvetia-venture-fund,Venture Capital,30,3,"Basel, Basel-Stadt, Switzerland","Europe, Middle East, and Africa (EMEA)",Helvetia Venture Fund invests in start-ups from the insurtech segment,22,,16,Active,1858-01-01,year,http://www.helvetia.vc,https://www.linkedin.com/company/18929?trk=prof-exp-company-name,Financial Services,Financial Services,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"8,146"
Heal Capital,https://www.crunchbase.com/organization/heal-capital,Venture Capital,30,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Heal Capital is one of Europe's leading venture capital funds dedicated to HealthTech with a total volume of >€200m AUM.,22,,14,Active,2019-12-01,day,http://www.healcapital.com,https://www.linkedin.com/company/30148548,"Financial Services, Health Care, Information Technology","Financial Services, Health Care, Information Technology",3,"Christian Lautner, Christian Weiss, Eckhardt Weber",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"8,277"
Mindrock Capital,https://www.crunchbase.com/organization/mindrock-capital,"Family Investment Office, Venture Capital",30,9,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Mindrock Capital is a venture capital group that works with multi-family offices around the world and is based in San Francisco.,26,5,8,Active,2018-01-01,year,https://mindrock.vc,https://www.linkedin.com/company/mindrock/,,,1,Pavel Cherkashin,11-50,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"19,659"
Primal Capital,https://www.crunchbase.com/organization/primal-capital-48b8,Venture Capital,30,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",A global Web3 fund manager backing culture shifting ideas and innovations.,29,,2,Active,2021-02-01,month,https://www.primalcapital.io,https://www.linkedin.com/company/primal-capital-management/,"Asset Management, Blockchain, Cryptocurrency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3,"Bartholomew Meyer, David Wills, Trent Barnes",1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"23,717"
Vala Capital,https://www.crunchbase.com/organization/vala-capital,Venture Capital,30,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Vala Capital  is an entrepreneur-led investment advisory business that backs start-ups and early-stage companies.,29,,3,Active,2016-01-01,year,https://www.valacap.com/,https://www.linkedin.com/company/vala-capital/,"AgTech, CleanTech, Financial Services, FinTech, Food and Beverage, Marine Technology, Software, Sustainability","Agriculture and Farming, Financial Services, Food and Beverage, Science and Engineering, Software, Sustainability",3,"James Faulkner, Jane Holland, Jasper Smith",11-50,"Early Stage Venture, Seed",,,Private,"23,808"
Debiopharm Innovation Fund,https://www.crunchbase.com/organization/debiopharm-innovation-fund,Venture Capital,30,8,"Lausanne, Vaud, Switzerland","Europe, Middle East, and Africa (EMEA)",Debiopharm Innovation Fund offers a strategic investments in for companies and businesses.,26,3,16,Active,2012-01-01,year,https://www.debiopharm.com/digital-health/,https://www.linkedin.com/company/debiopharminternational,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"24,195"
Earthshot Ventures,https://www.crunchbase.com/organization/earthshot-ventures,Venture Capital,30,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",We are a venture fund investing in entrepreneurs solving the toughest climate challenges.,23,,2,Active,2021-01-01,year,https://www.earthshot.vc,https://www.linkedin.com/company/earthshot-ventures/,"Software, Venture Capital","Financial Services, Lending and Investments, Software",2,"Dawn Lippert, Mike Jackson",1-10,"Early Stage Venture, Seed, Venture",,,Private,"26,669"
Builder Capital,https://www.crunchbase.com/organization/builder-capital,Venture Capital,30,,"Toronto, Ontario, Canada",Great Lakes,Builder Capital is an Investment firm.,30,,,Active,,,https://www.buildercapital.io,https://www.linkedin.com/company/buildervc,Financial Services,Financial Services,,,1-10,"Seed, Venture",,,Private,"28,473"
Oracles Investment Group,https://www.crunchbase.com/organization/oracles-investment-group,Venture Capital,30,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Oracles Investment Group provides one of a kind platform for Crypto Project teams to raise capital.,30,,2,Active,2017-01-01,year,https://oiginvest.com/,https://www.linkedin.com/company/oracles-investment-group,,,,,11-50,"Early Stage Venture, Secondary Market, Seed",,,Private,"33,823"
Digital Strategies,https://www.crunchbase.com/organization/digital-strategies-d0cf,"Private Equity Firm, Venture Capital",30,,"Central and Western, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Digital Strategies is a cryptocurrency focused investment firm.,28,,3,Active,2014-01-01,year,https://digistrats.com/,https://www.linkedin.com/company/digital-strategies-ltd/mycompany/,"Blockchain, Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,11-50,"Early Stage Venture, Initial Coin Offering, Private Equity, Seed, Venture",,,Private,"128,653"
Goat Capital,https://www.crunchbase.com/organization/goat-capital,Venture Capital,29,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Goat Capital is a venture capital firm that invests in early-stage companies.,28,,10,Active,2020-01-01,year,https://goat.vc,https://www.linkedin.com/company/goatcapital,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Robin Chan,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,801"
Antalpha,https://www.crunchbase.com/organization/antalpha,Venture Capital,29,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Antalpha is a fintech company that provides a variety of financial services to institutional clients, mainly those active in Bitcoin.",28,,2,Active,2021-01-01,year,https://www.antalpha.com,https://linkedin.com/company/antalpha,"Blockchain, Cryptocurrency, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,101-250,"Early Stage Venture, Seed",For Profit,,Private,"18,999"
Fuho Capital,https://www.crunchbase.com/organization/fuho-capital,Venture Capital,29,4,"Haidian, Beijing, China",Asia-Pacific (APAC),Fuho Capital is an equity investment fund management company.,24,3,7,Active,2008-05-01,day,http://www.fuhocapital.com/,,Finance,Financial Services,,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"62,012"
KOMPAS VC,https://www.crunchbase.com/organization/kompas-fe2f,Venture Capital,28,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",KOMPAS funds innovations that accelerate the digital transformation & decarbonisation of the building and manufacturing industries.,22,,10,Active,2021-09-01,day,http://www.kompas.vc,https://www.linkedin.com/company/kompasvc,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Andreas Winter-Extra, Sebastian Peck, Talia Rafaeli",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,152"
Not Boring Capital,https://www.crunchbase.com/organization/not-boring-capital,Venture Capital,28,2,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US","Not Boring Capital is an $8 million venture fund that invests in companies with stories to tell, and helps tell them.",27,,,Active,2019-01-01,year,https://www.notboring.co/p/introducing-not-boring-capital?s=r,https://www.linkedin.com/company/not-boring-co/,"Information Technology, Media and Entertainment, Venture Capital","Financial Services, Information Technology, Lending and Investments, Media and Entertainment",,,1-10,"Early Stage Venture, Seed",,,Private,"4,669"
R42 Group,https://www.crunchbase.com/organization/r42-group,Venture Capital,28,,"Stanford, California, United States","San Francisco Bay Area, West Coast, Western US",R42 Group actively invents and finances deep science ventures.,21,,7,Active,2004-01-01,year,https://www.r42group.com/,https://www.linkedin.com/company/r42/about/,,,1,Ronjon Nag,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"7,389"
MetaWeb Ventures,https://www.crunchbase.com/organization/metaweb-ventures,Venture Capital,28,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),MetaWeb Ventures is a global crypto venture capital investment firm.,27,,2,Active,2020-01-01,year,https://www.metaweb.vc,https://www.linkedin.com/company/metaweb-vc,,,1,Amos Zhang,1-10,Early Stage Venture,,,Private,"10,240"
Raison Wealth,https://www.crunchbase.com/organization/element-global-technologies-private-portfolio,"Family Investment Office, Hedge Fund, Private Equity Firm, Venture Capital",28,10,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Global investment firm,25,10,1,Active,2015-10-01,month,https://raison.app/wealth,https://www.linkedin.com/company/raisonapp/posts/?feedView=all,"Asset Management, Financial Services, Hedge Funds, Venture Capital, Wealth Management","Financial Services, Lending and Investments",2,"Alexander Zaytsev, Andrey Berezin",11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Seed, Venture",,"Made Acquisitions, Was Acquired",Private,"15,538"
CNB Capital,https://www.crunchbase.com/organization/constantia-industries,Venture Capital,28,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","CNB Capital is an evergreen, deep-tech focused early-stage VC investor with a pan-European scope and headquartered in Vienna.",18,,8,Active,2013-01-01,year,https://www.cnb.capital/,https://www.linkedin.com/company/constantia-new-business,"B2B, Industrial Automation, Information Technology, Manufacturing, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Manufacturing, Other, Science and Engineering, Software",1,Philipp Thurn und Taxis,1-10,"Early Stage Venture, Seed",,,Private,"22,583"
Phenomen,https://www.crunchbase.com/organization/phenomen-ventures-fund,Venture Capital,28,11,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Phenomen is a venture capital investment firm.,22,3,6,Active,2012-04-01,day,https://phenomenvc.com/,http://www.linkedin.com/company/3258746,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Dmitry Falkovich, Igal Weinstein",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"23,503"
Skynet Trading,https://www.crunchbase.com/organization/skynet-trading-ltd,Venture Capital,28,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Skynet Trading is a digital assets trading and investment firm in the crypto capital market.,28,,2,Active,2019-01-01,year,http://www.skynettrading.com,https://www.linkedin.com/company/skynet-trading/,"Cryptocurrency, Financial Exchanges","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Pancho Vanhees,11-50,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"27,021"
DCG Expeditions,https://www.crunchbase.com/organization/dcg-expeditions,Venture Capital,28,3,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),DCG Expeditions is a global early-stage investor in the top fintech and crypto founders building the next generation of financial services.,27,,,Active,2021-01-01,year,https://expeditions.dcg.co/,https://www.linkedin.com/company/dcgexpeditions/,"Blockchain, Cryptocurrency, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Marcus Swanepoel,1-10,"Early Stage Venture, Seed",,,Private,"27,212"
Triblock,https://www.crunchbase.com/organization/triblock,Venture Capital,28,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Triblock is a web3 investment & advisory firm,28,,,Active,2019-10-01,day,https://triblock.co/,https://www.linkedin.com/company/triblock/about,"Blockchain, Cryptocurrency, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Matt Batsinelas,1-10,Early Stage Venture,,,Private,"28,618"
ACE & Company,https://www.crunchbase.com/organization/ace-and-company,"Private Equity Firm, Venture Capital",27,3,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",ACE & Company is a multi-stage private equity and venture capital group.,24,1,1,Active,2005-01-01,year,http://aceandcompany.com,https://in.linkedin.com/company/ace-&-company-development-group,,,4,"Adam Said, Charles Lorenceau, Christopher Kile, Sherif El Halwagy",11-50,,,,Private,"1,187"
