Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Springboard,https://www.crunchbase.com/organization/springboard,Accelerator,36,5,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Springboard is a training company for businesses that combines investment capital with a mentor-led accelerator program.,33,1,2,Active,2009-07-06,day,,,"Education, Finance, Internet","Education, Financial Services, Internet Services",3,"Amir Chaudhry, Jon Bradford, Paul Spurgeon",1-10,Seed,,,Private,"43,972"
François Derbaix,https://www.crunchbase.com/person/francois-derbaix,"Individual/Angel, Investment Partner",36,7,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Francois Derbaix is the Co-founder and co-CEO of Indexa Capital. He previously worked at Toprural as a Founder and CEO. Francois Derbaix att...,25,,,,,,http://francoisderbaix.com,http://www.linkedin.com/in/fderbaix,,,,,,Seed,,,,"54,442"
Unfold.vc,https://www.crunchbase.com/organization/ventureincubator,Venture Capital,35,2,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Unfold.vc is a venture capital fund focused on providing financial support for technological projects that have great potential for success.,25,1,19,Active,2008-01-01,year,http://www.unfold.vc/,https://www.linkedin.com/company/unfoldvc/,"Biotechnology, Health Care, Incubators, Internet, Marketing, Medical, SaaS, Software","Biotechnology, Financial Services, Health Care, Internet Services, Lending and Investments, Sales and Marketing, Science and Engineering, Software",3,"Jakub Sitarz, Maciej Jarzebowski, Mariusz Cieply",1-10,"Early Stage Venture, Seed",,,Private,"19,155"
Citrix Startup Accelerator,https://www.crunchbase.com/organization/citrix-startup-accelerator,Accelerator,35,8,"Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Citrix Startup Accelerator is an early-stage investor that invests in enterprise start-ups.,31,,7,Closed,2010-12-01,day,http://citrixstartupaccelerator.com,,"Finance, Financial Services, FinTech",Financial Services,2,"John McIntyre, Michael Harries",5001-10000,"Early Stage Venture, Seed",,,Private,"33,307"
Jaina Capital,https://www.crunchbase.com/organization/jaina-capital,Venture Capital,35,12,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Jaina Capital is a France-based venture capital firm, invests in internet, IT, communications technology, and environmental sectors.",32,,10,Closed,2010-01-01,year,http://www.jaina.fr,https://www.linkedin.com/company/ja-na-capital/,"Finance, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Marc Simoncini,1-10,"Early Stage Venture, Seed",,,Private,"37,481"
Startupbootcamp Smart Transportation & Energy Berlin,https://www.crunchbase.com/organization/startupbootcamp-berlin-smart-transportation-and-energy,Accelerator,35,7,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startupbootcamp Berlin is the global startup accelerator with a focus on smart transportation and energy.,35,,1,Active,2014-04-07,day,http://www.startupbootcamp.org/accelerator/berlin,https://www.linkedin.com/company/startupbootcamp,"Energy, Logistics, Supply Chain Management","Energy, Transportation",,,251-500,,,,Private,"95,607"
Joi Ito,https://www.crunchbase.com/person/joi-ito,"Individual/Angel, Investment Partner",35,11,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",Joichi Ito is a Parttime Lecturer at Chiba Institute of Technology. he attended Keio University in 2018.,33,,1,,,,http://joi.ito.com,http://www.linkedin.com/in/joiito,,,,,,"Early Stage Venture, Seed",,,,"152,562"
Startupbootcamp Commerce Amsterdam,https://www.crunchbase.com/organization/startupbootcamp-amsterdam-e-mcommerce,Accelerator,35,5,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)", We run a vertical program focused on Commerce and Retail solutions.,35,1,1,Active,2010-01-01,year,https://www.startupbootcamp.org,https://www.linkedin.com/company/startupbootcamp-amsterdam/,"Internet, Mobile, Venture Capital","Financial Services, Internet Services, Lending and Investments, Mobile",3,"Marc Wesselink, Patrick Zeeuw, Ruud Hendriks",11-50,"Crowdfunding, Seed",,,Private,"218,899"
The General Partnership,https://www.crunchbase.com/organization/the-general-partnership,Venture Capital,34,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",The General Partnership is a venture capital firm that works with startups during their formation and growth stages.,30,,14,Active,2018-01-01,year,https://www.thegp.com,https://www.linkedin.com/company/the-general-partnership/,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Daniel Portillo, Phin Barnes",11-50,"Early Stage Venture, Seed",,,Private,"1,660"
Lloyds Banking Group,https://www.crunchbase.com/organization/lloyds-bank,Venture Capital,34,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Lloyds Banking Group is a financial services group focused on retail and commercial customers.,26,1,13,Active,1985-10-21,day,http://www.lloydsbankinggroup.com,https://www.linkedin.com/company/lloyds-banking-group,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",,,10001+,,For Profit,Made Acquisitions,Public,"8,212"
SINTEF Venture AS,https://www.crunchbase.com/organization/sintef-tto,Venture Capital,34,5,"Trondheim, Sor-Trondelag, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",SINTEF TTO & Venture manages intellectual property and venture capital funds on behalf of SINTEF.,24,2,11,Active,2004-11-23,day,http://www.sintef.no/en/tto,https://www.linkedin.com/company-beta/18151197/,"Innovation Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1001-5000,"Early Stage Venture, Seed",,,Private,"8,354"
Inventure Partners,https://www.crunchbase.com/organization/inventure-partners,Venture Capital,34,7,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Inventure Partners is an innovative investment fund focused on funding disruptive technology startups.,24,2,21,Active,2012-02-01,day,https://inventurepartners.com,http://www.linkedin.com/company/2795158,"FinTech, Travel, Venture Capital","Financial Services, Lending and Investments, Travel and Tourism",1,Sergey Azatyan,1-10,Early Stage Venture,,,Private,"9,538"
Prosper Women Entrepreneurs,https://www.crunchbase.com/organization/prosper-capital,Accelerator,34,1,"St Louis, Missouri, United States",Midwestern US,Prosper Women Entrepreneurs is a for-profit organization focused on increasing women entrepreneurs' access to growth capital.,29,,2,Active,2014-09-01,day,http://www.prosperstl.com/,https://www.linkedin.com/company/prosper-women-entrepreneurs,"Consumer Goods, Information Technology","Consumer Goods, Information Technology",6,"Carol Matthews, Hal Gentry, Jennifer Ehlen, Mary Jo Gorman, Maxine Clark, Peter Finley",1-10,Seed,,,Private,"25,581"
Ambient Sound Investments,https://www.crunchbase.com/organization/ambient-sound-investments,Family Investment Office,34,11,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Ambient Sound Investments is a private investment company investing in venture capital, private equity, listed equity and real assets",29,,8,Active,2003-01-01,year,http://asi.ee,http://www.linkedin.com/company/307550,,,1,Ahti Heinla,11-50,"Early Stage Venture, Seed",,,Private,"28,902"
CDTI,https://www.crunchbase.com/organization/cdti,Angel Group,34,4,"Ventura, California, United States","Greater Los Angeles Area, West Coast, Western US","CDTi (NASDAQ: CDTI) is a cleantech emissions control company that designs, develops and manufactures sustainable solutions to reduce",31,,6,Active,1994-01-01,year,http://www.cdti.com,http://www.linkedin.com/company/517424,"Automotive, Industrial, Manufacturing, Marketing Automation","Manufacturing, Sales and Marketing, Software, Transportation",,,11-50,"Debt, Grant, Seed",For Profit,Made Acquisitions,Public,"35,285"
Startupbootcamp Smart City & IoT Amsterdam,https://www.crunchbase.com/organization/startupbootcamp-smart-city-living,Accelerator,34,2,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",We run a vertical program focused on Smart City & IoT solutions.,34,,2,Active,2015-01-01,year,https://www.startupbootcamp.org/accelerator/smart-city-iot-amsterdam/,https://www.linkedin.com/company/startupbootcamp-amsterdam/,"Banking, Finance, Internet of Things","Financial Services, Internet Services, Lending and Investments",3,"Marc Wesselink, Patrick Zeeuw, Ruud Hendriks",11-50,"Crowdfunding, Seed",,,Private,"79,845"
Kite Ventures,https://www.crunchbase.com/organization/kite-ventures,Venture Capital,34,14,"Oregon, Ohio, United States","Great Lakes, Midwestern US",Kite Ventures is a global venture investment company specializing in marketplace and transactional network investments.,22,3,9,Active,2008-01-01,year,http://www.kiteventures.com,https://www.linkedin.com/company/kite-ventures-,"Finance, Financial Services, Marketplace, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments",1,Edward Shenderovich,1-10,"Early Stage Venture, Late Stage Venture, Secondary Market",,,Private,"119,168"
Crédit Mutuel Arkéa,https://www.crunchbase.com/organization/crédit-mutuel-arkéa,Investment Bank,33,5,"Le Relecq-kerhuon, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Crédit Mutuel Arkéa offers banking, insurance and finance services.",23,2,5,Active,2002-01-01,year,https://www.cm-arkea.com,https://www.linkedin.com/company/credit-mutuel-arkea,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",,,10001+,,For Profit,Made Acquisitions,Private,"21,692"
Pascal Gauthier,https://www.crunchbase.com/person/pascal-gauthier,"Individual/Angel, Investment Partner",33,6,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pascal Gauthier is a Chairman and CEO at Ledger.,33,,1,,,,,https://www.linkedin.com/in/pascalgauthier1,,,,,,Seed,,,,"22,073"
Generation Ventures,https://www.crunchbase.com/organization/generation-ventures,Venture Capital,33,10,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","VC firm providing capital, partnership and world class resources to transformational leaders focused on highly scalable opportunities.",29,4,,Active,2006-01-01,year,https://www.generationvc.com/,https://www.linkedin.com/company/generation-ventures/,,,3,"Alex Kahn, Ali Torabi, John Kutay",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"25,472"
Oleg Tscheltzoff,https://www.crunchbase.com/person/oleg-tscheltzoff,Individual/Angel,33,14,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Oleg Tscheltzoff is Co-Founder & CEO at Fotolia. Oleg Tscheltzoff is the Investor of LOTS18. Oleg Tscheltzoff is one of the top serial inter...,32,1,2,,,,,https://www.linkedin.com/in/otscheltzoff,,,,,,Seed,,,,"25,753"
Pleiade Venture,https://www.crunchbase.com/organization/pleiade-venture-2,Venture Capital,33,8,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pleiade Venture develop innovative company with the support of successful entrepreneurs.,31,3,4,Active,1999-01-01,year,http://pleiadeventure.com,https://www.linkedin.com/company/pleiade-venture/about/,"Angel Investment, Finance, Financial Services","Financial Services, Lending and Investments",1,Jean-Michel Renck,11-50,"Early Stage Venture, Seed, Venture",,,Private,"30,749"
Citrix,https://www.crunchbase.com/organization/citrix-systems,,33,12,"Fort Lauderdale, Florida, United States","Greater Miami Area, East Coast, Southern US","Citrix offers a unified platform to secure, manage, and monitor diverse technologies in complex cloud environments.",28,,5,Active,1989-01-01,year,https://www.citrix.com/,https://www.linkedin.com/company/citrix,"Enterprise Software, SaaS, Software, Virtualization","Hardware, Information Technology, Software",2,"Ed Lacobucci, Srikanth Tirumala",5001-10000,,For Profit,"Made Acquisitions, Was Acquired",Delisted,"31,951"
EC1 Capital,https://www.crunchbase.com/organization/ec1-capital-ltd,Micro VC,33,6,"Crawley, West Sussex, United Kingdom","Europe, Middle East, and Africa (EMEA)","EC1 Capital is a technology investment fund that offers seed, post seed, and Series A participation in web and mobile startups.",25,,16,Active,2012-02-09,day,http://www.ec1capital.com,http://www.linkedin.com/company/2452143,"Angel Investment, Finance, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Julian Carter,11-50,"Early Stage Venture, Seed",,,Private,"34,190"
Petit Poucet,https://www.crunchbase.com/organization/petit-poucet,"Incubator, Venture Capital",33,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Petit Poucet is a French incubator that offers accommodation, strategic consulting, and financing solutions to young entrepreneurs.",33,,26,Active,2001-01-01,year,http://www.petitpoucet.fr,https://www.linkedin.com/company/petit-poucet,,,,,11-50,Early Stage Venture,,,Private,"35,975"
IMI.VC,https://www.crunchbase.com/organization/imi-vc,Incubator,33,3,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",IMI.VC orovides investment and working capital for innovative internet based start ups and technology.,30,,4,Active,2011-07-31,day,http://imi.vc,https://www.linkedin.com/company/imi-vc/,"Finance, Mobile, Venture Capital","Financial Services, Lending and Investments, Mobile",1,Igor Matsanyuk,11-50,"Early Stage Venture, Seed",,,Private,"38,389"
Jacques-Antoine Granjon,https://www.crunchbase.com/person/jacques-antoine-granjon,"Individual/Angel, Investment Partner",33,11,"La Plaine-saint-denis, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Jacques-Antoine Granjon is the Founder and Group CEO of Veepee. He attended EBS University of Business and Law.,29,,,,,,,https://www.linkedin.com/in/ja-granjon-859525176,,,,,,Seed,,,,"55,752"
Banco Bilbao Vizcaya Argentaria,https://www.crunchbase.com/organization/banco-bilbao-vizcaya-argentaria,Investment Bank,32,9,"Bilbao, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Banco Bilbao Vizcaya Argentaria  is a global financial services group that offers the a range of services to customers and companies.,24,4,10,Active,1857-05-28,day,https://www.bbva.com/,https://www.linkedin.com/company/bbva-espana/,"Banking, Big Data, Finance, Financial Services, FinTech","Data and Analytics, Financial Services, Lending and Investments",1,Carlos Torres Vila,10001+,,For Profit,"Made Acquisitions, Was Acquired",Public,"3,041"
The Yield Lab Europe,https://www.crunchbase.com/organization/the-yield-lab-europe,Venture Capital,32,3,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Yield Lab Europe is the leading funder of early stage Agri Food and Ag Tech companies that revolutionise agriculture and food systems.,23,,10,Active,2016-01-01,year,https://theyieldlab.eu,https://www.linkedin.com/company/3860712/,"Agriculture, AgTech, Aquaculture, Farming, Venture Capital","Agriculture and Farming, Financial Services, Lending and Investments",3,"Brian Clevinger, Nicky Deasy, Paul Finnerty",11-50,"Early Stage Venture, Seed",,,Private,"3,142"
WiSEED,https://www.crunchbase.com/organization/wiseed,,32,2,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",WiSEED is a crowdfunding platform that allows individuals to invest in small businesses and enterprises.,29,,9,Active,2008-05-22,day,http://www.wiseed.com,http://www.linkedin.com/company/wiseed,"Crowdfunding, Financial Services, Funding Platform, Small and Medium Businesses","Financial Services, Lending and Investments, Other",3,"Gilles Crofils, Nicolas SÉRÈS, Thierry MERQUIOL",11-50,Crowdfunding,For Profit,,Private,"24,232"
Eterna Capital,https://www.crunchbase.com/organization/eterna-capital,"Private Equity Firm, Venture Capital",32,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eterna Capital is a Web3-focused Venture Capital firm.,31,,2,Active,2018-01-01,year,http://www.eternacapital.com/,https://www.linkedin.com/company/eterna-capital/,"Blockchain, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other",4,"Andrea Bonaceto, Asim Ahmad, Mattia Mrvosevic, Nassim Olive",1-10,"Early Stage Venture, Seed",,,Private,"24,914"
ECONA AG,https://www.crunchbase.com/organization/econa-ag,Venture Capital,32,15,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","ECONA is an independent investment boutique based in Berlin, Germany.",29,3,3,Active,1999-01-01,year,http://www.econa.com,https://www.linkedin.com/company/econa-ag/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bernd Hardes, Jochen Beutgen",1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"31,290"
Startupbootcamp Amsterdam,https://www.crunchbase.com/organization/startupbootcamp-amsterdam,"Accelerator, Private Equity Firm, Venture Capital",32,7,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","This program focuses on intensive mentoring from industry leaders across Europe, propelling tech startups into higher levels of growth.",31,,1,Active,2010-01-01,year,https://www.startupbootcamp.org/accelerator/commerce-amsterdam/,https://in.linkedin.com/company/startupbootcamp-amsterdam/,"Communications Infrastructure, Incubators, Innovation Management","Financial Services, Hardware, Lending and Investments, Professional Services",2,"Patrick Zeeuw, Ruud Hendriks",101-250,,,,Private,"41,120"
Startupbootcamp Copenhagen,https://www.crunchbase.com/organization/startup-bootcamp-copenhagen,Accelerator,32,6,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startupbootcamp Copenhagen is startup accelerator part of the Startupbootcamp accelerator group.,32,,,Active,2010-01-01,year,https://www.startupbootcamp.org/accelerator/mobile-copenhagen.html,https://www.linkedin.com/company/startupbootcamp,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,,,,Private,"98,130"
Stewart Butterfield,https://www.crunchbase.com/person/stewart-butterfield,Individual/Angel,31,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Stewart Butterfield is a Co-Founder at Slack.,29,1,,,,,,https://www.linkedin.com/in/butterfield,,,,,,Seed,,,,"22,238"
Seed Capital Bizkaia,https://www.crunchbase.com/organization/seed-capital-de-bizkaia,Venture Capital,31,,"Bilbao, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Seed Capital de Bizkaia aims to promote and develop new or existing companies that seeks to develop socially innovative projects.,28,,9,Active,1989-01-01,year,http://www.seedcapitalbizkaia.com,https://www.linkedin.com/company/seed-capital-bizkaia,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"25,285"
Sirius Venture Partners,https://www.crunchbase.com/organization/sirius-venture-partners,Venture Capital,31,8,"Wiesbaden, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sirius Venture Partners  is a private-owned Venture Capital company based in Wiesbaden und Düsseldorf, Germany.",29,,2,Active,2004-01-01,year,http://www.sirius-venture.com/de/home/index.html,https://www.linkedin.com/company/sirius-venture-partners/about/,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",4,"David Jetel, Ernst G. Mayer, Friedrich von Diest, Wolfram Glock",1-10,Early Stage Venture,,,Private,"30,561"
Sparkbox Ventures,https://www.crunchbase.com/organization/sparkbox-ventures,Venture Capital,31,3,"Auckland, Auckland, New Zealand","Asia-Pacific (APAC), Australasia",Sparkbox Ventures was founded in 2001 and is New Zealand's most active seed stage investor,22,1,5,Active,2001-01-01,year,http://www.sparkboxventures.com,http://www.linkedin.com/company/2659088,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,,,,Private,"36,313"
Irrus Investments,https://www.crunchbase.com/organization/irrus-investments,"Angel Group, Venture Capital",31,4,"Limerick, Limerick, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Irrus Investments will invite you to present and discuss the company details.,21,1,6,Active,2010-01-01,year,http://www.irrusinvestments.com/,,Finance,Financial Services,2,"Leonard Patrick Kiely, Mike Ryan",11-50,"Early Stage Venture, Seed, Venture",,,Private,"38,307"
Grupo Intercom,https://www.crunchbase.com/organization/grupo-intercom,Micro VC,31,11,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Grupo Intercom develops and innovates businesses that run on the internet.,31,,13,Active,1995-05-01,day,https://www.grupointercom.com,http://www.linkedin.com/company/12376,"Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",,,501-1000,Seed,,,Private,"47,061"
Ignite Accelerator,https://www.crunchbase.com/organization/ignite-accelerator,Accelerator,31,4,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom","Europe, Middle East, and Africa (EMEA)","Ignite provides accelerator, incubator, and education programs for technology startups.",29,,4,Active,2011-01-01,year,http://ignite.io/,http://www.linkedin.com/company/2864901,"B2B, B2C, Incubators","Financial Services, Lending and Investments, Other",4,"Collin Willis, Johnny Hudson, Jon Bradford, Paul Smith",1-10,Seed,,,Private,"51,531"
Desjardins-Innovatech,https://www.crunchbase.com/organization/desjardins-innovatech,Venture Capital,31,5,"Montréal, Quebec, Canada",,Desjardins-Innovatech is a Canadian venture capital company that funds innovative businesses in diverse sectors across Quebec.,23,1,5,Active,2008-01-01,year,http://desjardins-innovatech.com/,https://www.linkedin.com/company/73839,,,,,11-50,Seed,,,Private,"62,076"
Value Creation Capital,https://www.crunchbase.com/organization/value-creation-company,Venture Capital,30,3,"Bilthoven, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","We invest in revolutionary, innovative deep tech start-ups and scale-ups. Shaping our new tomorrow.",25,,11,Active,2005-05-01,month,https://www.vcxc.com/en/,https://www.linkedin.com/company/value-creation-capital,"Artificial Intelligence (AI), Computer Vision, Cyber Security, Finance, Machine Learning, Medical Device, Nanotechnology, Natural Language Processing, Quantum Computing","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Health Care, Information Technology, Privacy and Security, Science and Engineering, Software",3,"Aldebert Wiersinga, Jos Bourgonje, Wilfried van Haeren",11-50,"Convertible Note, Early Stage Venture, Private Equity, Seed, Venture",,,Private,"7,404"
Torrey Pines Investment,https://www.crunchbase.com/organization/torrey-pines-investment,Micro VC,30,3,"San Diego, California, United States","Greater San Diego Area, West Coast, Western US","Torrey Pines Investment, founded in 2002, is a specialty life-science investment company located in San Diego.",25,2,6,Active,2002-01-01,year,http://torreypinesinv.com,https://www.linkedin.com/company/624523/,"Financial Services, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",1,Nikolay Savchuk,11-50,Early Stage Venture,,,Private,"9,467"
Paul Heydon,https://www.crunchbase.com/person/paul-heydon,"Individual/Angel, Investment Partner",30,9,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","I have 30+ years as a founder, operator, investor, board member and advisor. I have founded/co-founded multiple companies and have dealt wit...",25,1,,,,,https://www.heathfieldestatenewforest.co.uk/,https://www.linkedin.com/in/pheydon,,,,,,"Early Stage Venture, Seed, Venture",,,,"40,249"
Mindrock Capital,https://www.crunchbase.com/organization/mindrock-capital,"Family Investment Office, Venture Capital",29,9,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Mindrock Capital is a venture capital group that works with multi-family offices around the world and is based in San Francisco.,25,5,8,Active,2018-01-01,year,https://mindrock.vc,https://www.linkedin.com/company/mindrock/,,,1,Pavel Cherkashin,11-50,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"19,915"
Tiburon,https://www.crunchbase.com/organization/tiburon-2,"Family Investment Office, Micro VC, Venture Capital",29,3,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tiburon is a private European-American seed investment boutique,28,,15,Active,2001-01-01,year,http://tiburon.de/,https://www.linkedin.com/company/tiburon-unternehmensaufbau-gmbh,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Bill Fisher, Daniel Wild, Tim Schwenke",11-50,"Early Stage Venture, Seed",,,Private,"22,349"
Business Venture Partners,https://www.crunchbase.com/organization/business-venture-partners,Venture Capital,29,3,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Business Venture Partners is a financial services platform.,26,,17,Active,2004-01-01,year,http://www.bvp.ie/,https://www.linkedin.com/company/1514759/,"Finance, Financial Services, FinTech",Financial Services,1,Elliott Griffin,1-10,"Early Stage Venture, Seed, Venture",,,Private,"23,684"
ZGI Capital,https://www.crunchbase.com/organization/zgicapital,Venture Capital,29,1,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)","ZGI Capital is the fund management company ""ZGI fund” to support entrepreneurs lacking start-up capital for their business. ",28,,26,Active,2005-01-01,year,http://www.zgi.lv/,https://www.linkedin.com/company/zgi-capital/,,,2,"Jānis Lielcepure, Ģirts Rungainis",1-10,Seed,,,Private,"37,031"
Global from Day One,https://www.crunchbase.com/organization/global-from-day-one-gd1,Venture Capital,28,1,"Auckland, Auckland, New Zealand","Asia-Pacific (APAC), Australasia",Global from Day One is a investment management company.,23,,9,Active,2012-01-01,year,https://globalfromdayone.com,https://www.linkedin.com/company/global-from-day-one/,"Finance, Service Industry, Wealth Management","Financial Services, Other",1,Chintaka Ranatunga,11-50,"Early Stage Venture, Seed",,,Private,"9,613"
Berlin Ventures,https://www.crunchbase.com/organization/berlin-ventures,"Micro VC, Venture Capital",28,6,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Berlin Ventures invests in new and innovative internet companies as entrepreneur-driven pre-seed, seed and growth capital investors.",25,,15,Active,2008-01-01,year,http://www.berlinventures.com,https://www.linkedin.com/company/berlin-ventures/about/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Jan Christoph Gras, Marek Barlein",1-10,Seed,,,Private,"29,195"
CodeBase,https://www.crunchbase.com/organization/codebase-london,Incubator,28,5,"Edinburgh, Edinburgh, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)",CodeBase Edinburgh is the largest tech incubator in the UK and one of the fastest growing in Europe.,28,,22,Active,2014-03-01,month,http://www.thisiscodebase.com,https://www.linkedin.com/company/codebase-scotland-ltd,"Incubators, Information Services, Information Technology","Financial Services, Information Technology, Lending and Investments",2,"Jamie Coleman, Stephen Coleman",11-50,,For Profit,,Private,"29,444"
FlyCap,https://www.crunchbase.com/organization/flycap,"Micro VC, Venture Capital",28,3,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",FlyCap is a Latvian venture capital fund that provides growth capital for small- and medium-sized enterprises.,25,,11,Active,2013-08-01,month,http://flycap.lv/en,https://www.linkedin.com/company/5029088?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5029088%2Cidx%3A2-1-2%2CtarId%3A1485280246834%2Ctas%3AFlyCap,"Angel Investment, Financial Services, Small and Medium Businesses, Venture Capital","Financial Services, Lending and Investments, Other",3,"Girts Milgravis, Janis Liepins, Janis Skutelis",1-10,"Seed, Venture",,,Private,"35,816"
StartAngels Network,https://www.crunchbase.com/organization/startangels-network,Angel Group,28,4,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",StartAngels Network is a Zurich-based angel investment firm that provides investment consulting services.,21,,7,Active,2000-01-01,year,http://www.startangels.ch,https://www.linkedin.com/company/startangels-network/,,,,,51-100,Late Stage Venture,,,Private,"39,337"
Angels 5K,https://www.crunchbase.com/organization/angels-5k-3b74,Angel Group,28,4,"Winchester, Hampshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Angels 5K is a group of private investors based in the South of England focusing on high growth business opportunities.,28,,,Active,,,https://angels5k.org.uk/,,"Life Science, Medical Device","Biotechnology, Health Care, Science and Engineering",,,1-10,"Early Stage Venture, Seed",,,Private,"53,183"
INSEAD Business Angels Alumni France,https://www.crunchbase.com/organization/insead-business-angels-alumni-france,Angel Group,27,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",INSEAD Business Angels organizes pitch sessions with startups looking for business angels to invest in their venture.,26,,,Active,2012-01-01,year,http://www.inseadalumni.fr,https://www.linkedin.com/showcase/insead-business-angels-alumni-france,Non Profit,"Other, Social Impact",,,1-10,Seed,Non-profit,,Private,"33,029"
