Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
J&T Ventures,https://www.crunchbase.com/organization/j-t-ventures,Venture Capital,48,5,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Prague-based VC Fund, investing up to €2.5M in promising European startups.",34,,27,Active,2014-06-09,day,http://jtventures.cz/en/,https://www.linkedin.com/company/j&t-ventures/,"FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Adam Kocik, Martin Kesner",1-10,"Early Stage Venture, Seed, Venture",,,Private,"5,819"
Ponderosa Ventures,https://www.crunchbase.com/organization/ponderosa-ventures,Venture Capital,48,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Ponderosa Ventures is an early-stage venture capital firm.,39,,4,Active,2021-01-01,year,https://www.ponderosavc.com/,https://www.linkedin.com/company/ponderosa-ventures/,Venture Capital,"Financial Services, Lending and Investments",1,Evi Steyer,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"12,127"
The Delta,https://www.crunchbase.com/organization/the-delta,"Accelerator, Angel Group, Incubator, Venture Capital",48,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Delta is a venture ecosystem, supporting promising ventures with the capital, infrastructure, and team to make their mark on the world.",30,,20,Active,2015-01-01,year,https://www.thedelta.io,https://za.linkedin.com/company/thedelta-group,Venture Capital,"Financial Services, Lending and Investments",8,"Alexandra Matthews, David Padilla, Fabian Wesemann, Jared Wesner, Julian Teicke, Louis Buys, Nicklas Teicke, Stephanie Kromer",251-500,"Early Stage Venture, Seed",,,Private,"20,720"
KIZOO Technology Capital,https://www.crunchbase.com/organization/kizoo,Venture Capital,48,5,"Karlsruhe, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","KIZOO provides mentoring, seed and early-stage financing with a focus on rejuvenation biotech.",30,2,22,Active,2000-01-01,day,http://www.kizoo.com,http://www.linkedin.com/company/kizoo,"Finance, Financial Services, Marketing, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",3,"Frank Schueler, Matthias Hornberger, Michael Greve",1-10,Seed,,,Private,"23,835"
Matterwave Ventures,https://www.crunchbase.com/organization/matterwave-ventures,Venture Capital,47,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Matterwave Ventures is a European VC backing hardware and software companies in the Industrial Tech space.,29,,24,Active,2021-01-01,year,http://www.matterwave.vc,https://www.linkedin.com/company/78987413,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,448"
Statkraft Ventures,https://www.crunchbase.com/organization/statkraft-ventures,Venture Capital,46,4,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Statkraft Ventures is a venture capital investor focused on the energy transition and climate tech.,28,,19,Active,2015-01-01,year,http://www.statkraftventures.com/,https://www.linkedin.com/company/statkraft-ventures/,"Energy, Venture Capital, Wind Energy","Energy, Financial Services, Lending and Investments, Natural Resources, Sustainability",1,Anders Prietz,1001-5000,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"10,386"
First Momentum Ventures,https://www.crunchbase.com/organization/first-momentum-ventures,Venture Capital,45,2,"Karlsruhe, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dedicated VC for Pre-Seed and Tech Founders,33,,4,Active,2017-01-01,year,https://firstmomentum.vc,https://www.linkedin.com/company/firstmomentum/,"Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",5,"Alexander Kaiser, Andreas Fischer, Benedikt Stolz, Karl Lorey, Sebastian Bohmer",1-10,"Early Stage Venture, Seed",,,Private,"1,063"
European Investment Fund,https://www.crunchbase.com/organization/european-investment-fund,"Fund Of Funds, Private Equity Firm, Venture Capital",45,6,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",EIF was founded in 1994 to support Europe's small and medium-sized businesses (SMEs) by enhancing their access to finance.,44,3,18,Active,1994-01-01,year,http://www.eif.org,https://www.linkedin.com/company/european-investment-fund/,"Financial Services, FinTech, Government, Small and Medium Businesses, Venture Capital","Financial Services, Government and Military, Lending and Investments, Other",,,501-1000,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"4,366"
Sukna Ventures,https://www.crunchbase.com/organization/sukna-ventures,Venture Capital,45,2,"Riyadh, Ar Riyad, Saudi Arabia","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Sukna ventures is the VC arm of Sukna Capital,43,,8,Active,2022-06-01,month,http://suknaventures.com/,https://www.linkedin.com/company/suknaventures/,,,4,"Fares Bardeesi, Hattan Tashkandi, Waleed Alballaa, Waleed Alballaa",11-50,"Early Stage Venture, Seed",,,Private,"13,829"
Yabeo,https://www.crunchbase.com/organization/yabeo-capital,Venture Capital,43,8,"Grünwald, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Yabeo focuses on fintech, healthtech, and impact as well as emerging tech early-stage investments.",30,,15,Active,2013-01-01,year,http://yabeo.de/,https://www.linkedin.com/company/yabeo/,"Financial Services, Health Care, Impact Investing, Venture Capital","Financial Services, Health Care, Lending and Investments",1,Matthias Sohler,11-50,"Debt, Early Stage Venture, Grant, Late Stage Venture, Seed, Venture",,,Private,"22,521"
LEAD,https://www.crunchbase.com/organization/lead-sports-accelerator,Venture Capital,42,1,"Orlando, Florida, United States","East Coast, Southern US",LEAD is a global venture corporation dedicated to enhancing lives through sports and health technology.,34,,8,Active,2016-01-01,year,https://lead.vc/,https://www.linkedin.com/company/lead-vc/,"Fitness, Health Care, Personal Health, Sports","Health Care, Sports",2,"Alexander Bente, Christoph Sonnen",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"5,481"
Übermorgen Ventures,https://www.crunchbase.com/organization/übermorgen-ventures,Venture Capital,42,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",We are an early stage venture fund backing entrepreneurs that build profitable solutions to fight climate change,25,,10,Active,2019-01-01,year,https://uebermorgenventures.com,https://www.linkedin.com/company/%C3%BCbermorgen-ventures/,,,1,Adrian Bührer,1-10,"Early Stage Venture, Seed",,,Private,"20,373"
LeadX Capital Partners,https://www.crunchbase.com/organization/leadx-capital-partners,"Private Equity Firm, Venture Capital",42,4,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",LeadX Capital Partners is an investor backing growth-stage technology companies driving the digital transformation of consumer industries.,40,,2,Active,2016-01-01,year,https://www.leadxcapital.com,https://www.linkedin.com/company/leadx-capital-partners/,"Information Services, Information Technology, Retail","Commerce and Shopping, Information Technology",2,"Hansjorg Sage, James Hook",1-10,"Late Stage Venture, Private Equity",,,Private,"25,510"
NLC,https://www.crunchbase.com/organization/nlc-accelerating-healthtech-inventions,"Accelerator, Incubator, Venture Capital",41,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","NLC is the European healthtech venture builder, bringing science-based healthtech inventions to life.",36,,33,Active,2014-01-01,month,https://nlc.health/,https://www.linkedin.com/company/nlchealthventures/,"Biopharma, Health Care, Health Diagnostics, Innovation Management, Medical, Medical Device, mHealth, Personal Health, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Mobile, Professional Services, Science and Engineering",1,Bert-Arjan Millenaar,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"6,116"
Lemonade Stand,https://www.crunchbase.com/organization/lemonade-stand-19b2,"Family Investment Office, Venture Capital",40,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Lemonade Stand is a venture capital firm that invests in Baltic and East European founders,32,,4,Active,2019-01-01,year,https://lemonadestand.ee/,https://www.linkedin.com/company/lemonade-stand/,Venture Capital,"Financial Services, Lending and Investments",1,Siim Teller,11-50,"Early Stage Venture, Seed",,,Private,"18,135"
RTA.vc,https://www.crunchbase.com/organization/rta-ventures,"Family Investment Office, Venture Capital",40,3,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",RTA.vc is a small family office investing in early stage VC funds and tech startups,24,1,2,Active,2011-08-01,day,https://www.rta.vc,https://www.linkedin.com/company/rtaventures/,"Financial Services, Health Care, SaaS, Venture Capital","Financial Services, Health Care, Lending and Investments, Software",2,"Lubomir Jurczak, Piotr Kulesza",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"23,351"
RockawayX,https://www.crunchbase.com/organization/rockaway-blockchain,Venture Capital,39,1,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","RockawayX is a traditional venture capital investor that offers funding and support for crypto funds, companies, and protocols.",37,,8,Active,2018-03-01,month,https://rockawayx.com/,https://www.linkedin.com/company/rockawayx,"Blockchain, Cryptocurrency, Financial Services, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Jakub Havrlant, Viktor Fischer",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,266
PeakBridge,https://www.crunchbase.com/organization/peakbridge,Venture Capital,39,1,"Valletta, NA - Malta, Malta","European Union (EU), Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)","PeakBridge is a global impact VC that funds and connects the people, technology and processes that will shape the future of food.",31,,21,Active,2017-01-01,year,https://peakbridge.vc,https://www.linkedin.com/company/peakbridge/?viewAsMember=true,"Financial Services, Food and Beverage, Venture Capital","Financial Services, Food and Beverage, Lending and Investments",2,"Erich Sieber, Nadav Berger",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,829"
iSeed Ventures,https://www.crunchbase.com/organization/iseed-ventures,Venture Capital,39,9,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",iSeed Ventures is a California-based early-stage investment company focused on the consumer mobile technology and healthcare industries.,34,,5,Active,2014-01-01,year,http://www.iseedvc.com,https://www.linkedin.com/company/iseedventures/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"20,155"
Levensohn Venture Partners,https://www.crunchbase.com/organization/levensohn-venture-partners,Venture Capital,39,16,"Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Levensohn Venture Partners manages both biotech and information technology portfolios with an emphasis on breakthrough technologies.,24,3,10,Active,1996-06-01,day,http://www.pascallevensohn.com,https://www.linkedin.com/company/levensohn-venture-partners/about/,Venture Capital,"Financial Services, Lending and Investments",1,Pascal Levensohn,1-10,"Early Stage Venture, Seed",,,Private,"38,365"
SHS Capital,https://www.crunchbase.com/organization/shs-gesellschaft-fr-beteiligungsmanagement-mbh,"Private Equity Firm, Venture Capital",38,6,"Tübingen, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",SHS is an independent private equity company focus on investments in the MedTech and Life Sciences sectors.,31,,21,Active,1993-01-01,year,http://www.shs-capital.eu,http://www.linkedin.com/company/shs-gesellschaft-fuer-beteiligungsmanagement-mbh,"Analytics, Finance, Financial Services, Venture Capital","Data and Analytics, Financial Services, Lending and Investments",2,"Bernhard Schirmers, Reinhilde Spatscheck",11-50,"Early Stage Venture, Late Stage Venture, Private Equity",,Made Acquisitions,Private,"6,003"
Wicklow Capital,https://www.crunchbase.com/organization/wicklow-capital,Venture Capital,37,12,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Wicklow Capital is a Chicago-based venture capital firm specialized in late-stage venture investments.,33,4,7,Active,2004-01-01,year,,,,,2,"Daniel Tierney, Stephen Schuler",1-10,Late Stage Venture,,,Private,"19,838"
UNIQA Ventures,https://www.crunchbase.com/organization/uniqa-ventures,"Corporate Venture Capital, Venture Capital",36,8,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","is an European Venture Capital firm investing in the future of Health, Mobility, Smart Home and Fintech as well as enabling technologies.",27,,11,Active,2016-08-01,day,http://www.uniqaventures.com,https://www.linkedin.com/company/uniqa-ventures-gmbh/,"Automotive, Clean Energy, CleanTech, Enterprise Software, FinTech, Health Care, InsurTech, Logistics","Energy, Financial Services, Health Care, Software, Sustainability, Transportation",1,Andreas Nemeth,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"15,191"
Silicon Gardens,https://www.crunchbase.com/organization/silicon-gardens,Venture Capital,36,2,"Ljubljana, Ljubljana Urban Commune, Slovenia","European Union (EU), Europe, Middle East, and Africa (EMEA)",The first and only founders for founders venture capital firm in the Adriatic region.,31,,9,Active,2019-11-01,month,http://www.silicongardens.com,https://www.linkedin.com/company/silicon-gardens/,,,1,Andraž Tori,1-10,"Early Stage Venture, Seed",,,Private,"22,619"
Tet Ventures,https://www.crunchbase.com/organization/tet-ventures,"Micro VC, Venture Capital",36,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",One of the most active global food-tech VCs. We invest in teams and tech building a better food system.,34,,,Active,2020-09-01,month,https://www.tet.vc/,https://www.linkedin.com/company/tetvc,,,1,Neeraj Berry,1-10,"Early Stage Venture, Seed",,,Private,"26,860"
Auxxo,https://www.crunchbase.com/organization/auxxo,Venture Capital,35,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Auxxo co-invests in female founded companies in pre-seed and seed stages across Europe.,24,,,Active,2019-01-01,year,https://www.auxxo.de/,https://www.linkedin.com/company/auxxo/,"Business Development, Financial Services, Impact Investing, Women's","Community and Lifestyle, Financial Services, Lending and Investments, Professional Services",2,"Bettine Schmitz, Gesa Miczaika",1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,467"
Huasheng Capital,https://www.crunchbase.com/organization/huasheng-capital,Venture Capital,35,7,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Huasheng Capital is a Chinese venture capital firm that invests in real estate companies and is an investment arm of China Renaissance.,30,7,24,Active,2015-01-01,day,https://www.chinarenaissance.com/,,"Cloud Computing, Finance, Financial Services","Financial Services, Internet Services, Software",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"31,659"
Lunar Ventures,https://www.crunchbase.com/organization/lunar-ventures,Venture Capital,34,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Lunar Ventures is a deep-tech, seed-stage venture fund with a team of 3 deep-tech expert partners in Berlin.",24,,12,Active,2017-01-01,year,http://lunarventures.eu/,https://www.linkedin.com/company/lunar-ventures,"Artificial Intelligence (AI), Cloud Computing, Computer Vision, Cyber Security, Finance, Financial Services, Information and Communications Technology (ICT), Machine Learning, Simulation, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Lending and Investments, Privacy and Security, Science and Engineering, Software",3,"Elad Verbin, Luis Shemtov, Mick Halsband",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,884
PUSH VC,https://www.crunchbase.com/organization/push-ventures,Venture Capital,34,5,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early-stage VC. Pre-Seed and Seed stage. We are investing in Health- & Green Tech start-ups with singificant impact and outstanding teams.,26,,6,Active,2017-01-01,month,https://www.push.vc,https://www.linkedin.com/company/17963492/,"Finance, GreenTech, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments, Sustainability",2,"Laurenz Simbruner, Lukas Püspök",1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,469"
Inventure Partners,https://www.crunchbase.com/organization/inventure-partners,Venture Capital,34,7,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Inventure Partners is an innovative investment fund focused on funding disruptive technology startups.,24,2,21,Active,2012-02-01,day,https://inventurepartners.com,http://www.linkedin.com/company/2795158,"FinTech, Travel, Venture Capital","Financial Services, Lending and Investments, Travel and Tourism",1,Sergey Azatyan,1-10,Early Stage Venture,,,Private,"10,176"
Amino Collective,https://www.crunchbase.com/organization/amino-collective,Venture Capital,33,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Amino Collective is an early stage venture capital firm investing in health and bio to help life-changing ideas come to life.,25,,,Active,2020-01-01,year,https://www.aminocollective.com,https://www.linkedin.com/company/amino-collective,"Biotechnology, Health Care, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",1,Manuel Grossmann,1-10,"Early Stage Venture, Seed",,,Private,"19,554"
Boundary Holding,https://www.crunchbase.com/organization/boundary-holding,Venture Capital,33,4,"Luxembourg, Luxembourg, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boundary Holding is a European deep tech investment firm that invests in technologies enabling 4th industrial revolution.,32,3,6,Active,2016-01-01,year,http://www.boundaryholding.com/,https://www.linkedin.com/company/boundaryholding,"Artificial Intelligence (AI), FinTech","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",1,Rajat Khare,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"21,514"
Loric Ventures,https://www.crunchbase.com/organization/loric-ventures,"Angel Group, Family Investment Office, Venture Capital",33,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Loric invests in innovative and disruptive solutions globally, with a focus on fin- and urbantech and impact.",33,,,Active,2016-01-01,year,https://www.loric.vc/,,"Information Technology, Software","Information Technology, Software",2,"Alexander Lorenz, Ricardo Schaefer",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"84,328"
Tensor Ventures,https://www.crunchbase.com/organization/tensor-ventures,Venture Capital,32,2,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Deep Tech-focused fund investing in AI, IoT and Blockchain in the CEE+",25,,10,Active,2017-10-01,month,https://tensor.ventures/,https://www.linkedin.com/company/tensor-ventures,,,3,"Martin Drdul, Petr Ulvr, Roman Smola",11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"2,428"
3VC,https://www.crunchbase.com/organization/3vc,Venture Capital,31,4,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",We believe in entrepreneurs with big ideas and the determination to drive humanity forward.,20,,13,Active,2018-01-01,year,https://www.three.vc/,https://www.linkedin.com/company/18085323/,,,2,"Peter Lasinger, Roman Scharf",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"1,064"
AM Ventures,https://www.crunchbase.com/organization/am-ventures,Venture Capital,31,2,"Starnberg, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",AM Ventures is a venture capital firm investing in additive manufacturing startups.,19,,20,Active,2015-01-01,year,https://amventures.com/,https://www.linkedin.com/company/am-ventures-management-gmbh,"3D Printing, Finance, Financial Services, Manufacturing, Venture Capital","Financial Services, Lending and Investments, Manufacturing",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,656"
Material V,https://www.crunchbase.com/organization/Material-V,Venture Capital,31,4,"Monaco, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Targeting disruptive ventures for a Material global impact.,28,1,,Active,2019-06-01,day,https://www.materialv.com,https://www.linkedin.com/company/material-v,"Cloud Computing, Cyber Security, E-Commerce, FinTech, Information Technology, Software","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Privacy and Security, Software",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,795"
Ringier Digital Ventures,https://www.crunchbase.com/organization/ringier-digital-ventures,Corporate Venture Capital,31,13,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Ringier Digital Ventures is combining the world of venture capital with the opportunities of a well-diversified international media house.,23,,10,Active,2015-01-01,year,https://www.ringier.com/about-us/digital-ventures/,https://www.linkedin.com/company/ringier,Venture Capital,"Financial Services, Lending and Investments",1,Thomas Kaiser,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"32,744"
Air Street Capital,https://www.crunchbase.com/organization/air-street-capital,Venture Capital,30,2,"St. Peter Port, NA - Guernsey, Guernsey","Europe, Middle East, and Africa (EMEA)",Air Street Capital invests in AI-first companies.,21,,7,Active,2019-01-01,year,https://www.airstreet.com,https://www.linkedin.com/company/airstreetcapital,,,1,Nathan Benaich,1-10,"Early Stage Venture, Seed",,,Private,"3,880"
MMV Europe & Asia-Pacific,https://www.crunchbase.com/organization/massmutual-ventures-southeast-asia-mmv-sea,Venture Capital,30,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","MMV is a multi-stage, global venture capital firm investing in enterprise software, cybersecurity, financial technology, and digital health.",22,,19,Active,2018-01-01,year,https://massmutualventures.com/,https://www.linkedin.com/company/massmutual-ventures/,,,1,Ryan Collins,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"9,481"
Flamingo DAO,https://www.crunchbase.com/organization/flamingo-dao,Venture Capital,30,1,"Sacramento, California, United States","West Coast, Western US","Flamingo DAO is an NFT-focused DAO that aims to explore emerging investment opportunities for ownable, blockchain-based assets.",30,,,Active,2020-01-01,year,https://flamingodao.xyz/,https://www.linkedin.com/company/flamingo-dao,"Art, Blockchain, Collectibles, Cryptocurrency, Non-Fungible Token (NFT)","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Media and Entertainment, Other, Payments, Software",1,Aaron Wright,,Early Stage Venture,,,Private,"28,702"
Round2 Capital Partners,https://www.crunchbase.com/organization/round2-capital-partners,"Venture Capital, Venture Debt",29,3,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Round2 Capital Partners provides non-dilutive growth debt to fast growing tech companies in DACH and Nordics regions.,25,,28,Active,2017-01-01,year,http://www.round2cap.com,https://www.linkedin.com/company/round2-capital-partners/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Christian Czernich, Jan Hillered",11-50,"Debt, Early Stage Venture, Late Stage Venture, Venture",,,Private,"5,281"
CapitalT,https://www.crunchbase.com/organization/capitalt,Venture Capital,29,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","CapitalT is a venture capital fund investing in tech companies in climate tech, future of work, education and web3/the new social.",24,,14,Active,2020-02-01,day,https://www.capitaltvc.com/,https://www.linkedin.com/company/capitalt/,"Education, GreenTech, Human Resources, Social, Software, Sustainability, Web3","Administrative Services, Blockchain and Cryptocurrency, Community and Lifestyle, Education, Internet Services, Software, Sustainability",2,"Eva de Mol, Janneke Niessen",11-50,Seed,,,Private,"6,133"
Companion Fund,https://www.crunchbase.com/organization/companion-fund,Venture Capital,29,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Companion Fund is an investment fund investing in the future of pet care.,22,,5,Active,2016-01-01,year,https://companionfund.com,https://www.linkedin.com/company/digitalis-ventures/,"Business Development, Finance, Financial Services","Financial Services, Professional Services",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"23,363"
CNB Capital,https://www.crunchbase.com/organization/constantia-industries,Venture Capital,28,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","CNB Capital is an evergreen, deep-tech focused early-stage VC investor with a pan-European scope and headquartered in Vienna.",18,,8,Active,2013-01-01,year,https://www.cnb.capital/,https://www.linkedin.com/company/constantia-new-business,"B2B, Industrial Automation, Information Technology, Manufacturing, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Manufacturing, Other, Science and Engineering, Software",1,Philipp Thurn und Taxis,1-10,"Early Stage Venture, Seed",,,Private,"22,583"
Berlin Ventures,https://www.crunchbase.com/organization/berlin-ventures,"Micro VC, Venture Capital",28,6,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Berlin Ventures invests in new and innovative internet companies as entrepreneur-driven pre-seed, seed and growth capital investors.",25,,15,Active,2008-01-01,year,http://www.berlinventures.com,https://www.linkedin.com/company/berlin-ventures/about/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Jan Christoph Gras, Marek Barlein",1-10,Seed,,,Private,"25,563"
xista science ventures,https://www.crunchbase.com/organization/xista,Venture Capital,27,,"Klosterneuburg, Niederosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in visionary science start-ups,17,,18,Active,2017-12-01,month,https://xista.vc/,https://www.linkedin.com/company/xsv/,"Advanced Materials, Biotechnology, CleanTech, Computer Vision, Human Computer Interaction, Information Technology, Life Science","Biotechnology, Design, Hardware, Information Technology, Manufacturing, Science and Engineering, Software, Sustainability",1,Markus Wanko,1-10,"Early Stage Venture, Seed",,,Private,"22,000"
coinIX,https://www.crunchbase.com/organization/coinix,"Micro VC, Venture Capital",27,2,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",CoinIX manages a portfolio of cryptocurrencies and assets.,25,,1,Active,2017-11-30,day,http://www.coinix.capital,https://www.linkedin.com/company/coinix/about/,"Financial Services, Information Technology, Internet","Financial Services, Information Technology, Internet Services",3,"Felix Krekel, Moritz Schildt, Omri Erez",1-10,"Convertible Note, Early Stage Venture, Initial Coin Offering, Seed",,,Private,"35,472"
Helen Ventures,https://www.crunchbase.com/organization/helen-ventures,Corporate Venture Capital,26,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Helen Ventures invests in the most innovative European startups in the energy, e-mobility, and digital solutions sectors.",17,,10,Active,2019-01-01,year,https://www.helenventures.fi/,https://www.linkedin.com/company/helen-ventures/,"CleanTech, Energy, Renewable Energy, Sustainability","Energy, Sustainability",1,Terhi (TJ) Vapola,1-10,"Early Stage Venture, Seed",,,Private,"1,517"
HEARTFELT,https://www.crunchbase.com/organization/heartfelt,Venture Capital,26,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",HEARTFELT_is a Earliest-stage investor.,25,,1,Active,2018-01-01,year,https://heartfelt.capital/,https://www.linkedin.com/company/heartfeltcapital/,,,1,Joerg Rheinboldt,11-50,Seed,,,Private,"6,418"
B4i - Bocconi for innovation,https://www.crunchbase.com/organization/b4i-bocconi-for-innovation,"Accelerator, Venture Capital",26,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","B4i is Bocconi University's entrepreneurial hub, supporting early-stage founders looking to ​develop new businesses.",26,,10,Active,2019-07-01,day,https://www.b4i.unibocconi.it,https://www.linkedin.com/showcase/b4i-bocconi-for-innovation,,,4,"Ferruccio Martinelli, Gianmario Verona, Markus Venzin, Nico Valenti Gatto",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"19,963"
allygatr,https://www.crunchbase.com/organization/allygatr,Venture Capital,26,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",The operative HR Tech VC,25,,5,Active,2012-01-01,year,https://allygatr.com/,https://www.linkedin.com/company/allygatr/,"Human Resources, Information Technology, Recruiting, Social Recruiting","Administrative Services, Information Technology, Professional Services",1,Benjamin Visser,11-50,"Early Stage Venture, Seed, Venture",,,Private,"20,733"
