Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Spider Capital,https://www.crunchbase.com/organization/spider-capital-partners,Venture Capital,75,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Spider Capital is a seed-stage enterprise venture capital focused on the digital transformation of industry.,41,,20,Active,2015-05-08,day,http://www.spidercapital.com,https://www.linkedin.com/company/spider-capital-partners/,"Cloud Computing, Enterprise Software, FinTech, Software, Venture Capital","Financial Services, Internet Services, Lending and Investments, Software",1,Michael Neril,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,421"
Liberty Global Ventures,https://www.crunchbase.com/organization/liberty-global-ventures,"Corporate Venture Capital, Venture Capital",75,20,"Englewood, Colorado, United States","Greater Denver Area, Western US",Liberty Global Ventures is an investment fund owned by Liberty Global.,46,2,16,Active,2005-01-01,year,http://www.libertyglobal.com/ventures.html,https://www.linkedin.com/company/liberty-global,"Financial Services, Gaming, Venture Capital","Financial Services, Gaming, Lending and Investments",,,10001+,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"24,663"
TiE Angels,https://www.crunchbase.com/organization/tie-angels,Angel Group,75,17,"Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",TiE Angels is an angel investment group supporting top-tier emerging companies with early stage investment and advice.,69,,3,Active,2010-07-01,day,http://www.tieangels.com,,Finance,Financial Services,,,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,818"
Innovation Nest,https://www.crunchbase.com/organization/innovation-nest,"Micro VC, Venture Capital",75,9,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Innovation Nest invests in early-stage European B2B Software companies.,55,1,12,Active,2010-01-01,year,http://www.innovationnest.co,http://www.linkedin.com/company/2279786,"B2B, Finance, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Other, Software",2,"Marek Kapturkiewicz, Piotr Wilam",1-10,"Early Stage Venture, Seed",,,Private,"25,121"
Eden Ventures,https://www.crunchbase.com/organization/eden-ventures,Venture Capital,75,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eden Ventures invests in technology companies in the UK and Ireland.,43,,16,Closed,2002-01-01,year,http://www.edenventures.co.uk,https://www.linkedin.com/company/eden-ventures,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andy Chung, Russell Andersson",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"28,163"
MOX,https://www.crunchbase.com/organization/mox-3,Accelerator,75,5,,,"MOX offers investment, networking, and mentoring opportunities to mobile startups around the globe.",69,,5,Active,2024-10-01,day,https://mobileonlyx.com,,,,1,William Bao Bean,1-10,,,,Private,"33,645"
10x Founders,https://www.crunchbase.com/organization/10x-founders,Venture Capital,74,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",10x Founders is a network-driven European early-stage investor backed by over 200 entrepreneurs and angels.,54,,13,Active,2021-01-01,year,https://www.10xfounders.com/,https://www.linkedin.com/company/10x-founders/,,,3,"Claudius Jablonka, Felix Haas, Jan Reichelt",11-50,"Early Stage Venture, Seed, Venture",,,Private,279
Gate.io,https://www.crunchbase.com/organization/gate-io,,74,,"George Town, Midland, Cayman Islands",,"Gate.io is a crypto exchange platform that provides trade, investment, and digital wallet services.",70,,4,Active,2013-01-01,year,https://www.gate.com,https://www.linkedin.com/company/gateio,"Bitcoin, Cryptocurrency, Ethereum, FinTech, Trading Platform","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Lin Han,1001-5000,,For Profit,Made Acquisitions,Private,426
Superhero Capital,https://www.crunchbase.com/organization/superhero-cap,Venture Capital,74,3,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Some call you founders. We call you Superheroes. Seed stage VC investing in software-driven startups in Finland and the Baltics.,53,,40,Active,2015-11-17,day,http://superherocapital.com,https://www.linkedin.com/company/superhero-capital,Venture Capital,"Financial Services, Lending and Investments",4,"Jakob Storå, Juha Ruohonen, Jussi Harvela, Moaffak Ahmed",1-10,Seed,,,Private,801
Speciale Invest,https://www.crunchbase.com/organization/speciale-invest,Venture Capital,74,8,"Chennai, Tamil Nadu, India",Asia-Pacific (APAC),Speciale Invest is an early stage investor focusing on Tech-driven/Deep-tech ventures.,52,,43,Active,2016-01-01,year,https://specialeinvest.com,https://www.linkedin.com/in/visheshraj,Angel Investment,"Financial Services, Lending and Investments",2,"Arjun Rao, Vishesh Rajaram",1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,304"
Zero Prime Ventures,https://www.crunchbase.com/organization/data-community-fund,"Micro VC, Venture Capital",74,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Pre-seed/seed fund writing first checks into engineer-led enterprise startups focused on data technologies (AI/ML/deep learning/data infra),57,,3,Active,2018-01-01,month,https://zeroprime.vc/,https://www.linkedin.com/company/zero-prime-vc,Venture Capital,"Financial Services, Lending and Investments",1,Pete Soderling,1-10,"Early Stage Venture, Seed",,,Private,"2,281"
Urban Innovation Fund,https://www.crunchbase.com/organization/urban-innovationfund,Venture Capital,74,9,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Urban Innovation Fund is investing in the future of cities.,53,,12,Active,2016-01-01,year,http://www.urbaninnovationfund.com/,https://www.linkedin.com/company-beta/10697217/,Finance,Financial Services,2,"Clara Brenner, Julie Lein",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,362"
Trucks Venture Capital,https://www.crunchbase.com/organization/trucks-venture-capital,"Micro VC, Venture Capital",74,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Trucks Venture Capital funds the entrepreneurs building the future of transportation.,55,2,21,Active,2015-12-01,day,http://www.trucks.vc,https://www.linkedin.com/company/trucks-vc,"Automotive, Autonomous Vehicles, Electric Vehicle, Smart Cities, Transportation","Real Estate, Transportation",3,"Jeffrey Schox, Kathryn Schox, Reilly Brennan",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,525"
Rakuten,https://www.crunchbase.com/organization/rakuten,,74,26,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Rakuten is a provider of e-commerce, fintech, digital content, and communications products and services.",57,10,39,Active,1997-02-07,day,http://global.rakuten.com,http://www.linkedin.com/company/rakuten,"E-Commerce, Electronics, FinTech, Internet, Payments","Commerce and Shopping, Consumer Electronics, Financial Services, Hardware, Internet Services, Payments",2,"Derek Wall, Mickey Mikitani",10001+,,For Profit,Made Acquisitions,Public,"3,216"
Skalata,https://www.crunchbase.com/organization/skalata-ventures,Venture Capital,74,,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia","Skalata is Australia’s leading seed-stage venture capital firm. We invest more time, resources and hands-on support than any other VC.",68,,62,Active,2018-01-01,year,https://www.skalata.co/,https://www.linkedin.com/company/skalata/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Rohan Workman,11-50,"Early Stage Venture, Seed",,,Private,"5,460"
Accelerace,https://www.crunchbase.com/organization/accelerace,"Accelerator, Venture Capital",74,8,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Pre-traction venture fund investing in Denmark, Nordics, Baltics and Italy",62,,26,Active,2008-01-01,day,http://www.accelerace.io,http://www.linkedin.com/company/1561499,"Biotechnology, Blockchain, CleanTech, Consulting, EdTech, Financial Services, FinTech, Food and Beverage, Health Care, Internet of Things","Biotechnology, Blockchain and Cryptocurrency, Education, Financial Services, Food and Beverage, Health Care, Internet Services, Other, Professional Services, Science and Engineering, Software, Sustainability",2,"David Today Ventzel, Peter Torstensen",11-50,"Early Stage Venture, Seed",,,Private,"8,102"
HearstLab,https://www.crunchbase.com/organization/hearstlab-36b3,Venture Capital,74,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","HearstLab invests in early-stage, tech-enabled, women-led startups.",53,,19,Active,2016-01-01,year,https://hearstlab.com/,https://www.linkedin.com/company/hearstlab,"Analytics, DevOps, FinTech, Information Technology, Marketing, Media and Entertainment","Data and Analytics, Financial Services, Information Technology, Media and Entertainment, Sales and Marketing, Software",1,Eve Burton,11-50,"Early Stage Venture, Seed, Venture",,,Private,"11,106"
Davidovs Venture Collective,https://www.crunchbase.com/organization/davidovs-vc,Venture Capital,74,3,"Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Davidovs Venture Collective is a venture capital firm that focuses on technology investments.,67,,3,Active,2021-01-01,year,https://davidovs.com,https://www.linkedin.com/company/davidovs-vc,"Angel Investment, Artificial Intelligence (AI), Robotics, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Lending and Investments, Science and Engineering, Software",2,"Marina Davidova, Nick Davidov",1-10,"Early Stage Venture, Seed",,,Private,"12,071"
OostNL,https://www.crunchbase.com/organization/oostnl,Venture Capital,74,1,"Apeldoorn, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Eastern NL is a development company that allows entrepreneurs to innovate, invest, and internationalize sustainably.",60,,25,Active,2003-01-01,year,http://oostnl.nl/nl,https://www.linkedin.com/company/oostnl,"Business Development, Finance, Government","Financial Services, Government and Military, Professional Services",1,Marius Prins,101-250,,,,Private,"15,107"
Presidio Ventures,https://www.crunchbase.com/organization/presidio-ventures,Corporate Venture Capital,74,9,"Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Presidio Ventures helps tech start-ups by offering financial support and expertise in business development.,54,1,9,Active,1998-01-01,year,http://www.presidio-ventures.com,https://www.linkedin.com/company/presidio-ventures,"Business Development, Cyber Security, Digital Media, Financial Services, FinTech, Internet of Things, Venture Capital","Financial Services, Information Technology, Internet Services, Lending and Investments, Media and Entertainment, Privacy and Security, Professional Services",,,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed",,,Private,"15,789"
Lee Linden,https://www.crunchbase.com/person/lee-linden,"Individual/Angel, Investment Partner",74,29,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Lee is a Managing Partner at Quiet Capital. He is an entrepreneur and early-stage investor. Previously, he lead Facebook's emerging initiat...",69,1,1,,,,,http://www.linkedin.com/in/lclinden,,,,,,Seed,,,,"18,447"
Sanabil 500 MENA Seed Accelerator,https://www.crunchbase.com/organization/sanabil-500-mena-seed-accelerator,"Accelerator, Corporate Venture Capital",74,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Sanabil 500 MENA Seed Accelerator is a joint initiative by Sanabil Investments and 500 Startups.,71,,55,Active,2012-01-01,year,https://500.co/accelerators/sanabil-mena-seed-accelerator,,,,,,1-10,Seed,,,Private,"20,648"
Argonautic Ventures,https://www.crunchbase.com/organization/argonautic-ventures,"Fund Of Funds, Hedge Fund, Venture Capital",74,14,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Argonautic Ventures is a Venture Capital and Hedge Fund that focuses on a handful of emerging and mature industries.,63,4,1,Active,2017-01-01,day,http://www.argonauticventures.com,https://www.linkedin.com/company/argonautic-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Viken Douzdjian,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"20,698"
BStartup,https://www.crunchbase.com/organization/bstartup-llc,Venture Capital,74,3,"Sant Cugat Del Vallès, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bstartup is designed to support entrepreneurs so their projects can be developed with maximum guarantees of success.,66,,33,Active,2014-12-01,month,http://bstartup.bancsabadell.com/,https://www.linkedin.com/company/banco-sabadell/?originalSubdomain=es,"Business Development, Collaboration, Financial Services","Financial Services, Other, Professional Services",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"21,242"
NxGen.xyz,https://www.crunchbase.com/organization/nxgen-xyz,"Accelerator, Family Investment Office, Venture Capital",74,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",NxGen.xyz is the social capital collective opening any door in Web3.,73,,1,Active,2021-12-13,day,https://www.nxgen.xyz/,https://www.linkedin.com/company/nxgen-xyz/,"Angel Investment, Blockchain, Cryptocurrency, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Joeri van Geelen, Simon Schwerin",1-10,"Early Stage Venture, Seed, Venture",,,Private,"21,439"
Saarbruecker 21,https://www.crunchbase.com/organization/saarbruecker-21,Angel Group,74,28,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Saarbruecker21 invest in young startups, either individually or collectively as a group.",71,1,15,Active,2011-01-01,year,https://www.sb21.de/,https://www.linkedin.com/company/sb21-de/,"Finance, Financial Services",Financial Services,,,11-50,Seed,,,Private,"25,348"
Michelson Impact Ventures,https://www.crunchbase.com/organization/michelson-impact-ventures,Venture Capital,74,7,"Culver City, California, United States","Greater Los Angeles Area, West Coast, Western US","Michelson Impact Ventures is a social change fund deploying impact investment capital into mission-aligned, for-profit start-ups.",70,,1,Active,2016-01-01,year,https://www.michelson.vc/,https://www.linkedin.com/company/michelson-impact-ventures,"EdTech, Education, Health Care, Higher Education, Impact Investing, Pet, Plant-Based Foods, Veterinary, Virtual Workforce","Administrative Services, Community and Lifestyle, Education, Financial Services, Food and Beverage, Health Care, Lending and Investments, Software",1,Gary K. Michelson,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"27,439"
JFDI.Asia,https://www.crunchbase.com/organization/jfdi-asia,Accelerator,74,8,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",JFDI.Asia is a seed accelerator that focuses on mobile and digital start-up businesses.,68,1,11,Active,2010-01-10,day,http://jfdi.asia,https://www.linkedin.com/company/1622673,"Finance, Incubators","Financial Services, Lending and Investments",1,Wong Meng Weng,1-10,"Early Stage Venture, Grant, Seed",,,Private,"30,215"
Illumina Ventures,https://www.crunchbase.com/organization/illumina-ventures,"Corporate Venture Capital, Venture Capital",73,9,"Foster City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Illumina Ventures visions is to improve human health by unlocking the power of the genome.,43,3,25,Active,2016-01-01,year,http://www.illuminaventures.com/,https://www.linkedin.com/company/illumina-ventures/,Venture Capital,"Financial Services, Lending and Investments",1,Nicholas J. Naclerio,11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,534
Maxis,https://www.crunchbase.com/organization/maxis-19c6,"Private Equity Firm, Venture Capital",73,2,"Besiktas, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Private Equity Investment arm of Isbank,62,,9,Active,2018-01-01,year,https://www.maxisgs.com,https://www.linkedin.com/company/maxispe/,,,,,11-50,"Early Stage Venture, Private Equity",,,Private,"1,030"
Momenta,https://www.crunchbase.com/organization/momenta-ventures,Venture Capital,73,9,"Meggen, Luzern, Switzerland","Europe, Middle East, and Africa (EMEA)","Industrial Impact venture capital + growth firm accelerating digital innovation in the energy, manufacturing, smart spaces, and supply chain",58,1,37,Active,2012-10-01,day,https://www.momenta.one,https://www.linkedin.com/company/momentaone/,"Manufacturing, Professional Services, Venture Capital","Financial Services, Lending and Investments, Manufacturing, Other",1,Ken Forster,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"2,204"
Liberty City Ventures,https://www.crunchbase.com/organization/liberty-city-ventures,Venture Capital,73,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Liberty City Ventures invest in startups that are innovating at the cross-sections of technology, media and commerce.",55,1,25,Active,2012-07-01,day,http://libertycityventures.com,https://www.linkedin.com/company/liberty-city-ventures,"Accounting, Bitcoin, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Payments, Professional Services, Software",3,"Andrew Chang, Charles Cascarilla, Dorothy Jean Chang",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,773"
True.,https://www.crunchbase.com/organization/trueglobal,"Accelerator, Private Equity Firm, Venture Capital",73,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",True is a consumer-focused investment and innovation firm reimagining what good business looks like.,64,,12,Active,2013-01-01,year,http://www.true.global,https://www.linkedin.com/company/truegloballive/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Matt Truman, Paul Cocker",11-50,"Early Stage Venture, Private Equity, Seed",For Profit,Made Acquisitions,Private,"2,871"
Prosus,https://www.crunchbase.com/organization/prosus-naspers,Venture Capital,73,20,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Prosus is a global consumer internet group and one of the largest technology investors in the world.,51,6,47,Active,2019-09-11,day,http://www.prosus.com,https://www.linkedin.com/company/prosus-group/,"Classifieds, Financial Services, FinTech, Information and Communications Technology (ICT), Information Technology, Internet, Internet of Things, Travel, Venture Capital","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Lending and Investments, Travel and Tourism",2,"Basil Sgourdos, Bob van Dijk",10001+,"Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Venture",For Profit,Made Acquisitions,Public,"2,954"
Volta Ventures,https://www.crunchbase.com/organization/volta-ventures,Venture Capital,73,7,"Gent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Volta Ventures is a venture capital firm that offers seed & early stage VC for internet & software companies in the Benelux.,43,,36,Active,2014-12-17,day,http://www.volta.ventures,http://www.linkedin.com/company/volta-ventures,"B2B, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",2,"Frank Maene, Sander Vonk",11-50,"Early Stage Venture, Seed, Venture",,,Private,"5,175"
AperiamVentures,https://www.crunchbase.com/organization/mathcapital,Venture Capital,73,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",AperiamVentures is an early-stage venture capital firm investing in marketing and advertising technology startups.,59,,4,Active,2018-01-01,month,https://www.aperiam.vc,https://www.linkedin.com/company/aperiamventures,"Advertising, Marketing","Advertising, Sales and Marketing",4,"Dan Bisgeier, Eric Franchi, Joe Zawadzki, Peter Piazza",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"5,481"
The Family,https://www.crunchbase.com/organization/thefamily,"Accelerator, Angel Group, Incubator, Syndicate",73,18,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Family nurtures Entrepreneurs through Education, Unfair Advantages & Capital.",70,1,7,Active,2013-01-01,year,http://thefamily.co,http://www.linkedin.com/company/thefamily,"Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments",3,"Alice Zagury, Nicolas Colin, Oussama Ammar",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"7,484"
Innovation Norway,https://www.crunchbase.com/organization/innovation-norway,"Government Office, Micro VC",73,6,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Norwegian Government's most important instrument for innovation and development of Norwegian enterprises and industry,59,4,35,Active,2003-12-19,day,http://www.innovasjonnorge.no/,https://www.linkedin.com/company/innovation-norway,"Consulting, Marketing, Trading Platform","Financial Services, Lending and Investments, Professional Services, Sales and Marketing",1,Håkon Haugli,501-1000,"Grant, Seed",,,Private,"18,464"
Okapi Venture Capital,https://www.crunchbase.com/organization/okapi-venture-capital,Venture Capital,73,11,"Laguna Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",Okapi Venture Capital provides long-term capital and management support to emerging businesses in the information technology and life.,40,1,19,Active,2005-07-10,day,http://www.okapivc.com,https://www.linkedin.com/company/okapi-venture-capital/?originalSubdomain=in,"Finance, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",2,"Marc Averitt, Sharon Stevenson",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"18,971"
Joanne Wilson,https://www.crunchbase.com/person/joanne-wilson,"Individual/Angel, Investment Partner",73,13,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Joanne Wilson has had many careers. She started out in retail, eventually moving to the wholesale arena. She then transitioned to the media ...",58,,4,,,,http://www.gothamgal.com,https://www.linkedin.com/in/joanne-wilson-b0886110,,,,,,Seed,,,,"21,522"
Flight Ventures,https://www.crunchbase.com/organization/flight-ventures,Venture Capital,73,29,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Flight Ventures is a venture capital firm that invests in SaaS and financial services.,70,2,7,Active,2013-01-01,year,http://flight.vc/,https://www.linkedin.com/company/flight-venture,"Financial Services, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",3,"Alec Hsu, Gil Penchina, Shawn Merani",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,150"
Sidecar Angels,https://www.crunchbase.com/organization/sidecar-angels,Angel Group,73,15,"Somerville, Massachusetts, United States","Greater Boston Area, East Coast, New England",Sidecar Angels is a Boston-based angel group that helps venture capital firms and entrepreneurs build early stage companies.,62,,,Active,2012-09-01,month,http://www.sidecarangels.com,https://www.linkedin.com/company/sidecar-angels,,,1,Alden Zecha,1-10,"Early Stage Venture, Seed",,,Private,"26,062"
Visionplus,https://www.crunchbase.com/organization/vision,Venture Capital,73,10,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Vision+ invests into digital products such as applications, games, and services in all digital platforms.",67,1,12,Active,2011-10-01,day,http://www.visionplus.fi,https://www.linkedin.com/company/visionplus-fund,"Angel Investment, Digital Signage, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",3,"Jari Tuovinen, Marko Tulonen, Tero Ojanperä",1-10,"Early Stage Venture, Seed",,,Private,"29,305"
Paca Investissement,https://www.crunchbase.com/organization/paca-investissement,Micro VC,73,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Paca Investissement is an investment and finance company that specializes providing investment services for startups.,67,,14,Closed,,,http://www.pacainvestissement.com/,,,,,,1-10,Seed,,,Private,"39,068"
GE32 Capital,https://www.crunchbase.com/organization/ge32-capital,"Angel Group, Micro VC, Venture Capital",73,11,"São Paulo, Sao Paulo, Brazil",Latin America,"Early stage investment group with portfolio in US, Brazil, Europe and Asia.",71,1,1,Active,2014-01-01,year,https://www.ge32.com,,Financial Services,Financial Services,2,"Florian Hagenbuch, Mate Pencz",1-10,"Early Stage Venture, Seed",,,Private,"102,089"
Brandon Capital,https://www.crunchbase.com/organization/brandon-capital-partners,"Private Equity Firm, Venture Capital",72,5,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia","Brandon Capital is a life science venture capital firm that invest in companies operating in pharmaceuticals, biotechnology, and healthcare.",46,1,27,Active,2006-01-01,year,https://brandoncapital.vc/,https://www.linkedin.com/company/brandon-capital/ ,"Biotechnology, Financial Services, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",3,"Chris Nave, Christopher Smith, Stephen Thompson",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"1,202"
Orange Ventures,https://www.crunchbase.com/organization/orange-digital-ventures,Corporate Venture Capital,72,9,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Orange Ventures is a venture fund investing in areas of Orange expertise and beyond, with financial objectives in line with VC standards.",58,,20,Active,2015-01-01,year,http://ventures.orange.com/,https://www.linkedin.com/company/orange,"Big Data, Enterprise Software, Finance, Financial Services, FinTech, Internet of Things, Venture Capital, Wireless","Data and Analytics, Financial Services, Hardware, Internet Services, Lending and Investments, Mobile, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,613"
Elkstone Capital Partners,https://www.crunchbase.com/organization/elkstone-capital-partners,"Family Investment Office, Hedge Fund, Venture Capital",72,4,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Elkstone Capital Partners is a multi-family office focused on venture, real estate and wealth management.",51,,34,Active,2011-01-01,year,https://www.elkstonepartners.com/ventures/,https://www.linkedin.com/company/elkstone-partners/,Financial Services,Financial Services,1,Alan Merriman,11-50,"Early Stage Venture, Seed",For Profit,,Private,"3,730"
Big Sur Ventures,https://www.crunchbase.com/organization/big-sur-ventures,Venture Capital,72,3,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","BSV invests early, commits personally and team up with exceptional founders to help build extraordinary companies.",45,,18,Active,2011-01-01,year,https://www.bigsurventures.vc/,https://www.linkedin.com/company/big-sur-ventures/,Venture Capital,"Financial Services, Lending and Investments",2,"José Miguel Herrero, Manuel Mates Garcia",11-50,"Early Stage Venture, Seed",,,Private,"3,836"
Finch Capital,https://www.crunchbase.com/organization/finch-capital,Venture Capital,72,14,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Finch Capital is a series A/B investor in growth financial technologies companies.,44,,38,Active,2013-01-01,year,http://finchcapital.com,https://www.linkedin.com/company/27059481/,"Financial Services, FinTech, InsurTech, Venture Capital","Financial Services, Lending and Investments",2,"Hans de Back, Radboud Vlaar",11-50,Late Stage Venture,,,Private,"4,760"
Romulus Capital,https://www.crunchbase.com/organization/romulus-capital,Venture Capital,72,12,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",Romulus Capital is an American seed- and early-stage venture capital fund that invests in technology companies.,45,2,35,Active,2008-01-01,year,http://romuluscap.com,http://www.linkedin.com/company/romulus-capital,Information Technology,Information Technology,4,"Anantshree Chaturvedi, Cankut Durgun, Krishna K. Gupta, Neil Chheda",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"5,697"
UTokyo Innovation Platform,https://www.crunchbase.com/organization/utokyo-innovation-platform,"Accelerator, Incubator, Venture Capital",72,8,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),UTokyo Innovation Platform specializing in early stage and middle -later stage investments.,56,6,26,Active,2016-01-01,month,https://www.utokyo-ipc.co.jp,https://www.linkedin.com/company/utokyo-innovation-platform-co-ltd,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Katsuhiko Oizumi,11-50,"Early Stage Venture, Seed, Venture",,,Private,"6,420"
UNIIQ,https://www.crunchbase.com/organization/uniiq,"Government Office, Incubator",72,1,"Den Haag, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",UNIIQ is mede mogelijk gemaakt door de Europese Unie.,68,,45,Active,2013-01-01,year,http://uniiq.nl/,https://www.linkedin.com/company/uniiq_nl,,,1,Willem van Holthe,11-50,Seed,,,Private,"7,841"
Reflex Capital,https://www.crunchbase.com/organization/reflex-capital,Venture Capital,72,14,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Reflex Capital invests into people, their ideas, and their personalities. Industries are second.",52,,23,Active,2012-07-01,day,https://www.reflexcapital.com,https://www.linkedin.com/company/reflex-capital,"Finance, Venture Capital","Financial Services, Lending and Investments",2,"Josef Chvojka, Ondřej Fryc",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"9,141"
