Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Coin98,https://www.crunchbase.com/organization/coin98-finance,,15,,"Ho Chi Minh City, NA - Vietnam, Vietnam","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Coin98 is a Crypto-focused software company.,15,,1,Active,2017-01-01,year,https://coin98.com/,https://www.linkedin.com/company/coin98-finance/about/,"Cryptocurrency, Software","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1,Thanh Le,51-100,,For Profit,Made Acquisitions,Private,"16,152"
Mathias Biilmann Christensen,https://www.crunchbase.com/person/matt-billmann-christensen,Individual/Angel,15,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Matt Biilmann is the CEO and Co-founder of Netlify.,13,,,,,,http://mathias-biilmann.net,https://www.linkedin.com/in/mathias-biilmann-christensen-a5a3805/,,,,,,,,,,"29,718"
Sujay Tyle,https://www.crunchbase.com/person/sujay-tyle,Individual/Angel,15,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sujay is the 26-year old CEO and Co-Founder of Frontier Car Group (FCG), a Berlin-based, emerging markets-focused automotive marketplace. Su...",15,,1,,,,,http://www.linkedin.com/pub/sujay-tyle/15/264/962,,,,,,Seed,,,,"30,133"
JVH Ventures,https://www.crunchbase.com/organization/jvh-ventures,Venture Capital,15,1,"Simmelsdorf, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",JVH Ventures is an investment firm that offers venture capital and makes angel investments for start-ups and entrepreneurs.,15,,,Active,2010-01-01,year,https://jvh-ventures.com/,https://www.linkedin.com/company/jvh-ventures-gmbh/,"Angel Investment, Commercial Lending, Venture Capital","Financial Services, Lending and Investments",1,Johannis Hatt,1-10,"Early Stage Venture, Seed",,,Private,"31,612"
Bill Silva Ventures,https://www.crunchbase.com/organization/bill-silva-ventures,Venture Capital,15,1,"West Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",Bill Silva Ventures (BSV) is the investment firm associated with Bill Silva Entertainment.,15,,,Active,1993-01-01,year,https://www.billsilvaentertainment.com/ventures/,,Metaverse,"Media and Entertainment, Software",1,Bill Silva,1-10,"Early Stage Venture, Seed",,,Private,"42,395"
Sven Hagströmer,https://www.crunchbase.com/person/sven-hagstrmer,"Individual/Angel, Investment Partner",15,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sven Hagstromer is the founder of Creades AB.,11,,2,,,,,,,,,,,Seed,,,,"69,357"
Add Health Media,https://www.crunchbase.com/organization/add-health-media,,14,1,"Kista, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Add Health Media is a company that specializes in creating marketing materials for health companies.,13,,4,Active,1999-01-01,year,http://www.addhealthmedia.com,https://www.linkedin.com/company/addhealthmedia,"Advertising, Health Care","Advertising, Health Care, Sales and Marketing",1,Johan Bloom,11-50,,For Profit,,Private,"14,384"
Oyster Bay Venture Capital,https://www.crunchbase.com/organization/oyster-bay-75ad,Venture Capital,14,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Oyster Bay invests in impact driven founders across the food value chain, from farm to fork.",10,1,6,Active,2018-01-01,year,https://oysterbay.vc,https://www.linkedin.com/company/oysterbayvc/about/,"AgTech, Food and Beverage, Robotics, Social Impact, Sustainability","Agriculture and Farming, Food and Beverage, Hardware, Other, Science and Engineering, Social Impact, Software, Sustainability",2,"Christoph Miller, Felix Leonhardt",11-50,"Early Stage Venture, Seed, Venture",,,Private,"21,926"
Onsight Ventures,https://www.crunchbase.com/organization/onsight-ventures,Venture Capital,14,,"Innsbruck, Tirol, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pan-european early-stage deep-tech VC,13,,,Active,2021-11-01,month,https://www.onsight.vc,https://www.linkedin.com/company/76986714/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"32,757"
LEVELS - The Venture Studio,https://www.crunchbase.com/organization/levels-066e,"Accelerator, Entrepreneurship Program, Incubator, Venture Capital",14,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Levels venture studio builds excellent ideas into successful businesses by co-founding, investing, and sharing both risk and upside.",14,,,Active,2016-01-01,year,https://www.wearelevels.com/,https://www.linkedin.com/company/wearelevels/,"Consulting, Marketing, Software, Web Design, Web Development","Design, Professional Services, Sales and Marketing, Software",1,Henrik Nordström,51-100,"Early Stage Venture, Non Equity Assistance, Venture",,,Private,"33,981"
Polar Structure,https://www.crunchbase.com/organization/polar-structure,Private Equity Firm,14,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Polar Structure is a long-term partner in sustainable infrastructure-related investments in the Nordic region.,13,3,2,Active,2019-01-01,year,https://polarstructure.se/,https://www.linkedin.com/company/polar-structure-ab,,,2,"Karim Sahibzada, Tobias Emanuelsson",11-50,Private Equity,,,Private,"36,873"
3T Invest,https://www.crunchbase.com/organization/3t-invest,Venture Capital,14,1,"Saltsjö-duvnäs, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",3T Invest started an interesting and fulfilling journey back in 2009.,14,,5,Active,2009-01-01,year,http://www.3tinvest.com/,https://www.linkedin.com/company/3tinvest/,,,1,Krim Talia,1-10,"Early Stage Venture, Seed, Venture",,,Private,"39,340"
Scott Chacon,https://www.crunchbase.com/person/scott-chacon,"Individual/Angel, Investment Partner",14,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Scott Chacon is based out of Berlin, Germany, and is the Founder and CEO of GitButler. Scott previously worked at Chatterbug as a CEO. Scott...",13,,,,,,http://scottchacon.com,http://www.linkedin.com/in/schacon,,,,,,Seed,,,,"40,682"
Sameer Singh,https://www.crunchbase.com/person/sameer-singh-f9a2,"Individual/Angel, Investment Partner",14,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Network Effects Investor, Partner @ Speedinvest, Instructor @ Reforge",14,,,,,,https://breadcrumb.vc/,https://www.linkedin.com/in/sameer-singh-1ba0177,,,,,,Seed,,,,"45,470"
PINC,https://www.crunchbase.com/organization/pinc-0786,Corporate Venture Capital,13,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","PINC, the impact driven CVC of Paulig Group, invests in early stage startups in and around the future of food.",12,,5,Active,2017-01-01,year,https://www.pauliggroup.com/pinc/,https://www.linkedin.com/company/pinc-paulig-incubator/?originalSubdomain=se,,,,,1-10,"Early Stage Venture, Seed",,,Private,"22,449"
Purple Orange Ventures,https://www.crunchbase.com/organization/purple-orange-ventures,Venture Capital,13,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Purple Orange Ventures is an entrepreneur-led impact seed fund based in Berlin.,12,,,Active,2018-01-01,year,https://www.purpleorange.com/,https://www.linkedin.com/company/purpleorange/,"Finance, Financial Services, Food and Beverage","Financial Services, Food and Beverage",1,Gary Lin,1-10,"Early Stage Venture, Seed",,,Private,"33,660"
Futurology Ventures,https://www.crunchbase.com/organization/futurology-ventures,"Accelerator, Venture Capital",13,1,"Marbella, Andalucia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Operational early stage investor Pre-seed to Series A. Focus on Climate Tech and Impact. Collaborating with VCs, Syndicates and Accelerators",13,,,Active,,,https://futurology.ventures/,https://www.linkedin.com/company/futurology-ventures,,,,,1-10,Early Stage Venture,,,Private,"47,022"
Katalysen Ventures,https://www.crunchbase.com/organization/katalysen-partners,"Angel Group, Venture Capital",12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Nordic Venture Developer, advancing early-stage ventures with hands on expertise, capital and networks.",10,,7,Active,2015-01-01,year,https://www.katalysen.com/,https://www.linkedin.com/company/katalysen,"B2B, Finance, FinTech, Information Services, Information Technology, Software","Financial Services, Information Technology, Other, Software",1,Peter Almberg,11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"15,420"
Länsförsäkringar,https://www.crunchbase.com/organization/lnsfrskringar-skne,Venture Capital,12,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Länsförsäkringar is a Swedish group of public insurance companies.,11,2,2,Active,1801-01-01,year,http://www.lansforsakringar.se,https://www.linkedin.com/company/lansforsakringar,"Association, Financial Services, Information Technology","Financial Services, Information Technology, Other",,,5001-10000,,,,Private,"19,877"
Bring Ventures,https://www.crunchbase.com/organization/bring-ventures,Corporate Venture Capital,12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Bring Ventures is the Corporate Venture arm of the Norway Post Group investing in sustainability and digitization.,10,,1,Active,2020-01-01,year,https://www.bring.com/ventures,https://www.linkedin.com/company/bringventures/,"E-Commerce, Impact Investing, Logistics, Retail, Software, Transportation, Venture Capital, Warehousing","Commerce and Shopping, Financial Services, Lending and Investments, Software, Transportation",,,1-10,"Early Stage Venture, Seed",,,Private,"30,356"
Mattias Miksche,https://www.crunchbase.com/person/mattias-miksche,Individual/Angel,12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mattias Miksche - Angel Investor & Chairman @ Hem,12,,,,,,,http://www.linkedin.com/in/mattiasmiksche,,,,,,Seed,,,,"31,641"
Svea Ekonomi,https://www.crunchbase.com/organization/svea-ekonomi,,12,1,"Solna, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Svea Ekonomi will always offer the better alternative to our clients and partners.,7,,4,Active,1981-01-01,year,https://www.svea.com/se/sv/start/,https://www.linkedin.com/company/svea-ekonomi-ab/,"Finance, Financial Services",Financial Services,1,Lennart Agren,1001-5000,,For Profit,Made Acquisitions,Private,"33,159"
Per Brilioth,https://www.crunchbase.com/person/per-brilioth,"Individual/Angel, Investment Partner",12,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Per Brilioth - CEO @ VNV Global,11,,,,,,,https://www.linkedin.com/in/per-brilioth-78b4889b,,,,,,Seed,,,,"44,127"
Paul Schwarzenholz,https://www.crunchbase.com/person/paul-schwarzenholz,Individual/Angel,12,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Paul Schwarzenholz is absed out of Berlin, Berlin and is the Founder and Managing Director of Draxon. Paul  previously worked at zenloop Gmb...",12,,1,,,,,https://www.linkedin.com/in/paul-schwarzenholz-88a0485b/,,,,,,Seed,,,,"45,769"
Fredrik Österberg,https://www.crunchbase.com/person/fredrik-österberg,Individual/Angel,12,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fredrik Österberg,9,,1,,,,,https://www.linkedin.com/in/fredrik-osterberg-6a4a941,,,,,,,,,,"78,373"
Alexander Hars,https://www.crunchbase.com/person/alexander-hars,Individual/Angel,12,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Alexander Hars - Board member @ Zalster,9,,1,,,,,https://www.linkedin.com/in/alexander-hars-94b2451,,,,,,Seed,,,,"119,911"
Behold Ventures,https://www.crunchbase.com/organization/behold-ventures,Venture Capital,11,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Early stage, video game focused VC fund.",10,,7,Active,2021-03-08,day,https://behold.vc/,https://www.linkedin.com/company/beholdvc/,Video Games,Gaming,3,"Karl Magnus Troedsson, Magnus Kenneby, Sigurlína Ingvarsdóttir",1-10,"Early Stage Venture, Seed",,,Private,"7,763"
SEB Greentech Venture Capital,https://www.crunchbase.com/organization/seb-greentech-venture-capital,Venture Capital,11,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","SEB Greentech Venture Capital invests in green technology, concentrating on revolutionary concepts.",11,1,6,Active,2020-01-01,year,https://sebgroup.com/our-offering/financing-and-investment-banking/greentech,https://www.linkedin.com/company/seb,,,,,,Early Stage Venture,,,Private,"17,641"
Alpine Venture Capital,https://www.crunchbase.com/organization/alpine-venture-capital,Venture Capital,11,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Alpine Venture Capital operates as a venture capital firm that supports seed stage founders worldwide.,10,,3,Active,2022-01-01,year,https://alpine.vc/,https://www.linkedin.com/company/alpine-vc,,,1,Edward Suh,1-10,Seed,,,Private,"26,041"
Fredrik Hjelm,https://www.crunchbase.com/person/fredrik-hjelm,Individual/Angel,11,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fredrik Hjelm co-founded Voi Technology in 2018 with a vision of improving the way people move around congested urban centres by offering fl...,11,,,,,,,https://www.linkedin.com/in/fredrik-hjelm-871bb1115,,,,,,,,,,"30,349"
D2 Fund,https://www.crunchbase.com/organization/double-down,"Micro VC, Venture Capital",11,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",D2 is a venture fund for ambitious equity efficient start-ups,10,,,Active,2022-01-01,year,https://d2.fund/,https://www.linkedin.com/company/notyourordinaryvc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"31,669"
Bayer G4A,https://www.crunchbase.com/organization/grants4apps,Accelerator,11,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bayer G4A is a healthcare accelerator that offers investment, mentoring, and networking opportunities for startups and developers.",11,,4,Active,2013-01-01,year,https://www.g4a.health,https://www.linkedin.com/company/g4ahealth,"Business Development, Financial Services, Health Care, Pharmaceutical","Financial Services, Health Care, Professional Services",,,11-50,"Early Stage Venture, Seed",,,Private,"39,768"
Ash Kalb,https://www.crunchbase.com/person/ash-kalb,Individual/Angel,11,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Ash Kalb is the Co-Founder and President of Fulcra Dynamics Corporation and the Co-Founder of Katalys and HUMAN. He previously worked at 1o ...,10,,,,,,http://ashkalb.com,http://www.linkedin.com/in/ashkalb,,,,,,"Early Stage Venture, Seed",,,,"43,866"
SamInvest Mitt,https://www.crunchbase.com/organization/saminvest-mitt,"Angel Group, Private Equity Firm, Venture Capital",11,1,"Härnösand, Vasternorrlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SamInvest Mitt is an investment company focusing on venture capital funds.,10,1,1,Active,2005-01-01,year,http://www.saminvest.se/en,https://www.linkedin.com/company/saminvest-ab,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"59,170"
Orkla Ventures,https://www.crunchbase.com/organization/orkla-ventures,Venture Capital,11,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Orkla Ventures is an investment firm that focuses primarily on technology, concepts, and business models relevant to Orkla’s businesses.",8,,5,Active,2017-01-01,year,http://www.orkla.com/About-Orkla/Orkla-Investments,https://www.linkedin.com/company/orkla-asa,,,,,10001+,Seed,,,Private,"108,431"
Simon Josefsson,https://www.crunchbase.com/person/simon-josefsson,Individual/Angel,11,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Simon Josefsson,11,,1,,,,,https://www.linkedin.com/in/simonjosefsson/,,,,,,Seed,,,,"126,823"
Söderberg & Partners,https://www.crunchbase.com/organization/soderberg-partners,Investment Bank,10,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Söderberg & Partners is a financial adviser and broker for insurance and financial products.,7,,7,Active,2004-01-01,year,http://www.soderbergpartners.se,https://www.linkedin.com/company/soderberg-&-partners/,"Financial Services, Insurance, Wealth Management",Financial Services,1,Per-Olof Söderberg,1001-5000,,For Profit,Made Acquisitions,Private,"12,079"
Linc,https://www.crunchbase.com/organization/linc-ab,Venture Capital,10,5,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Linc invests in product oriented companies in the Nordic Life Science industry.,8,5,1,Active,1991-01-01,year,https://linc.se/,https://www.linkedin.com/company/linc-ab/,,,,,1-10,Early Stage Venture,For Profit,Made Acquisitions,Public,"18,376"
Q Angels,https://www.crunchbase.com/organization/q-angels,Angel Group,10,1,"Besiktas, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Q Angels is an angel investment firm that contributes to the growth of startups.,9,,,Active,2021-01-01,year,https://www.qangels.org/,https://www.linkedin.com/company/q-angels/,"Angel Investment, Impact Investing, Non Profit","Financial Services, Lending and Investments, Other, Social Impact",2,"Ayse Inal, Emre Yilmaz",11-50,Seed,,,Private,"38,382"
CBC Investment Group,https://www.crunchbase.com/organization/cbc-investment-group,Venture Capital,10,1,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",CBC Investment Group is a venture capital investment firm that invests in early-stage technology and med-tech companies.,9,1,2,Active,2009-01-01,year,http://cbcgroup.se/,https://www.linkedin.com/company/cbc-investment-group,,,1,Niklas Palmlof,11-50,,,,Private,"40,156"
Fåhraeus Startup and Growth,https://www.crunchbase.com/organization/fåhraeus-startup-and-growth,Venture Capital,10,1,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fåhraeus Startup and Growth is a venture capital fund that invests early in life science and tech companies.,10,1,3,Active,2021-01-01,year,https://www.fsgfond.com,https://www.linkedin.com/company/fsgfond,,,,,1-10,"Early Stage Venture, Seed",,,Private,"40,845"
Murshid M. Ali,https://www.crunchbase.com/person/murshid-m-ali,"Individual/Angel, Investment Partner",10,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Dr. Murshid M. Ali an award-winning technology entrepreneur and investor. He holds a Phd in Economics from the University of Stavanger, and ...",10,2,,,,,,http://www.linkedin.com/in/murshidali,,,,,,"Early Stage Venture, Seed",,,,"51,349"
31 Atlantic Capital,https://www.crunchbase.com/organization/31-atlantic-capital,Micro VC,10,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",31 Atlantic is an angel fund that focuses on the European market.,8,,1,Active,2019-07-01,month,http://www.31Atlantic.com,https://www.linkedin.com/company/31atlantic,"E-Commerce, Financial Services, Software","Commerce and Shopping, Financial Services, Software",,,1-10,Seed,,,Private,"51,701"
Josefin Landgård,https://www.crunchbase.com/person/josefin-landgård,Individual/Angel,10,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Josefin Landgård is the Founder and CEO of Mantle. Previously she served as the Co-Founder and COO at KRY back in March 2014 to September 20...,8,,,,,,,https://www.linkedin.com/in/josefinlandgard/,,,,,,,,,,"89,864"
Unconventional Ventures,https://www.crunchbase.com/organization/unconventional-ventures-0eb1,Venture Capital,9,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Unconventional Ventures is a Nordic early-stage investment firm.,9,,4,Active,2019-01-01,year,https://www.unconventional.vc/,https://www.linkedin.com/company/unconventional-vc/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,Seed,,,Private,"5,179"
Carma Fund,https://www.crunchbase.com/organization/carma-fund,Venture Capital,9,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Carma Fund is an early-stage investment fund for advancing life science and healthcare technologies.,9,,4,Active,2021-01-01,year,https://www.carma-fund.com,https://www.linkedin.com/company/carma-fund-management,,,,,1-10,"Early Stage Venture, Seed",,,Private,"14,540"
Backstage AB,https://www.crunchbase.com/organization/backstage-ab,Venture Capital,9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Backstage is a family owned and financed venture capital firm primarily investing in unlisted Scandinavian entrepreneurial companies.,8,,2,Active,,,http://www.backstage.se,https://www.linkedin.com/company/backstage-invest-ab,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Seed, Venture",,Made Acquisitions,Private,"32,613"
Jacob De Geer,https://www.crunchbase.com/person/jacob-de-geer,Individual/Angel,9,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Jacob de Geer is a Swedish serial entrepreneur and co-founder and CEO of iZettle, the fast-growing mobile payments company that lets anyone ...",7,,1,,,,,https://www.linkedin.com/in/jacobdegeer,,,,,,,,,,"67,271"
Lena Apler,https://www.crunchbase.com/person/lena-apler,Individual/Angel,9,2,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Lena Apler is the Founder and CEO of Collector Bank.,8,,2,,,,,https://www.linkedin.com/in/lena-apler-81931b4,,,,,,Seed,,,,"104,258"
Kvanted Ventures,https://www.crunchbase.com/organization/kvanted-ventures,Venture Capital,8,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Kvanted Ventures focuses on companies building new software and hardware solutions to disrupt the industrial value chain.,8,,6,Active,2023-01-01,year,https://www.kvanted.com/,https://www.linkedin.com/company/kvanted/,,,1,Maria Wasastjerna,1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,537"
Qualitas Equity Partners,https://www.crunchbase.com/organization/qualitas-equity-partners,Private Equity Firm,8,2,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Qualitas Equity Partners is an investor-oriented fund management company based in Madrid, Spain.",7,,1,Active,2003-01-01,year,http://www.qualitasequity.com/en,https://www.linkedin.com/company/qimpactfese/,,,2,"Eric Halverson, Iñigo Olaguíbel",101-250,"Early Stage Venture, Seed",,Made Acquisitions,Private,"10,550"
Neptunia Invest,https://www.crunchbase.com/organization/neptunia-invest,Private Equity Firm,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Neptunia is a Swedish investment company within the Real Estate, Finance, Defence and Security Sectors.",5,,2,Active,2014-01-01,year,http://www.neptuniainvest.se/,https://www.linkedin.com/company/neptunia-invest,Venture Capital,"Financial Services, Lending and Investments",1,Johan Karlsson,1-10,Private Equity,,,Private,"13,308"
VEQ,https://www.crunchbase.com/organization/veq,Venture Capital,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","VEQ invests in early-stage tech companies with good ideas, and with good ideas, we mean ideas that also leave some kind of positive impact.",7,,4,Active,2021-01-01,year,https://veq.vc/,https://www.linkedin.com/company/vntrsequity,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"37,720"
Subvenio Invest,https://www.crunchbase.com/organization/subvenio-invest,Venture Capital,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Subvenio Invest is a venture capital business that invests in early-stage technology and healthcare firms.,5,,8,Active,2018-01-01,year,https://subvenioinvest.com/,https://www.linkedin.com/company/subvenio-invest,,,,,1-10,Seed,,,Private,"40,684"
Ostersjöstiftelsen,https://www.crunchbase.com/organization/ostersjostiftelsen,University Program,8,2,"Huddinge, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Östersjöstiftelsen, an academic investment group, supports research, medical student trainings, and the academic infrastructure in Sweden.",6,2,,Active,1994-01-01,year,http://www.ostersjostiftelsen.se,https://www.linkedin.com/company/%C3%B6stersj%C3%B6stiftelsen/,,,,,1-10,,,,Private,"57,740"
Henry Soesanto,https://www.crunchbase.com/person/henry-soesanto-2f8e,"Individual/Angel, Investment Partner",8,1,"Manila, Philippines, Asia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Henry Soesanto serves as the Chief Executive Officer at Monde Nissin Corporation.,7,,3,,,,,https://www.linkedin.com/in/henry-soesanto-79b55278/?originalSubdomain=ph,,,,,,,,,,"68,410"
Susanna Campbell,https://www.crunchbase.com/person/susanna-campbell,Individual/Angel,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Susanna Campbell is the Chairman and CoFounder of Syre. She previously worked at X Shore as a Chairman of the Board. Susanna Campbell attend...,7,,,,,,,https://www.linkedin.com/in/susanna-campbell-b53790,,,,,,,,,,"73,310"
Filip Larsson,https://www.crunchbase.com/person/filip-larsson,Individual/Angel,8,1,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Filip Larsson is the CEO and Owner at Laris Fastigheter.,7,1,,,,,,http://www.linkedin.com/in/filiplarsson,,,,,,"Early Stage Venture, Seed",,,,"106,999"
Vargas Holdings,https://www.crunchbase.com/organization/vargas,Venture Capital,7,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Vargas is driven by industrial entrepreneurship based on societal challenges, innovation, and demand.",4,,,Active,2014-01-01,year,https://www.vargasholding.se,https://www.linkedin.com/company/vargas-holding,"Crowdfunding, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"28,092"
Cats.vc,https://www.crunchbase.com/organization/cats-vc,Venture Capital,7,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in promising cutting edge tech companies from Europe scaling to the moon,7,,,Active,2020-01-01,year,https://cats.vc/,https://www.linkedin.com/company/cats-vc/,"FinTech, Information Technology, SaaS, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Software",3,"Iakov Kop, Maxim Chebotarev, Nikita Bulgakov",1-10,"Early Stage Venture, Seed",,,Private,"29,254"
Pär Svärdson,https://www.crunchbase.com/person/par-svardson,Individual/Angel,7,,"Lidingö, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Par Svardson is the current CEO of Apotea AB.,6,,1,,,,,https://www.linkedin.com/in/p%C3%A4r-sv%C3%A4rdson-01a6ab126/?ppe=1,,,,,,,,,,"46,715"
Mist Ventures,https://www.crunchbase.com/organization/mist-ventures,Venture Capital,7,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mist Ventures is a scalable technology-based companies investment platform.,6,,1,Active,2019-01-01,year,https://www.mistventures.com/,https://www.linkedin.com/company/mist-ventures/?originalSubdomain=in,"Financial Services, FinTech",Financial Services,2,"Magnus Midholt, Michal Stala",1-10,"Early Stage Venture, Seed",,,Private,"47,361"
GU Ventures,https://www.crunchbase.com/organization/gu-holding,Venture Capital,7,1,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",GU Ventures has supported projects and companies spawned by the University of Gothenburg.,7,1,1,Active,1995-01-01,year,http://ventures.gu.se/,http://www.linkedin.com/company/1457915,Business Development,Professional Services,,,11-50,Early Stage Venture,,,Private,"48,641"
Sparbanksstiftelse Norrlands Riskkapitalstiftelse,https://www.crunchbase.com/organization/sparbanksstiftelse-norrlands-riskkapitalstiftelse,Venture Capital,7,1,"Örnsköldsvik, Vasternorrlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sparbankstiftelsen Norrlands Riskkapitalstiftelse promotes long-term regional development in Västerbotten and Västernorrland counties.,6,,,Active,,,http://www.snrs.se/,https://www.linkedin.com/company/sparbanksstiftelsen-norrlands-riskkapitalstiftelse/,,,,,1-10,"Seed, Venture",,,Private,"54,128"
Magnus Emilson,https://www.crunchbase.com/person/magnus-emilson,Individual/Angel,7,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Magnus Emilson - Founder & Executive Chairman @ Visit Group,6,,,,,,,https://www.linkedin.com/in/magnusemilson,,,,,,Seed,,,,"58,725"
