Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Propulsion Ventures,https://www.crunchbase.com/organization/propulsion-ventures,Venture Capital,13,6,"Montréal, Quebec, Canada",,Propulsion Ventures is a Telesystem-sponsored venture capital firm that invests in early-stage software companies in Canada.,9,1,4,Active,1995-01-01,year,http://www.propulsionventures.com,http://www.linkedin.com/company/propulsion-ventures,"Finance, Financial Services, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Software",1,Robert Talbot,1-10,"Early Stage Venture, Seed",,,Private,"59,969"
Morten Lund,https://www.crunchbase.com/person/morten-lund,"Individual/Angel, Investment Partner",13,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Morten Lund is the Chairman and Co-Founder of Elleville. He previously worked at Poshtel International as a CEO and Co-Founder. Morten Lund ...,13,,,,,,,http://www.linkedin.com/in/mortenlund,,,,,,Seed,,,,"62,535"
Edastra Venture Capital,https://www.crunchbase.com/organization/edastra-venture-capital,Private Equity Firm,13,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Edastra Venture Capital is a Stockholm-based private investment company that serves companies focused on mobile internet products.,11,,,Active,2008-01-01,year,http://www.edastra.com,https://www.linkedin.com/company/edastra-group/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Joakim Dal,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"168,303"
Good Startup,https://www.crunchbase.com/organization/good-startup,Venture Capital,12,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Good Startup is a venture firm focused on the alternative protein sector.,11,,1,Active,2021-01-01,year,https://www.goodstartup.com,https://www.linkedin.com/company/goodstartup/,"Alternative Protein, Funding Platform, Venture Capital","Financial Services, Food and Beverage, Lending and Investments",2,"Gautam Godhwani, Jayesh Parekh",1-10,Early Stage Venture,,,Private,"11,526"
Katalysen Ventures,https://www.crunchbase.com/organization/katalysen-partners,"Angel Group, Venture Capital",12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Nordic Venture Developer, advancing early-stage ventures with hands on expertise, capital and networks.",10,,7,Active,2015-01-01,year,https://www.katalysen.com/,https://www.linkedin.com/company/katalysen,"B2B, Finance, FinTech, Information Services, Information Technology, Software","Financial Services, Information Technology, Other, Software",1,Peter Almberg,11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"15,420"
Länsförsäkringar,https://www.crunchbase.com/organization/lnsfrskringar-skne,Venture Capital,12,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Länsförsäkringar is a Swedish group of public insurance companies.,11,2,2,Active,1801-01-01,year,http://www.lansforsakringar.se,https://www.linkedin.com/company/lansforsakringar,"Association, Financial Services, Information Technology","Financial Services, Information Technology, Other",,,5001-10000,,,,Private,"19,877"
Back in Black,https://www.crunchbase.com/organization/back-in-black,Venture Capital,12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Back in Black is a Swedish venture capital firm backed by the Lundin Family.,8,,2,Active,2015-01-01,year,,,,,,,,,,,Private,"21,543"
XVC Tech,https://www.crunchbase.com/organization/xvc-tech,Venture Capital,12,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",XVC Tech is a $125 million fund founded by the founders of the XDC Blockchain Network that specializes in early-stage Web3 start-ups.,11,,9,Active,,,https://www.xvc.tech/,https://www.linkedin.com/company/xvctech/,,,,,1-10,Seed,,,Private,"25,830"
Arlan Hamilton,https://www.crunchbase.com/person/arlan-hamilton,"Individual/Angel, Investment Partner",12,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Arlan Hamilton is the Founder and Managing Partner of Backstage Capital, a venture capital firm dedicated to minimizing funding disparities ...",12,,,,,,,https://www.linkedin.com/in/arlanhamilton,,,,,,Seed,,,,"26,608"
Bring Ventures,https://www.crunchbase.com/organization/bring-ventures,Corporate Venture Capital,12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Bring Ventures is the Corporate Venture arm of the Norway Post Group investing in sustainability and digitization.,10,,1,Active,2020-01-01,year,https://www.bring.com/ventures,https://www.linkedin.com/company/bringventures/,"E-Commerce, Impact Investing, Logistics, Retail, Software, Transportation, Venture Capital, Warehousing","Commerce and Shopping, Financial Services, Lending and Investments, Software, Transportation",,,1-10,"Early Stage Venture, Seed",,,Private,"30,356"
Metsa Spring,https://www.crunchbase.com/organization/metsa-spring,Venture Capital,12,,"Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Metsä Spring invests in promising startups with a link to wood or forestry.,9,,7,Active,2018-01-01,year,https://www.metsaspring.com/,https://www.linkedin.com/company/metsaspring/,"Advanced Materials, Biomass Energy, Biotechnology, Building Material, Business Development, Finance, Financial Services, Forestry","Agriculture and Farming, Biotechnology, Energy, Financial Services, Manufacturing, Natural Resources, Professional Services, Real Estate, Science and Engineering, Sustainability",,,1-10,Early Stage Venture,,,Private,"31,475"
Mattias Miksche,https://www.crunchbase.com/person/mattias-miksche,Individual/Angel,12,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mattias Miksche - Angel Investor & Chairman @ Hem,12,,,,,,,http://www.linkedin.com/in/mattiasmiksche,,,,,,Seed,,,,"31,641"
The Mini Fund,https://www.crunchbase.com/organization/the-mini-fund-25fc,"Angel Group, Venture Capital",12,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",The Mini fund is a micro-VC focused on technology start-ups and writes up to $100K checks alongside advisory stakes.,12,,1,Active,2020-06-08,day,https://themini.fund/,https://www.linkedin.com/company/the-mini-fund,"Consumer Software, Mobile, Mobile Apps, SaaS, Software","Apps, Mobile, Software",1,Eros Resmini,1-10,"Crowdfunding, Early Stage Venture, Seed",,,Private,"32,459"
Svea Ekonomi,https://www.crunchbase.com/organization/svea-ekonomi,,12,1,"Solna, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Svea Ekonomi will always offer the better alternative to our clients and partners.,7,,4,Active,1981-01-01,year,https://www.svea.com/se/sv/start/,https://www.linkedin.com/company/svea-ekonomi-ab/,"Finance, Financial Services",Financial Services,1,Lennart Agren,1001-5000,,For Profit,Made Acquisitions,Private,"33,159"
Rider Global,https://www.crunchbase.com/organization/rider-global,Venture Capital,12,2,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",Rider Global is an investment firm that partners with founders to facilitate qualitative growth and expansion,8,,5,Active,2018-11-01,day,http://riderglobal.vc/,https://www.linkedin.com/company/rider-global/,,,1,Timur Boridko,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed",,,Private,"38,054"
Acacia Asset Management,https://www.crunchbase.com/organization/acacia-asset-management-ab,Family Investment Office,12,6,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Acacia Asset Management is a family office that invests resources and capital in growth-stage technology firms.,10,2,,Active,2007-01-01,day,https://www.acaciainvest.se,https://www.linkedin.com/company/acacia-asset-management-ab,"FinTech, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Per Jacobsson,1-10,,,Made Acquisitions,Private,"39,985"
Per Brilioth,https://www.crunchbase.com/person/per-brilioth,"Individual/Angel, Investment Partner",12,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Per Brilioth - CEO @ VNV Global,11,,,,,,,https://www.linkedin.com/in/per-brilioth-78b4889b,,,,,,Seed,,,,"44,127"
RECAPEX,https://www.crunchbase.com/organization/recapex,Venture Capital,12,5,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","We help companies to grow their digital ambition, scale and value, by leveraging research, capital and execution.",10,,1,Active,2011-01-01,year,http://www.recapex.com,http://www.linkedin.com/company/recapex,"Digital Media, E-Commerce, Mobile, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments, Media and Entertainment, Mobile",3,"Christopher Persson, Johan Siwers, Niklas Eklund",11-50,"Early Stage Venture, Seed",,,Private,"47,092"
Soläng Invest,https://www.crunchbase.com/organization/solang-invest,Venture Capital,12,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Soläng Invest is a family-owned investment company that is purpose-driven with a main focus on impact investments.,7,,3,Active,,,https://solang.co/,https://www.linkedin.com/in/solang-invest-1b4a18128,,,,,1-10,,,,Private,"51,973"
William Adams,https://www.crunchbase.com/person/will-i-am,Individual/Angel,12,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","William Adams, is a multi-faceted entertainer and creative innovator, and a seven-time Grammy Award winner.  Known for his work with The Bla...",10,,,,,,http://will.i.am/,,,,,,,Seed,,,,"57,341"
Global Agri-Food Advancement Partnership,https://www.crunchbase.com/organization/global-agri-food-advancement-partnership,Incubator,12,,"Saskatoon, Saskatchewan, Canada",,GAAP is a privately run and operated agri-food investment incubator .,11,,4,Active,,,https://www.gaapvc.com,https://www.linkedin.com/company/global-agri-food-advancement-partnership,,,,,1-10,Seed,,,Private,"72,390"
Fredrik Österberg,https://www.crunchbase.com/person/fredrik-österberg,Individual/Angel,12,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fredrik Österberg,9,,1,,,,,https://www.linkedin.com/in/fredrik-osterberg-6a4a941,,,,,,,,,,"78,373"
Business Angel,https://www.crunchbase.com/organization/business-angel-9c60,Angel Group,12,2,,,Business Angel,9,,1,Active,,,,,,,1,Luigi Galimberti,,,,,Private,"100,165"
Alexander Hars,https://www.crunchbase.com/person/alexander-hars,Individual/Angel,12,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Alexander Hars - Board member @ Zalster,9,,1,,,,,https://www.linkedin.com/in/alexander-hars-94b2451,,,,,,Seed,,,,"119,911"
Mattias Weinhandl,https://www.crunchbase.com/person/mattias-weinhandl,"Individual/Angel, Investment Partner",12,,"Linköping, Ostergotlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mattias Weinhandl,10,,,,,,,,,,,,,Seed,,,,"161,147"
Energy Revolution Ventures,https://www.crunchbase.com/organization/energy-revolution-ventures,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Energy Revolution Ventures is an investment firm.,9,,5,Active,2021-01-01,year,https://er-v.io,https://www.linkedin.com/company/energy-revolution-ventures,,,,,1-10,Early Stage Venture,,,Private,"7,288"
Behold Ventures,https://www.crunchbase.com/organization/behold-ventures,Venture Capital,11,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Early stage, video game focused VC fund.",10,,7,Active,2021-03-08,day,https://behold.vc/,https://www.linkedin.com/company/beholdvc/,Video Games,Gaming,3,"Karl Magnus Troedsson, Magnus Kenneby, Sigurlína Ingvarsdóttir",1-10,"Early Stage Venture, Seed",,,Private,"7,763"
SEB Greentech Venture Capital,https://www.crunchbase.com/organization/seb-greentech-venture-capital,Venture Capital,11,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","SEB Greentech Venture Capital invests in green technology, concentrating on revolutionary concepts.",11,1,6,Active,2020-01-01,year,https://sebgroup.com/our-offering/financing-and-investment-banking/greentech,https://www.linkedin.com/company/seb,,,,,,Early Stage Venture,,,Private,"17,641"
DIG Investment,https://www.crunchbase.com/organization/dig-investment,Family Investment Office,11,,"Östermalm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",DIG Investment is an investment office focused on direct investments in the global alternatives markets.,7,,1,Active,2011-01-01,year,http://www.diginvestment.com,https://www.linkedin.com/company/dig-investment-ltd,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"26,778"
Hannover Re,https://www.crunchbase.com/organization/hannover-re,,11,2,"Hanover, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hannover Re is a reinsurance company that transacts all lines of property, casualty, life, and health reinsurance.",9,,3,Active,1966-01-01,year,https://www.hannover-re.com/,https://www.linkedin.com/company/hannover-re/,"Financial Services, Health Insurance, Insurance",Financial Services,,,1001-5000,,For Profit,Made Acquisitions,Public,"28,144"
Axel Johnson,https://www.crunchbase.com/organization/axel-johnson,"Corporate Venture Capital, Venture Capital",11,5,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Axel Johnson is the corporate home for a collection of diverse industry-leading businesses.,9,3,6,Active,1920-01-01,year,http://www.axeljohnson.com,https://www.linkedin.com/company/axel-johnson-inc.,Communities,Community and Lifestyle,1,Axel Johnson,1001-5000,Late Stage Venture,,Made Acquisitions,Private,"30,479"
Bonit Capital,https://www.crunchbase.com/organization/bonit-capital,"Family Investment Office, Venture Capital",11,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Bonit Capital is a Swedish family-owned investment company. We invest across sectors and asset classes.,9,,3,Active,,,http://bonitcapital.com,https://www.linkedin.com/company/bonit-capital/,"Association, Health Care, Non Profit","Health Care, Other, Social Impact",,,1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,"30,878"
Gil Dibner,https://www.crunchbase.com/person/gil-dibner,"Individual/Angel, Investment Partner",11,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Gil Dibner - Founder & Managing Partner @ Angular Ventures,9,,,,,,,http://www.linkedin.com/in/gildibner,,,,,,"Early Stage Venture, Seed",,,,"32,378"
Peter Carlsson,https://www.crunchbase.com/person/peter-carlsson,Individual/Angel,11,2,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Peter joined Tesla from NXP Semiconductors where he was responsible for purchasing and outsourcing. As CPO, he took the purchase organizatio...",8,,2,,,,,http://www.linkedin.com/in/ecspcar,,,,,,Seed,,,,"32,848"
Peter Read,https://www.crunchbase.com/person/peter-read,"Individual/Angel, Investment Partner",11,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Peter is a partner at Vitruvian; a venture partner at BlueYard and LocalGlobe; an advisor to Entrepreneur First, Future Positive Capital, an...",11,,,,,,,http://www.linkedin.com/in/petermread,,,,,,Seed,,,,"49,242"
SamInvest Mitt,https://www.crunchbase.com/organization/saminvest-mitt,"Angel Group, Private Equity Firm, Venture Capital",11,1,"Härnösand, Vasternorrlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SamInvest Mitt is an investment company focusing on venture capital funds.,10,1,1,Active,2005-01-01,year,http://www.saminvest.se/en,https://www.linkedin.com/company/saminvest-ab,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"59,170"
Alexander Ljung,https://www.crunchbase.com/person/alexander-ljung,Individual/Angel,11,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alexander Ljung is the Chairman and Co-Founder of Dance. He co-founded SoundCloud Limited in 2007 and serves as its Chief Executive Officer ...,11,,,,,,,http://www.linkedin.com/in/alexanderljung,,,,,,Seed,,,,"62,108"
Jonas Nordlander,https://www.crunchbase.com/person/jonas-nordlander,Individual/Angel,11,2,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Jonas Nordlander is a Co-Founder & CEO at Avito.ru.,10,,,,,,,https://www.linkedin.com/in/jonas-nordlander-749274,,,,,,Seed,,,,"71,824"
1stMOVER,https://www.crunchbase.com/organization/1stmover-org,Incubator,11,,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","1stMOVER develops digital business with agile startup methods, highest possible scalability potential, and clear-cut investment criteria.",11,,9,Active,2009-01-01,year,https://www.1stmover.org/,https://www.linkedin.com/company/1088641,"Apps, Business Development, Incubators, Internet, Mobile, Product Design, Project Management","Administrative Services, Apps, Design, Financial Services, Internet Services, Lending and Investments, Mobile, Other, Professional Services, Software",3,"Klemens Gaida, Peter Hornik, Ralf Lauterbach",1-10,"Early Stage Venture, Seed",,,Private,"77,167"
Erlend Reitan,https://www.crunchbase.com/person/erlend-reitan,"Individual/Angel, Investment Partner",11,2,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Seasoned venture capital investor helping founders and their teams hands-on to accelerate the entrepreneurial journey. Actively looking for ...,9,,4,,,,,https://www.linkedin.com/in/erlend-reitan/,,,,,,,,,,"101,094"
Orkla Ventures,https://www.crunchbase.com/organization/orkla-ventures,Venture Capital,11,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Orkla Ventures is an investment firm that focuses primarily on technology, concepts, and business models relevant to Orkla’s businesses.",8,,5,Active,2017-01-01,year,http://www.orkla.com/About-Orkla/Orkla-Investments,https://www.linkedin.com/company/orkla-asa,,,,,10001+,Seed,,,Private,"108,431"
Graham Weston,https://www.crunchbase.com/person/graham-weston,Individual/Angel,11,5,"San Antonio, Texas, United States",Southern US,Graham Weston is the Co-Founder at Weston Urban. Graham attended Texas A&M University.,10,,1,,,,,http://www.linkedin.com/in/grahamweston,,,,,,Seed,,,,"120,314"
Simon Josefsson,https://www.crunchbase.com/person/simon-josefsson,Individual/Angel,11,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Simon Josefsson,11,,1,,,,,https://www.linkedin.com/in/simonjosefsson/,,,,,,Seed,,,,"126,823"
BT,https://www.crunchbase.com/organization/bt,,10,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","BT is a telecommunications provider offering fixed-line, mobile, broadband, IT, and digital services to both businesses and consumers.",10,,5,Active,1969-10-01,day,https://www.bt.com,http://www.linkedin.com/company/bt,"Cyber Security, Information Technology, Internet, Network Security, Telecommunications","Hardware, Information Technology, Internet Services, Privacy and Security",1,William Fothergill Cooke,10001+,,For Profit,Made Acquisitions,Public,"1,612"
MIT Solve,https://www.crunchbase.com/organization/solve-mit,Accelerator,10,,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",Solve is an initiative of MIT that advances lasting solutions from tech entrepreneurs to address the world's problems.,10,,3,Active,2016-01-01,year,https://solve.mit.edu,https://www.linkedin.com/company/solvemit/,"Communities, Non Profit","Community and Lifestyle, Other, Social Impact",1,L. Rafael Reif,11-50,,Non-profit,,Private,"11,061"
Söderberg & Partners,https://www.crunchbase.com/organization/soderberg-partners,Investment Bank,10,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Söderberg & Partners is a financial adviser and broker for insurance and financial products.,7,,7,Active,2004-01-01,year,http://www.soderbergpartners.se,https://www.linkedin.com/company/soderberg-&-partners/,"Financial Services, Insurance, Wealth Management",Financial Services,1,Per-Olof Söderberg,1001-5000,,For Profit,Made Acquisitions,Private,"12,079"
R Ventures,https://www.crunchbase.com/organization/r-ventures,Venture Capital,10,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",R Ventures investing in mission-driven founders within the technology and healthcare sectors.,6,,,Active,2012-02-01,day,http://rventures.co,https://www.linkedin.com/company/r-ventures?trk=company_logo,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Richard Leksell,1-10,"Early Stage Venture, Seed",,,Private,"30,629"
JCE Group,https://www.crunchbase.com/organization/jce-group,Family Investment Office,10,1,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","JCE Group AB, or the “JCE Group”, is a privately owned international and diversified investment company headquartered in Gothenburg, Sweden.",7,1,1,Active,1971-01-01,year,https://jce.se/,https://www.linkedin.com/company/jce-group,"Impact Investing, Industrial Manufacturing, Information Technology, Professional Services","Financial Services, Information Technology, Lending and Investments, Manufacturing, Other",1,J Christer Ericsson,1001-5000,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"32,615"
Novax,https://www.crunchbase.com/organization/novax-ab,Private Equity Firm,10,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Novax is a long-term and active partner for growth companies and an ecosystem for people and organizations to grow within.,9,,2,Active,1873-01-01,year,https://www.novax.se,https://www.linkedin.com/company/novax-ab/,,,1,Axel Johnson,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"32,633"
Magnus Rausing,https://www.crunchbase.com/person/magnus-rausing,"Individual/Angel, Investment Partner",10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Magnus Rausing is the current Founder and Director of Magnus Rausing and Founder and  Genral Partner of UNTITLED. He previously worked at Ro...,7,,,,,,,https://www.linkedin.com/in/magnus-rausing-3a354891,,,,,,,,,,"32,718"
Jorg Mohaupt,https://www.crunchbase.com/person/jorg-mohaupt,Individual/Angel,10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Jörg was appointed to the Board when Access Industries acquired the Company in 2007. Jörg is responsible for the media/online and telecom bu...,8,,2,,,,,,,,,,,Seed,,,,"34,552"
Jeppe Rindom,https://www.crunchbase.com/person/jeppe-rindom,Individual/Angel,10,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Jeppe Rindom is CEO & Co-founder of Pleo.Before starting Pleo, Jeppe was the CFO of the Danish startup success, Tradeshift and he has been i...",9,,,,,,,http://www.linkedin.com/in/jepperindom,,,,,,,,,,"38,018"
CBC Investment Group,https://www.crunchbase.com/organization/cbc-investment-group,Venture Capital,10,1,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",CBC Investment Group is a venture capital investment firm that invests in early-stage technology and med-tech companies.,9,1,2,Active,2009-01-01,year,http://cbcgroup.se/,https://www.linkedin.com/company/cbc-investment-group,,,1,Niklas Palmlof,11-50,,,,Private,"40,156"
Lyall Ventures,https://www.crunchbase.com/organization/lyall-ventures,"Angel Group, Family Investment Office, Fund Of Funds, Micro VC",10,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Lyall Ventures is a family office investing in UK VC funds; Start-ups and Scale-ups. Sector agnostic and invest early-stage up to Series-A.,10,,,Active,2018-01-01,year,https://www.lyallventures.com,https://www.linkedin.com/company/lyall-ventures/,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",1,Anthony Lyall,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"40,235"
M2 Asset Management,https://www.crunchbase.com/organization/m2-asset-management,Private Equity Firm,10,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",M2 Asset Management is a public investment company focusing on real estate.,9,1,3,Active,1998-01-01,year,https://m2assetmanagement.se/,https://www.linkedin.com/company/m2-asset-management-ab/?originalSubdomain=se,,,,,101-250,"Private Equity, Seed",,,Private,"40,399"
Federico Pirzio-Biroli,https://www.crunchbase.com/person/federico-pirzio-biroli,"Individual/Angel, Investment Partner",10,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Fede started out as an angel investor in 2010. His portfolio quickly grew, so he built a team around him and thus Playfair Capital was born....",8,,,,,,,https://www.linkedin.com/in/federicopirziobiroli/,,,,,,Seed,,,,"40,964"
BayWa r.e. Energy Ventures,https://www.crunchbase.com/organization/baywa-re-energy-ventures,Corporate Venture Capital,10,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BayWa r.e. Energy Ventures is a venture capital firm looking for early stage investment opportunities in the energy market.,6,,7,Active,2018-01-01,year,https://energy-ventures.baywa-re.com,https://www.linkedin.com/company/baywa-re-energy-ventures,"Energy, Financial Services, Renewable Energy, Venture Capital","Energy, Financial Services, Lending and Investments, Sustainability",,,11-50,"Early Stage Venture, Seed",,,Private,"41,188"
Chalmers Innovation,https://www.crunchbase.com/organization/chalmers-innovation,"Accelerator, Micro VC",10,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Chalmers Innovation offer to inventors and start-ups money and experience. They are seven experienced business coaches all with focus on,8,,3,Active,1997-01-01,year,http://www.chalmersinnovation.com/english,https://www.linkedin.com/company/chalmers-innovation,"Enterprise Software, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Software",,,11-50,Seed,,,Private,"64,768"
Noa Khamallah,https://www.crunchbase.com/person/noa-khamallah,"Individual/Angel, Investment Partner",10,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Noa Khamallah, known as K-Noa, is an active investor, and start-up scaling executive. Before his new journey at Don't Quit Ventures Fund I, ...",10,,,,,,http://www.noakhamallah.io,https://www.linkedin.com/in/nkmobility/,,,,,,"Early Stage Venture, Seed, Venture",,,,"70,547"
Filip Engelbert,https://www.crunchbase.com/person/filip-engelbert,Individual/Angel,10,2,"Russian Federation, Europe","Europe, Middle East, and Africa (EMEA)",Filip Engelbert is a Co-Founder at Avito.ru.,10,,,,,,,https://www.linkedin.com/in/filip-engelbert-b915b88,,,,,,Seed,,,,"73,119"
Roger Ver,https://www.crunchbase.com/person/roger-ver,Individual/Angel,10,2,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),Roger is currently involved in numerous Bitcoin related projects. He is an early investor in bitcoin-related startups. He has been a promine...,9,1,2,,,,,https://www.linkedin.com/in/rogerver,,,,,,Seed,,,,"83,294"
Josefin Landgård,https://www.crunchbase.com/person/josefin-landgård,Individual/Angel,10,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Josefin Landgård is the Founder and CEO of Mantle. Previously she served as the Co-Founder and COO at KRY back in March 2014 to September 20...,8,,,,,,,https://www.linkedin.com/in/josefinlandgard/,,,,,,,,,,"89,864"
Just Climate,https://www.crunchbase.com/organization/just-climate,Private Equity Firm,9,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Just Climate provides financial management services.,9,1,6,Active,2004-01-01,year,https://justclimate.com,https://www.linkedin.com/company/justclimate,"Finance, Financial Services, Professional Services","Financial Services, Other",,,11-50,,,Made Acquisitions,Private,"5,608"
Fort Knox,https://www.crunchbase.com/organization/fort-knox,"Family Investment Office, University Program",9,,"Umeå, Vasterbottens Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fort Knox is a family-owned growth engine that invests in entrepreneurs to grow and develop.,6,,3,Active,,,https://fort-knox.se/,https://www.linkedin.com/company/fort-knox-f%C3%B6rvaring-ab/,Financial Services,Financial Services,,,1-10,Early Stage Venture,,,Private,"29,937"
SLU Holding,https://www.crunchbase.com/organization/slu-holding,"Angel Group, University Program",9,1,"Uppsala, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SLU Holding AB (Inc.) is a wholly-owned subsidiary of the Swedish university of Agricultural Sciences.,8,,,Active,1995-01-01,year,http://www.slu.se/en/collaborative-centres-and-projects/slu-holding,https://www.linkedin.com/company/slu-holding-ab/,,,,,101-250,,,,Private,"29,947"
