Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
JDRF T1D Fund,https://www.crunchbase.com/organization/jdrf-t1d-fund,Venture Capital,50,14,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",A venture philanthropy fund exclusively devoted to finding and funding the best early-stage T1D commercial opportunities.,36,8,11,Active,2016-12-01,day,http://www.t1dfund.org/,https://www.linkedin.com/company/jdrf-t1d-fund/,,,,,11-50,"Early Stage Venture, Grant, Late Stage Venture, Post-Ipo, Venture",,,Private,"15,474"
OneRagtime,https://www.crunchbase.com/organization/oneragtime,Venture Capital,50,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Venture capital platform that sources, finances and scales early-stage European startups by leveraging an exclusive investor community.",39,,28,Active,2015-01-01,year,https://www.oneragtime.com/,https://www.linkedin.com/company/oneragtime,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Jean-Marie Messier, Philippe Bourguignon, Stephanie Hospital",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"21,592"
Moonrock Capital,https://www.crunchbase.com/organization/moonrock-capital,"Accelerator, Incubator, Venture Capital",50,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","We Are Moonrock Capital, A Crypto Native Venture Capital Boutique Incubating Web3 And Blockchain Start-Ups To Shape The World Of Tomorrow.",48,,5,Active,2019-01-01,year,https://www.moonrockcapital.io/,https://www.linkedin.com/company/moonrock-capital/about/,"Cryptocurrency, Incubators, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Software",3,"Alex Smith, Jonathan Habicht, Simon Dedic",1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"22,216"
I-Source Gestion,https://www.crunchbase.com/organization/i-source-gestion,Venture Capital,50,19,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",I-Source Gestion is a French venture capital firm focused on early-stage information and communication technologies.,33,2,3,Active,1998-11-02,day,http://www.isourcevc.com,https://www.linkedin.com/company/i-source-gestion,"Enterprise Software, Information and Communications Technology (ICT), Mobile, Venture Capital","Financial Services, Information Technology, Lending and Investments, Mobile, Software",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"33,274"
Oman Technology Fund,https://www.crunchbase.com/organization/oman-technology-fund,"Accelerator, Venture Capital",49,9,"Muscat, Masqat, Oman","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",otf aims to be the innovation hub in MENA region & position Oman as the preferred destination for national and international entrepreneurs,42,1,15,Active,2016-10-01,day,https://www.otf.om/,https://www.linkedin.com/company/oman-tech-fund/,"Angel Investment, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"20,976"
CM-CIC Capital Prive,https://www.crunchbase.com/organization/cm-cic-capital-prive,Venture Capital,49,15,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",CM-CIC Capital Prive is a French investment company focused on SMEs and innovative companies.,39,5,9,Active,1990-01-01,year,http://www.cmciccapitalprive.com,https://www.linkedin.com/company/cm-cic-capital-priv%C3%A9/about/,"E-Commerce, Enterprise Software, Small and Medium Businesses","Commerce and Shopping, Other, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"33,023"
H&M Group Ventures,https://www.crunchbase.com/organization/h-m-co-lab,Corporate Venture Capital,49,5,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",H&M Group Ventures is the venture capital arm of the H&M Group.,33,1,14,Active,2015-01-01,year,https://hmgroupventures.com/,https://www.linkedin.com/company/hmgroup/,,,,,1-10,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"73,126"
EWOR,https://www.crunchbase.com/organization/ewor,"Accelerator, Venture Capital",48,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","EWOR is a place where the most extraordinary people find the education, network, and capital to solve the world’s biggest problems.",48,,2,Active,2020-01-01,year,https://ewor.com/,https://www.linkedin.com/company/ewor/,"Education, Training, Venture Capital","Education, Financial Services, Lending and Investments",3,"Alexander Grots, Daniel W Dippold, Florian Huber",101-250,"Early Stage Venture, Seed",For Profit,,Private,409
Pale blue dot,https://www.crunchbase.com/organization/pale-blue-dot-3a83,Venture Capital,48,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Pale blue dot invests in reducing and reversing the effects of climate change and preparing for a new world.,32,,21,Active,2020-06-01,day,https://www.paleblue.vc,https://www.linkedin.com/company/palebluedot-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Hampus Jakobsson, Heidi Lindvall, Joel Larsson",1-10,"Early Stage Venture, Seed",,,Private,"2,169"
Hi Inov - Dentressangle,https://www.crunchbase.com/organization/hi-inov,Venture Capital,48,10,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hi Inov is a venture capital firm focused on early stage investments in B2B digital startups.,36,,30,Active,2013-07-31,day,http://www.hiinov.com/,https://www.linkedin.com/company/hi-inov,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Pierre-Henri Dentressangle, Valerie Gombart",11-50,"Early Stage Venture, Seed",,,Private,"4,046"
Lateral Frontiers,https://www.crunchbase.com/organization/lateral-capital,Venture Capital,48,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Lateral Frontiers is a venture fund focused on early and growth stage opportunities in Africa.,28,,13,Active,2017-01-01,year,https://lateralfrontiers.com/,https://www.linkedin.com/company/lateral-capital/about/,"CleanTech, Financial Services, FinTech, Health Care, Information Technology, Logistics, Mobile, Renewable Energy, Venture Capital","Energy, Financial Services, Health Care, Information Technology, Lending and Investments, Mobile, Sustainability, Transportation",2,"Rob Eloff, Steven Grin",1-10,"Debt, Early Stage Venture, Late Stage Venture",,,Private,"6,912"
Ponderosa Ventures,https://www.crunchbase.com/organization/ponderosa-ventures,Venture Capital,48,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Ponderosa Ventures is an early-stage venture capital firm.,39,,4,Active,2021-01-01,year,https://www.ponderosavc.com/,https://www.linkedin.com/company/ponderosa-ventures/,Venture Capital,"Financial Services, Lending and Investments",1,Evi Steyer,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"12,127"
Anaxago,https://www.crunchbase.com/organization/anaxago,"Private Equity Firm, Venture Capital",48,8,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Anaxago is a brand new crowdfunding platform dedicated to innovative companies.,37,1,10,Active,2012-01-01,year,http://www.anaxago.com,http://www.linkedin.com/company/anaxago,"Crowdfunding, Finance, Financial Services, Funding Platform, Internet, Lending, Non Profit","Financial Services, Internet Services, Lending and Investments, Other, Social Impact",3,"Caroline Lamaud, François Carbone, Joachim Dupont",51-100,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"16,110"
2 | Twelve,https://www.crunchbase.com/organization/2-12-angels,Venture Capital,48,5,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","2 | Twelve is a B2B-focused seed fund aiming to be ""the highest value to Founders per dollars invested""",48,,,Active,2021-01-01,year,https://212angels.com,https://www.linkedin.com/company/212angels,"Financial Services, Training, Venture Capital","Education, Financial Services, Lending and Investments",2,"Ben Orthlieb, Romain Serman",11-50,"Early Stage Venture, Seed",,,Private,"20,599"
Divergence Ventures,https://www.crunchbase.com/organization/divergence-ventures,Venture Capital,48,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Divergence Ventures is a crypto operator fund.,46,,1,Active,2020-01-01,year,http://www.div.vc/,https://www.linkedin.com/company/divdotvc,,,,,1-10,"Early Stage Venture, Seed",,,Private,"31,296"
Moonfire Ventures,https://www.crunchbase.com/organization/moonfire-ventures,Venture Capital,47,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Moonfire Ventures is a new venture exploring early stage investing opportunities in Europe.,35,,15,Active,2019-01-01,year,https://moonfire.com,https://www.linkedin.com/company/moonfire/,,,1,Mattias Ljungman,1-10,"Early Stage Venture, Seed",,,Private,"1,208"
Matterwave Ventures,https://www.crunchbase.com/organization/matterwave-ventures,Venture Capital,47,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Matterwave Ventures is a European VC backing hardware and software companies in the Industrial Tech space.,29,,24,Active,2021-01-01,year,http://www.matterwave.vc,https://www.linkedin.com/company/78987413,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,448"
Ring Capital,https://www.crunchbase.com/organization/ring-capital,Venture Capital,47,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tech for Good VC investing in Series A and Series B,44,,18,Active,2017-12-01,month,http://www.ringcp.com,https://www.linkedin.com/company/ring-cp/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Geoffroy Bragadir, Nicolas Celier",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"1,801"
Greenfield,https://www.crunchbase.com/organization/greenfield-one,Venture Capital,47,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Greenfield is a European crypto investment firm.,44,,26,Active,2018-01-01,year,https://www.greenfield.xyz/,https://www.linkedin.com/company/greenfield-cap/about/,"Blockchain, Cryptocurrency, Open Source","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2,"Jascha Samadi, Sebastian Blum",11-50,"Early Stage Venture, Venture",,,Private,"3,441"
INCE Capital,https://www.crunchbase.com/organization/ince-capital,Venture Capital,47,,"Pudong, Shandong, China",Asia-Pacific (APAC),INCE Capital is a new fund that will invest in early-stage consumer-related technology companies in China.,34,,16,Active,2019-07-01,day,https://www.incecap.com/,https://www.linkedin.com/company/incecap,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"JP Gan, Steven Hu",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"6,969"
Ethereal Ventures,https://www.crunchbase.com/organization/ethereal-ventures,Venture Capital,47,2,,,Ethereal Ventures a new venture fund established by Joseph Lubin.,43,,7,Active,2021-01-01,year,http://www.etherealventures.com/,https://www.linkedin.com/company/etherealventures/,,,2,"Joseph Lubin, Praneeth Srikanti",11-50,"Early Stage Venture, Seed",,,Private,"21,389"
Lever VC,https://www.crunchbase.com/organization/lever-vc,Venture Capital,46,1,"Brooklyn, Connecticut, United States","East Coast, New England, Northeastern US",Lever VC is a venture capital fund that makes early stage investments in alternative protein companies.,31,,16,Active,2018-01-01,year,http://www.levervc.com,https://www.linkedin.com/company/levervc/,"Alternative Protein, Food and Beverage, Food Delivery, Food Processing, Nutrition","Food and Beverage, Health Care, Transportation",1,Nick Cooney,11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,955"
big_bets,https://www.crunchbase.com/organization/bigbets,Venture Capital,46,2,"São Paulo, Sao Paulo, Brazil",Latin America,Big_bets partner with entrepreneurs who live on big_bets,35,,3,Active,2019-09-01,month,https://www.bigbets.com.br/,https://www.linkedin.com/company/bigbets/,Venture Capital,"Financial Services, Lending and Investments",2,"Alexandre Mello, Luiz Guilherme Manzano",1-10,"Early Stage Venture, Seed",,,Private,"2,834"
Statkraft Ventures,https://www.crunchbase.com/organization/statkraft-ventures,Venture Capital,46,4,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Statkraft Ventures is a venture capital investor focused on the energy transition and climate tech.,28,,19,Active,2015-01-01,year,http://www.statkraftventures.com/,https://www.linkedin.com/company/statkraft-ventures/,"Energy, Venture Capital, Wind Energy","Energy, Financial Services, Lending and Investments, Natural Resources, Sustainability",1,Anders Prietz,1001-5000,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"10,386"
KR1,https://www.crunchbase.com/organization/kr1,"Hedge Fund, Venture Capital",46,,"Douglas, NA - Isle of Man, Isle of Man","Europe, Middle East, and Africa (EMEA)",KR1 plc (KR1:AQSE) is Europe's leading digital asset investment company focused on decentralised and open-source blockchain networks.,41,,18,Active,2016-03-08,day,https://KR1.io/,https://www.linkedin.com/company/kr1plc,"Asset Management, Blockchain, Finance, Hedge Funds, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2,"George McDonaugh, Keld van Schreven",1-10,"Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,"20,065"
Blisce,https://www.crunchbase.com/organization/blisce,Venture Capital,45,8,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Blisce is an investment firm co-headquartered in Paris and New York.,29,3,22,Active,2014-01-01,year,http://blisce.com,https://www.linkedin.com/company/blisce/,Venture Capital,"Financial Services, Lending and Investments",1,Alexandre Mars,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"2,417"
Contrarian Ventures,https://www.crunchbase.com/organization/contrarian-ventures,Venture Capital,45,1,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hands-on, community-focused and founders vetted European early-stage investors committed to net-zero",26,,20,Active,2017-07-27,day,http://cventures.vc/,https://www.linkedin.com/company/contrarian-ventures/,Venture Capital,"Financial Services, Lending and Investments",5,"Marc Wesselink, Nityen Lal, Ori Glezer, Rokas Peciulaitis, Tom Bronfeld",11-50,"Early Stage Venture, Seed, Venture",,,Private,"3,254"
Diffusion Capital Partners,https://www.crunchbase.com/organization/diffusion-capital-partners,Venture Capital,45,3,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",DCP is a VC fund manager that invests in early stage deep-tech start-ups.,30,,29,Active,2015-03-05,day,http://www.dcp.vc,https://www.linkedin.com/company/9388135,"Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Alper Karagoz, Altan Kucukcinar, Entekno Materials, Haluk Zontul",1-10,"Early Stage Venture, Seed, Venture",,,Private,"3,371"
Insurtech Gateway,https://www.crunchbase.com/organization/insurtech-gateway,"Angel Group, Incubator, Venture Capital",45,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Insurtech Gateway is an insurtech investor and also an FCA-authorized insurance broker.,27,,23,Active,2016-01-01,year,http://www.insurtechgateway.com,https://www.linkedin.com/company/insurtech-gateway/,"Finance, FinTech, Incubators, Insurance, InsurTech","Financial Services, Lending and Investments",3,"Dominic Perks, Robert Lumley, Stephen Brittain",11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"4,025"
European Investment Fund,https://www.crunchbase.com/organization/european-investment-fund,"Fund Of Funds, Private Equity Firm, Venture Capital",45,6,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",EIF was founded in 1994 to support Europe's small and medium-sized businesses (SMEs) by enhancing their access to finance.,44,3,18,Active,1994-01-01,year,http://www.eif.org,https://www.linkedin.com/company/european-investment-fund/,"Financial Services, FinTech, Government, Small and Medium Businesses, Venture Capital","Financial Services, Government and Military, Lending and Investments, Other",,,501-1000,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"4,366"
True Global Ventures (TGV),https://www.crunchbase.com/organization/true-global-ventures,Venture Capital,45,5,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","True Global Ventures invests in early-stage companies involved in internet, software and mobile technologies.",31,1,23,Active,2010-01-01,year,https://www.tgv4plus.com,http://www.linkedin.com/company/1944530,Venture Capital,"Financial Services, Lending and Investments",6,"Beatrice Lion, Corrado von Planta, David S. Rose, Dusan Stojanovic, HyeongCheol Lim, Kelly Choo",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,049"
Blue Wire Capital,https://www.crunchbase.com/organization/blue-wire-capital,Venture Capital,45,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Blue Wire Capital invests globally in Frontier & Consumer businesses at pre-seed or seed.,32,1,9,Active,2013-04-01,day,http://www.bluewirecapital.com/,https://www.linkedin.com/company/blue-wire-capital/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"10,201"
FEBE Ventures,https://www.crunchbase.com/organization/febe-ventures,Venture Capital,45,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","​FEBE Ventures, is a global, seed-focused VC firm with a strong focus across Southeast Asia, India, the USA, and LATAM.",30,,5,Active,2019-03-29,day,http://febe.vc,https://www.linkedin.com/company/febe-ventures/,"Education, Financial Services, Logistics, Real Estate","Education, Financial Services, Real Estate, Transportation",3,"Eric Merlin, Jean-Marc Merlin, Olivier Raussin",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"14,572"
Apicap,https://www.crunchbase.com/organization/otc-asset-management,"Private Equity Firm, Venture Capital",45,14,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Apicap is an independent private equity investment fund.,34,4,7,Active,2001-01-01,year,https://www.apicap.fr/,https://www.linkedin.com/company/otc-asset-management/,"Asset Management, Open Source, Venture Capital","Financial Services, Lending and Investments, Software",,,11-50,"Convertible Note, Debt, Private Equity",,,Private,"36,574"
Hitachi Ventures,https://www.crunchbase.com/organization/hitachi-ventures,Corporate Venture Capital,44,1,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hitachi Ventures is the global venture capital arm of Hitachi Group,31,1,9,Active,2019-01-01,year,https://www.hitachi-ventures.com,https://www.linkedin.com/company/hitachi-ventures-gmbh/about/,"Energy, Health Care, Industrial Automation, Information Technology","Energy, Health Care, Information Technology, Manufacturing, Science and Engineering",1,Stefan Gabriel,11-50,"Early Stage Venture, Venture",,,Private,404
Singular,https://www.crunchbase.com/organization/singular-vc,Venture Capital,44,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Singular is a generalist venture capital firm backing ambitious European entrepreneurs.,30,,27,Active,2020-07-01,day,https://singular.vc/,https://www.linkedin.com/company/singularvc/,Venture Capital,"Financial Services, Lending and Investments",2,"Jeremy Uzan, Raffi Kamber",1-10,"Early Stage Venture, Venture",,,Private,726
AENU,https://www.crunchbase.com/organization/aenu,Venture Capital,44,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",AENU is an impact fund that focuses on early stage investments in climate tech & social impact companies in Europe & the US.,32,,9,Active,2022-01-01,year,https://www.aenu.com,https://www.linkedin.com/company/aenu,"Impact Investing, Venture Capital","Financial Services, Lending and Investments",2,"Fabian Heilemann, Ferry Heilemann",11-50,"Early Stage Venture, Seed",,,Private,"3,137"
Redbeard Ventures,https://www.crunchbase.com/organization/redbeard-ventures,"Syndicate, Venture Capital",44,3,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US","Redbeard Ventures builds, invests, and advises startups across web 3.0 and crypto.",43,,3,Active,2020-01-01,year,https://redbeard.ventures/,https://www.linkedin.com/company/red-beard-ventures/,"Finance, Financial Services, FinTech, Metaverse, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Software",1,Drew Austin,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,"4,557"
Educapital,https://www.crunchbase.com/organization/educapital,Venture Capital,44,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Educapital invest in innovative European companies with the highest potential to scale and become European and global leaders.,35,,18,Active,2017-01-01,year,https://www.educapital.fr,https://www.linkedin.com/company/11168244,"Banking, EdTech, Financial Services, Venture Capital","Education, Financial Services, Lending and Investments, Software",2,"Litzie Maarek, Marie-Christine Levet",1-10,Venture,,,Private,"5,903"
CDG Invest,https://www.crunchbase.com/organization/cdg-invest,Venture Capital,44,2,"Rabat, Rabat-Sale-Zemmour-Zaer, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",CDG Invest is the investment branch of the CDG group.,39,,18,Active,2019-01-01,year,https://cdginvest.ma,https://www.linkedin.com/company/cdg-invest/,,,,,11-50,Seed,,,Private,"15,924"
IRDI SORIDEC Gestion,https://www.crunchbase.com/organization/irdi-soridec-gestion,"Private Equity Firm, Venture Capital",44,1,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","IRDI is a portfolio management company that supports startups, SMEs, and ETIs with equity capital at all stages of development.",37,,12,Active,1989-01-01,year,https://www.irdi.fr,https://www.linkedin.com/company/irdi-soridec-gestion/,"Consulting, Financial Services, Impact Investing, Wealth Management","Financial Services, Lending and Investments, Professional Services",,,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"22,915"
Secocha Ventures,https://www.crunchbase.com/organization/secocha-ventures,Venture Capital,44,8,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Secocha Ventures is a venture capital firm focused on early stage startups.,36,,8,Active,2013-09-01,month,http://www.secocha.com,https://www.linkedin.com/company/secocha-investments/,,,1,Sanket Parekh,1-10,"Early Stage Venture, Seed",,,Private,"24,156"
Leap Venture Studio,https://www.crunchbase.com/organization/leap-venture-studio,"Accelerator, Corporate Venture Capital, Venture Capital",43,1,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Leap Venture Studio is a pet care startup accelerator that focuses on accelerating innovation in the expanding pet ecosystem.,42,,23,Active,2018-03-07,day,https://www.leapventurestudio.com,https://www.linkedin.com/company/leapventure/,"Health Diagnostics, Nutrition, Pet, Service Industry, Veterinary","Community and Lifestyle, Food and Beverage, Health Care, Other",2,"Stephen Plumlee, Winson Wong",1-10,"Early Stage Venture, Seed",,,Private,"16,113"
CASSIUS,https://www.crunchbase.com/organization/cassius-family,Venture Capital,43,8,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",Early stage VC focused on the consumer internet and brands that will shape tomorrow's culture.,38,,6,Active,2017-02-01,month,http://cassius.vc,https://www.linkedin.com/company/cassius-family,,,1,Emmanuel Seuge,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"19,167"
LVL1 Group,https://www.crunchbase.com/organization/lvl1-group,"Family Investment Office, Venture Capital",43,9,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",Investment management group with a focus on technology,27,3,9,Active,2012-01-01,year,https://lvl1group.com,https://www.linkedin.com/company/lvl1-group/,Venture Capital,"Financial Services, Lending and Investments",1,Lev Leviev,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"21,479"
Kommune.one,https://www.crunchbase.com/organization/kommune-one,Venture Capital,43,,"Austin, Texas, United States",Southern US,Venture investments in web3 projects,43,,,Active,2017-05-01,month,https://www.kommune.one/,https://www.linkedin.com/company/kommune-one/,Venture Capital,"Financial Services, Lending and Investments",3,"Igor Studennikov, Oleg Ivanov, Stan Sukhinin",1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"30,533"
Nord France Amorcage,https://www.crunchbase.com/organization/nord-france-amorcage,Venture Capital,43,3,"Lille, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nord France Amorcage is an investment fund that focuses on equity investments to start-up firms.,38,,5,Active,2013-01-01,year,http://www.nord-france-amorcage.fr/,https://www.linkedin.com/company/nord-france-amor%C3%A7age/,,,,,11-50,Seed,,,Private,"33,718"
Inventures SA,https://www.crunchbase.com/organization/inventures-sa,Venture Capital,43,4,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Inventures is the first European crowd-venturing impact fund, a venture capital based in Belgium investing in early stage impact businesses",24,,4,Active,2011-06-01,day,http://inventures.fund,https://www.linkedin.com/company/inventures-fund/,"Business Development, Crowdfunding, Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments, Professional Services",5,"Charles-Albert de Radzitzky, Gilles van der Meerschen, Guillaume Desclée, José Zurstrassen, Olivier de Duve",1-10,Early Stage Venture,,,Private,"39,133"
MPGI,https://www.crunchbase.com/organization/mpgi-2,"Family Investment Office, Private Equity Firm, Venture Capital",43,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","MPGI is the investment arm of Mato Perić. Its portfolio companies raised $5bn+ in capital and employ 15,000+ people across 6 continents.",38,,3,Closed,2015-01-09,day,http://www.mpgi.co/,https://www.linkedin.com/company/mpgi/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Mato Perić,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",For Profit,,Private,"109,117"
Globivest,https://www.crunchbase.com/organization/globivest,Venture Capital,43,1,"Beirut, Beyrouth, Lebanon","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Globivest is a private investment firm that invests in early stages technology start-ups and sustainable businesses.,39,,,Active,2016-11-10,day,http://www.globivest.com,https://www.linkedin.com/company/globivest/,"Big Data, FinTech, Impact Investing, Information Technology, Product Design, Real Estate Investment","Data and Analytics, Design, Financial Services, Information Technology, Lending and Investments, Real Estate",1,Jasmine Busson,1-10,"Early Stage Venture, Seed",,,Private,"111,413"
Btomorrow Ventures,https://www.crunchbase.com/organization/btomorrow-ventures,"Accelerator, Corporate Venture Capital, Venture Capital",42,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Btomorrow Ventures is a venture capital company.,23,,30,Active,2020-01-01,year,https://www.btomorrowv.com,https://www.linkedin.com/company/btomorrow-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Alexandra Prosszer, Lisa Smith, Lukasz Garbowski",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,281"
Renew Capital,https://www.crunchbase.com/organization/renew-19eb,"Accelerator, Angel Group, Venture Capital",42,,"Addis Ababa, Adis Abeba, Ethiopia","Europe, Middle East, and Africa (EMEA)",Renew Capital invests in early-stage startups led by growth-oriented founders and builds vibrant private sectors across Africa.,39,,26,Active,2007-01-01,year,https://www.renewcapital.com/,https://www.linkedin.com/company/renew-llc/,"Angel Investment, Finance, Financial Services, FinTech, Information Technology, Retail Technology","Commerce and Shopping, Financial Services, Hardware, Information Technology, Lending and Investments, Software",,,51-100,"Early Stage Venture, Seed",,,Private,"2,979"
Asahi Kasei,https://www.crunchbase.com/organization/asahi-kasei,Venture Capital,42,4,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Asahi Kasei provides solutions based in chemistry and materials science to a range of markets, including fibers, chemicals,",39,1,9,Active,1931-01-01,year,https://www.asahi-kasei.com,https://www.linkedin.com/company/asahi-kasei/,"Advanced Materials, Chemical, Industrial","Manufacturing, Science and Engineering",1,Shitagau Noguchi,10001+,,For Profit,Made Acquisitions,Public,"15,698"
