Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
3wVentures,https://www.crunchbase.com/organization/3wventures-com,Micro VC,42,8,"Herisau, Ausser-Rhoden, Switzerland","Europe, Middle East, and Africa (EMEA)",3wVentures is a Swiss investment company that provides seed- and early-stage venture capital for international businesses.,39,1,1,Active,2007-01-01,year,http://www.3wventures.com,https://www.linkedin.com/company/3wventures/,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Arvin Zuberbuehler, Yves Latour",1-10,"Early Stage Venture, Seed",,,Private,"42,709"
SURGE Accelerator,https://www.crunchbase.com/organization/surge-accelerator,Accelerator,40,3,"Houston, Texas, United States","Greater Houston Area, Southern US","SURGE, a seed fund and mentor-driven accelerator, invests in and enables entrepreneurs to solve the world's energy problems.",36,,,Closed,2011-01-01,year,http://www.surgeaccelerator.com,http://www.linkedin.com/company/surge-accelerator,"Energy, Energy Efficiency, Oil and Gas","Energy, Natural Resources, Sustainability",1,Kirk Coburn,11-50,"Early Stage Venture, Seed",For Profit,,Private,"31,276"
BitStone Capital,https://www.crunchbase.com/organization/bitstone-capital,Venture Capital,39,4,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BitStone Capital an internationally operating venture capital firm investing in Real Estate and Construction Technology startups.,29,,14,Active,2017-01-01,year,https://www.bitstone.capital/,https://www.linkedin.com/company/bitstone-capital/,"Construction, Real Estate, Smart Building, Venture Capital","Financial Services, Lending and Investments, Real Estate",2,"Kai Panitzki, Manfred Heid",1-10,"Early Stage Venture, Seed",,,Private,"16,263"
UCLB,https://www.crunchbase.com/organization/uclb,Venture Capital,39,12,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","UCLB is the commercialisation company of UCL that brings to market truly world-leading, world-changing technologies and innovations.",38,2,,Active,1993-01-01,year,https://www.uclb.com/,https://www.linkedin.com/company/ucl-business-plc/,Finance,Financial Services,,,51-100,,For Profit,,Private,"30,411"
Renaissance Capital Partners,https://www.crunchbase.com/organization/renaissance-capital-partners,Venture Capital,39,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Renaissance Capital Partners invests funds in high-growth, innovative, and entrepreneurial businesses and also built environment projects.",21,2,,Active,2008-01-01,year,http://www.rcpinvest.com,https://www.linkedin.com/company/renaissance-works/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Mark Randall,1-10,"Early Stage Venture, Seed",,,Private,"35,543"
Breed Reply,https://www.crunchbase.com/organization/breedreply,"Accelerator, Corporate Venture Capital, Incubator",38,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Breed Reply is Europe's active operational investors for early-stage companies delivering 'internet of things' solutions.,22,,19,Active,2014-06-06,day,https://www.reply.com/breed-reply/en/,https://www.linkedin.com/company/breed-reply,"Consulting, Financial Services, Information Technology, Internet of Things","Financial Services, Information Technology, Internet Services, Professional Services",1,Tim Stone,1-10,"Early Stage Venture, Seed",,,Private,"26,117"
NPIF Maven Equity Finance,https://www.crunchbase.com/organization/npif-maven-equity-finance,Private Equity Firm,37,4,"Glasgow, Glasgow City, United Kingdom","Europe, Middle East, and Africa (EMEA)",NPIF Maven Equity Finance offers an attractive alternative to bank funding or other forms of traditional finance.,33,,30,Active,2009-01-01,year,https://www.mavencp.com/sme-finance/npif-equity-finance,https://www.linkedin.com/company/maven-cp,,,1,Bill Nixon,,"Early Stage Venture, Private Equity",,,Private,"22,724"
AXM Venture Capital,https://www.crunchbase.com/organization/axm-venture-capital,Micro VC,37,8,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","AXM Venture Capital isa venture capital firm focused on seed, startup, and early-stage companies.",32,1,10,Active,2004-01-01,year,http://www.axmvc.co.uk,,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Private Equity, Seed",,,Private,"28,253"
PeopleFund,https://www.crunchbase.com/organization/peoplefund,"Private Equity Firm, Venture Capital",36,10,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US","PeopleFund is a global pioneer in value added investments focused on technology, internet and media.",28,2,7,Active,2006-01-01,year,http://www.peoplefund.com,http://www.linkedin.com/company/peoplefund-inc-,"Digital Media, Information Technology, Social Media","Information Technology, Internet Services, Media and Entertainment",4,"Diego Fernández, Jose Vargas, Julio Gonzalez Arrivillaga, Matias de Tezanos",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"18,826"
HardGamma Ventures,https://www.crunchbase.com/organization/hardgamma-ventures,Venture Capital,36,4,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","HardGamma Ventures is a venture capital fund that invests in startups that focuses on computing, internet, biotechnology, and more.",36,,15,Active,2010-09-01,day,http://hardgamma.com,https://www.linkedin.com/company/home-pl/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Chris Kowalczyk,251-500,"Crowdfunding, Early Stage Venture, Seed",,,Private,"35,465"
Springboard,https://www.crunchbase.com/organization/springboard,Accelerator,36,5,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Springboard is a training company for businesses that combines investment capital with a mentor-led accelerator program.,33,1,2,Active,2009-07-06,day,,,"Education, Finance, Internet","Education, Financial Services, Internet Services",3,"Amir Chaudhry, Jon Bradford, Paul Spurgeon",1-10,Seed,,,Private,"43,972"
Investessor,https://www.crunchbase.com/organization/investessor,Angel Group,36,4,"Boulogne-billancourt, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Les Business Angels d'Investessor accompagnent et financent des start-ups innovantes de tous secteurs d’activité en Île-de-France.,34,,11,Active,1998-06-20,day,http://www.investessor.fr,https://www.linkedin.com/company/investessor,"Crowdfunding, Finance, Small and Medium Businesses","Financial Services, Other",,,1-10,"Crowdfunding, Early Stage Venture, Private Equity, Seed",,,Private,"50,087"
ideaBOOST,https://www.crunchbase.com/organization/ideaboost,Accelerator,36,2,"Toronto, Ontario, Canada",Great Lakes,Business accelerator with a difference -- a bootcamp for technology platforms and interactive applications for the entertainment industry.,36,,,Active,2012-01-01,year,http://www.ideaboost.ca,https://www.linkedin.com/company/bemused-network,Digital Entertainment,Media and Entertainment,,,11-50,,,,Private,"53,572"
Elevation Capital Partners,https://www.crunchbase.com/organization/inter-invest-capital,"Fund Of Funds, Private Equity Firm, Venture Capital",35,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Elevation Capital Partners Crunchbase profile,32,,31,Active,2015-01-01,year,https://www.elevation-cp.com/,https://www.linkedin.com/company/inter-invest-capital,"Finance, Real Estate","Financial Services, Real Estate",3,"Alexis Collon, Benjamin Cohen, Julien Hugot",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"25,557"
Citrix Startup Accelerator,https://www.crunchbase.com/organization/citrix-startup-accelerator,Accelerator,35,8,"Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Citrix Startup Accelerator is an early-stage investor that invests in enterprise start-ups.,31,,7,Closed,2010-12-01,day,http://citrixstartupaccelerator.com,,"Finance, Financial Services, FinTech",Financial Services,2,"John McIntyre, Michael Harries",5001-10000,"Early Stage Venture, Seed",,,Private,"33,307"
RI Digital Ventures,https://www.crunchbase.com/organization/ri-digital-ventures,Venture Capital,35,12,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Raffay is an investment group with early stage venture capital and real estate as its primary focus.,28,1,10,Active,2011-01-01,year,http://www.raffay.com/business/digital-ventures,https://www.linkedin.com/company/verwaltung-ahg-beteiligungs--und-handelsgesellschaft-mbh,"Construction, Real Estate, Venture Capital","Financial Services, Lending and Investments, Real Estate",1,Jochen Gutbrod,1-10,"Early Stage Venture, Seed",,,Private,"37,090"
GoHub Ventures,https://www.crunchbase.com/organization/gohub-ventures,Venture Capital,34,,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","We are an early-stage venture capital fund investing in founders with highly technological B2B software solutions, from Seed to Series A.",27,,15,Active,2019-01-01,year,https://gohub.vc/,https://www.linkedin.com/company/gohubventures/,"Artificial Intelligence (AI), FinTech, InsurTech, Machine Learning, SaaS, Software","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,778"
Kite Ventures,https://www.crunchbase.com/organization/kite-ventures,Venture Capital,34,14,"Oregon, Ohio, United States","Great Lakes, Midwestern US",Kite Ventures is a global venture investment company specializing in marketplace and transactional network investments.,22,3,9,Active,2008-01-01,year,http://www.kiteventures.com,https://www.linkedin.com/company/kite-ventures-,"Finance, Financial Services, Marketplace, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments",1,Edward Shenderovich,1-10,"Early Stage Venture, Late Stage Venture, Secondary Market",,,Private,"119,168"
Venture Stars,https://www.crunchbase.com/organization/venture-stars,Venture Capital,33,5,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Stars is a Munich based early-stage VC,18,,10,Active,2011-01-01,year,http://www.venture-stars.com/,https://www.linkedin.com/company/venture-stars,"Finance, Financial Services, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",3,"Florian Calmbach, Martin Junker, Stefan Pfannmoeller",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"22,926"
EC1 Capital,https://www.crunchbase.com/organization/ec1-capital-ltd,Micro VC,33,6,"Crawley, West Sussex, United Kingdom","Europe, Middle East, and Africa (EMEA)","EC1 Capital is a technology investment fund that offers seed, post seed, and Series A participation in web and mobile startups.",25,,16,Active,2012-02-09,day,http://www.ec1capital.com,http://www.linkedin.com/company/2452143,"Angel Investment, Finance, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Julian Carter,11-50,"Early Stage Venture, Seed",,,Private,"34,190"
IMI.VC,https://www.crunchbase.com/organization/imi-vc,Incubator,33,3,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",IMI.VC orovides investment and working capital for innovative internet based start ups and technology.,30,,4,Active,2011-07-31,day,http://imi.vc,https://www.linkedin.com/company/imi-vc/,"Finance, Mobile, Venture Capital","Financial Services, Lending and Investments, Mobile",1,Igor Matsanyuk,11-50,"Early Stage Venture, Seed",,,Private,"38,389"
Seed Fonds Aachen,https://www.crunchbase.com/organization/seed-fondaachen,Venture Capital,33,8,"Aachen, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC-Funds for innovative and scalable start-ups from the Rhineland Area, Germany",26,,16,Active,2007-01-01,year,http://www.seedfonds-aachen.de,https://de.linkedin.com/company/techvision-fonds,Financial Services,Financial Services,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"41,184"
Civeta Investment,https://www.crunchbase.com/organization/civeta-investments,Micro VC,33,5,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Civet Investment, based in Madrid, Spain, is a company investing in internet startups.",30,,7,Active,2013-01-01,year,http://www.civeta.es/,https://www.linkedin.com/company/civeta-investment-sa/,"Angel Investment, Financial Services, Internet of Things","Financial Services, Internet Services, Lending and Investments",,,11-50,Seed,,,Private,"41,493"
Adeyemi Ajao,https://www.crunchbase.com/person/adeyemi-ajao,"Individual/Angel, Investment Partner",33,16,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Adeyemi (“Ade”) is the Co-founder and Managing Partner of Base10 Partners. Before Base10, Ade had a successful career as an entrepreneur and...",31,2,,,,,,http://www.linkedin.com/in/adeyemiajao,,,,,,Seed,,,,"75,162"
German Media Pool,https://www.crunchbase.com/organization/gmpvc-german-media-pool,Venture Capital,32,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","German Media Pool is independent media for equity fund combining television, out of home, print, and radio.",31,,8,Active,2011-03-01,day,http://www.germanmediapool.com,https://www.linkedin.com/company/gmpvc-german-media-pool-gmbh,"Advertising, Finance, Financial Services","Advertising, Financial Services, Sales and Marketing",2,"Aljoscha Kaplan, Niko Waesche",1-10,"Early Stage Venture, Seed",,,Private,"10,594"
Ona Capital Privat SCR SA,https://www.crunchbase.com/organization/ona-capital-2,Venture Capital,32,1,"Manlleu, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ona Capital is a firm that specializes in Investment Management.,30,,14,Active,,,http://onacapital.com,https://www.linkedin.com/company/ona-capital-privat-scr/,"E-Commerce, Marketplace, Renewable Energy, Retail Technology, SaaS","Commerce and Shopping, Energy, Hardware, Software, Sustainability",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"22,611"
Venista Ventures,https://www.crunchbase.com/organization/venista-ventures,Venture Capital,32,7,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Venista backs aspiring founders in Pre-Seed and Seed, focussing on tech-driven enterprise and consumer internet startups in Western Europe",24,,7,Active,2004-01-01,year,http://www.venista-ventures.com,https://www.linkedin.com/company/venistaventures/about/,Venture Capital,"Financial Services, Lending and Investments",2,"Christian Teichert, Oliver Wimmeroth",11-50,Seed,,,Private,"30,217"
L Marks,https://www.crunchbase.com/organization/l-marks,"Accelerator, Micro VC",32,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","L Marks supports large organisations to identify, validate, and implement innovative solutions and products",30,,11,Active,2014-01-01,year,https://lmarks.com,https://www.linkedin.com/company/l-marks,"Angel Investment, Consulting, Information Technology, Innovation Management, InsurTech","Financial Services, Information Technology, Lending and Investments, Professional Services",1,Stuart Marks,11-50,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"36,956"
Startupbootcamp Amsterdam,https://www.crunchbase.com/organization/startupbootcamp-amsterdam,"Accelerator, Private Equity Firm, Venture Capital",32,7,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","This program focuses on intensive mentoring from industry leaders across Europe, propelling tech startups into higher levels of growth.",31,,1,Active,2010-01-01,year,https://www.startupbootcamp.org/accelerator/commerce-amsterdam/,https://in.linkedin.com/company/startupbootcamp-amsterdam/,"Communications Infrastructure, Incubators, Innovation Management","Financial Services, Hardware, Lending and Investments, Professional Services",2,"Patrick Zeeuw, Ruud Hendriks",101-250,,,,Private,"41,120"
Wealth Club,https://www.crunchbase.com/organization/wealth-club,Venture Capital,31,2,"Bristol, Bristol, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)","A service for UK high net worth & sophisticated investors, founded by former Hargreaves Lansdown directors and senior employees.",24,,16,Active,2015-10-10,day,https://www.wealthclub.co.uk/,https://www.linkedin.com/company/wealth-club-ltd,"Banking, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Alex Davies,11-50,"Early Stage Venture, Seed, Venture",For Profit,Made Acquisitions,Private,"19,902"
123Venture,https://www.crunchbase.com/organization/123venture,Venture Capital,31,9,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",123 Venture is an independent asset management company.,24,2,6,Active,2000-01-01,year,http://www.123venture.com,https://www.linkedin.com/company/79342,"CleanTech, Financial Services, Venture Capital","Financial Services, Lending and Investments, Sustainability",1,Olivier Goy,51-100,"Early Stage Venture, Late Stage Venture",,,Private,"24,449"
EMV Capital,https://www.crunchbase.com/organization/ecomachines-ventures,Venture Capital,31,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","VC investor specialising in early stage high-growth deep tech companies in the life science, sustainability and industrials sectors",16,,24,Active,2018-01-01,year,http://emvcapital.com/,https://www.linkedin.com/company/emvcapital/,"Industrial, Life Science, Sustainability, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Manufacturing, Science and Engineering, Sustainability",1,Dr Ilian Iliev,11-50,"Early Stage Venture, Seed, Venture",,"Made Acquisitions, Was Acquired",Private,"27,641"
Safa Rashtchy,https://www.crunchbase.com/person/safa-rashtchy,"Individual/Angel, Investment Partner",31,11,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Safa Rashtchy is the founding Managing Partner of Think + Ventures and a a Silicon Valley investor, advisor, and trendspotter.  Safa and sit...",26,,,,,,http://thinkplus.vc,https://www.linkedin.com/in/safa-rashtchy-7810691,,,,,,"Early Stage Venture, Seed",,,,"31,278"
Irrus Investments,https://www.crunchbase.com/organization/irrus-investments,"Angel Group, Venture Capital",31,4,"Limerick, Limerick, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Irrus Investments will invite you to present and discuss the company details.,21,1,6,Active,2010-01-01,year,http://www.irrusinvestments.com/,,Finance,Financial Services,2,"Leonard Patrick Kiely, Mike Ryan",11-50,"Early Stage Venture, Seed, Venture",,,Private,"38,307"
Value Creation Capital,https://www.crunchbase.com/organization/value-creation-company,Venture Capital,30,3,"Bilthoven, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","We invest in revolutionary, innovative deep tech start-ups and scale-ups. Shaping our new tomorrow.",25,,11,Active,2005-05-01,month,https://www.vcxc.com/en/,https://www.linkedin.com/company/value-creation-capital,"Artificial Intelligence (AI), Computer Vision, Cyber Security, Finance, Machine Learning, Medical Device, Nanotechnology, Natural Language Processing, Quantum Computing","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Health Care, Information Technology, Privacy and Security, Science and Engineering, Software",3,"Aldebert Wiersinga, Jos Bourgonje, Wilfried van Haeren",11-50,"Convertible Note, Early Stage Venture, Private Equity, Seed, Venture",,,Private,"7,404"
VK (ex. Mail.Ru Group),https://www.crunchbase.com/organization/mail-ru,Venture Capital,30,9,"Leningradskiy, Chukot, Russian Federation","Europe, Middle East, and Africa (EMEA)","Mail.Ru Group is an internet company that operates social networking sites, IM networks, email services, and internet portals.",24,,13,Active,1998-01-01,year,https://vk.company/en/,https://www.linkedin.com/company/mail-ru,"Internet, Online Portals, Social Network",Internet Services,6,"Alexey Krivenkov, Dmitry Grishin, Marina Kolesnik, Michael Zaitsev, Victor Lavrenko, Yuri Milner",1001-5000,,For Profit,"Made Acquisitions, Was Acquired",Public,"10,979"
Vala Capital,https://www.crunchbase.com/organization/vala-capital,Venture Capital,30,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Vala Capital  is an entrepreneur-led investment advisory business that backs start-ups and early-stage companies.,29,,3,Active,2016-01-01,year,https://www.valacap.com/,https://www.linkedin.com/company/vala-capital/,"AgTech, CleanTech, Financial Services, FinTech, Food and Beverage, Marine Technology, Software, Sustainability","Agriculture and Farming, Financial Services, Food and Beverage, Science and Engineering, Software, Sustainability",3,"James Faulkner, Jane Holland, Jasper Smith",11-50,"Early Stage Venture, Seed",,,Private,"28,442"
BADideas.fund,https://www.crunchbase.com/organization/badideas-fund,"Angel Group, Syndicate, Venture Capital",29,,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)","BADideas.fund is an early-stage angel syndicate, led by helpful founders providing €50k-€100k funding for CEE startups.",26,,5,Active,2022-04-01,month,https://badideas.fund/,https://www.linkedin.com/company/badideas-fund/,"B2B, Marketplace","Commerce and Shopping, Other",3,"Artis Kehris, Ben P. Leblois, Raimonds Kulbergs",1-10,"Early Stage Venture, Seed",,,Private,"15,307"
Gamma Capital Partners,https://www.crunchbase.com/organization/gamma-capital-partners,Micro VC,29,7,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","GCP is now the Austrian technology VC investor, managing a portfolio of over 20 investments from four funds.",21,,6,Active,2002-01-01,year,http://www.gamma-capital.com,https://www.linkedin.com/company/gcp-gamma-capital-partners,"Finance, Financial Services",Financial Services,,,1-10,"Early Stage Venture, Seed",,,Private,"34,109"
LUISS ENLABS,https://www.crunchbase.com/organization/luiss-enlabs,Accelerator,29,1,"Rome, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",LUISS ENLABS facilitates a startup accelerator program that assists startups in their process of growth and development.,29,,3,Active,2010-01-01,year,http://lventuregroup.it/en/Acceleration,http://www.linkedin.com/company/enlabs,"Cyber Security, FinTech, Incubators, Venture Capital","Financial Services, Information Technology, Lending and Investments, Privacy and Security",2,"Giovanni Gazzola, Luigi Capello",1-10,Seed,,,Private,"37,615"
Femmes Business Angels,https://www.crunchbase.com/organization/femmes-business-angels,Angel Group,29,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Unique network of ""business angels"" feminine first network in France and in Europe.",28,,4,Active,2003-01-01,year,http://femmesbusinessangels.org,https://www.linkedin.com/company/femmes-business-angels,,,1,Beatrice Jauffrineau,51-100,Seed,,,Private,"43,029"
Angels 5K,https://www.crunchbase.com/organization/angels-5k-3b74,Angel Group,28,4,"Winchester, Hampshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Angels 5K is a group of private investors based in the South of England focusing on high growth business opportunities.,28,,,Active,,,https://angels5k.org.uk/,,"Life Science, Medical Device","Biotechnology, Health Care, Science and Engineering",,,1-10,"Early Stage Venture, Seed",,,Private,"53,183"
AIP Seed,https://www.crunchbase.com/organization/aip-seed,Venture Capital,27,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early-stage venture capital fund catalyzing tomorrow's breakthroughs.,24,,21,Active,2009-01-01,day,https://www.aipseed.vc/,https://www.linkedin.com/company/aip-seed/,"Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Dariusz Żuk,1-10,"Early Stage Venture, Seed",,,Private,"7,838"
Boundary Capital Partners LLP,https://www.crunchbase.com/organization/boundary-capital,Venture Capital,27,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Boundary Capital Partners is a venture capital company focusing on early stage growth companies, primarily in the technology space.",21,1,5,Active,2009-01-01,year,http://www.boundarycapital.com/,https://www.linkedin.com/company/boundary-capital-ltd/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,Made Acquisitions,Private,"8,904"
Baconsult,https://www.crunchbase.com/organization/baconsult-kft,"Angel Group, Incubator, Micro VC",27,1,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Baconsult is a privately held angel investor and management advisor focusing on Hungarian technology startups.,25,,19,Active,2014-01-01,year,http://www.baconsult.hu,https://www.linkedin.com/company/baconsult-kft/about/,"Automotive, EdTech, FinTech, Human Resources, Information and Communications Technology (ICT), Information Technology, Medical, Organic Food","Administrative Services, Education, Financial Services, Food and Beverage, Health Care, Information Technology, Software, Transportation",2,"Maria Balogh-Mazi, Peter Balogh",1-10,"Early Stage Venture, Seed",,,Private,"32,749"
Rainmakers,https://www.crunchbase.com/organization/the-rainmakers,"Incubator, Micro VC",27,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",The Rainmakers is an accelerator company.,26,,8,Active,2001-01-01,year,http://rainmakersglobal.com/,https://www.linkedin.com/company/the-rainmakers-inc,Finance,Financial Services,2,"Ben Way, Rye Akervik",1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"35,065"
Semyon Dukach,https://www.crunchbase.com/person/semyon-dukach,"Individual/Angel, Investment Partner",27,5,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Semyon Dukach is the Founding Partner of One Way Ventures. He previously worked at SharpSpring as a Board Chairman. Semyon Dukach attended M...,26,,,,,,http://semyon.com,http://www.linkedin.com/in/semyondukach,,,,,,Seed,,,,"37,601"
Xesgalicia,https://www.crunchbase.com/organization/xesgallicia,Venture Capital,27,2,"Santiago De Compostela, Galicia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",XesGalicia is a Galician Venture Capital Management firm.,22,,5,Active,1999-01-01,year,http://www.xesgalicia.gal,https://www.linkedin.com/company/xesgalicia,"Food and Beverage, Manufacturing, Medical, Software","Food and Beverage, Health Care, Manufacturing, Software",,,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"48,973"
Sberbank,https://www.crunchbase.com/organization/sberbank,Investment Bank,26,7,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Sberbank offers the widest selection of banking services for retail customers.,25,2,11,Active,1841-01-01,year,http://www.sberbank.ru,https://www.linkedin.com/company/25880,"Banking, Finance, Financial Services, Mobile Apps, Payments","Apps, Financial Services, Lending and Investments, Mobile, Payments, Software",1,Nicholas I,10001+,,For Profit,"Made Acquisitions, Was Acquired",Delisted,"17,042"
Banca Sella Holding,https://www.crunchbase.com/organization/banca-sella-holding,Venture Capital,26,1,"Biella, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Banca Sella Holding provides services including management, coordination, control, trading, and treasury activities of financial sectors.",13,1,,Active,1886-01-01,year,https://www.sellagroup.eu,https://www.linkedin.com/company/sellagroup,"Banking, Financial Services","Financial Services, Lending and Investments",,,5001-10000,Early Stage Venture,For Profit,,Private,"29,341"
Fastlane Ventures,https://www.crunchbase.com/organization/fast-lane-ventures,Venture Capital,26,3,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Fastlane Ventures is a company focused on the development, launch and promotion of innovative internet businesses.",17,,4,Active,2010-01-01,year,http://www.fastlaneventures.ru/?lang=en_us,https://www.linkedin.com/company/1422182,"Finance, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",2,"Marina Treshchova, zero zero",501-1000,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"35,551"
TeleVenture Management,https://www.crunchbase.com/organization/televenture-management,Venture Capital,26,5,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",TeleVenture Capital AS is a venture capital firm that invests in information and communication technology sectors.,25,1,17,Active,1993-01-01,year,http://www.televenture.no,https://www.linkedin.com/company/televenture,"Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Rune Rinnan,1-10,,,Made Acquisitions,Private,"41,396"
Startupbootcamp IoT & Data Tech,https://www.crunchbase.com/organization/startupbootcamp-barcelona,Accelerator,26,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Startupbootcamp is a Barcelona-based startup accelerator focused on investments in the European and global markets.,24,,2,Active,2014-08-18,day,https://www.startupbootcamp.org/accelerator/iot-data/,https://www.linkedin.com/showcase/startupbootcamp-iot-&-data-tech/,"Emerging Markets, Finance, Venture Capital","Financial Services, Lending and Investments, Other",2,"Aldo de Jong, Angel Garcia",251-500,"Early Stage Venture, Seed",,,Private,"94,124"
DCU Ryan Academy for Entrepreneurship,https://www.crunchbase.com/organization/dcu-ryan-academy-for-entrepreneurship,Accelerator,26,2,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",DCU Ryan Academy for Entrepreneurship is a non-profit joint venture focused on investments in Irish businesses and startups.,24,,,Active,2009-01-01,year,http://www.ryanacademy.ie,http://www.linkedin.com/company/ryan-academy,"Finance, Training, Venture Capital","Education, Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"102,226"
