Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Stefan Lederer,https://www.crunchbase.com/person/stefan-lederer,Individual/Angel,3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Stefan Lederer is co-founder and Head of Business of bitmovinin 2012, a company which focuses on products, cloud services and consulting in ...",1,,,,,,,https://www.linkedin.com/in/stefanlederer,,,,,,,,,,"88,430"
Alberto Hospital Marco,https://www.crunchbase.com/person/alberto-hospital-marco,Individual/Angel,3,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alberto Hospital Marco; COO & CoFounder @íkualo. Former @Lanzadera. Co-Founder at Levels Up Ventures. Former CEO @Freightol. Alberto Hospita...,2,,,,,,https://www.premoney.es,https://www.linkedin.com/in/albertohospitalmarco,,,,,,"Early Stage Venture, Seed",,,,"88,437"
Bill Luby,https://www.crunchbase.com/person/bill-luby,"Individual/Angel, Investment Partner",3,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Bill Luby a founding partner of Seaport, brings more than 30 years of private equity and merchant banking experience to Seaport. Mr. Luby is...",3,,1,,,,,https://www.linkedin.com/in/bill-luby-14398411,,,,,,Seed,,,,"88,723"
Éric Thuillier,https://www.crunchbase.com/person/éric-thuillier,Individual/Angel,3,,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)","Mr. Eric Thuillier is the Founder and Chief Investment Officer of Deep Wealth, a Geneva-based investment advisory firm providing private cap...",2,,1,,,,https://deepwealth.io,https://www.linkedin.com/in/ethuillier/,,,,,,"Convertible Note, Debt, Late Stage Venture, Non Equity Assistance, Private Equity, Secondary Market, Seed, Venture",,,,"88,857"
Decentralab,https://www.crunchbase.com/organization/decentralab,,3,1,"Bangalore, Karnataka, India",Asia-Pacific (APAC),"DecentraLabs is a growing community of Web3, blockchain, and crypto enthusiasts in India.",3,,,Active,,,,https://www.linkedin.com/company/decentralabshq/?originalSubdomain=in,,,,,1-10,Early Stage Venture,For Profit,,Private,"88,911"
Lukas Pieczonka,https://www.crunchbase.com/person/lukas-pieczonka,Individual/Angel,3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Lukas Pieczonka is the co-founder and  managing director of MAYD Group.,3,,,,,,,https://www.linkedin.com/in/lukas-pieczonka-5289361a,,,,,,,,,,"89,105"
Mer Angels,https://www.crunchbase.com/organization/mer-angels,Angel Group,3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mer Angels is a club that attempts to bring together enthusiastic entrepreneurs and investors who want to revitalize the marine sector.,3,,,Active,2021-01-01,year,https://www.mer-angels.org/,https://www.linkedin.com/company/mer-angels,,,,,51-100,Seed,,,Private,"89,385"
Leonard,https://www.crunchbase.com/organization/leonard-7652,Accelerator,3,,,,Leonard is assembling a group of important players to construct the city and infrastructure of the future.,3,,1,Active,,,https://leonard.vinci.com,,,,,,,Seed,,,Private,"89,688"
Jascha Samadi,https://www.crunchbase.com/person/jascha-samadi,"Individual/Angel, Investment Partner",3,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Jascha Samadi is Co-Founder and Partner at Greenfield One (www.greenfield.one), a Berlin-based early-stage venture fund dedicated to blockch...",3,,,,,,https://www.greenfield.one/,https://www.linkedin.com/in/jaschasamadi/,,,,,,"Early Stage Venture, Seed, Venture",,,,"89,690"
Hornet Ventures,https://www.crunchbase.com/organization/hornet-ventures,Venture Capital,3,,"Linz, Oberosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hornet Ventures invest in seed-stage companies.,2,,,Active,,,https://hornetventures.com/,https://www.linkedin.com/company/hornet-ventures,,,,,,Seed,,,Private,"89,695"
Merleview Capital,https://www.crunchbase.com/organization/merleview-capital,Micro VC,3,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Merleview Capital is an early stage investment firm.,2,,,Active,2017-01-01,year,https://merleview.com,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"89,708"
Liviu Munteanu,https://www.crunchbase.com/person/liviu-munteanu,Individual/Angel,3,,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Liviu Munteanu is the Partner at Founders Bridge. Liviu attended IE Business School.,3,,2,,,,,https://www.linkedin.com/in/liviumunteanu/,,,,,,,,,,"89,812"
John Gleasure,https://www.crunchbase.com/person/john-gleasure,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",John Gleasure - Executive Vice Chairman @ DAZN,3,,,,,,,https://www.linkedin.com/in/john-gleasure-553434,,,,,,Seed,,,,"90,279"
Eamon Tuhami,https://www.crunchbase.com/person/eamon-tuhami,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eamon Tuhami is the Founder of X8IQ. Eamon attended London Guildhall University.,3,,2,,,,,https://www.linkedin.com/in/eamontuhami,,,,,,Seed,,,,"90,319"
Gilad Engel,https://www.crunchbase.com/person/gilad-engel,Individual/Angel,3,1,"Israel, Asia","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Gilad Engel,3,,,,,,,https://www.linkedin.com/in/gilad-engel-b7b5795b/,,,,,,,,,,"90,561"
Rockstart AI,https://www.crunchbase.com/organization/rockstart-ai,Accelerator,3,,"'s-hertogenbosch, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rockstart AI invests in AI startups and preparing them for global scaling.,3,,2,Closed,,,https://www.rockstart.com/emerging-tech/ai/,,Financial Services,Financial Services,,,,,,,Private,"90,713"
Emre Baran,https://www.crunchbase.com/person/emre-baran,Individual/Angel,3,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Emre Baran is currently an executive director in charge of engineering and product management at Qubit.  Emre has been involved with inform...,3,,,,,,,http://www.linkedin.com/in/emrebaran/,,,,,,,,,,"90,951"
Netherlands Enabling Water Technology Fund,https://www.crunchbase.com/organization/netherlands-enabling-water-technology-fund,,3,,,,"New Fund focuses on the valorization of research through the creation of (spin-off) companies,",3,,2,Active,,,,,,,,,,Seed,,,Private,"91,657"
United Angels,https://www.crunchbase.com/organization/united-angels,Angel Group,3,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",United Angels is an investment firm.,3,,,Active,2017-01-01,year,https://unitedangels.vc,https://www.linkedin.com/company/united-angels-vc,,,,,,,,,Private,"91,662"
Andy Goldstein,https://www.crunchbase.com/person/andy-goldstein,"Individual/Angel, Investment Partner",3,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Andy Goldstein is the Co-Founder and General Partner of A Round Capital GmbH. He previously worked at Deloitte Digital GmbH as a Co-Founder ...,3,,,,,,,https://www.linkedin.com/in/andymgoldstein,,,,,,Seed,,,,"91,939"
Jan Stumpf,https://www.crunchbase.com/person/jan-stumpf,Individual/Angel,3,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Jan Stumpf is Head of Architecture for the drone segment at Intel Corporation and CEO of Ascending Technologies, a leading company in the dr...",3,,,,,,,https://www.linkedin.com/in/jan-stumpf-a4ba821b8,,,,,,,,,,"92,413"
Stuart McLeod,https://www.crunchbase.com/person/stuart-mcleod,Individual/Angel,3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Stuart McLeod is the Co-Founder and CEO at Karbon.,3,,,,,,http://www.karbonhq.com,https://www.linkedin.com/in/stuartwmcleod,,,,,,Seed,,,,"92,498"
Impact Business angels,https://www.crunchbase.com/organization/impact-business-angels,Angel Group,3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Impact Business Angels is a network of business angels dedicated solely to fostering impact entrepreneurship.,3,,1,Active,2021-01-01,year,https://www.impact-businessangels.org/,https://www.linkedin.com/company/impact-business-angels/?originalSubdomain=fr,,,,,1-10,,,,Private,"92,726"
Ardev,https://www.crunchbase.com/organization/ardev,Venture Capital,3,,"Lot, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ardev is an investment company that supports projects in the South-West in the creation or start-up phase.,3,,,Active,2009-01-01,year,https://www.ardev.fr,https://www.linkedin.com/company/armandie-developpement-ardev/,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,"Early Stage Venture, Seed",,,Private,"92,905"
Zeal Investments,https://www.crunchbase.com/organization/zeal-investments,Venture Capital,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Zeal Investments is passionate about creating a better world of lottery and historically has been a major disruptor in the industry.,3,,2,Active,2016-11-01,month,https://www.zeal-investments.co.uk/about%20us/,https://www.linkedin.com/company/zeal-investments,,,,,,Early Stage Venture,,,Private,"92,973"
Philipp Petrescu,https://www.crunchbase.com/person/philipp-petrescu,Individual/Angel,3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Philipp Petrescu is the Co-Founder and CEO of MVP Factory and also the Co-Founder of MVP Match. He previously worked at Lendico as a Co-Foun...,3,,,,,,,https://www.linkedin.com/in/philipppetrescu,,,,,,,,,,"93,342"
Ersoy Kiraz,https://www.crunchbase.com/person/ersoy-kiraz,Individual/Angel,3,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Ersoy Kiraz - Board Member, Founding General Manager @ Doğa Venture",3,,,,,,,https://www.linkedin.com/in/ersoykiraz,,,,,,,,,,"93,392"
Rockman Law,https://www.crunchbase.com/person/rockman-law,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Engineer turned founder,  turned angel investor",3,,,,,,,https://www.linkedin.com/in/rockmanlaw/,,,,,,,,,,"93,476"
Mihail Stoychev,https://www.crunchbase.com/person/mihail-stoychev,Individual/Angel,3,1,"Bulgaria, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mihail Stoychev is the Founder and CEO of NitroPack. Mihail Stoychev attended Harvard University.,2,,,,,,,https://www.linkedin.com/in/mihailstoychev,,,,,,,,,,"93,483"
Stefan Rosenlund,https://www.crunchbase.com/person/stefan-rosenlund-4ca4,Individual/Angel,3,,"Skanderborg, Midtjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Stefan is one of the Zitcom’s original three founders and has been on the whole journey from the start of Wannafind.dk in 2000 to the integr...,3,,,,,,https://www.curanet.dk/,https://www.linkedin.com/in/stefanrosenlund/,,,,,,,,,,"93,653"
Georg Kapsch,https://www.crunchbase.com/person/georg-kapsch-d2b6,Individual/Angel,3,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Georg Kapsch,1,,,,,,,https://at.linkedin.com/in/georg-kapsch-560398211?original_referer=https%3A%2F%2Fwww.google.com%2F,,,,,,,,,,"94,379"
Tarek Muller,https://www.crunchbase.com/person/tarek-müller,Individual/Angel,3,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Tarek Müller (29) is one of the co-founders and managing directors of ABOUT YOU,which is among the fastest-expanding e-commerce start-ups in...",3,,,,,,,https://www.linkedin.com/in/tarek-m%C3%BCller-19898845/,,,,,,,,,,"94,482"
Caroline Hudack,https://www.crunchbase.com/person/caroline-hudack-3f83,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Caroline Hudack is the Angel Investor at Atomico.,3,,,,,,,https://www.linkedin.com/in/carolinehudack/,,,,,,,,,,"94,657"
Core Angels Barcelona,https://www.crunchbase.com/organization/core-angels-barcelona,"Private Equity Firm, Venture Capital",3,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Core Angels Barcelona is a Private Equity company that invest in startups in initial stages (pre-seed & seed).,3,,,Active,2021-01-01,year,https://www.coreangels.com/angel-groups/barcelona,https://www.linkedin.com/company/coreangelsbarcelona/,"Angel Investment, Venture Capital, Wealth Management","Financial Services, Lending and Investments",,,11-50,,,,Private,"94,668"
SolBigBrain,https://www.crunchbase.com/organization/solbigbrain,,3,,,,SolBigBrain is an Investment firm.,3,,,Active,,,,,,,,,,,For Profit,,Private,"94,747"
Bjørn Bruun,https://www.crunchbase.com/person/bjørn-bruun,Individual/Angel,3,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Bjørn Bruun is an Administrative Director of Bjørn Bruun Holding.,3,,2,,,,,https://www.linkedin.com/in/bj%C3%B8rn-bruun-bb7477283,,,,,,,,,,"94,872"
Alex Vassiliev,https://www.crunchbase.com/person/alex-vasilyev,Individual/Angel,3,,"Portugal, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alex Vassiliev is a Founder and CEO at Elixir Fine Foods.,3,,2,,,,,https://ru.linkedin.com/in/alexandervassiliev,,,,,,,,,,"94,999"
Breon Thomas Corcoran,https://www.crunchbase.com/person/breon-corcoran,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Breon Thomas Corcoran currently works as a Non-Executive Chairman for ATG (Auction Technology Group). He previously worked at WorldRemit as ...,3,,,,,,,https://www.linkedin.com/in/breoncorcoran,,,,,,,,,,"95,428"
Seb Audet,https://www.crunchbase.com/person/sébastien-audet,Individual/Angel,3,,"Montréal, Quebec, Canada",,Seb Audet is the Co-Founder & CEO at zapper_fi. Seb Audet attended .,3,,,,,,,https://www.linkedin.com/in/seb-audet-a2583194,,,,,,,,,,"95,562"
Dr. Cedric Duvinage,https://www.crunchbase.com/person/dr-cedric-duvinage,"Individual/Angel, Investment Partner",3,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dr. Cedric Duvinage is the Founder @ better ventures. He attended WHU – Otto Beisheim School of Management.,3,,,,,,https://www.betterventures.io,https://www.linkedin.com/in/cedricduvinage/,,,,,,,,,,"95,628"
Ulysses Ventures,https://www.crunchbase.com/organization/ulysses-ventures,Venture Capital,3,,,,Ulysses Ventures,3,,,Active,,,,,,,,,,,,,Private,"95,754"
Mona El Isa,https://www.crunchbase.com/person/mona-el-isa,Individual/Angel,3,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Mona El Isa is the CEO and  Founder at Avantgarde Finance. Mona previously worked at Enzyme as a CEO and Co Founder. He attended the Univers...,3,,,,,,,https://www.linkedin.com/in/mona-el-isa-3a653526,,,,,,,,,,"95,993"
Capitan Investment Partners,https://www.crunchbase.com/organization/capitan-investment-partners,Venture Capital,3,,"Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",Capitan Investment Partners is a venture capital firm that provides money and advice to technology firms.,2,,1,Active,,,,,,,1,Tony Rickert,,,,,Private,"96,074"
Benjamin Guenther,https://www.crunchbase.com/person/benjamin-gunther,Individual/Angel,3,1,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Benjamin Guenther is the Founder of Alasco.,3,,,,,,,https://www.linkedin.com/in/benjaminguenther,,,,,,Seed,,,,"96,267"
France Active Provence-Alpes-Côte d'Azur,https://www.crunchbase.com/organization/france-active-provence-alpes-côte-d-azur,,3,,"Marseille, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",France Active Provence-Alpes-Côte d'Azur is a technical and financial intervention fund.,2,,,Active,2002-01-01,year,https://franceactive-paca.org,https://www.linkedin.com/company/france-active-provence-alpes-cote-d'azur,,,,,11-50,,,,Private,"96,799"
Benjamin Ruschin,https://www.crunchbase.com/person/benjamin-a-ruschin,"Individual/Angel, Investment Partner",3,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Benjamin Ruschin is Managing Partner of Big Cheese Ventures, providing fundraising & and M&A advisory to high-potential tech startups. Ben h...",3,,,,,,http://www.bigcheese.io,http://www.linkedin.com/in/benruschin,,,,,,,,,,"96,915"
Redesdale,https://www.crunchbase.com/organization/redesdale,Venture Capital,3,,"Dublin, Ohio, United States","Great Lakes, Midwestern US",Redesdale Food & Beverage Fund is focused on investing in the future of food.,3,,3,Active,2021-12-03,day,https://www.redesdalefoodfund.ie/,https://www.linkedin.com/company/the-redesdale-food-beverage-fund,,,,,1-10,,,,Private,"97,280"
Robin Sabban,https://www.crunchbase.com/person/robin-sabban,Individual/Angel,3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Co-Founded JellySmack - The creative video company building the world’s most engaged communities (2.5 billion monthly views - Funding: 16 Mi...,3,,,,,,,https://www.linkedin.com/in/robinsabban,,,,,,,,,,"97,689"
Scottish Baltic Invest,https://www.crunchbase.com/organization/scottish-baltic-invest,Venture Capital,3,,"Tartu, Tartumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Scottish Baltic Invest is an investment company.,1,,,Active,,,,,,,,,,Seed,,,Private,"97,856"
Nickyl Raithatha,https://www.crunchbase.com/person/nickyl-raithatha,Individual/Angel,3,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Nickyl Raithatha is the Chief Executive Officer at Moonpig Group.,3,,,,,,,https://www.linkedin.com/in/nickyl-raithatha-bbb5a91,,,,,,"Early Stage Venture, Private Equity, Seed",,,,"97,896"
Paul Gouge,https://www.crunchbase.com/person/paul-gouge,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Paul Gouge is the CEO and Co-Founder of ForthStar. He previously worked at Playdemic Ltd as a CEO and Co-founder. Paul Gouge attended Allian...,3,,1,,,,,https://www.linkedin.com/in/paul-gouge-1243831,,,,,,,,,,"98,298"
Fabian Silberer,https://www.crunchbase.com/person/fabian-silberer,Individual/Angel,3,,"Offenburg, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fabian Silberer - CEO & Co-Founder @ sevDesk,3,,,,,,,https://www.linkedin.com/in/fabian-silberer-8129568/,,,,,,,,,,"98,695"
Michael Heller,https://www.crunchbase.com/person/michael-heller-68d0,"Individual/Angel, Investment Partner",3,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Michael Heller - CEO and Founder @ Talent Resources,3,,1,,,,,https://www.linkedin.com/in/miheller/,,,,,,,,,,"98,718"
seedfeed,https://www.crunchbase.com/organization/seedfeed-db46,Venture Capital,3,1,"Lingen, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",seedfeed is an early-stage seed investor and company builder to develop projects at the interface of new and old economy,3,,,Active,2014-07-24,day,https://www.seedfeed.de/,https://www.linkedin.com/company/seedfeed-incubator/?trk=similar-pages_result-card_full-click,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",1,Arne Paul Oltmann,1-10,,,,Private,"98,880"
Asbjoern Malte Soendergaard,https://www.crunchbase.com/person/asbjoern-malte-soendergaard,Individual/Angel,3,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Asbjoern Malte Soendergaard,3,,,,,,,https://www.linkedin.com/in/asbjoern/,,,,,,,,,,"99,153"
Murcia Emprende,https://www.crunchbase.com/organization/murcia-emprende,Venture Capital,3,,"Murcia, Murcia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)", Financing initiatives of entrepreneurs and growing companies.,3,,1,Closed,,,http://www.murciaemprende.com,https://www.linkedin.com/company/murcia-emprende/,Venture Capital,"Financial Services, Lending and Investments",,,1-10,,,,Private,"99,678"
Dharmash Mistry,https://www.crunchbase.com/person/dharmash-mistry,"Individual/Angel, Investment Partner",3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Dharmash Mistry is a partner at Lakestar, previously a Partner at Balderton Capital.  He is a NED at BBC and at the British Business Bank. P...",3,,,,,,,http://www.linkedin.com/in/dharmashmistry,,,,,,"Early Stage Venture, Late Stage Venture",,,,"99,686"
Gokhan Guner,https://www.crunchbase.com/person/gokhan-guner,"Individual/Angel, Investment Partner",3,2,"The Netherlands, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Venture Capital investor, Angel Investor,  Deep-tech startups, Technology commercialization, AI, Big Data/Analytics, IoT, Med-tech, Mobility...",3,,,,,,https://www.actvp.vc,https://www.linkedin.com/in/gokhanguner,,,,,,Early Stage Venture,,,,"99,819"
Treebeard Trust,https://www.crunchbase.com/organization/treebeard-trust,,3,,,,Treebeard Trust is a charitable foundation.,2,,,Active,2012-01-01,year,https://www.treebeardtrust.org,https://www.linkedin.com/company/treebeard-trust,Charity,"Other, Social Impact",,,,,,,Private,"100,119"
Linas Sargautis,https://www.crunchbase.com/person/linas-sargautis,Individual/Angel,3,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)","Linas Sargautis is the CCO and co-founder of NanoAvionics – a small satellite bus manufacturer and mission integrator based in Columbia, IL ...",3,,,,,,https://nanoavionics.com/,https://www.linkedin.com/in/sargautis,,,,,,,,,,"100,305"
Hannes Ametsreiter,https://www.crunchbase.com/person/hannes-ametsreiter,"Individual/Angel, Investment Partner",3,,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dr Hannes Ametsreiter has been CEO of Vodafone Germany and member of the worldwide Vodafone Group’s Executive Committee since 1 October 2015...,2,,,,,,,https://www.linkedin.com/in/hannes-ametsreiter/,,,,,,,,,,"100,424"
NewMind Venture,https://www.crunchbase.com/organization/newmind-venture,Venture Capital,3,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital company,1,,1,Active,,,,,,,,,,,,,Private,"100,563"
Vicente Pascual,https://www.crunchbase.com/person/vicente-pascual,Individual/Angel,3,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vicente Pascual is COO @ Cabify.,1,,,,,,,http://www.linkedin.com/in/vicentepascual,,,,,,,,,,"100,645"
Tracy Doree,https://www.crunchbase.com/person/tracy-doree,Individual/Angel,3,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Tracy Dorée is a Founding Partner Kindred Capital. Tracy Dorée is the Co-Founder of Fab UK and serves as its Chief Executive Officer. She se...,3,,,,,,,https://www.linkedin.com/in/tracydoree,,,,,,,,,,"100,843"
Tim Seithe,https://www.crunchbase.com/person/tim-seithe,Individual/Angel,3,,"Berlin, Germany, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tim Seithe - Founder & CEO @ Tillhub,3,,,,,,,https://www.linkedin.com/in/seithe,,,,,,,,,,"100,858"
Patrik Berglund,https://www.crunchbase.com/person/patrik-berglund,Individual/Angel,3,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Patrik Berglund is the CEO and Co-Founder of Oslo-based Xeneta, the leading price comparison platform for containerized freight transforming...",3,,,,,,,https://www.linkedin.com/in/patrikolstad,,,,,,,,,,"101,607"
Tomer Tagrin,https://www.crunchbase.com/person/tomer-tagrin,"Individual/Angel, Investment Partner",3,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Tomer Tagrin is the CEO and Co-founder of Yotpo, an eCommerce marketing platform. Before this, he worked at The Next Web as a Contributor. T...",3,,,,,,,http://www.linkedin.com/in/tagrin,,,,,,,,,,"101,688"
Tauros Capital Management,https://www.crunchbase.com/organization/tauros-capital-management,Private Equity Firm,3,2,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tauros Capital Management provides equity-like funds in return for a limited share of the company's turnover.,3,,1,Active,2018-01-01,year,https://www.tauroscapital.com/,https://www.linkedin.com/company/tauros-capital/,,,,,1-10,Private Equity,,,Private,"102,341"
TLG Ventures,https://www.crunchbase.com/organization/tlg-ventures-dd5b,Venture Capital,3,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",TLG Ventures is a blockchain advisory and investment partnership based in Estonia.,3,,,Active,2018-01-01,year,https://tlg.ventures/,https://www.linkedin.com/company/tlg-ventures,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,1-10,Seed,,,Private,"102,413"
Max Klijnstra,https://www.crunchbase.com/person/max-klijnstra,Individual/Angel,3,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Max Klijnstra is the Co-Founder and Chief Sustainability and Growth Officer of Otrium. He previously worked at Hout Couture International as...,3,,,,,,,https://www.linkedin.com/in/maxklijnstra,,,,,,,,,,"102,455"
Alexandre Cognard,https://www.crunchbase.com/person/alexandre-cognard,"Individual/Angel, Investment Partner",3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alexandre Cognard is the Co-Founder & CTO at Arianee.,3,,,,,,,http://www.linkedin.com/pub/alexandre-cognard/2/100/907,,,,,,,,,,"102,618"
Patrik Hedelin,https://www.crunchbase.com/person/patrik-hedelin-2,"Individual/Angel, Investment Partner",3,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Patrik Hedelin is the Co-Founder & Managing Partner of eEquity & he attended Stockholm School of Economics in 1990.,3,,,,,,,https://www.linkedin.com/in/patrik-hedelin-3621111,,,,,,,,,,"102,639"
Sjuul Berden,https://www.crunchbase.com/person/sjuul-berden,Individual/Angel,3,,"Netherlands, Missouri, United States",Midwestern US,"Sjuul Berden is the Product Director, Founder, and CEO of Vinted.",2,,,,,,,https://www.linkedin.com/in/sjuul-berden-0a2aba25,,,,,,,,,,"102,832"
Francesco Beraldi,https://www.crunchbase.com/person/francesco-beraldi,Individual/Angel,3,,"Rome, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Francesco Beraldi,3,,1,,,,,https://www.linkedin.com/in/francesco-beraldi-600182a,,,,,,,,,,"103,142"
Robbert Flipsen,https://www.crunchbase.com/person/robbert-flipsen,Individual/Angel,3,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Robbert Flipsen - COO @ Recruitee,2,,,,,,,https://www.linkedin.com/in/robbertflipsen,,,,,,,,,,"103,586"
Jan-Joost Rueb,https://www.crunchbase.com/person/jan-joost-rueb,Individual/Angel,3,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Jan-Joost Rueb co-founded eBuddy in 2003 and brings extensive transcontinental experience in telecommunications, business development and st...",3,,,,,,,https://www.linkedin.com/in/jjrueb,,,,,,Seed,,,,"103,615"
Dods (Group) plc,https://www.crunchbase.com/organization/dods-group-plc,,3,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Dods is a global political information, publishing, training, events and communications business",2,,1,Active,2001-01-01,year,http://www.dodsgroupplc.com/,https://www.linkedin.com/company/dods-group-plc,"Education, Events, Information Technology, Media and Entertainment, Messaging, News, Publishing","Content and Publishing, Education, Events, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications",,,251-500,,For Profit,Made Acquisitions,Public,"103,664"
