Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Juan Urdiales,https://www.crunchbase.com/person/juan-urdiales,Individual/Angel,11,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cofounder & CoCEO at jobandtalent.,9,,,,,,,http://www.linkedin.com/pub/juan-urdiales/7/717/7b4,,,,,,,,,,"60,443"
Zehan Wang,https://www.crunchbase.com/person/dr-zehan-wang,Individual/Angel,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Former CTO Magic Pony Technologies - acquired by Twitter in 2016.,8,,,,,,,https://www.linkedin.com/in/zehanwang,,,,,,,,,,"60,988"
NEX Group,https://www.crunchbase.com/organization/nex-group,,11,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",NEX is a technology-based services company that offers customers better ways to execute trades and manage risk.,8,,2,Active,1998-01-01,year,http://www.nex.com,https://www.linkedin.com/company/nex-group-plc/,"Finance, Financial Services, FinTech",Financial Services,1,Michael Spencer,1001-5000,,For Profit,"Made Acquisitions, Was Acquired",Public,"61,414"
Promentum Equity Partners,https://www.crunchbase.com/organization/promentum-equity-partners,Venture Capital,11,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",A Danish VC firm with excellence in the technology space that works side by side with founders to grow the business,9,,7,Active,2016-01-01,year,http://www.promentumequity.dk/,https://www.linkedin.com/company/18037600/,,,3,"Amer Ramzan, Irfan Goandal, Janos Flösser",1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"61,417"
TechX Clean Energy Accelerator,https://www.crunchbase.com/organization/techx-clean-energy-accelerator,Accelerator,11,,"Aberdeen, Aberdeen City, United Kingdom","Europe, Middle East, and Africa (EMEA)",TechX Clean Energy Accelerator is an intensive 15-week programme for an innovative clean energy start-ups.,11,,10,Active,2017-01-01,year,https://www.netzerotc.com/disruptive-innovation/tech-x-clean-energy-accelerator/,,,,,,,"Grant, Seed",,,Private,"61,597"
Alexander Ljung,https://www.crunchbase.com/person/alexander-ljung,Individual/Angel,11,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alexander Ljung is the Chairman and Co-Founder of Dance. He co-founded SoundCloud Limited in 2007 and serves as its Chief Executive Officer ...,11,,,,,,,http://www.linkedin.com/in/alexanderljung,,,,,,Seed,,,,"62,108"
ChangePartners,https://www.crunchbase.com/organization/changepartners,"Micro VC, Venture Capital",11,3,"Porto, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",ChangePartners is an independent company dedicated to mid-size transactions in the Iberian market.,10,,3,Active,1989-01-01,year,http://www.changepartners.pt,http://www.linkedin.com/company/change-partners,,,1,Mário Pinto,1-10,,,,Private,"62,249"
Normandie Business Angels,https://www.crunchbase.com/organization/norm-angels,Angel Group,11,,"Bois-guillaume, Haute-Normandie, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Normandie Business Angels is a venture capital provider targeting start-up companies.,10,,1,Active,2007-01-01,year,http://www.normandieba.com/,https://www.linkedin.com/company/normandie-business-angels,,,,,11-50,Seed,,,Private,"62,464"
Val'Angels,https://www.crunchbase.com/organization/valangels,Angel Group,11,2,"Ivry-sur-seine, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Business Angels network of Val-de-Marne,11,,6,Active,2008-01-01,year,http://www.valangels.com,https://www.linkedin.com/company/val'angels/,,,1,Valerie McCandless,1-10,,,,Private,"62,641"
Project Flying Elephant,https://www.crunchbase.com/organization/project-flying-elephant-3,"Accelerator, Angel Group",11,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Project Flying Elephant was an early-stage acceleration program of the early-stage venture capital investor WestTech Ventures.,10,,,Closed,2014-03-21,day,http://www.projectflyingelephant.de,,"Developer Platform, Digital Media, Enterprise Software, SaaS","Media and Entertainment, Software",1,Masoud Kamali,1-10,Early Stage Venture,,,Private,"62,849"
Genezis Technology Capital,https://www.crunchbase.com/organization/genezis-capital,Venture Capital,11,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)","Genezis Technology Capital is a high-tech venture capital firm targeting Russia, CIS, USA, Europe, and Asia.",11,,1,Active,2014-03-01,day,http://geneziscap.com,https://www.linkedin.com/company/genezis-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"63,045"
Circles & Squares,https://www.crunchbase.com/organization/circles-squares,"Angel Group, Private Equity Firm, Venture Capital",11,,"Randers, Midtjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Circles & Squares is an angel investor group.,11,,10,Active,2018-01-01,year,https://circles-squares.dk/,https://www.linkedin.com/company/circles-squares/,,,,,1-10,,,,Private,"63,084"
Louis Jonckheere,https://www.crunchbase.com/person/louis-jonckheere,"Individual/Angel, Investment Partner",11,3,"Sint-martens-latem, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Louis Jonckheere is the Co-Founder and Board member at In The Pocket. Louis Jonckheere attended Vlerick Business School.,11,,,,,,,http://www.linkedin.com/in/louisjonckheere,,,,,,Seed,,,,"63,740"
SuperChain Capital,https://www.crunchbase.com/organization/superchain-capital,"Investment Bank, Venture Capital",11,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",SuperChain Capital is an ecological and value investment-oriented venture capital and investment banking service organization.,11,,1,Active,,,https://superchaincapital.io/,https://www.linkedin.com/company/super-chain-capital-pte-ltd/,,,,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"63,760"
Patrick Andrae,https://www.crunchbase.com/person/dr--patrick-andrae,Individual/Angel,11,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Patrick is the CEO & Co-Founder of HomeToGo, an independent vacation rental metasearch engine .Previously, he was a Director of Business Dev...",11,,,,,,,https://www.linkedin.com/in/patrickandrae,,,,,,,,,,"64,472"
Hedef Girisim,https://www.crunchbase.com/organization/hedef-girisim,Corporate Venture Capital,11,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Hedef Girisim is a financial company that provides financing to the companies in which they invest.,11,1,3,Active,2012-01-01,day,https://hedefgirisim.com.tr/en/,https://www.linkedin.com/company/hedef-girişim-sermayesi,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Convertible Note, Crowdfunding, Debt, Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Public,"64,814"
Sashi Reddi,https://www.crunchbase.com/person/sashi-reddi,"Individual/Angel, Investment Partner",11,1,"Philadelphia, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US","Sashi Reddi is a successful technology entrepreneur, business leader, and an active angel investor. Sashi runs a seed stage venture fund, SR...",9,,3,,,,,http://www.linkedin.com/in/sashireddi,,,,,,Seed,,,,"65,417"
Kristjan Raude,https://www.crunchbase.com/person/kristjan-paul-raude,Individual/Angel,11,2,"Estonia, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","I am a serial entrepreneur and angel investor with 15+ years of international experience in sales & marketing, leading teams of 300+ with an...",8,,3,,,,,https://www.linkedin.com/in/kristjanraude/,,,,,,"Crowdfunding, Early Stage Venture, Seed",,,,"65,697"
YOU IS NOW Accelerator,https://www.crunchbase.com/organization/you-is-now-accelerator-2,"Accelerator, Incubator",11,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",You Is Now is the startup accelerator and incubator of Scout24.,11,,10,Closed,2010-09-01,day,http://accelerator.youisnow.com/,,Incubators,"Financial Services, Lending and Investments",,,,,,,Private,"65,893"
Anand Mahindra,https://www.crunchbase.com/person/anand-mahindra,"Individual/Angel, Investment Partner",11,,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),"Graduate, Harvard Univ. and Harvard Business School. Chairman and Managing Director, Mahindra Group. Thought leader in Indian business. Serv...",9,,4,,,,,https://www.linkedin.com/in/anand-mahindra-a5b651147,,,,,,Seed,,,,"66,060"
Jiri Hlavenka,https://www.crunchbase.com/person/ji-hlavenka,"Individual/Angel, Investment Partner",11,1,"Czech Republic, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Jiri Hlavenka - Co-founder & Investor @ Kiwi.com,10,,3,,,,,https://www.linkedin.com/in/jiri-hlavenka-a9887b3,,,,,,Seed,,,,"66,745"
Phoenix VC,https://www.crunchbase.com/organization/phoenix-vc,Venture Capital,11,1,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Phoenix VC is a venture capital firm focused on blockchain technology and the digital currency ecosystem.,11,,1,Active,,,http://www.phoenix-vc.com,,Financial Services,Financial Services,,,1-10,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"67,177"
Definitive Capital,https://www.crunchbase.com/organization/definitive-capital,Venture Capital,11,,,,Definitive Capital invest in crypto projects shaping the future of finance.,11,,,Active,2021-01-01,year,https://www.definitive.capital/,https://www.linkedin.com/company/definitive-capital/about/,,,,,1-10,Seed,,,Private,"67,431"
Startupbootcamp Mobility & Transportation,https://www.crunchbase.com/organization/startupbootcamp-mobility-transportation,Accelerator,11,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startupbootcamp Mobility & Transportation is a startup accelerator focused on the startups working on Mobility & Transportation.,11,,11,Active,,,https://www.sbcmobility.com/,,,,,,,Seed,,,Private,"67,499"
Collective Ventures,https://www.crunchbase.com/organization/collective-ventures,Venture Capital,11,1,"Fort Lauderdale, Florida, United States","Greater Miami Area, East Coast, Southern US",Moving financial inclusion forward.,10,,,Active,2018-01-01,day,http://collective-ventures.org,,"Advanced Materials, Cryptocurrency, Real Estate Investment","Blockchain and Cryptocurrency, Financial Services, Manufacturing, Payments, Real Estate, Science and Engineering, Software",1,Aaron Malone,11-50,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"67,582"
Paolo Rubatto,https://www.crunchbase.com/person/paolo-rubatto,Individual/Angel,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Paolo Rubatto is Managing Director of Start Capital.  His background is mainly entrepreneurial, advising startups from the consumer internet...",10,,1,,,,,http://www.linkedin.com/pub/paolo-rubatto/0/576/21a,,,,,,Seed,,,,"68,566"
Monday Capital,https://www.crunchbase.com/organization/monday-capital-daf9,Venture Capital,11,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We are more than just a VC we help catapult ideas into corporates fast and we mean fast,10,,,Active,2007-01-01,year,https://monday-capital.com,https://www.linkedin.com/company/mondaycapital,"Blockchain, Food and Beverage, Software","Blockchain and Cryptocurrency, Food and Beverage, Other, Software",,,11-50,"Early Stage Venture, Seed",,,Private,"68,881"
Paris&Co Incubateurs,https://www.crunchbase.com/organization/paris-co-incubateurs,Incubator,11,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Paris&Co Incubateurs coordinates about 20 incubators in 10 sites in the capital,11,,7,Active,2015-01-01,year,http://incubateurs.parisandco.com/,https://www.linkedin.com/company/paris&co,,,,,101-250,,,,Private,"70,810"
Noah Goodhart,https://www.crunchbase.com/person/noah-goodhart,Individual/Angel,11,5,"Greater New York Area, United States, North America",East Coast,Noah Goodhart is the Co-Founder at billions.org.,11,,,,,,http://www.noahgoodhart.com,http://www.linkedin.com/in/noahgoodhart,,,,,,Seed,,,,"71,299"
Jonas Nordlander,https://www.crunchbase.com/person/jonas-nordlander,Individual/Angel,11,2,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Jonas Nordlander is a Co-Founder & CEO at Avito.ru.,10,,,,,,,https://www.linkedin.com/in/jonas-nordlander-749274,,,,,,Seed,,,,"71,824"
Juanjo Mostazo,https://www.crunchbase.com/person/juanjo-mostazo-448d,"Individual/Angel, Investment Partner",11,,"Málaga, Andalucia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Juanjo Mostazo,11,,,,,,,https://www.linkedin.com/in/jjmostazo/?originalSubdomain,,,,,,,,,,"72,008"
Adam Malik,https://www.crunchbase.com/person/adam-malik-f423,Individual/Angel,11,8,"Indonesia, Asia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Adam Malik is the Chief Executive Officer of 99ninetynine.com. He previously worked at PT Trisula Textile Industries as a Shareholder. Adam ...,11,7,2,,,,https://billyjoeadam.wordpress.com/,https://www.linkedin.com/in/adam-malik-482a5769,,,,,,"Crowdfunding, Post-Ipo, Private Equity, Secondary Market, Seed",,,,"72,858"
Zao Yang,https://www.crunchbase.com/person/zao-yang,Individual/Angel,11,6,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Sizhao Yang is the former CEO of Daglabs.,10,1,,,,,,https://www.linkedin.com/in/zaoyang,,,,,,Seed,,,,"73,504"
Stefan Muehlemann,https://www.crunchbase.com/person/stefan-muehlemann-2,Individual/Angel,11,2,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","Stefan Muehlemann is a hands-on entrepreneur, with 30 years of experience in banking and finance. He has a successful track record, founding...",9,,,,,,,https://www.linkedin.com/in/stefanmuehlemann/,,,,,,"Early Stage Venture, Seed",,,,"73,900"
BusinessInFact,https://www.crunchbase.com/organization/businessinfact,Venture Capital,11,,"Alcorcón, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",BusinessInFact offers corporate advisory and funding solutions for entrepreneurs and business units.,11,,6,Active,2012-01-01,year,http://www.businessinfact.com/,http://www.linkedin.com/company/businessinfact,Consulting,Professional Services,2,"Iván Bedia, Jaime Andrés Bedia",1-10,,,,Private,"74,478"
Vladas Lašas,https://www.crunchbase.com/person/vladas-lašas,Individual/Angel,11,,"Lithuania, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vladas Lašas,8,,1,,,,,https://www.linkedin.com/in/vladaslasas/,,,,,,Seed,,,,"76,181"
Jason Goldberg,https://www.crunchbase.com/person/jason-goldberg,Individual/Angel,11,7,"Miami Beach, Florida, United States","Greater Miami Area, East Coast, Southern US","Jason Goldberg is the founder and CEO of Airstack, a web3 developer platform.",11,,,,,,,http://www.linkedin.com/in/jasonsethgoldberg,,,,,,Seed,,,,"76,236"
Oliver Roskopf,https://www.crunchbase.com/person/oliver-roskopf,Individual/Angel,11,3,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Oliver Roskopf began his digital career at Rocket Internet in 2008. Following this, he became one of the founding team members who created o...",11,,,,,,,https://www.linkedin.com/in/oliver-roskopf-6704141,,,,,,Seed,,,,"77,052"
1stMOVER,https://www.crunchbase.com/organization/1stmover-org,Incubator,11,,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","1stMOVER develops digital business with agile startup methods, highest possible scalability potential, and clear-cut investment criteria.",11,,9,Active,2009-01-01,year,https://www.1stmover.org/,https://www.linkedin.com/company/1088641,"Apps, Business Development, Incubators, Internet, Mobile, Product Design, Project Management","Administrative Services, Apps, Design, Financial Services, Internet Services, Lending and Investments, Mobile, Other, Professional Services, Software",3,"Klemens Gaida, Peter Hornik, Ralf Lauterbach",1-10,"Early Stage Venture, Seed",,,Private,"77,167"
Innovationsstarter Fonds,https://www.crunchbase.com/organization/innovationsstarter-fonds,Venture Capital,11,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Innovationsstarter Fonds supports Hamburg's young innovative enterprises in their research and development efforts.,11,,1,Active,,,,,,,,,,Seed,,,Private,"79,271"
Tim Marbach,https://www.crunchbase.com/person/tim-marbach,Individual/Angel,11,2,"Singapore, Asia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Tim is a global entrepreneur and venture investor. He started his first company bonial.com in 2008 and sold it to German media conglomerate ...,8,,,,,,,http://www.linkedin.com/in/timmarbach,,,,,,"Early Stage Venture, Seed",,,,"79,750"
Malin-Iulian Stefanescu,https://www.crunchbase.com/person/malin-iulian-stefanescu,Individual/Angel,11,1,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)","Business Angel, Entrepreneur, Father",7,,2,,,,http://Www.eeusoft.ro,http://Ro.linkedin.com/in/yulsRo,,,,,,Seed,,,,"79,831"
Ashish Sharma,https://www.crunchbase.com/person/ashish-sharma-5b0e,"Individual/Angel, Investment Partner",11,,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Ashish Sharma - CEO @ InnoVen Capital,11,,,,,,,https://www.linkedin.com/in/ashishsharma91/,,,,,,,,,,"80,579"
LSI (Life Science Innovations Fund),https://www.crunchbase.com/organization/lsif-life-science-innovation-fund,Incubator,11,2,"Bialystok, Podlaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",LSI is a pre-seed and seed stage venture capital in Poland. We invest in early-stage start ups in life science domain.,11,1,,Active,2014-05-09,day,https://lsifund.pl/,https://www.linkedin.com/company/lsifund/,"Health Care, Health Diagnostics, Life Science, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",,,1-10,"Early Stage Venture, Seed",,,Private,"82,828"
Idodi Venture Capital,https://www.crunchbase.com/organization/idodi-venture-capital,Venture Capital,11,1,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",From Barcelona to Dublin to expand the business of our startups.,8,,2,Closed,,,http://idodivc.com,https://www.linkedin.com/company/9408068,Venture Capital,"Financial Services, Lending and Investments",1,Marc Vidal,1-10,,,,Private,"85,397"
Dreamit Securetech,https://www.crunchbase.com/organization/dreamit-securetech,Venture Capital,11,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Venture fund focused on cybersecurity, anti-fraud, risk & compliance, and physical security startups.",11,,,Active,2008-01-01,year,https://www.dreamit.com/securetech,https://www.linkedin.com/company/dreamit-ventures,"Finance, Financial Exchanges, Financial Services","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"86,126"
Khalid Zitouni,https://www.crunchbase.com/person/khalid-zitouni,Individual/Angel,11,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Khalid Zitouni,11,,,,,,https://www.marotechventures.com/,https://www.linkedin.com/in/khalidzitouni/,,,,,,"Early Stage Venture, Seed",,,,"87,602"
Stephan Schambach,https://www.crunchbase.com/person/stephan-schambach,Individual/Angel,11,4,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Stephan Schambach is the Founder and CEO at NewStore, Inc. He attended the Harvard Business School.",7,2,1,,,,,https://www.linkedin.com/in/stephanschambach,,,,,,Seed,,,,"89,640"
Gabby Leibovich,https://www.crunchbase.com/person/gabby-leibovich,Individual/Angel,11,1,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",Gabby Leibovich is the co-founder and managing director at Catch.com.au.,10,,3,,,,,http://www.linkedin.com/pub/hezi-leibovich/19/842/8b1,,,,,,Seed,,,,"89,755"
Thomas Bachem,https://www.crunchbase.com/person/thomas-bachem,Individual/Angel,11,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Thomas  Bachem “Tom”  is a passionate entrepreneur, investor and founder of several startups and initiatives, including sevenload, Lebenslau...",8,,,,,,,http://www.linkedin.com/in/thomasbachem,,,,,,Seed,,,,"91,722"
Chris Eyre,https://www.crunchbase.com/person/chris-eyre,Individual/Angel,11,1,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Managing Director, Legacy Venture",10,,,,,,http://www.legacyventure.com,https://www.linkedin.com/in/chris-eyre-8744324,,,,,,Seed,,,,"94,451"
Simon Nixon,https://www.crunchbase.com/person/simon-nixon,Individual/Angel,11,2,"Shrewsbury, Shropshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Simon Nixon is the Founder of Moneysupermarket Group. He attended the University of Nottingham.,10,,,,,,,https://www.linkedin.com/in/simon-nixon-515a34198,,,,,,Seed,,,,"99,312"
Figen Korun,https://www.crunchbase.com/person/figen-korun,"Individual/Angel, Investment Partner",11,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Figen Korun,9,,1,,,,,,,,,,,,,,,"99,965"
Anand Swaminathan,https://www.crunchbase.com/person/anand-swaminathan,Individual/Angel,11,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Anand Swaminathan is the Senior Partner - Leader of McKinsey Digital Asia at McKinsey & Company.  Anand Swaminathan attended Weatherhead Sch...,11,,,,,,,http://www.linkedin.com/in/swaminathananand,,,,,,Seed,,,,"100,691"
Erlend Reitan,https://www.crunchbase.com/person/erlend-reitan,"Individual/Angel, Investment Partner",11,2,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Seasoned venture capital investor helping founders and their teams hands-on to accelerate the entrepreneurial journey. Actively looking for ...,9,,4,,,,,https://www.linkedin.com/in/erlend-reitan/,,,,,,,,,,"101,094"
Coca-Cola Founders,https://www.crunchbase.com/organization/coca-cola-founders,Corporate Venture Capital,11,1,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US","A new model for creating startups. First, we partner with experienced entrepreneurs. Then, we immerse them in Coca-Cola's assets.",9,,1,Closed,2013-01-01,year,http://coca-colafounders.com,,"Business Development, Incubators, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,10001+,"Early Stage Venture, Seed",,,Private,"101,133"
Steffen Zoller,https://www.crunchbase.com/person/steffen-zoller,Individual/Angel,11,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Steffen Zoller - Founder & CEO @ Care With Care,10,,,,,,http://www.steffenzoller.de,https://www.linkedin.com/in/dr-steffen-zoller,,,,,,"Early Stage Venture, Grant, Seed",,,,"101,650"
Ian Marchant,https://www.crunchbase.com/person/ian-marchant,"Individual/Angel, Investment Partner",11,2,"Edinburgh, Edinburgh, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)","Ian was Chief Executive of SSE, one of the UK’s leading utility companies and Scotland’s largest industrial company for over ten years. He s...",8,,1,,,,,https://www.linkedin.com/in/ian-marchant-6779181b,,,,,,Seed,,,,"105,360"
Flavien Kulawik,https://www.crunchbase.com/person/flavien-kulawik,Individual/Angel,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Flavien Kulawik,11,,1,,,,,https://www.linkedin.com/in/flavienkulawik/?originalSubdomain=uk,,,,,,,,,,"105,953"
Matthew Ball,https://www.crunchbase.com/person/matthew-ball-9366,Individual/Angel,11,,"Canada, North America",,Matthew Ball is the Venture Partner at Makers Fund.,11,,,,,,,https://www.linkedin.com/in/ballmatthew,,,,,,,,,,"107,526"
Orkla Ventures,https://www.crunchbase.com/organization/orkla-ventures,Venture Capital,11,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Orkla Ventures is an investment firm that focuses primarily on technology, concepts, and business models relevant to Orkla’s businesses.",8,,5,Active,2017-01-01,year,http://www.orkla.com/About-Orkla/Orkla-Investments,https://www.linkedin.com/company/orkla-asa,,,,,10001+,Seed,,,Private,"108,431"
Varol Civil,https://www.crunchbase.com/person/varol-civil,"Individual/Angel, Investment Partner",11,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Varol Civil - General Manager @ Türk Ekonomi Bankası,8,,,,,,,,,,,,,,,,,"110,894"
Keyrus Innovation Factory,https://www.crunchbase.com/organization/keyrus-innovation-factory-2,Accelerator,11,2,"Levallois-perret, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Keyrus Innovation Factory (KIF) is a bridge between innovative startups and corporations.,9,,,Closed,1996-01-01,year,http://keyrusinnovationfactory.com/,,"Digital Marketing, FinTech, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",2,"Cyril Cohen-Solal, Eric Cohen",1-10,Seed,For Profit,,Private,"113,883"
Startupbootcamp Digital Health Chengdu,https://www.crunchbase.com/organization/startupbootcamp-digital-health-chengdu,Accelerator,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dedicated accelerator for global startups working in Digital Health,11,,,Active,2010-01-01,year,https://www.startupbootcamp.org/accelerator/scale-chengdu/,https://www.linkedin.com/company/startupbootcamp/,Financial Services,Financial Services,,,1001-5000,,,,Private,"115,254"
Canon Marketing Japan,https://www.crunchbase.com/organization/canon-marketing-japan,,11,1,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Canon Marketing Japan provides a camera lens, printer, copier, and scanner.",10,1,3,Active,1968-02-01,day,https://canon.jp/corporate/profile,https://www.linkedin.com/company/canon-marketing-japan,"Information Technology, Marketing","Information Technology, Sales and Marketing",,,10001+,,For Profit,Made Acquisitions,Public,"115,328"
FINODEX Accelerator,https://www.crunchbase.com/organization/finodex-accelerator,Accelerator,11,,"Mutilva Alta, Navarra, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",FINODEX is an accelerator investing on European start-ups using FIWARE technologies and re-using open data,10,,1,Closed,2014-06-01,day,http://www.finodex-project.eu,,Information Technology,Information Technology,,,101-250,,,,Private,"115,507"
Carter Reum,https://www.crunchbase.com/person/carter-reum-la,"Individual/Angel, Investment Partner",11,1,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Carter Reum is the co-founder of M13, which he and his brother Courtney Reum founded after selling their spirits company VEEV. He co-founded...",11,,,,,,,https://www.linkedin.com/in/carterreum,,,,,,Seed,,,,"116,740"
Olivier Mathiot,https://www.crunchbase.com/person/olivier-mathiot,Individual/Angel,11,4,"France, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Olivier Mathiot - President @ Thecamp,11,,,,,,,https://fr.linkedin.com/in/olivier-mathiot-9b9109,,,,,,Seed,,,,"117,278"
Graham Weston,https://www.crunchbase.com/person/graham-weston,Individual/Angel,11,5,"San Antonio, Texas, United States",Southern US,Graham Weston is the Co-Founder at Weston Urban. Graham attended Texas A&M University.,10,,1,,,,,http://www.linkedin.com/in/grahamweston,,,,,,Seed,,,,"120,314"
Startupbootcamp Smart Materials,https://www.crunchbase.com/organization/startupbootcamp-smart-materials,Accelerator,11,,"Geleen, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startupbootcamp Smart Materials is Europe's business accelerator for materials startups.,11,,,Active,2015-01-06,day,http://www.startupbootcamp.org/accelerator/smart-materials.html,https://www.linkedin.com/company/startupbootcamp-smart-materials?trk=biz-brand-tree-co-name,"Electronics, Manufacturing, Venture Capital","Consumer Electronics, Financial Services, Hardware, Lending and Investments, Manufacturing",,,,Seed,,,Private,"124,410"
Simon Josefsson,https://www.crunchbase.com/person/simon-josefsson,Individual/Angel,11,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Simon Josefsson,11,,1,,,,,https://www.linkedin.com/in/simonjosefsson/,,,,,,Seed,,,,"126,823"
