Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Limburg Ventures,https://www.crunchbase.com/organization/limburg-ventures,Venture Capital,22,8,"Maastricht, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Limburg Ventures is a venture capital fund that invests in startups in life sciences and related fields of advanced chemicals and materials.,20,1,9,Active,,,http://www.limburgventures.com,,,,,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"47,006"
Linden Mobile Ventures,https://www.crunchbase.com/organization/linden-mobile-ventures,Venture Capital,22,6,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Linden Mobile Ventures invests in mobile and internet start-ups, and sells shares of portfolio companies when they grow.",20,1,3,Active,2010-01-01,year,http://www.lindenmobileventures.com,http://www.linkedin.com/company/linden-mobile-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Cok Mudde, Guido Vervelde",1-10,"Private Equity, Seed",,,Private,"51,536"
UM6P Ventures,https://www.crunchbase.com/organization/um6p-ventures,Venture Capital,22,,"Benguerir, Marrakech-Tensift-Al Haouz, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",UM6P Ventures is a venture capital investment firm that invests in Science & Innovation.,21,,10,Active,2019-01-01,year,https://um6pventures.com,https://www.linkedin.com/company/um6p-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"86,939"
Brightlands Venture Partners,https://www.crunchbase.com/organization/brightlands-venture-partners,Venture Capital,21,,"Geleen, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Brightlands Venture Partners is an independent regional venture capital fund manager in the south of the Netherlands,18,,11,Active,2004-01-01,year,https://brightlandsventurepartners.com/,https://www.linkedin.com/company/brightlandsventurepartners,Venture Capital,"Financial Services, Lending and Investments",1,Casper Bruens,11-50,"Early Stage Venture, Seed, Venture",,,Private,"6,240"
SMAPE Capital,https://www.crunchbase.com/organization/smape-capital,Venture Capital,21,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","SMAPE Capital is an interdisciplinary team, based out of Europe, investing without global limits",21,,1,Active,2021-01-01,year,https://www.smape.capital/,https://www.linkedin.com/company/smape-capital/about/,,,4,"Alexander Lenz, Astrid Woollard, Christian Niedermüller, Simon Schwerin",1-10,Seed,,,Private,"8,224"
World Fund,https://www.crunchbase.com/organization/world-fund,Venture Capital,21,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",World Fund is a European Climate Tech VC fund investing in startups that contribute to solving the climate crisis.,17,,16,Active,2021-02-01,month,https://www.worldfund.vc/,https://www.linkedin.com/company/worldfund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Danijel Visevic, Daria Saharova, Mark Windeknecht, Tim Schumacher",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"8,338"
Curiosity VC,https://www.crunchbase.com/organization/curiosity-vc,Venture Capital,21,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Curiosity is a VC firm based in Amsterdam. We support European founders in building AI software companies to serve and change the world.,17,,10,Active,2021-07-01,day,https://www.curiosityvc.com/,https://www.linkedin.com/company/curiosityvc/,"CleanTech, Cyber Security, Enterprise Software, FinTech, GreenTech, Legal Tech, Marketing Automation, SaaS, Sales Automation, Software","Financial Services, Information Technology, Privacy and Security, Professional Services, Sales and Marketing, Software, Sustainability",2,"Herman Kienhuis, Maurice Beckand Verwee",1-10,"Early Stage Venture, Seed",,,Private,"20,109"
Committed Capital,https://www.crunchbase.com/organization/soestdijk-capital,"Private Equity Firm, Venture Capital",21,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Committed Capital is an investment fund with a focus on SMEs in the Netherlands with an enterprise value.,20,,9,Active,2008-01-01,year,http://committedcapital.nl/,https://www.linkedin.com/company/soestdijk-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Private Equity, Venture",,Made Acquisitions,Private,"30,120"
E4EAfrica,https://www.crunchbase.com/organization/e4eafrica,Venture Capital,21,,"Cape Town, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",E4EAfrica specializes in supporting early stage ventures,17,,9,Active,,,https://www.e4eafrica.com/,https://www.linkedin.com/company/e4eafrica/,,,1,Bas Hochstenbach,1-10,Early Stage Venture,,,Private,"33,673"
Mainport Innovation Fund,https://www.crunchbase.com/organization/mainport-innovation-fund,Venture Capital,21,3,"Amstelveen, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Mainport Innovation Fund makes investments in companies rooted in the logistics, transportation, and aviation industries.",16,,14,Active,2015-06-01,month,http://www.mainportinnovationfund.nl,https://www.linkedin.com/company/mainport-innovation-fund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,David Van Loo,11-50,Early Stage Venture,,,Private,"47,341"
PPM Oost NV,https://www.crunchbase.com/organization/ppm-oost,Venture Capital,21,7,"Apeldoorn, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",PPM Oost invests with public funds in promising businesses. Companies that give the regional economy a boost. They focus on the market,18,,7,Closed,,,http://www.ppmoost.nl,https://www.linkedin.com/company/participatiemaatschappij-oost-nederland-nv/,"Biotechnology, CleanTech, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering, Sustainability",,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"55,692"
SanomaVentures,https://www.crunchbase.com/organization/sanomaventures,Venture Capital,21,4,"Hoofddorp, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","SanomaVentures is a venture capital subsidiary focused on investments in tech startups in media and marketing, e-commerce, and education.",18,,4,Closed,2012-04-01,day,http://www.sanomaventures.com,https://www.linkedin.com/company/9858023/,"Advertising, Digital Media, E-Commerce, Education, Finance, Financial Services, FinTech","Advertising, Commerce and Shopping, Education, Financial Services, Media and Entertainment, Sales and Marketing",1,Herman Kienhuis,1-10,"Early Stage Venture, Seed",,,Private,"55,818"
Borski Fund,https://www.crunchbase.com/organization/borski-fund,Venture Capital,20,2,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Borski Fund is a Venture Capital investment firm.,17,,11,Active,2019-01-01,year,https://borskifund.com/,https://www.linkedin.com/company/borskifund/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"5,235"
Modi Ventures,https://www.crunchbase.com/organization/modi-ventures,"Fund Of Funds, Venture Capital",20,,"Houston, Texas, United States","Greater Houston Area, Southern US",Investing into the Next Frontier,19,,2,Active,2022-01-01,year,https://www.modivc.com,https://www.linkedin.com/company/modi-venture-partners/,"Artificial Intelligence (AI), Health Care, Information Technology, Medical Device","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",1,Sahirzeeshan (Sahir) Ali,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"5,448"
Future Food Fund,https://www.crunchbase.com/organization/future-food-fund,Venture Capital,20,,"Den Haag, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Future Food Fund is an early-stage impact investor for food and agriculture tech companies.,19,,8,Active,2017-02-24,day,http://www.futurefoodfund.com,https://www.linkedin.com/company/future-food-fund,,,5,"Heleen Dura - van Oord, Jaap Strengers, Jeroen Kimmels, Peter Arensman, Tijl Hoefnagels",1-10,"Early Stage Venture, Seed",,,Private,"7,383"
Voyagers,https://www.crunchbase.com/organization/voyagers,Venture Capital,20,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Voyagers is building a diverse, international community of mission-led people using technology to confront climate-related challenges.",18,,1,Active,2019-01-01,year,https://voyagers.io/,https://www.linkedin.com/company/voyagers-io,"Adventure Travel, Service Industry, Travel","Other, Travel and Tourism",,,1-10,Seed,For Profit,,Private,"8,186"
Gateway Ventures,https://www.crunchbase.com/organization/primecrowd,Venture Capital,20,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Austria's largest network for startup investors,16,,2,Active,2015-12-01,month,https://www.gateway.ventures,https://www.linkedin.com/company/gatewayventure,"Angel Investment, Finance, Financial Services, FinTech","Financial Services, Lending and Investments",3,"Ali Mahlodji, Daniel Cronin, Markus Kainz",11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"10,284"
ASIF Ventures,https://www.crunchbase.com/organization/amsterdam-student-investment-fund,Venture Capital,20,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",ASIF Ventures is a pre-seed VC fund investing in young entrepreneurs in the Amsterdam metropolitan area.,19,,16,Active,2017-08-20,day,https://www.asif.ventures,https://www.linkedin.com/company/asifventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Jimmy Dietz, Madeline Lawrence",11-50,"Seed, Venture",,,Private,"21,824"
NV NOM,https://www.crunchbase.com/organization/nvnom,Venture Capital,20,,"Groningen, Groningen, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","NV NOM is a venture capital firm that offers investments in business, healthcare, energy, manufacturing, and technology-based sectors.",19,,9,Active,1975-01-01,year,https://www.nom.nl/,http://www.linkedin.com/company/nom,"Consulting, Funding Platform, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,51-100,"Early Stage Venture, Seed",,,Private,"22,722"
Unknown Group,https://www.crunchbase.com/organization/unknown-group,Venture Capital,20,1,"The Hague, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Unknown Group supports founders and industry leaders to successfully bring innovations to the market.,19,,6,Active,2008-01-01,year,https://unknowngroup.com,https://www.linkedin.com/company/unknowngroup/about/,"Consulting, Education, Food and Beverage, Impact Investing, Venture Capital","Education, Financial Services, Food and Beverage, Lending and Investments, Professional Services",,,101-250,"Early Stage Venture, Seed",,,Private,"22,932"
ZEMU Venture Capital,https://www.crunchbase.com/organization/zemu-venture-capital,"Family Investment Office, Venture Capital",20,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Backing global entrepreneurs through our various funding programs.,18,,1,Active,2018-03-27,day,http://www.zemuvc.co/,https://www.linkedin.com/company/53525197/admin/,"Artificial Intelligence (AI), Blockchain, Decentralized Finance (DeFi), FinTech, Health Care, InsurTech, Internet, Internet of Things, Web3","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Health Care, Internet Services, Other, Science and Engineering, Software",2,"Ben Xi, Xiaobin Gu",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"24,422"
Van Herk Ventures,https://www.crunchbase.com/organization/van-herk-ventures,Venture Capital,20,4,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Van Herk Ventures invests in the life sciences sector through direct investments in private and listed companies ,13,2,6,Active,1951-01-01,year,http://www.vanherkgroep.nl,https://www.linkedin.com/company/van-herk-groep,,,1,Aat van Herk,51-100,"Early Stage Venture, Seed, Venture",,,Private,"26,684"
Kalon Venture Partners,https://www.crunchbase.com/organization/kalon-venture-partners,Venture Capital,20,,"Johannesburg, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",Kalon Venture Partners invests in and builds a portfolio of high growth technology companies.,11,,12,Active,2016-01-01,year,http://www.kalonvp.com/,https://www.linkedin.com/company/kalonvp,,,1,Clive Butkow,1-10,Early Stage Venture,,,Private,"31,700"
KBC Focus Fund,https://www.crunchbase.com/organization/kbc-start-it-fund,Venture Capital,20,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","The VC fund of KBC for companies active in the domain of Micro Electronics, IOT and Nanotechnology",13,,6,Active,2016-01-01,year,https://www.focusfund.be/,https://www.linkedin.com/company/kbc-start-it-fund/,"Information Technology, Manufacturing","Information Technology, Manufacturing",,,1-10,"Early Stage Venture, Seed",,,Private,"32,490"
JellyC,https://www.crunchbase.com/organization/jellyc,Venture Capital,20,2,"Australia Plains, South Australia, Australia","Asia-Pacific (APAC), Australasia",JellyC goal is to generate high returns and maintain a positive environmental footprint.,20,1,,Active,2021-01-01,year,https://www.jellyc.io/,https://www.linkedin.com/company/jellyc,,,,,1-10,,,,Private,"40,424"
Sofimac Innovation,https://www.crunchbase.com/organization/sofimac-innovation,"Private Equity Firm, Venture Capital",20,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sofimac Innovation, formerly iSource is a French venture capital firm specializing in early stage investments.",19,,4,Active,1998-01-01,year,https://www.sofimacpartners.fr/,https://www.linkedin.com/company/i-source-gestion/,,,1,Cécile Thébault,11-50,"Early Stage Venture, Seed",,,Private,"52,030"
StartupFon,https://www.crunchbase.com/organization/startupfon,Venture Capital,19,,"Üsküdar, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Online early stage investment platform.,17,,2,Active,2016-01-01,year,https://www.startupfon.com/,https://www.linkedin.com/company/startup-fon/,"Angel Investment, Crowdfunding, Crowdsourcing, Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments, Other",1,Gülsüm Çıracı,1-10,Early Stage Venture,,,Private,"10,919"
DOMiNO Ventures,https://www.crunchbase.com/organization/domino-ventures,Venture Capital,19,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","DOMiNO Ventures is a venture capital fund focusing on high-tech, pure-digital and first-day global startups.",17,,5,Active,2022-01-01,year,https://dominovc.com,https://www.linkedin.com/company/domino-vc,"CleanTech, Cyber Security, EdTech, FinTech, Health Care, Human Resources, Life Science, SaaS","Administrative Services, Biotechnology, Education, Financial Services, Health Care, Information Technology, Privacy and Security, Science and Engineering, Software, Sustainability",2,"Mustafa Kopuk, Yagiz Karadeniz",11-50,"Early Stage Venture, Seed, Venture",,,Private,"17,468"
xdeck,https://www.crunchbase.com/organization/xdeck-gmbh,"Accelerator, Venture Capital",19,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","xdeck is a venture-platform that accelerates early-stage, data-enabled b2b tech startups",13,,3,Active,2019-01-01,year,https://www.xdeck.de/,https://www.linkedin.com/company/xdeck,"Information Technology, Internet, Software","Information Technology, Internet Services, Software",2,"Nils Eiteneyer, Oliver Steinki",1-10,"Early Stage Venture, Seed",,,Private,"18,620"
212 Founders,https://www.crunchbase.com/organization/212-founders,"Accelerator, Incubator, Venture Capital",19,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)","212 Founders is an investment & support program for startups with international potential and links to Morocco, Africa and the Middle East",18,,,Active,2019-01-01,year,https://www.212founders.co,https://www.linkedin.com/company/212-founders,,,,,11-50,"Early Stage Venture, Seed",,,Private,"23,638"
Capital Mills,https://www.crunchbase.com/organization/capital-mills,"Secondary Purchaser, Syndicate, Venture Capital, Venture Debt",19,2,"Gorinchem, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Dutch early stage VC, investing with equity, revenue - based financing and in secondaries, in European B2B SaaS companies.",14,,15,Active,2016-01-01,day,http://www.capitalmills.nl/en/,https://in.linkedin.com/company/capital-mills-bv,Software,Software,2,"Erwin van der Veen, Gijs den Hartog",1-10,"Debt, Early Stage Venture, Secondary Market, Seed, Venture",,,Private,"25,840"
No Such Ventures,https://www.crunchbase.com/organization/no-such-ventures,Venture Capital,19,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Early-stage and growth investors, offering fast, flexible and hassle-free equity investments of €1.5m to €8m",16,,16,Active,2018-08-23,day,https://www.nosuchventures.com,https://www.linkedin.com/company/nosuchventures/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bart Veldman, Reinder Lubbers",1-10,"Early Stage Venture, Venture",,,Private,"26,814"
Air Liquide ALIAD,https://www.crunchbase.com/organization/air-liquidealiad,Venture Capital,19,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Air Liquide Investments in the future and demonstration (ALIAD), is a 100% Air Liquide subsidiary integrated in the Group’s new network.",16,,6,Active,2013-01-01,year,https://www.airliquide.com/group/aliad,https://www.linkedin.com/company/airliquide,Finance,Financial Services,1,Paul Delorme,10001+,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"30,716"
Radar Ventures,https://www.crunchbase.com/organization/radar-ventures,Venture Capital,19,,"Collingwood, Victoria, Australia","Asia-Pacific (APAC), Australasia",Radar Ventures operates as an venture capital firm.,17,,,Active,,,https://www.radarventures.com,https://www.linkedin.com/company/radar-ventures-au-nz/,,,,,1-10,Early Stage Venture,,,Private,"32,800"
Start Ventures,https://www.crunchbase.com/organization/big-start-ventures,Venture Capital,19,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Global early-stage Venture Capital invest in B2B startups in the Financial Sector - Fintech and Insurtech,12,,3,Active,,,https://www.startventures.vc,https://www.linkedin.com/company/startventuresvc/,"FinTech, InsurTech",Financial Services,,,1-10,"Early Stage Venture, Seed",,,Private,"33,219"
Invested Development,https://www.crunchbase.com/organization/invested-development,"Private Equity Firm, Venture Capital",19,4,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",We build private market investment strategies emphasizing social and environmental impact,18,1,16,Active,2009-07-01,day,http://investeddevelopment.com,http://www.linkedin.com/company/invested-development,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Miguel Granier,1-10,"Debt, Early Stage Venture, Seed",,,Private,"35,179"
Dominet Venture Partners,https://www.crunchbase.com/organization/dominet-digital,"Micro VC, Venture Capital",19,3,"Cremorne, New South Wales, Australia","Asia-Pacific (APAC), Australasia","Dominet Digital is an Investment and Consulting Group with a focus on Digital, Innovation and Investments.",19,,9,Active,,,http://dominet.com.au,https://www.linkedin.com/company-beta/3572635/,Venture Capital,"Financial Services, Lending and Investments",1,Domenic Carosa,1-10,Seed,,Made Acquisitions,Private,"41,510"
Solar Eco Fund,https://www.crunchbase.com/organization/solar-eco-fund,Venture Capital,19,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Solar Eco Fund invests in solana and its ecosystem.,19,,1,Active,2021-01-01,year,https://www.solarecofund.com,https://www.linkedin.com/company/solarecofund,,,1,Bill Cherman,1-10,Early Stage Venture,,,Private,"44,416"
All On,https://www.crunchbase.com/organization/all-on,Venture Capital,18,,"Ikoyi, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)",All On is a Dynamic Approach to Unlocking Access to Energy,12,,8,Active,2016-01-01,year,https://www.all-on.com/,https://www.linkedin.com/company/all-on-energy/,Energy,Energy,,,11-50,,For Profit,,Private,"14,076"
FSD Africa,https://www.crunchbase.com/organization/fsd-africa,Corporate Venture Capital,18,,"Nairobi, Nairobi Area, Kenya","Europe, Middle East, and Africa (EMEA)",FSD Africa is a non-profit company that offers financial services for regional platform.,15,,14,Active,2012-01-01,year,https://www.fsdafrica.org,https://www.linkedin.com/company/fsd-africa/?originalSubdomain=in,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",,,51-100,Early Stage Venture,For Profit,,Private,"20,858"
ROM InWest,https://www.crunchbase.com/organization/rom-inwest,Venture Capital,18,,"Haarlem, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",ROM InWest is an entrepreneur to strengthens the regional and circular economy.,15,,5,Active,2021-01-01,year,https://rominwest.nl/,https://www.linkedin.com/company/rom-inwest,,,,,11-50,"Early Stage Venture, Seed",,,Private,"21,331"
Blockchain Founders Capital,https://www.crunchbase.com/organization/blockchain-founders-capital,Venture Capital,18,,"Neustadt An Der Weinstraße, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Blockchain Founders Capital is a venture capital firm investing in early-stage companies.,17,,2,Active,2022-01-01,year,https://www.bfc.vc,https://www.linkedin.com/company/blockchain-founders-capital/?viewAsMember=true,"Blockchain, IT Infrastructure, Marketplace, SaaS","Blockchain and Cryptocurrency, Commerce and Shopping, Information Technology, Other, Software",4,"Benjamin Horvath, Marcel Uhlmann, Sagar Barvaliya, Wolfgang Männel",1-10,"Early Stage Venture, Seed",,,Private,"21,721"
Saya Bio,https://www.crunchbase.com/organization/saya-bio,"Entrepreneurship Program, Family Investment Office, Fund Of Funds, Venture Capital",18,1,"California City, California, United States","West Coast, Western US",Saya Bio is a multi-stage investment vehicle focusing on biotechnology and healthcare innovation.,17,1,1,Active,2020-04-29,day,https://saya.bio/,https://www.linkedin.com/company/saya-bio/,,,2,"Alejandro Gomez, Gome Gomez",1-10,Private Equity,For Profit,,Private,"29,660"
Mediahuis,https://www.crunchbase.com/organization/mediahuis-ventures,"Corporate Venture Capital, Venture Capital",18,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mediahuis is the corporate venture capital arm of independent publishing and media company Mediahuis.,14,,10,Active,2020-01-01,year,https://www.mediahuis.com,https://www.linkedin.com/company/mediahuisventures,"EdTech, Education, Human Resources, Virtual Workforce","Administrative Services, Education, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"31,408"
Next Humanity Ventures,https://www.crunchbase.com/organization/next-humanity-ventures,Venture Capital,18,2,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Next Humanity Venture invests in the future of planet & humanity across Europe with focus on Deeptech,17,,,Active,2020-01-01,month,https://nexthumanity.ventures,https://www.linkedin.com/company/nexthumanity/,,,1,Sal Matteis,1-10,Seed,,,Private,"44,183"
5square,https://www.crunchbase.com/organization/5-square,Venture Capital,18,3,"Laren, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",5square is an independent investment company,17,,5,Active,2004-01-01,year,http://www.5square.nl/,https://www.linkedin.com/company/5square/,"Asset Management, Finance, Venture Capital","Financial Services, Lending and Investments",2,"Mark Gitsels, Remco van den Heuvel",1-10,Venture,,,Private,"48,698"
ROM Utrecht Region,https://www.crunchbase.com/organization/rom-utrecht-region-27bc,Venture Capital,17,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","ROM Utrecht Region invest in digital, health, and sustainability businesses in the Utrecht region, the Netherlands",16,,6,Active,2020-01-01,year,https://www.romutrechtregion.nl/,https://www.linkedin.com/company/rom-utrecht-region/,"Angel Investment, Business Development, Professional Services, Trading Platform, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services",,,51-100,Seed,For Profit,,Private,"6,034"
Satgana,https://www.crunchbase.com/organization/satgana,"Micro VC, Venture Capital",17,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Satgana is a Climate Tech VC firm investing in the next generation of planet-positive startups building the Future of Earth.,17,,4,Active,2020-09-15,day,http://satgana.com,https://www.linkedin.com/company/satgana,"Incubators, Social Entrepreneurship, Social Impact, Sustainability, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments, Other, Social Impact, Sustainability",2,"Anil Maguru, Romain Diaz",1-10,"Early Stage Venture, Seed",,,Private,"7,929"
Vinci Venture Capital,https://www.crunchbase.com/organization/vinci-venture-capital,Venture Capital,17,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Vinci invests in early-stage European tech companies in mobility and automotive technologies, industry 4.0, energy storage and management.",10,,8,Active,2018-10-01,day,http://www.vincivc.com/,https://linkedin.com/company/vinci-venture-capital,"Automotive, CleanTech, Energy, Energy Management, Energy Storage, Industrial, Logistics, Supply Chain Management","Energy, Manufacturing, Sustainability, Transportation",,,1-10,"Early Stage Venture, Seed",,,Private,"10,044"
Combine,https://www.crunchbase.com/organization/combine-vc,Venture Capital,17,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Combine is a design and venture firm.,12,,,Active,2017-01-01,year,http://combine.vc/,https://www.linkedin.com/company/combinevc/,"Product Design, Venture Capital","Design, Financial Services, Lending and Investments",2,"Adam Michela, Soleio ‎‏‏‎ ‎‎ ‎",1-10,"Early Stage Venture, Seed",,,Private,"13,873"
Auriga Cyber ​​Ventures,https://www.crunchbase.com/organization/cyberimpact-ventures,Venture Capital,17,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Auriga Cyber ​​Ventures targets European startups in the cyber security environment.,15,,3,Active,2021-01-01,year,https://www.aurigacyberventures.com/,https://www.linkedin.com/company/auriga-cyber-ventures,"Cyber Security, Venture Capital","Financial Services, Information Technology, Lending and Investments, Privacy and Security",,,1-10,"Early Stage Venture, Seed",,,Private,"20,764"
NextGen Ventures,https://www.crunchbase.com/organization/nextgen-ventures,Venture Capital,17,,"Lunteren, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture capital fund investing in digital health and medtech startups to improve health care,15,,9,Active,2013-10-01,day,https://nextgenventures.nl/,https://www.linkedin.com/company/nextgen-ventures/,"Health Care, Medical Device, mHealth","Health Care, Mobile",1,Bruce Sommer,1-10,"Early Stage Venture, Seed",,,Private,"25,057"
BR Capital,https://www.crunchbase.com/organization/blockrock-capital,"Hedge Fund, Venture Capital",17,,"George Town, Midland, Cayman Islands",,BR Capital is a crypto economy and blockchain-focused fund,15,,1,Active,2018-07-01,day,http://br.capital,https://linkedin.com/company/brcapital,"Blockchain, Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",4,"Eugen Sandmann, Ivan Petuhovschii, Raphael (Rezo) Shmertz, Shota (Shawn) Lomtadze",1-10,"Convertible Note, Debt, Early Stage Venture, Initial Coin Offering, Venture",,,Private,"29,682"
Blissgrowth,https://www.crunchbase.com/organization/blissgrowth,Venture Capital,17,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Blissgrowth is to build the next generation of companies that focus on increasing human happiness at work and in life.,16,,1,Active,2021-01-01,year,https://www.blissgrowth.com/ ,https://www.linkedin.com/company/blissgrowth/ ,,,,,1-10,"Early Stage Venture, Seed",,,Private,"31,325"
VenturesOne,https://www.crunchbase.com/organization/venturesone,"Private Equity Firm, Venture Capital",17,2,"The Hague, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",VenturesOne is a venture capital firm that is dedicated to helping companies grow and scale their operations.,16,,9,Active,1986-01-01,year,http://www.venturesone.com,https://www.linkedin.com/company/venturesone,"Finance, Venture Capital","Financial Services, Lending and Investments",3,"Anthony Hobrow, Edward de Jager, Hans Peddemors",11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"39,551"
Fireball Capital,https://www.crunchbase.com/organization/fireball-capital,"Private Equity Firm, Venture Capital",17,1,"Cape Town, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",Fireball Capital operates as a venture capital firm.,17,,1,Active,2018-01-01,year,https://www.fireballcapital.co.za/,https://www.linkedin.com/company/fireball-capital/about/,,,,,1-10,Early Stage Venture,,,Private,"44,626"
