Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Daniel Marhely,https://www.crunchbase.com/person/daniel-marhely,Individual/Angel,9,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Daniel Marhely Co-Founded Blogmusik S.A. Daniel Marhely is Founder of Deezer S.A. and serves as its Director. In 2004, he co-founded the dat...",9,1,,,,,,https://www.linkedin.com/in/daniel-marhely-3b91142,,,,,,Seed,,,,"86,042"
Clément Buyse,https://www.crunchbase.com/person/clment-buyse,"Individual/Angel, Investment Partner",9,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Clément Buyse,8,,,,,,,https://www.linkedin.com/in/clementbuyse,,,,,,Seed,,,,"86,138"
Individual Investor Group,https://www.crunchbase.com/organization/individual-investor-group,,9,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Individual Investor Group is a publicly-traded financial media company.,8,,3,Closed,,,http://www.individualinvestor.com/,,Financial Services,Financial Services,,,,,For Profit,,Private,"86,541"
Shawn Wang,https://www.crunchbase.com/person/shawn-wang,Individual/Angel,9,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US","Head of DX, AirbyteHQ",9,,,,,,,,,,,,,,,,,"87,093"
Srini Koppolu,https://www.crunchbase.com/person/srini-koppolu,Individual/Angel,9,,"Hyderabad, Andhra Pradesh, India",Asia-Pacific (APAC),"Srini Koppolu is the chairman of Setu Software and an angel investor based in Hyderabad, India.  Prior to this, he was the Managing Direc...",9,,1,,,,,https://www.linkedin.com/in/srinikoppolu/,,,,,,Seed,,,,"89,231"
Sneaky Ventures,https://www.crunchbase.com/organization/sneaky-ventures,Venture Capital,9,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Sneaky Ventures provide both a financial acumen and operation expertise to the strategic businesses we invest in.,9,,,Active,2015-03-21,day,http://sneakyventures.com/,https://www.linkedin.com/company/sneaky-ventures-llc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Jay Moore, Tyler Halstead",11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"91,680"
SAF Venture,https://www.crunchbase.com/organization/saf-financial,"Private Equity Firm, Venture Capital",9,3,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Saf Venture is a private investment firm that expertise to improve cellular app and ecommerce market research.,9,,,Active,2016-11-01,month,http://www.safventure.com,https://www.linkedin.com/company/saf-financial/,"Asset Management, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Antonio Sinicropi, Fulvio Gregorace, Saverio Postorino",1-10,"Early Stage Venture, Seed",,,Private,"92,167"
Carma Axlr8r,https://www.crunchbase.com/organization/carma-axlr8r,Accelerator,9,1,"Cork, Cork, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Carma Axlr8r is a venture fund which focuses on entrepreneurs building technologies to solve the same problem.,9,1,,Closed,,,https://www.axlr8r.com/,https://www.linkedin.com/company/sosvvc,,,,,,,,,Private,"92,786"
ODI Startup Accelerator,https://www.crunchbase.com/organization/open-data-institute-startup,Accelerator,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","ODI Startup Accelerator is a year-long, bespoke programme for data-oriented startups.",9,,5,Active,2012-01-01,year,http://theodi.org,https://www.linkedin.com/company/the-open-data-institute,,,,,51-100,,,,Private,"93,584"
Andrus Purde,https://www.crunchbase.com/person/andrus-purde,Individual/Angel,9,1,"Estonia, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Experienced startup marketer. Co-founder and CEO of Outfunnel. Skype and Pipedrive alumni. Angel investor.,7,,,,,,http://purde.net,http://www.linkedin.com/in/andruspurde,,,,,,Seed,,,,"95,071"
Marek Fodor,https://www.crunchbase.com/person/marek-fodor,"Individual/Angel, Investment Partner",9,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Marek began his career working in consulting and banking before moving on to internet-related projects. Before joining Kantox he co-founded ...,8,1,,,,,,https://www.linkedin.com/in/marekfodor/,,,,,,Seed,,,,"95,181"
Preben Damgaard,https://www.crunchbase.com/person/preben-damgaard,Individual/Angel,9,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Founder and CEO of Damgaard Company, a combined VC and seed investor focusing primarily on B2B SaaS companies with disruptive technologies a...",7,1,2,,,,https://www.damgaard.com,https://www.linkedin.com/in/preben-damgaard/,,,,,,"Early Stage Venture, Seed, Venture",,,,"97,395"
Anonymous Trust,https://www.crunchbase.com/organization/anonymous-trust,,9,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Trust,7,,5,Active,,,,,,,,,,,For Profit,,Private,"100,428"
ICE71 Accelerate,https://www.crunchbase.com/organization/ice71-accelerate,Accelerator,9,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",ICE71 Accelerate is a three-month accelerator programme for early-stage cybersecurity startups.,9,,9,Active,2018-01-01,year,https://ice71.sg/accelerate/,https://www.linkedin.com/company/ice71,,,,,,Early Stage Venture,,,Private,"100,681"
Power Financial Corporation,https://www.crunchbase.com/organization/power-financial-corporation,,9,,"Toronto, Ontario, Canada",Great Lakes,Power Financial Corporation is a diversified management and holding company.,5,,5,Active,1984-01-01,year,http://www.powerfinancial.com/en/,https://www.linkedin.com/company/power-financial-corporation,"Finance, Financial Services",Financial Services,,,10001+,,For Profit,,Public,"102,655"
DFG Capital,https://www.crunchbase.com/organization/dfg-capital,Private Equity Firm,9,,"Springfield, Missouri, United States",Midwestern US,DFG Capital is an investment firm.,9,,,Active,2020-01-01,year,https://www.dfgcapital.org,https://www.linkedin.com/company/dfgcapital/,,,,,1-10,,,,Private,"103,630"
Lena Apler,https://www.crunchbase.com/person/lena-apler,Individual/Angel,9,2,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Lena Apler is the Founder and CEO of Collector Bank.,8,,2,,,,,https://www.linkedin.com/in/lena-apler-81931b4,,,,,,Seed,,,,"104,258"
Business Angels,https://www.crunchbase.com/person/business-angels-a7d1,"Individual/Angel, Investment Partner",9,,,,Business Angels,7,,4,,,,,,,,,,,,,,,"104,776"
Johan Lorenzen,https://www.crunchbase.com/person/johan-lorenzen,"Individual/Angel, Investment Partner",9,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Johan brings more than a decade of experience with high growth internet companies, both from the founder and investor side. Johan joined Hol...",8,,,,,,,https://www.linkedin.com/in/johanlorenzen,,,,,,"Early Stage Venture, Seed, Venture",,,,"106,193"
ERNE VENTURES,https://www.crunchbase.com/organization/erne-ventures,Venture Capital,9,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",ERNE VENTURES is investing in start-up and early stage companies with a global reach potential.,9,,,Active,2007-01-01,year,http://www.ERNE.pl,,Venture Capital,"Financial Services, Lending and Investments",1,Arek Kuich,1-10,Early Stage Venture,,,Private,"108,526"
Keith Willey,https://www.crunchbase.com/person/keith-willey,Individual/Angel,9,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Keith is an associate professor of strategic and international management and entrepreneurship at London Business School as well as a senior...,9,,,,,,,https://www.linkedin.com/in/keithwilleylbs,,,,,,Seed,,,,"110,079"
Azor Barros,https://www.crunchbase.com/person/azor-barros,"Individual/Angel, Investment Partner",9,2,"São Paulo, Sao Paulo, Brazil",Latin America,"Azor Barros has worked at TPG Growth, Warburg Pincus, McKinsey, and Pátria Investments.  He is focused primarily on Fintechs, SaaS, Financia...",9,,,,,,,https://br.linkedin.com/in/azorbdetoledobarros,,,,,,,,,,"111,776"
Invest PME,https://www.crunchbase.com/organization/invest-pme,Venture Capital,9,,"Besançon, Franche-Comte, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Invest PME helps regional intermediate-sized companies grow by providing capital at all stages of their existence.,9,,1,Active,1996-01-01,year,http://www.invest-pme.fr,,"Financial Services, Impact Investing","Financial Services, Lending and Investments",,,1-10,Private Equity,,Made Acquisitions,Private,"113,279"
Cyril Moutran,https://www.crunchbase.com/person/cyril-moutran,Individual/Angel,9,4,"Austin, Texas, United States",Southern US,Cyril Moutran,8,,,,,,,https://www.linkedin.com/in/cyrilmoutran,,,,,,Seed,,,,"114,245"
Moritz Thiele,https://www.crunchbase.com/person/moritz-thiele,Individual/Angel,9,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Moritz Thiele,7,,,,,,,https://www.linkedin.com/in/moritz-thiele,,,,,,,,,,"114,972"
Dario Suter,https://www.crunchbase.com/person/dario-suter,Individual/Angel,9,3,"Berlin, Germany, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dario Suter,9,,,,,,,,,,,,,Seed,,,,"115,798"
Nobuyuki Idei,https://www.crunchbase.com/person/nobuyuki-idei,"Individual/Angel, Investment Partner",9,1,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Nobuyuki Idei has served as our independent director since June 2007. Being an experienced director, Nobuyuki Idei currently also serves as...",9,1,,,,,,http://jp.linkedin.com/in/nobuyukiidei,,,,,,Seed,,,,"116,427"
Vijay Pandurangan,https://www.crunchbase.com/person/vijay-pandurangan,Individual/Angel,9,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Vijay learned how to build large software systems at Google from 2002-2008 and at CMU. He worked on cluster management, mobile apps before s...",9,,,,,,,https://www.linkedin.com/in/vpandurangan,,,,,,Seed,,,,"117,592"
Kliwla Family Office,https://www.crunchbase.com/organization/kliwla-family-office-ag,"Family Investment Office, Hedge Fund, Private Equity Firm, Venture Capital",9,3,"Vaduz, Vaduz, Liechtenstein","Europe, Middle East, and Africa (EMEA)",Kliwla Family Office operates as a single family office with a comprehensive expertise in capital markets and corporate finance.,9,1,,Active,2016-01-01,year,https://klitschko.com/en/companies/kliwla-family-office-ag,,"Asset Management, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Wladimir Klitschko,1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Seed, Venture",,,Private,"118,170"
Alain Garner,https://www.crunchbase.com/person/alain-garner,Individual/Angel,9,1,"United Kingdom, Europe","Europe, Middle East, and Africa (EMEA)",Alain Garner is the Product Director New Innovation at Comtech.Alain Garner attended University of Kent.,9,,1,,,,http://www.alaingarner.com,https://www.linkedin.com/in/alaingarner,,,,,,,,,,"118,890"
Deniz Devrim Cengiz,https://www.crunchbase.com/person/deniz-devrim-cengiz,Individual/Angel,9,1,"Istanbul, Turkey, Europe","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Deniz Devrim Cengiz,9,,,,,,,https://www.linkedin.com/in/denizdevrimcengiz/,,,,,,,,,,"120,284"
Evelyn Bourke,https://www.crunchbase.com/person/evelyn-bourke,Individual/Angel,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Evelyn was appointed Bupa’s Group CEO in July 2016, having been Acting Group CEO from April 2016. She is also a member of the Bupa Board and...",9,,,,,,,https://www.linkedin.com/in/ACoAAAAZn4sBLYMSXSBp1CcfM1YTobxxMa1EgWg/,,,,,,,,,,"122,141"
Münteha Adalı,https://www.crunchbase.com/person/münteha-adalı,Individual/Angel,9,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Münteha Adalı is an angel investor.,6,,,,,,,https://www.linkedin.com/in/muntehaadali/,,,,,,,,,,"122,982"
Var Business Angels,https://www.crunchbase.com/organization/var-business-angels,Venture Capital,9,,"Toulon, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Var Business Angels is a principal investment firm specializing in venture capital and growth capital transactions. ,9,,,Active,2007-01-01,year,http://vba.tvt.fr/,https://www.linkedin.com/company/toulon-var-technologies,,,,,11-50,,,,Private,"129,170"
"XMP Business Angels, Investment Arm",https://www.crunchbase.com/organization/xmp-business-angels-investment-arm,Angel Group,9,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","XMP Business Angels is a Paris, France-based angel investor group that primarily considers seed and early stage investments.",9,,1,Active,2004-01-01,year,http://www.xmp-badge.org,https://www.linkedin.com/company/les-business-angels-des-grandes-ecoles,,,,,,,,,Private,"129,741"
IRDInov,https://www.crunchbase.com/organization/irdinov,Accelerator,9,1,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",IRDInov is specializes in seed financing and start-up investments.,8,,1,Active,,,,,"Asset Management, Impact Investing","Financial Services, Lending and Investments",,,,Seed,,,Private,"130,190"
Dave Baggett,https://www.crunchbase.com/person/dave-baggett,Individual/Angel,9,1,"Potomac, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",Dave Baggett is a Co-Founder and serves as the Chief Executive Officer at Inky. As co-founder and COO of travel search provider ITA Software...,8,,,,,,,http://www.linkedin.com/in/davidbaggett,,,,,,Seed,,,,"130,973"
OP Corporate Bank,https://www.crunchbase.com/organization/op-corporate-bank,Investment Bank,9,9,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",OP Corporate Bank is a financial services company that offers banking and non-life insurance services for businesses.,9,7,7,Active,1902-01-01,year,https://opbank.lt/,https://www.linkedin.com/company/„op-corporate-bank-plc“-lietuvos-filialas,,,,,10001+,,,,Private,"131,682"
DeepWell Ventures,https://www.crunchbase.com/organization/deepwell-ventures,Venture Capital,9,1,"Austin, Texas, United States",Southern US,Early Stage Venture Capital Investors,9,,,Closed,2014-01-01,year,https://www.deepwell.ventures,,,,1,Warren Rogers,1-10,"Early Stage Venture, Seed",,,Private,"134,726"
Henry Ritchotte,https://www.crunchbase.com/person/henry-ritchotte,Individual/Angel,9,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Henry Ritchotte is the Founder of RitMir Ventures. He previously worked at Deutsche Bank as a Head of Digital Bank. Henry Ritchotte attended...,7,,3,,,,,https://www.linkedin.com/in/henry-ritchotte-3a289b112,,,,,,Seed,,,,"136,309"
IMS Digital Ventures,https://www.crunchbase.com/organization/ims-digital-ventures,Corporate Venture Capital,9,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Market-leading Venture Builder that co-founds and invests in disruptive technology ventures,5,,8,Active,2016-01-01,year,https://imsdv.com/,https://www.linkedin.com/company/integrated-management-systems-ims-hk-ltd./,Venture Capital,"Financial Services, Lending and Investments",1,Anastasios Papadopoulos,251-500,"Early Stage Venture, Seed",,,Private,"144,260"
Phil Boddy,https://www.crunchbase.com/person/phil-boddy,Individual/Angel,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Phil is a Partner in Equity Derivatives at Sunrise Brokers LLP, part of the BGC Partners Group. He is also an experienced Angel Investor foc...",9,,,,,,,https://www.linkedin.com/in/philboddy/,,,,,,,,,,"145,239"
Crypto3 Capital,https://www.crunchbase.com/organization/damo-labs,Venture Capital,9,,"Grand Cayman, Midland, Cayman Islands",,Crypto3 Capital is a blockchain venture capital institution focusing on value investment,9,,,Active,2020-01-01,year,https://crypto3.capital/,https://www.linkedin.com/company/crypto3capital,,,1,Quera Huang,1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"146,221"
Ludvig Linge,https://www.crunchbase.com/person/ludvig-linge,Individual/Angel,9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Ludvig has a background as a co-founder of the company The Astonishing Tribe, TAT, and is an active angel investor. He is passionate about h...",6,,,,,,,http://www.linkedin.com/pub/ludvig-linge/0/979/302,,,,,,Seed,,,,"148,057"
Multiple Angels,https://www.crunchbase.com/person/multiple-angels-2,"Individual/Angel, Investment Partner",9,2,,,Multiple Angels,8,,,,,,,,,,,,,Seed,,,,"148,537"
Second Working District,https://www.crunchbase.com/organization/second-working-district-2,Venture Capital,9,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Privately held international investment company focused on innovative projects.,7,,,Active,2013-01-01,year,http://www.secondworkingdistrict.com/en/,https://www.linkedin.com/company/second-working-district,Venture Capital,"Financial Services, Lending and Investments",1,Vlad Krishtop,251-500,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"158,078"
Mindspring Capital,https://www.crunchbase.com/organization/mindspring-capital,Venture Capital,9,1,"Newport Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",We empower technology entrepreneurs in the sports industry.,9,,,Active,2019-06-12,day,https://mindspring.capital/,https://www.linkedin.com/company/mindspring-capital/?viewAsMember=true,"Software, Sports","Software, Sports",1,Craig Thompson,1-10,"Early Stage Venture, Seed",,,Private,"168,409"
İzzet Halyo,https://www.crunchbase.com/person/i-zzet-halyo,"Individual/Angel, Investment Partner",9,1,,,İzzet Halyo,8,,,,,,,,,,,,,,,,,"172,389"
Marcel Beemsterboer,https://www.crunchbase.com/person/marcel-beemsterboer,Individual/Angel,9,2,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Marcel Beemsterboer - Owner @ Zeeburg Ventures,5,,,,,,,https://www.linkedin.com/in/marcelbeemsterboer,,,,,,Seed,,,,"179,132"
FNZ,https://www.crunchbase.com/organization/fnz,,8,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",FNZ is a wealth management platform that combines operational workflows and investment services for financial institutions.,7,,5,Active,2004-01-01,year,http://www.fnz.com,http://www.linkedin.com/company/fnz,"Finance, Financial Services, FinTech, InsurTech, Wealth Management",Financial Services,1,Adrian Durham,5001-10000,,For Profit,"Made Acquisitions, Was Acquired",Private,119
Rice University,https://www.crunchbase.com/organization/rice-university,University Program,8,,"Houston, Texas, United States","Greater Houston Area, Southern US",Rice University is a private research university that focuses on providing undergraduate education services.,6,,2,Active,1912-09-23,day,http://www.rice.edu,https://www.linkedin.com/school/riceuniversity,"Education, Higher Education, Service Industry, Universities","Education, Other",1,William Marsh Rice,1001-5000,,,,Private,510
SIX,https://www.crunchbase.com/organization/six-group,,8,1,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","SIX is a financial service company that offers securities, banking, financial information services to clients in the financial market.",8,,4,Active,2008-01-01,year,http://www.six-group.com/,https://www.linkedin.com/company/sixgroup,"Banking, Finance, Financial Exchanges, Financial Services, Payments, Security, Stock Exchanges","Financial Services, Lending and Investments, Payments, Privacy and Security",,,1001-5000,,For Profit,Made Acquisitions,Private,"1,776"
OVNI Capital,https://www.crunchbase.com/organization/ovni-capital,Venture Capital,8,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",First-check venture capital firm committed to aliens redefining global markets,8,,3,Active,2022-01-01,year,https://ovni.vc,https://www.linkedin.com/company/ovnicap/,,,2,"Arnaud Laurent, Augustin Sayer",1-10,"Early Stage Venture, Seed",,,Private,"3,176"
Sunly,https://www.crunchbase.com/organization/sunly,,8,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sunly develops and operates renewable energy projects and invests in electrification startups.,6,,4,Active,2019-01-01,year,https://sunly.ee,https://www.linkedin.com/company/sunly,"Energy, Renewable Energy, Solar","Energy, Natural Resources, Sustainability",1,Priit Lepasepp,101-250,,For Profit,Made Acquisitions,Private,"3,934"
Channel 4,https://www.crunchbase.com/organization/channel-2,Venture Capital,8,1,"Belfast, Belfast, United Kingdom","Europe, Middle East, and Africa (EMEA)",Channel 4 provides public broadcasting services via television.,7,,2,Active,1982-01-01,year,http://www.channel4.com/,http://www.linkedin.com/company/162994,"Broadcasting, Digital Media, Telecommunications, TV","Hardware, Media and Entertainment, Video",1,Vinay Solanki,1001-5000,,For Profit,Made Acquisitions,Private,"4,471"
Kvanted Ventures,https://www.crunchbase.com/organization/kvanted-ventures,Venture Capital,8,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Kvanted Ventures focuses on companies building new software and hardware solutions to disrupt the industrial value chain.,8,,6,Active,2023-01-01,year,https://www.kvanted.com/,https://www.linkedin.com/company/kvanted/,,,1,Maria Wasastjerna,1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,537"
Vattenfall,https://www.crunchbase.com/organization/vattenfall-ab,,8,,"Solna, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Vattenfall is an energy company that produces and retails electricity and heat.,6,,4,Active,1909-01-01,year,https://group.vattenfall.com,https://www.linkedin.com/company/vattenfall,"Energy, Energy Management, Hydroelectric, Renewable Energy, Service Industry, Solar","Energy, Natural Resources, Other, Sustainability",,,10001+,,For Profit,Made Acquisitions,Private,"5,123"
MKT1 Capital,https://www.crunchbase.com/organization/mkt1,Micro VC,8,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",The B2B Marketing Fund,8,,1,Active,2021-01-01,year,https://www.mkt1capital.com,https://www.linkedin.com/company/mkt1/,"B2B, Consulting, Internet, Marketing","Internet Services, Other, Professional Services, Sales and Marketing",1,Emily Kramer,1-10,"Early Stage Venture, Seed",,,Private,"5,933"
Shiseido,https://www.crunchbase.com/organization/shiseido,,8,2,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Shiseido offers the highest quality products in skincare, makeup, and fragrance.",6,1,2,Active,1872-01-01,year,http://www.shiseido.com/,https://www.linkedin.com/company/shiseido,"Beauty, Cosmetics, Fashion, Personal Care and Hygiene","Clothing and Apparel, Consumer Goods, Design",1,Arinobu Fukuhara,10001+,,For Profit,"Made Acquisitions, Was Acquired",Public,"6,719"
European Institute of Innovation and Technology,https://www.crunchbase.com/organization/european-institute-of-innovation-and-technology,,8,1,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",EIT empowers entrepreneurs and innovators to support the development of innovative solutions to pressing global challenges.,8,1,4,Active,2008-01-01,year,http://eit.europa.eu/,http://www.linkedin.com/company/european-institute-of-innovation,"Education, Government, Higher Education, Information Technology, Innovation Management","Education, Government and Military, Information Technology, Professional Services",,,101-250,,For Profit,,Private,"7,749"
MakerDAO,https://www.crunchbase.com/organization/makerdao,,8,2,"Santa Cruz, California, United States","San Francisco Bay Area, West Coast, Western US",Maker is a decentralized autonomous organization on the Ethereum blockchain.,8,,1,Active,2014-01-01,year,https://makerdao.com/,https://www.linkedin.com/company/10146072/,"Big Data, Bitcoin, Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Financial Services, Security","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Privacy and Security, Software",1,Rune Christensen,51-100,,For Profit,,Private,"7,820"
Modus Capital,https://www.crunchbase.com/organization/modus-capital,Venture Capital,8,1,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Modus is a holistic Venture Platform that provides entrepreneurs with more than just the financial capital needed to succeed.,8,,6,Active,2016-01-01,year,https://modus.vc/,https://www.linkedin.com/company/modus-capital/,Venture Capital,"Financial Services, Lending and Investments",2,"Awad Makkawi, Kareem Elsirafy",11-50,"Early Stage Venture, Seed",,Made Acquisitions,Private,"8,368"
Measure 8 Venture Partners,https://www.crunchbase.com/organization/measure-8-venture-partners,"Hedge Fund, Venture Capital",8,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Measure 8 Venture Partners is an alternative investment vehicle created to capitalize on the emergence of the global cannabis industry.,7,1,4,Active,2016-01-01,year,http://www.m8vp.com/,https://www.linkedin.com/company/measure8venturepartners/,Cannabis,"Community and Lifestyle, Food and Beverage, Health Care",2,"Boris Jordan, Justin Ort",11-50,"Convertible Note, Seed, Venture",,,Private,"8,754"
Slimmer AI,https://www.crunchbase.com/organization/slimmer,Venture Capital,8,2,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Slimmer AI is an AI venture studio that builds artificial intelligence products and strategies.,7,,3,Active,2009-01-01,year,https://slimmer.ai/,https://www.linkedin.com/company/slimmer-ai/,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",3,"Edwin Valentijn, Gert-Jan van Dijk, Steven van den Tol",51-100,"Early Stage Venture, Seed",,,Private,"9,228"
Overwater Ventures,https://www.crunchbase.com/organization/overwater-ventures,Venture Capital,8,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Overwater Ventures is an investment firm.,6,,1,Active,2021-01-01,year,https://www.overwater.vc/,https://www.linkedin.com/company/overwater-ventures,,,1,Kristina Simmons,1-10,"Early Stage Venture, Seed",,,Private,"9,455"
Colony Lab,https://www.crunchbase.com/organization/colony-lab,,8,,"Mahé, Beau Vallon, Seychelles","Europe, Middle East, and Africa (EMEA)",Colony Lab is a community-driven initiative to power the Avalanche Platform growth by investing in early-stage projects.,8,,,Active,2021-01-01,year,https://colonylab.io/,https://www.linkedin.com/company/colonylab,"Blockchain, Cryptocurrency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",4,"Aurélien Y., Elie LE REST, Grzegorz Łyskawa, Wessal Er-Radi",11-50,,,,Private,"10,133"
Tudigo,https://www.crunchbase.com/organization/tudigo,Incubator,8,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Tudigo Initiate, participate, support, invest in a project that will directly and positively impact the economy and local life.",8,,2,Active,2012-01-01,year,https://www.tudigo.co/,https://www.linkedin.com/company/tudigo/,"Communities, Financial Services, Lifestyle","Community and Lifestyle, Financial Services",2,"Alexandre Laing, Stéphane Vromman",51-100,Crowdfunding,For Profit,,Private,"10,336"
QIC,https://www.crunchbase.com/organization/qic,Private Equity Firm,8,2,"Brisbane, Queensland, Australia","Asia-Pacific (APAC), Australasia","QIC is a global diversified alternative investment firm offering infrastructure, real estate, private equity, and multi-asset investments.",6,1,4,Active,1991-01-01,year,http://www.qic.com,https://www.linkedin.com/company/qic,"Banking, Financial Services, Real Estate, Venture Capital","Financial Services, Lending and Investments, Real Estate",1,Ross Israel,501-1000,"Debt, Private Equity, Seed, Venture",,Made Acquisitions,Private,"10,350"
Qualitas Equity Partners,https://www.crunchbase.com/organization/qualitas-equity-partners,Private Equity Firm,8,2,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Qualitas Equity Partners is an investor-oriented fund management company based in Madrid, Spain.",7,,1,Active,2003-01-01,year,http://www.qualitasequity.com/en,https://www.linkedin.com/company/qimpactfese/,,,2,"Eric Halverson, Iñigo Olaguíbel",101-250,"Early Stage Venture, Seed",,Made Acquisitions,Private,"10,550"
Relay Investments,https://www.crunchbase.com/organization/relay-investments,Venture Capital,8,1,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","We back talented, young and aspiring entrepreneurs, who plan to acquire a small or medium sized business (SME) primarily via a Search Fund.",8,,,Active,2013-01-01,year,http://www.relayinvestments.com/,https://www.linkedin.com/company/relayinvestments,,,1,Martin Steber,11-50,"Seed, Venture",,,Private,"10,863"
