Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series A - Fiberwood,https://www.crunchbase.com/funding_round/fiberwood-series-a--d3d6361b,Fiberwood,https://www.crunchbase.com/organization/fiberwood,Series A,2024-05-23,7700000,EUR,8325035,,"Metsa Spring, Stephen Industries","Metsa Spring, Stephen Industries","182,810",,,,Early Stage Venture,Fiberwood is a new eco-friendly wood fiber insulation that can be used for a variety of purposes and which has excellent insulation values.,"Manufacturing, Wood Processing","Järvenpää, Southern Finland, Finland, Europe",https://www.fiberwood.fi,$1M to $10M,13800000,EUR,15130241,Early Stage Venture,3,2,1,Yes,
Series B - Ankorstore,https://www.crunchbase.com/funding_round/ankorstore-series-b--eddfe0db,Ankorstore,https://www.crunchbase.com/organization/ankorstore,Series B,2021-05-16,84000000,EUR,102065614,,"Bain Capital Ventures, Tiger Global Management","Aglaé Ventures, Alven, Bain Capital Ventures, Global Founders Capital, Index Ventures, TCV, Tiger Global Management","183,116",,,,Early Stage Venture,Ankorstore is a wholesale marketplace that connects independent shop owners and specialist brands with neighborhood retailers.,"B2B, E-Commerce, Marketplace, Retail, Wholesale","Paris, Ile-de-France, France, Europe",https://www.ankorstore.com,,365000000,EUR,421804886,Late Stage Venture,4,7,3,Yes,
Venture Round - Protium Green Solutions,https://www.crunchbase.com/funding_round/protium-green-solutions-series-unknown--826e663b,Protium Green Solutions,https://www.crunchbase.com/organization/protium-green-solutions,Venture - Series Unknown,2022-06-09,40500000,GBP,50595528,,Swen Capital Partners,"Barclays Sustainable and Impact Banking, Swen Capital Partners","183,723",,,,,Protium Green Solutions is a green hydrogen and fuel cell project developer.,"Energy, Environmental Engineering, Renewable Energy","London, England, United Kingdom, Europe",https://protium.green,$1M to $10M,40500000,GBP,50595528,,2,2,2,Yes,
Series A - Stockeld Dreamery,https://www.crunchbase.com/funding_round/stockeld-dreamery-series-a--54983726,Stockeld Dreamery,https://www.crunchbase.com/organization/stockeld-dreamery,Series A,2021-09-02,16500000,EUR,19592081,,"Astanor Ventures, Northzone","Alexander Ljung, Astanor Ventures, David Frenkiel, Edastra Venture Capital, Eric Archambeau, Eurazeo, Gullspång Re:food, Inventure, Martas Explorers, Mudcake, Norrsken VC, Northzone","184,128",,,,Early Stage Venture,"Stockeld Dreamery creates the world's most ambitious cheese. Join us on our journey to reimagined, reinvented and real delicious foods.",Food and Beverage,"Solna, Stockholms Lan, Sweden, Europe",https://www.stockeld.com,Less than $1M,19750000,EUR,23185012,Early Stage Venture,2,12,2,Yes,
Series B - Tuum,https://www.crunchbase.com/funding_round/tuum-series-b--5e7e3243,Tuum,https://www.crunchbase.com/organization/tuum,Series B,2024-03-14,,,,,Citi Ventures,Citi Ventures,"185,658",,,,Early Stage Venture,Tuum is a cloud-native banking platform that allows any business to offer tailored financial services to their customers.,"Banking, Financial Services, FinTech, Payments, SaaS","Tallinn, Harjumaa, Estonia, Europe",https://www.tuumplatform.com,$1M to $10M,45000000,EUR,49656334,Early Stage Venture,5,1,1,Yes,
Series A - Terra Quantum,https://www.crunchbase.com/funding_round/terra-quantum-series-a--59a2bac9,Terra Quantum,https://www.crunchbase.com/organization/terra-quantum,Series A,2022-01-13,75000000,USD,75000000,,Lakestar,Lakestar,"185,750",,,,Early Stage Venture,"Terra Quantum is a full-stack quantum technology company providing Quantum as a Service in the areas of algorithms, computing and security","Computer, Information Technology, Quantum Computing, Security","Sankt Gallen, Sankt Gallen, Switzerland, Europe",https://terraquantum.swiss/,$10M to $50M,90000000,USD,90000000,Private Equity,4,1,,Yes,
Series A - 60 Decibels,https://www.crunchbase.com/funding_round/60-decibels-series-a--192f1c54,60 Decibels,https://www.crunchbase.com/organization/60-decibels,Series A,2021-12-21,8800000,USD,8800000,,FPE Capital,FPE Capital,"186,842",,,,Early Stage Venture,60 Decibels brings speed and repeatability to social impact measurement and customer insights.,"Analytics, Market Research, Social Entrepreneurship","London, England, United Kingdom, Europe",https://www.60decibels.com/,$1M to $10M,10500000,USD,10500000,Early Stage Venture,2,1,3,Yes,
Series A - Klima,https://www.crunchbase.com/funding_round/klima-series-a--1aacdd93,Klima,https://www.crunchbase.com/organization/klima,Series A,2022-04-21,10000000,EUR,10835152,,Keen Venture Partners,"468 Capital, Adjacent, Headline, HV Capital, Keen Venture Partners","186,830",,,,Early Stage Venture,"Klima allows everyone to take climate action, by offsetting and reducing their carbon footprint all from one app.","B2C, GreenTech, Software","Berlin, Berlin, Germany, Europe",https://www.klima.com/,$1M to $10M,15800000,EUR,17614354,Early Stage Venture,3,5,3,Yes,
Series A - Nayms,https://www.crunchbase.com/funding_round/nayms-series-a--d10776a5,Nayms,https://www.crunchbase.com/organization/nayms,Series A,2024-03-28,,,,,,Coinvestor Ventures,"187,380",,,,Early Stage Venture,"On chain marketplace for the raising and trading of capital, the writing of risk, and the payment rails for premium and claim transactions.","Cryptocurrency, Insurance, InsurTech, Trading Platform","London, England, United Kingdom, Europe",http://www.nayms.com,$10M to $50M,11693067,USD,11693067,Early Stage Venture,7,1,,Yes,
Series B - Patient 21,https://www.crunchbase.com/funding_round/patient21-series-b--fcc21ed1,Patient 21,https://www.crunchbase.com/organization/patient21,Series B,2021-06-01,48000000,EUR,58644004,,,"Cold Start Ventures, Eight Roads Ventures, PICO Venture Partners, Piton Capital, Target Global","187,746",,,,Early Stage Venture,Patient 21 is a healthtech company that aims to empower patients and doctors to make better decisions by leveraging data.,"Health Care, Medical, Wellness","Berlin, Berlin, Germany, Europe",https://www.patient21.com,$10M to $50M,187926335,USD,187926335,Late Stage Venture,6,5,,Yes,
Venture Round - QANplatform,https://www.crunchbase.com/funding_round/qanplatform-qan-blockchain-platform-series-unknown--71974215,QANplatform,https://www.crunchbase.com/organization/qanplatform-qan-blockchain-platform,Venture - Series Unknown,2021-06-02,700000,USD,700000,,,"BSCPad, Samurai by CyberFi, TrustPad","187,807",,,,,QANplatform is the Quantum-resistant hybrid blockchain platform. Build your software applications like DApps or Defi and run business processes on blockchain in 5 minutes with QANplatform.,"Blockchain, Cryptocurrency, Cyber Security, Information Technology, Quantum Computing, Software","Tallinn, Harjumaa, Estonia, Europe",https://www.qanplatform.com,$1M to $10M,17800000,USD,17800000,,4,3,,Yes,
Series A - TheyDo,https://www.crunchbase.com/funding_round/theydo-series-a--ae717f7f,TheyDo,https://www.crunchbase.com/organization/theydo,Series A,2024-03-14,31100000,EUR,33845662,,Blossom Capital,"20SALES, Arches Capital, Blossom Capital, HighSage Ventures, InnovationQuarter, Steven Van Belleghem","188,250",,,,Early Stage Venture,"TheyDo is a journey management platform designed to help companies with their journey mapping, frameworks and prioritization.","Collaboration, Consumer Research, Productivity Tools, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.theydo.com/,$1M to $10M,45075000,EUR,48836204,Early Stage Venture,4,6,3,Yes,
Series A - Wayland Additive,https://www.crunchbase.com/funding_round/wayland-additive-series-a--f8a081c6,Wayland Additive,https://www.crunchbase.com/organization/wayland-additive,Series A,2023-04-19,4600000,GBP,5716878,,Metrea Discovery,"ACF Investors, Longwall Venture, Metrea Discovery, Parkwalk Advisors","189,526",,,,Early Stage Venture,Wayland Additive Limited is a West-Yorkshire based company pushing the boundaries of electron beam 3D printing.,"3D Printing, Machinery Manufacturing, Manufacturing","Huddersfield, Kirklees, United Kingdom, Europe",http://www.waylandadditive.com/,$10M to $50M,16512000,GBP,21024735,Early Stage Venture,4,4,2,Yes,
Series B - Tuum,https://www.crunchbase.com/funding_round/tuum-series-b--e806ca27,Tuum,https://www.crunchbase.com/organization/tuum,Series B,2024-02-06,25000000,EUR,26892767,,CommerzVentures,"CommerzVentures, Speedinvest","189,638",,,,Early Stage Venture,Tuum is a cloud-native banking platform that allows any business to offer tailored financial services to their customers.,"Banking, Financial Services, FinTech, Payments, SaaS","Tallinn, Harjumaa, Estonia, Europe",https://www.tuumplatform.com,$1M to $10M,45000000,EUR,49656334,Early Stage Venture,5,2,1,Yes,
Series A - Boleron,https://www.crunchbase.com/funding_round/boleron-series-a--2ea84bdc,Boleron,https://www.crunchbase.com/organization/boleron,Series A,2024-02-15,1600000,EUR,1723664,,,,"189,729",8000000,EUR,8618321,Early Stage Venture,"Boleron is an insurtech company and the first Digital Insurance Broker in Bulgaria, building a digital marketplace for insurance products.","Insurance, InsurTech, Mobile Apps, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.boleron.bg,$1M to $10M,4700000,EUR,4992504,Early Stage Venture,4,,,Yes,
Series A - CarOnSale,https://www.crunchbase.com/funding_round/caronsale-series-a--3ab25082,CarOnSale,https://www.crunchbase.com/organization/caronsale,Series A,2020-11-02,15000000,EUR,17462165,,Insight Partners,"Creandum, Felix Plapperer, FJ Labs, Flixfounders, Insight Partners","190,317",,,,Early Stage Venture,Operator of B2B auction platform intended to digitize the lease-return and trade-in of cars.,"Automotive, Customer Service, Wholesale","Berlin, Berlin, Germany, Europe",https://www.caronsale.de/,$10M to $50M,136000000,EUR,157547083,Late Stage Venture,4,5,,Yes,
Series A - 99math,https://www.crunchbase.com/funding_round/99math-series-a--6b26f053,99math,https://www.crunchbase.com/organization/99math,Series A,2021-08-02,1000000,USD,1000000,,Flyer One Ventures,"Bolt Ventures, Change Ventures, Flyer One Ventures, Pipedrive, Wise","190,866",,,,Early Stage Venture,99math is e-sports in school math! Global online tournaments for kids. They get excited and start achieving in math.,"E-Learning, Education, Personal Development","Tallinn, Harjumaa, Estonia, Europe",http://www.99math.com,$1M to $10M,3600000,USD,3600000,,3,5,2,Yes,
Venture Round - Interlay,https://www.crunchbase.com/funding_round/interlay-series-unknown--9be22554,Interlay,https://www.crunchbase.com/organization/interlay,Venture - Series Unknown,2021-12-21,6500000,USD,6500000,,Digital Finance Group (DFG),"D1 Ventures, Digital Finance Group (DFG), Hypersphere Ventures, IOSG Ventures, KR1, Nexo, Signum Capital","191,226",,,,,"Interlay enables you to invest, earn and pay with BTC on any blockchain via a decentralized open-source protocol.","Bitcoin, Blockchain, FinTech, Information Technology","London, England, United Kingdom, Europe",https://interlay.io,$1M to $10M,9540000,USD,9540000,,4,7,1,Yes,
Series A - everstox,https://www.crunchbase.com/funding_round/everstox-series-a--95f4a45e,everstox,https://www.crunchbase.com/organization/everstox,Series A,2021-11-25,20000000,EUR,22418458,,Acton Capital,"Acton Capital, Capnamic, Flash Ventures, Global Founders Capital","191,489",,,,Early Stage Venture,"Europe’s most powerful logistics solution: Store, fulfill and ship across one network – united by one technology to grow beyond.","Logistics, Software, Warehousing","Munich, Bayern, Germany, Europe",https://www.everstox.com,$10M to $50M,23000000,EUR,25973908,Early Stage Venture,3,4,1,Yes,
Series A - ORCA Computing,https://www.crunchbase.com/funding_round/orca-computing-series-a--0d937fa3,ORCA Computing,https://www.crunchbase.com/organization/orca-computing,Series A,2022-06-09,15000000,USD,15000000,,Octopus Ventures,"Octopus Ventures, Oxford Science Enterprises, Quantonation, Verve Ventures","191,795",,,,Early Stage Venture,ORCA Computing is building the first scalable and flexible quantum computer powered by photonics.,"Computer, Hardware, Quantum Computing","London, England, United Kingdom, Europe",https://www.orcacomputing.com,$10M to $50M,15000000,USD,15000000,Early Stage Venture,2,4,1,Yes,
Series A - Liquity,https://www.crunchbase.com/funding_round/liquity-1d3e-series-a--82bfe3df,Liquity,https://www.crunchbase.com/organization/liquity-1d3e,Series A,2021-03-29,6000000,USD,6000000,,Pantera Capital,"1kx, Alameda Research, AngelDAO, Bo Shen, Calvin Liu, David Hoffmann, George Lambeth, Greenfield, Lemniscap, Meltem Demirors, Nima Capital, Pantera Capital, Tomahawk.VC","192,522",,,,Early Stage Venture,"Interest free borrowing, built on Ethereum.","Cryptocurrency, Ethereum, Financial Services, Lending","Baar, Zug, Switzerland, Europe",https://www.liquity.org,$1M to $10M,8400000,USD,8400000,Early Stage Venture,3,13,1,Yes,
Series B - FINN,https://www.crunchbase.com/funding_round/finn-b149-series-b--ef6ff62a,FINN,https://www.crunchbase.com/organization/finn-b149,Series B,2022-05-11,110000000,USD,110000000,,Korelya Capital,"Climb Ventures, Greentrail Capital, Heartcore Capital, Heliad AG, HV Capital, Keen Venture Partners, Korelya Capital, Picus Capital, UVC Partners, Waterfall Asset Management, White Star Capital","195,065",390000000,USD,390000000,Early Stage Venture,FINN is a startup that operates a platform for new car subscriptions and an alternative to buying or leasing vehicles.,"Automotive, Car Sharing, E-Commerce, Internet, Leasing, Subscription Service","Munich, Bayern, Germany, Europe",https://www.finn.com,$100M to $500M,2075329905,USD,2075329905,Late Stage Venture,9,11,5,Yes,
Series A - Gitpod,https://www.crunchbase.com/funding_round/gitpod-series-a--14e85001,Gitpod,https://www.crunchbase.com/organization/gitpod,Series A,2022-11-03,25000000,USD,25000000,,Tom Preston-Werner,"Crane Venture Partners, General Catalyst, GTMfund, Kent Beck, MongoDB Ventures, Olivier Pomel, Pebblebed, Speedinvest, Tom Preston-Werner, Vertex Ventures","195,227",,,,Early Stage Venture,"Always ready to code - spin up fresh, automated dev environments for each task, in the cloud, in seconds.","Developer Platform, Developer Tools, Enterprise Software, Open Source, SaaS, Software","Kiel, Schleswig-Holstein, Germany, Europe",https://www.gitpod.io,$1M to $10M,41000000,USD,41000000,Early Stage Venture,3,10,4,Yes,
Series A - Accelex Technology,https://www.crunchbase.com/funding_round/accela-technology-japan-series-a--0ae5e60b,Accelex Technology,https://www.crunchbase.com/organization/accela-technology-japan,Series A,2023-11-02,12000000,GBP,14627243,,FactSet,"AlbionVC, Expon Capital, FactSet, Illuminate Financial, SixThirty","198,783",,,,Early Stage Venture,"Accelex is a data acquisition, analytics, and reporting solutions provider for alternative investors and asset servicers.","Analytics, Data Integration, Financial Services, FinTech, Machine Learning, Software","London, England, United Kingdom, Europe",https://accelex.uk,$1M to $10M,24627243,USD,24627243,Early Stage Venture,3,5,1,Yes,
Series A - Toqio,https://www.crunchbase.com/funding_round/toqio-fintech-series-a--a747c5ac,Toqio,https://www.crunchbase.com/organization/toqio-fintech,Series A,2022-09-29,18700000,EUR,18380835,,AlbionVC,"AlbionVC, Aldea Ventures, Seaya, SIX FinTech Ventures, Speedinvest","199,089",,,,Early Stage Venture,Toqio enables organizations to develop their fintech solution as an app or on the web.,"Banking, Finance, Financial Services, FinTech","London, England, United Kingdom, Europe",https://toqio.co/,$10M to $50M,28000000,EUR,29117047,Early Stage Venture,4,5,5,Yes,
Series A - Causal,https://www.crunchbase.com/funding_round/causal-4a43-series-a--36ef646b,Causal,https://www.crunchbase.com/organization/causal-4a43,Series A,2022-03-25,15000000,GBP,19785003,,"Accel, Coatue","Accel, Akshay Kothari, Coatue, Jeremy Stoppelman, Naval Ravikant, Nitay Joffe, Sam Bankman-Fried, Sam Blond, Scott Belsky, Verissimo Ventures","200,284",,,,Early Stage Venture,Causal is a business planning platform that focuses on visualizing data and financial modeling.,"Accounting, Data Visualization, FinTech, Internet, Software","London, England, United Kingdom, Europe",https://causal.app,$1M to $10M,23985003,USD,23985003,M&A,4,10,1,Yes,
Venture Round - Podimo,https://www.crunchbase.com/funding_round/podimo-series-unknown--2fccba6e,Podimo,https://www.crunchbase.com/organization/podimo,Venture - Series Unknown,2023-12-21,44000000,EUR,48427909,,,"Chr. Augustinus Fabrikker, Export and Investment Fund, Highland Capital Partners","201,190",,,,,Podimo is an open podcast platform that offers a subscription service for creators.,"Audio, Content, Digital Entertainment, Podcast","Copenhagen, Hovedstaden, Denmark, Europe",https://podimo.com,$1M to $10M,204170000,EUR,221602140,,7,3,1,Yes,
Private Equity Round - Terra Quantum,https://www.crunchbase.com/funding_round/terra-quantum-private-equity--e046ccbc,Terra Quantum,https://www.crunchbase.com/organization/terra-quantum,Private Equity,2023-02-09,,,,,Investcorp,Investcorp,"202,236",,,,Private Equity,"Terra Quantum is a full-stack quantum technology company providing Quantum as a Service in the areas of algorithms, computing and security","Computer, Information Technology, Quantum Computing, Security","Sankt Gallen, Sankt Gallen, Switzerland, Europe",https://terraquantum.swiss/,$10M to $50M,90000000,USD,90000000,Private Equity,4,1,2,Yes,
Series A - Thynk.Cloud,https://www.crunchbase.com/funding_round/thynk-cloud-series-a--2eec259f,Thynk.Cloud,https://www.crunchbase.com/organization/thynk-cloud,Series A,2023-04-13,13000000,USD,13000000,,Singular,"Aerion Partners, Compagnie Nationale a Portefeuille, Fly Ventures, Itai Tsiddon, Singular","203,030",,,,Early Stage Venture,The Hospitality Cloud for Operational Excellence,"CRM, Enterprise Resource Planning (ERP), Enterprise Software, Event Management, Hospitality, Information Technology, SaaS, Software","Brussels, Brussels Hoofdstedelijk Gewest, Belgium, Europe",https://www.thynk.cloud,$1M to $10M,15164424,USD,15164424,Early Stage Venture,2,5,3,Yes,
Series A - Semodia,https://www.crunchbase.com/funding_round/semodia-series-a--dcd59e64,Semodia,https://www.crunchbase.com/organization/semodia,Series A,2023-04-18,2000000,EUR,2194999,,Equinor Ventures,"Equinor Ventures, TGFS - Technologiegründerfonds Sachsen","203,405",,,,Early Stage Venture,Semodia is a manufacturing company for industrial automation.,"Industrial Automation, Manufacturing, Pharmaceutical","Radebeul, Sachsen, Germany, Europe",https://semodia.com,$1M to $10M,2000000,EUR,2194999,Early Stage Venture,2,2,3,Yes,
Series B - Finom,https://www.crunchbase.com/funding_round/finom-e735-series-b--ec52f395,Finom,https://www.crunchbase.com/organization/finom-e735,Series B,2024-02-13,50000000,EUR,53542477,,"General Catalyst, Northzone","Cogito Capital, Entrée Capital, FJ Labs, General Catalyst, Northzone, s16vc, Target Global","204,901",,,,Early Stage Venture,"Finom provides an online payment solution that integrates business accounts, invoicing, and accounting.","Finance, Financial Services, FinTech, Payments","Amsterdam, Noord-Holland, The Netherlands, Europe",https://finom.co,$50M to $100M,307500000,EUR,344606923,Late Stage Venture,7,7,2,Yes,
Series A - SPREAD AI,https://www.crunchbase.com/funding_round/spread-d89f-series-a--d03ffa99,SPREAD AI,https://www.crunchbase.com/organization/spread-d89f,Series A,2023-05-03,14600000,EUR,16160006,,HV Capital,"BOOOM, Dylan Field, HV Capital, NAP, Walter Kortschak","206,779",,,,Early Stage Venture,Empower your engineers to accelerate innovation with easy collaboration on all mechatronic data,"Artificial Intelligence (AI), B2B, Industrial Engineering, SaaS, Software Engineering","Berlin, Berlin, Germany, Europe",https://www.spread.ai,$10M to $50M,17200000,EUR,19076936,Early Stage Venture,4,5,2,Yes,
Series C - TaxDown,https://www.crunchbase.com/funding_round/taxdown-series-c--71a3f1d7,TaxDown,https://www.crunchbase.com/organization/taxdown,Series C,2024-10-20,,,,,,Bonsai Partners,"207,582",,,,Late Stage Venture,TaxDown is a Spanish startup that eases the income tax return filing process for taxpayers.,"FinTech, Software","Madrid, Madrid, Spain, Europe",https://www.taxdown.es,$1M to $10M,23600000,EUR,26181385,,9,1,,Yes,
Series C - Numa,https://www.crunchbase.com/funding_round/cosi-hospitality-series-c--b2fd6897,Numa,https://www.crunchbase.com/organization/cosi-hospitality,Series C,2023-09-25,55000000,EUR,58252839,,Verlinvest,"Cape Capital AG, Cherry Ventures, DN Capital, Headline, Soravia, Verlinvest","208,470",,,,Late Stage Venture,NUMA Group is a digital hospitality platform that provides short and mid-term rentals and travel accommodations.,"Hospitality, Hotel, Rental, Travel, Travel Accommodations","Berlin, Berlin, Germany, Europe",https://numastays.com,,119440000,EUR,133017790,Late Stage Venture,4,6,5,Yes,
Venture Round - AirForestry,https://www.crunchbase.com/funding_round/airforestry-series-unknown--cdbdbdff,AirForestry,https://www.crunchbase.com/organization/airforestry,Venture - Series Unknown,2025-02-17,,,,,EIC Accelerator,EIC Accelerator,"209,258",,,,,"#Re-inventing Forestry. We are building the forestry of the future, from above with drones.","Drones, Environmental Engineering, Forestry, GreenTech, Sustainability","Uppsala, Uppsala Lan, Sweden, Europe",https://www.airforestry.com/en/,,14568075,USD,14568075,,7,1,,Yes,
Series B - Weaviate,https://www.crunchbase.com/funding_round/weaviate-series-b--425315ae,Weaviate,https://www.crunchbase.com/organization/weaviate,Series B,2023-04-20,50000000,USD,50000000,,Index Ventures,"Battery Ventures, Cortical Ventures, Index Ventures, ING Ventures, New Enterprise Associates, Zetta Venture Partners","209,453",150000000,USD,150000000,Early Stage Venture,Weaviate develops a hybrid SaaS platform to build search and recommendation systems.,"Artificial Intelligence (AI), Cloud Computing, Database, Enterprise Software, Generative AI, Open Source, Search Engine","Amsterdam, Noord-Holland, The Netherlands, Europe",https://weaviate.io,$1M to $10M,67700000,USD,67700000,Early Stage Venture,3,6,3,Yes,
Series A - Betterway,https://www.crunchbase.com/funding_round/betterway-26d9-series-a--88f31d2f,Betterway,https://www.crunchbase.com/organization/betterway-26d9,Series A,2023-01-19,4000000,EUR,4333399,,Edenred,Edenred,"209,572",,,,Early Stage Venture,Payment solutions for mobility,Transportation,"Suresnes, Ile-de-France, France, Europe",https://betterway.fr,$100M to $500M,5500000,EUR,6156019,Early Stage Venture,2,1,,Yes,
Series A - Vianova,https://www.crunchbase.com/funding_round/vianova-2b94-series-a--fb186c29,Vianova,https://www.crunchbase.com/organization/vianova-2b94,Series A,2022-12-21,6000000,EUR,6364832,,Bâloise Holding,"Bâloise Holding, Contrarian Ventures, La Poste Ventures, Ponooc, RATP Capital Innovation, XAnge","209,792",,,,Early Stage Venture,Vianova is a mobility data platform for managing connected and shared mobility in the urban public realm.,"Big Data, Information Technology, Logistics, Transportation","Paris, Ile-de-France, France, Europe",https://www.vianova.io,$1M to $10M,8800000,EUR,9674276,Early Stage Venture,3,6,3,Yes,
Venture Round - Inbalance grid,https://www.crunchbase.com/funding_round/inbalance-grid-series-unknown--50bb27b9,Inbalance grid,https://www.crunchbase.com/organization/inbalance-grid,Venture - Series Unknown,2023-03-02,1300000,EUR,1377818,,"Business Angels Fund, Civinity","Business Angels Fund, Civinity, Orion Securities","210,199",,,,,Inbalance grid which is developing smart electric vehicle (EV) charging solutions for business and network operators.,"Charging Infrastructure, Information Services, Information Technology, Software","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://www.inbalancegrid.com/,$1M to $10M,6000000,EUR,6570845,,5,3,,Yes,
Series A - Wayflyer,https://www.crunchbase.com/funding_round/wayflyer-series-a--c91c0503,Wayflyer,https://www.crunchbase.com/organization/wayflyer,Series A,2021-05-27,76000000,USD,76000000,,Left Lane Capital,"Bias Capital, Declan Kelly, DST Global, Left Lane Capital, QED Investors, Speedinvest, UNIQA Ventures GmbH, VU Venture Partners, Zinal Growth","210,516",,,,Early Stage Venture,Wayflyer provides funding and marketing analytics to e-commerce businesses.,"Analytics, E-Commerce, Finance, Marketing","Dublin, Dublin, Ireland, Europe",https://www.wayflyer.com,$50M to $100M,1889200000,USD,1889200000,Early Stage Venture,7,9,3,Yes,
Series A - Revyve,https://www.crunchbase.com/funding_round/fumi-ingredients-series-a--f9c11a60,Revyve,https://www.crunchbase.com/organization/fumi-ingredients,Series A,2023-05-02,8000000,EUR,8808458,,"Cosun, OostNL","Cosun, OostNL","210,578",,,,Early Stage Venture,Revyve produces animal-free food ingredients from microorganisms.,"Biotechnology, Food and Beverage, Food Processing","Wageningen, Gelderland, The Netherlands, Europe",https://revyve.bio,,8535000,EUR,9399883,Early Stage Venture,3,2,2,Yes,
Venture Round - Brandenburg Labs,https://www.crunchbase.com/funding_round/brandenburg-labs-series-unknown--50cf5579,Brandenburg Labs,https://www.crunchbase.com/organization/brandenburg-labs,Venture - Series Unknown,2023-05-15,1800000,EUR,1957230,,Brandenburg Ventures,Brandenburg Ventures,"211,830",,,,,"Developing immersive audio products to shape the future of audio technology. Founded by Prof. Karlheinz Brandenburg, ''father of mp3''.","Audio, Consumer Electronics","Ilmenau, Thuringen, Germany, Europe",https://brandenburg-labs.com/,$1M to $10M,4100000,EUR,4456401,,4,1,,Yes,
Venture Round - HiiROC,https://www.crunchbase.com/funding_round/hiiroc-series-unknown--2fa144b4,HiiROC,https://www.crunchbase.com/organization/hiiroc,Venture - Series Unknown,2021-11-28,26000000,GBP,34685397,,,"Cemex Ventures, Centrica, HydrogenOne Capital, Hyundai Motor Company, Kia Motors, Melrose Industries, VNG - Verbundnetz Gas AG, Wintershall Dea Technology Ventures GmbH","212,271",,,,,"HiiROC is an industrial company that produces hydrogen from biomethane, flare gas, or natural gas with no CO2 emissions.","Electronics, Industrial, Machinery Manufacturing, Manufacturing","Hull, Kingston upon Hull, City of, United Kingdom, Europe",https://hiiroc.com/,$10M to $50M,26000000,GBP,34685397,,2,8,1,Yes,
Series B - PowerUs,https://www.crunchbase.com/funding_round/electry-series-b--59b28e7c,PowerUs,https://www.crunchbase.com/organization/electry,Series B,2023-09-20,24000000,EUR,25559759,,,"Eurazeo, General Catalyst, Headline, HV Capital","212,814",,,,Early Stage Venture,"PowerUs is the ultimate career platform for skilled blue-collar (electricians, HVAC installers, ...)","Human Resources, Mechanical Engineering, Recruiting","Berlin, Berlin, Germany, Europe",https://www.powerus.de,Less than $1M,42767541,USD,42767541,Early Stage Venture,4,4,,Yes,
Series A - Treyd,https://www.crunchbase.com/funding_round/treyd-series-a--fb07cdd1,Treyd,https://www.crunchbase.com/organization/treyd,Series A,2023-09-07,11200000,EUR,11982031,,Nineyards Equity,"Antler, J12, Nineyards Equity, Zenith Venture Capital","212,941",,,,Early Stage Venture,"Procurement finance for fast-growing brands. Sell first, Pay Suppliers Later",Financial Services,"Stockholm, Stockholms Lan, Sweden, Europe",https://www.treyd.io,$10M to $50M,24235766,USD,24235766,Early Stage Venture,5,4,3,Yes,
Series A - GOURMEY,https://www.crunchbase.com/funding_round/gourmey-series-a--7d9bfdba,GOURMEY,https://www.crunchbase.com/organization/gourmey,Series A,2022-10-05,48000000,EUR,47576946,,Earlybird Venture Capital,"Air Street Capital, Bpifrance, Discovery Ventures, Earlybird Venture Capital, Eutopia VC, Fidji Simo, Heartcore Capital, Keen Venture Partners, Omnes Capital, Partech, Point Nine, Thia Ventures","212,999",,,,Early Stage Venture,We create sustainable cultivated meat delights for an uncompromising and conscious generation.,"Alternative Protein, Food and Beverage, Life Science","Paris, Ile-de-France, France, Europe",https://gourmey.com,$10M to $50M,57776946,USD,57776946,Early Stage Venture,5,12,4,Yes,
Series C - FINN,https://www.crunchbase.com/funding_round/finn-b149-series-c--c240d7e8,FINN,https://www.crunchbase.com/organization/finn-b149,Series C,2024-01-11,100000000,EUR,109824457,,Planet First Partners,"HV Capital, Korelya Capital, Picus Capital, Planet First Partners, Plug and Play, UVC Partners, White Star Capital","213,144",500000000,EUR,549122283,Late Stage Venture,FINN is a startup that operates a platform for new car subscriptions and an alternative to buying or leasing vehicles.,"Automotive, Car Sharing, E-Commerce, Internet, Leasing, Subscription Service","Munich, Bayern, Germany, Europe",https://www.finn.com,$100M to $500M,2075329905,USD,2075329905,Late Stage Venture,9,7,5,Yes,
Series A - Gropyus,https://www.crunchbase.com/funding_round/gropyus-series-a--b04bd369,Gropyus,https://www.crunchbase.com/organization/gropyus,Series A,2022-05-04,30000000,EUR,31862828,,,"Saxovent, Serhiy Tokarev, Warema group","213,457",,,,Early Stage Venture,Creating sustainable living for everyone.,"Construction, Green Building, Real Estate, Residential, Smart Building, Software","Vienna, Wien, Austria, Europe",https://gropyus.com/,$100M to $500M,270000000,EUR,293952933,,5,3,,Yes,
